 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F606W
  1.2589  3.1126  4.2327  3.0863 -0.0789 -4.4025 -3.4136 -1.5679 -0.4468 -0.2858
 -0.1093 -0.0191 -0.4022 -0.8880 -1.0291 -0.6006
 -1.7115 -0.8049 -0.0481 -0.2691 -1.3740 -3.2528 -2.8044 -1.9418 -1.2812 -0.9879
 -0.7550 -0.6339 -0.7443 -0.9131 -0.9306 -0.5592 -0.3153 -0.1729 -0.1602
 -2.8739 -2.5258 -2.0879 -1.8680 -1.8743 -2.2738 -2.1227 -1.8487 -1.5479 -1.2828
 -1.0798 -0.9568 -0.9082 -0.8804 -0.8156 -0.5101 -0.2976 -0.1652 -0.1033 -0.0540
  0.0391
 -2.2283 -2.0501 -1.8867 -1.7104 -1.5796 -1.4655 -1.3685 -1.2884 -1.2470 -1.1706
 -1.0837 -0.9877 -0.8938 -0.7899 -0.6841 -0.4533 -0.2818 -0.1634 -0.0820 -0.0250
  0.0172  0.0507  0.0788
 -1.9283 -1.7978 -1.6722 -1.5399 -1.4228 -1.3142 -1.2164 -1.1302 -1.0543 -0.9846
 -0.9138 -0.8377 -0.7598 -0.6794 -0.5970 -0.4083 -0.2662 -0.1665 -0.0956 -0.0433
 -0.0032  0.0289  0.0558  0.0777  0.0942
 -1.6410 -1.5499 -1.4576 -1.3619 -1.2649 -1.1700 -1.0801 -0.9969 -0.9210 -0.8518
 -0.7875 -0.7247 -0.6598 -0.5955 -0.5283 -0.3723 -0.2516 -0.1664 -0.1052 -0.0587
 -0.0220  0.0078  0.0329  0.0543  0.0724  0.0863
 -1.3665 -1.3064 -1.2429 -1.1764 -1.1059 -1.0329 -0.9596 -0.8885 -0.8207 -0.7569
 -0.6973 -0.6411 -0.5866 -0.5334 -0.4780 -0.3453 -0.2380 -0.1631 -0.1108 -0.0712
 -0.0392 -0.0126  0.0101  0.0300  0.0475  0.0623  0.0738  0.0779  0.0719  0.0589
 -1.1047 -1.0673 -1.0281 -0.9873 -0.9432 -0.8948 -0.8428 -0.7891 -0.7350 -0.6815
