 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F475W
 -3.2061 -1.3867  0.2482 -0.1251 -2.8685 -7.7396 -5.9210 -3.2311 -1.7780 -1.8074
 -1.6900 -1.5947 -2.0999 -2.6121 -2.6448 -1.8554
 -5.2689 -4.2101 -3.1154 -2.9390 -3.8234 -5.9911 -5.2072 -3.9851 -3.1251 -2.8149
 -2.5395 -2.3786 -2.5014 -2.6295 -2.5305 -1.8105 -1.3419 -1.0558 -0.9600
 -5.7800 -5.2393 -4.6061 -4.2099 -4.1037 -4.5792 -4.3443 -3.9710 -3.5654 -3.1989
 -2.9095 -2.7213 -2.6150 -2.5066 -2.3321 -1.7149 -1.2605 -0.9884 -0.8305 -0.6932
 -0.4828
 -4.7394 -4.4743 -4.2239 -3.9378 -3.7094 -3.5039 -3.3323 -3.1887 -3.0992 -2.9594
 -2.8001 -2.6227 -2.4407 -2.2433 -2.0496 -1.5686 -1.2090 -0.9477 -0.7555 -0.6086
 -0.4894 -0.3880 -0.2985
 -4.3407 -4.1310 -3.9228 -3.6952 -3.4804 -3.2729 -3.0823 -2.9131 -2.7636 -2.6257
 -2.4865 -2.3377 -2.1824 -2.0220 -1.8599 -1.4680 -1.1503 -0.9194 -0.7490 -0.6164
 -0.5072 -0.4130 -0.3288 -0.2526 -0.1832
 -3.9499 -3.7861 -3.6162 -3.4364 -3.2468 -3.0535 -2.8638 -2.6869 -2.5267 -2.3822
 -2.2486 -2.1186 -1.9851 -1.8501 -1.7122 -1.3865 -1.1066 -0.8989 -0.7456 -0.6255
 -0.5257 -0.4387 -0.3602 -0.2880 -0.2211 -0.1594
 -3.5669 -3.4396 -3.3041 -3.1614 -3.0086 -2.8457 -2.6768 -2.5101 -2.3527 -2.2084
 -2.0773 -1.9559 -1.8395 -1.7243 -1.6065 -1.3241 -1.0779 -0.8862 -0.7453 -0.6359
 -0.5449 -0.4651 -0.3926 -0.3251 -0.2617 -0.2023 -0.1478 -0.0985 -0.0574 -0.0340
 -3.1917 -3.0915 -2.9865 -2.8773 -2.7608 -2.6346 -2.4984 -2.3562 -2.2143 -2.0789
 -1.9536 -1.8382 -1.7314 -1.6297 -1.5294 -1.2821 -1.0610 -0.8807 -0.7459 -0.6440
 -0.5611 -0.4889 -0.4231 -0.3614 -0.3027 -0.2468 -0.1939 -0.1457 -0.1041 -0.0721
 -0.0567
 -2.8381 -2.7602 -2.6800 -2.5979 -2.5118 -2.4194 -2.3184 -2.2081 -2.0911 -1.9731
 -1.8587 -1.7512 -1.6515 -1.5584 -1.4691 -1.2526 -1.0512 -0.8811 -0.7483 -0.6491
 -0.5720 -0.5071 -0.4487 -0.3939 -0.3414 -0.2905 -0.2419 -0.1950 -0.1528 -0.1190
 -0.0958
 -2.5133 -2.4537 -2.3942 -2.3349 -2.2731 -2.2078 -2.1366 -2.0575 -1.9695 -1.8742
 -1.7764 -1.6803 -1.5884 -1.5018 -1.4198 -1.2262 -1.0420 -0.8814 -0.7517 -0.6518
 -0.5767 -0.5173 -0.4663 -0.4193 -0.3740 -0.3296 -0.2864 -0.2446 -0.2053 -0.1709
 -0.1416
 -2.2150 -2.1757 -2.1348 -2.0925 -2.0500 -2.0053 -1.9571 -1.9038 -1.8432 -1.7736
 -1.6972 -1.6172 -1.5362 -1.4567 -1.3802 -1.2012 -1.0352 -0.8825 -0.7564 -0.6562
 -0.5799 -0.5223 -0.4765 -0.4368 -0.3996 -0.3630 -0.3268 -0.2910 -0.2562 -0.2234
 -0.1926
 -1.9574 -1.9262 -1.8971 -1.8700 -1.8429 -1.8139 -1.7833 -1.7493 -1.7102 -1.6620
 -1.6059 -1.5443 -1.4795 -1.4130 -1.3464 -1.1824 -1.0259 -0.8819 -0.7587 -0.6597
 -0.5826 -0.5242 -0.4803 -0.4457 -0.4157 -0.3872 -0.3591 -0.3307 -0.3023 -0.2746
 -0.2484
 -1.7407 -1.7051 -1.6811 -1.6674 -1.6518 -1.6336 -1.6168 -1.5974 -1.5739 -1.5441
 -1.5080 -1.4660 -1.4187 -1.3707 -1.3183 -1.1697 -1.0141 -0.8796 -0.7586
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F475W
 -4.8331 -4.5090 -4.2909 -4.1878 -4.2181 -4.6907 -4.3916 -4.0831 -3.8292 -3.6213
 -3.3479 -3.0781 -2.9379 -2.8308 -2.6557 -2.0263
 -4.7049 -4.3713 -4.1210 -3.9569 -3.8895 -4.0736 -3.8895 -3.6874 -3.4954 -3.3131
 -3.1011 -2.8864 -2.7166 -2.5578 -2.3712 -1.8348 -1.3927 -1.0617 -0.8163
 -4.5624 -4.2302 -3.9617 -3.7553 -3.6154 -3.5942 -3.4725 -3.3356 -3.1860 -3.0260
 -2.8574 -2.6821 -2.5016 -2.3171 -2.1297 -1.6717 -1.2903 -0.9987 -0.7820 -0.6163
 -0.4831
 -4.4056 -4.0857 -3.8130 -3.5830 -3.3959 -3.2525 -3.1406 -3.0278 -2.9011 -2.7597
 -2.6169 -2.4652 -2.2929 -2.1086 -1.9312 -1.5370 -1.2079 -0.9511 -0.7590 -0.6106
 -0.4899 -0.3873 -0.2950
 -4.2345 -3.9378 -3.6749 -3.4400 -3.2309 -3.0485 -2.8938 -2.7639 -2.6406 -2.5144
 -2.3795 -2.2356 -2.0905 -1.9324 -1.7757 -1.4307 -1.1455 -0.9189 -0.7473 -0.6133
 -0.5033 -0.4084 -0.3241 -0.2479 -0.1785
 -4.0491 -3.7865 -3.5474 -3.3263 -3.1204 -2.9302 -2.7568 -2.6021 -2.4644 -2.3378
 -2.2109 -2.0773 -1.9437 -1.8048 -1.6630 -1.3526 -1.1002 -0.8977 -0.7428 -0.6213
 -0.5205 -0.4330 -0.3543 -0.2821 -0.2155 -0.1541
 -3.8429 -3.6184 -3.4109 -3.2137 -3.0243 -2.8422 -2.6688 -2.5063 -2.3571 -2.2203
 -2.0918 -1.9668 -1.8419 -1.7197 -1.5917 -1.3014 -1.0699 -0.8843 -0.7417 -0.6306
 -0.5387 -0.4583 -0.3856 -0.3182 -0.2553 -0.1964 -0.1424 -0.0936 -0.0530 -0.0299
 -3.6263 -3.4363 -3.2602 -3.0916 -2.9251 -2.7604 -2.5978 -2.4400 -2.2892 -2.1484
 -2.0170 -1.8929 -1.7733 -1.6589 -1.5438 -1.2744 -1.0531 -0.8775 -0.7418 -0.6381
 -0.5542 -0.4813 -0.4153 -0.3538 -0.2956 -0.2403 -0.1886 -0.1408 -0.0992 -0.0676
 -0.0526
 -3.3831 -3.2426 -3.1009 -2.9582 -2.8165 -2.6733 -2.5277 -2.3818 -2.2382 -2.0994
 -1.9677 -1.8442 -1.7275 -1.6163 -1.5087 -1.2587 -1.0469 -0.8765 -0.7422 -0.6428
 -0.5625 -0.4992 -0.4406 -0.3859 -0.3338 -0.2834 -0.2354 -0.1923 -0.1542 -0.1207
 -0.0915
 -3.1782 -3.0614 -2.9407 -2.8168 -2.6960 -2.5741 -2.4483 -2.3190 -2.1876 -2.0567
 -1.9291 -1.8074 -1.6926 -1.5843 -1.4806 -1.2441 -1.0423 -0.8772 -0.7456 -0.6449
 -0.5691 -0.5093 -0.4580 -0.4111 -0.3662 -0.3223 -0.2797 -0.2385 -0.1998 -0.1650
 -0.1372
 -2.9931 -2.8905 -2.7844 -2.6753 -2.5710 -2.4658 -2.3590 -2.2478 -2.1325 -2.0143
 -1.8954 -1.7789 -1.6671 -1.5613 -1.4610 -1.2332 -1.0401 -0.8792 -0.7500 -0.6487
 -0.5721 -0.5143 -0.4684 -0.4288 -0.3918 -0.3556 -0.3200 -0.2848 -0.2506 -0.2183
 -0.1881
 -2.8228 -2.7301 -2.6374 -2.5448 -2.4561 -2.3689 -2.2787 -2.1619 -2.0636 -1.9609
