 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F625W
  2.0400  3.8893  4.9313  3.6443  0.4008 -3.8998 -2.9983 -1.2496 -0.1702  0.0057
  0.1770  0.2766 -0.0776 -0.5500 -0.7035 -0.3096
 -1.1931 -0.3047  0.4203  0.1484 -0.9786 -2.8286 -2.4050 -1.5766 -0.9333 -0.6412
 -0.4163 -0.2950 -0.3953 -0.5632 -0.5942 -0.2686 -0.0644  0.0501  0.0443
 -2.4737 -2.1450 -1.7147 -1.5013 -1.5060 -1.8871 -1.7340 -1.4637 -1.1685 -0.9119
 -0.7181 -0.6015 -0.5565 -0.5367 -0.4855 -0.2278 -0.0581  0.0466  0.0863  0.1158
  0.1851
 -1.8018 -1.6316 -1.4737 -1.3048 -1.1815 -1.0754 -0.9853 -0.9109 -0.8756 -0.8066
 -0.7285 -0.6430 -0.5612 -0.4705 -0.3774 -0.1872 -0.0492  0.0413  0.0998  0.1366
  0.1613  0.1784  0.1906
 -1.5107 -1.3859 -1.2655 -1.1399 -1.0307 -0.9312 -0.8429 -0.7658 -0.6989 -0.6379
 -0.5765 -0.5107 -0.4442 -0.3762 -0.3065 -0.1522 -0.0418  0.0322  0.0823  0.1167
  0.1407  0.1576  0.1698  0.1771  0.1791
 -1.2325 -1.1457 -1.0584 -0.9689 -0.8796 -0.7941 -0.7149 -0.6428 -0.5778 -0.5190
 -0.4648 -0.4122 -0.3581 -0.3055 -0.2501 -0.1240 -0.0326  0.0284  0.0702  0.1003
  0.1221  0.1378  0.1492  0.1571  0.1617  0.1619
 -0.9673 -0.9110 -0.8524 -0.7918 -0.7283 -0.6641 -0.6013 -0.5419 -0.4862 -0.4341
 -0.3855 -0.3398 -0.2956 -0.2529 -0.2082 -0.1026 -0.0216  0.0299  0.0635  0.0874
  0.1055  0.1190  0.1289  0.1361  0.1410  0.1430  0.1418  0.1329  0.1139  0.0898
 -0.7150 -0.6818 -0.6475 -0.6123 -0.5746 -0.5339 -0.4912 -0.4486 -0.4065 -0.3652
 -0.3249 -0.2858 -0.2480 -0.2114 -0.1752 -0.0854 -0.0119  0.0365  0.0642  0.0813
  0.0937  0.1031  0.1102  0.1153  0.1191  0.1212  0.1222  0.1185  0.1062  0.0839
  0.0556
 -0.4892 -0.4714 -0.4547 -0.4390 -0.4221 -0.4028 -0.3806 -0.3559 -0.3292 -0.3011
 -0.2713 -0.2406 -0.2094 -0.1783 -0.1470 -0.0702 -0.0029  0.0446  0.0712  0.0836
  0.0895  0.0929  0.0954  0.0970  0.0980  0.0985  0.0977  0.0961  0.0901  0.0757
  0.0503
 -0.2885 -0.2842 -0.2816 -0.2805 -0.2788 -0.2759 -0.2707 -0.2625 -0.2509 -0.2360
