 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F475W
 -3.0682 -1.2395  0.3706 -0.0150 -2.7512 -7.6246 -5.8190 -3.1598 -1.7420 -1.7742
 -1.6607 -1.5613 -2.0490 -2.5616 -2.5928 -1.8145
 -5.1642 -4.1102 -3.0325 -2.8641 -3.7427 -5.9094 -5.1297 -3.9177 -3.0715 -2.7650
 -2.4925 -2.3312 -2.4472 -2.5764 -2.4794 -1.7699 -1.3090 -1.0223 -0.9326
 -5.6954 -5.1641 -4.5409 -4.1492 -4.0406 -4.5153 -4.2808 -3.9079 -3.5047 -3.1414
 -2.8542 -2.6675 -2.5611 -2.4545 -2.2833 -1.6756 -1.2290 -0.9601 -0.8047 -0.6700
 -0.4634
 -4.6618 -4.4012 -4.1546 -3.8703 -3.6448 -3.4422 -3.2723 -3.1303 -3.0418 -2.9033
 -2.7457 -2.5703 -2.3907 -2.1959 -2.0045 -1.5316 -1.1780 -0.9213 -0.7324 -0.5884
 -0.4719 -0.3726 -0.2848
 -4.2641 -4.0580 -3.8533 -3.6285 -3.4168 -3.2123 -3.0243 -2.8574 -2.7098 -2.5736
 -2.4362 -2.2892 -2.1360 -1.9779 -1.8180 -1.4324 -1.1206 -0.8942 -0.7270 -0.5969
 -0.4900 -0.3976 -0.3150 -0.2403 -0.1723
 -3.8741 -3.7135 -3.5469 -3.3704 -3.1840 -2.9939 -2.8073 -2.6332 -2.4755 -2.3332
 -2.2016 -2.0734 -1.9417 -1.8087 -1.6729 -1.3523 -1.0778 -0.8744 -0.7242 -0.6064
 -0.5086 -0.4232 -0.3462 -0.2753 -0.2096 -0.1491
 -3.4919 -3.3677 -3.2354 -3.0960 -2.9465 -2.7870 -2.6213 -2.4577 -2.3033 -2.1615
 -2.0325 -1.9131 -1.7985 -1.6851 -1.5692 -1.2913 -1.0496 -0.8619 -0.7240 -0.6169
 -0.5277 -0.4494 -0.3783 -0.3121 -0.2498 -0.1914 -0.1378 -0.0896 -0.0497 -0.0272
