 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F435W
 -4.6686 -2.6006 -0.7816 -1.1504 -4.1445 -9.5208 -7.3480 -4.1412 -2.4464 -2.5661
 -2.4597 -2.3164 -2.8352 -3.4143 -3.5122 -2.5445
 -6.4641 -5.3366 -4.2010 -4.0526 -5.0667 -7.4992 -6.5885 -5.1584 -4.1731 -3.8490
 -3.5359 -3.3251 -3.4214 -3.5382 -3.4134 -2.4947 -1.9014 -1.5139 -1.3794
 -6.9629 -6.4134 -5.7787 -5.3912 -5.3128 -5.8691 -5.6130 -5.1941 -4.7367 -4.3176
 -3.9765 -3.7411 -3.5875 -3.4261 -3.1870 -2.3709 -1.7638 -1.4048 -1.1901 -1.0002
 -0.7135
 -6.1650 -5.8310 -5.5147 -5.1662 -4.8830 -4.6304 -4.4215 -4.2483 -4.1372 -3.9719
 -3.7816 -3.5644 -3.3335 -3.0779 -2.8330 -2.1731 -1.6845 -1.3285 -1.0656 -0.8634
 -0.7000 -0.5617 -0.4414
 -5.7370 -5.4593 -5.1845 -4.8916 -4.6149 -4.3507 -4.1106 -3.8995 -3.7144 -3.5444
 -3.3728 -3.1872 -2.9892 -2.7807 -2.5673 -2.0359 -1.5954 -1.2761 -1.0423 -0.8615
 -0.7135 -0.5865 -0.4742 -0.3730 -0.2799
 -5.3080 -5.0774 -4.8412 -4.5954 -4.3409 -4.0856 -3.8388 -3.6115 -3.4081 -3.2257
 -3.0567 -2.8909 -2.7185 -2.5413 -2.3587 -1.9207 -1.5302 -1.2397 -1.0278 -0.8642
 -0.7296 -0.6131 -0.5089 -0.4136 -0.3259 -0.2445
 -4.8780 -4.6853 -4.4848 -4.2776 -4.0609 -3.8351 -3.6061 -3.3843 -3.1785 -2.9923
 -2.8239 -2.6676 -2.5161 -2.3639 -2.2072 -1.8275 -1.4889 -1.2193 -1.0221 -0.8715
 -0.7483 -0.6415 -0.5454 -0.4568 -0.3741 -0.2970 -0.2262 -0.1590 -0.0979 -0.0595
 -4.4471 -4.2830 -4.1153 -3.9446 -3.7674 -3.5814 -3.3867 -3.1891 -2.9967 -2.8171
 -2.6532 -2.5034 -2.3644 -2.2305 -2.0969 -1.7645 -1.4635 -1.2129 -1.0228 -0.8800
 -0.7658 -0.6682 -0.5804 -0.4991 -0.4226 -0.3503 -0.2828 -0.2203 -0.1629 -0.1139
 -0.0850
 -4.0308 -3.8926 -3.7534 -3.6134 -3.4710 -3.3236 -3.1689 -3.0066 -2.8405 -2.6782
 -2.5245 -2.3826 -2.2519 -2.1298 -2.0118 -1.7219 -1.4494 -1.2157 -1.0299 -0.8890
 -0.7798 -0.6897 -0.6103 -0.5371 -0.4679 -0.4019 -0.3394 -0.2797 -0.2252 -0.1783
 -0.1408
 -3.6482 -3.5290 -3.4130 -3.3000 -3.1865 -3.0714 -2.9520 -2.8261 -2.6930 -2.5554
 -2.4189 -2.2885 -2.1659 -2.0515 -1.9433 -1.6863 -1.4381 -1.2192 -1.0394 -0.8979
 -0.7893 -0.7038 -0.6318 -0.5670 -0.5062 -0.4478 -0.3917 -0.3382 -0.2878 -0.2426
 -0.2026
 -3.2983 -3.2019 -3.1072 -3.0141 -2.9238 -2.8337 -2.7421 -2.6471 -2.5463 -2.4379
 -2.3254 -2.2121 -2.1005 -1.9928 -1.8903 -1.6527 -1.4315 -1.2245 -1.0509 -0.9101
 -0.7997 -0.7144 -0.6466 -0.5890 -0.5367 -0.4869 -0.4389 -0.3923 -0.3477 -0.3055
 -0.2663
 -2.9901 -2.9113 -2.8340 -2.7581 -2.6855 -2.6138 -2.5432 -2.4712 -2.3958 -2.3125
 -2.2228 -2.1294 -2.0347 -1.9408 -1.8491 -1.6296 -1.4220 -1.2278 -1.0590 -0.9206
 -0.8097 -0.7229 -0.6557 -0.6023 -0.5570 -0.5157 -0.4765 -0.4382 -0.4009 -0.3649
 -0.3310
 -2.7238 -2.6573 -2.5934 -2.5320 -2.4716 -2.4117 -2.3584 -2.3029 -2.2454 -2.1832
 -2.1160 -2.0442 -1.9684 -1.8955 -1.8196 -1.6169 -1.4096 -1.2291 -1.0637
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F435W
 -6.1831 -5.8297 -5.5995 -5.5034 -5.5603 -6.1042 -5.7691 -5.4083 -5.1087 -4.8674
 -4.5474 -4.2214 -4.0350 -3.8858 -3.6563 -2.8431
 -6.0257 -5.6528 -5.3748 -5.1958 -5.1272 -5.3372 -5.1288 -4.8933 -4.6676 -4.4533
 -4.2015 -3.9406 -3.7250 -3.5189 -3.2770 -2.5752 -1.9817 -1.5293 -1.1888
 -5.8583 -5.4781 -5.1690 -4.9299 -4.7663 -4.7359 -4.5928 -4.4317 -4.2547 -4.0636
 -3.8600 -3.6455 -3.4213 -3.1885 -2.9482 -2.3444 -1.8253 -1.4234 -1.1236 -0.8939
 -0.7091
 -5.6809 -5.3056 -4.9821 -4.7057 -4.4776 -4.3003 -4.1611 -4.0234 -3.8700 -3.6981
 -3.5230 -3.3361 -3.1237 -2.8946 -2.6699 -2.1507 -1.6993 -1.3423 -1.0765 -0.8719
 -0.7061 -0.5659 -0.4408
 -5.4935 -5.1353 -4.8141 -4.5232 -4.2612 -4.0304 -3.8337 -3.6683 -3.5135 -3.3569
 -3.1904 -3.0124 -2.8323 -2.6372 -2.4421 -1.9941 -1.6037 -1.2860 -1.0475 -0.8637
 -0.7138 -0.5855 -0.4723 -0.3705 -0.2769
 -5.2961 -4.9672 -4.6650 -4.3824 -4.1170 -3.8708 -3.6463 -3.4467 -3.2704 -3.1102
 -2.9517 -2.7860 -2.6194 -2.4463 -2.2706 -1.8762 -1.5349 -1.2497 -1.0323 -0.8650
 -0.7283 -0.6106 -0.5057 -0.4102 -0.3223 -0.2409
 -5.0797 -4.7859 -4.5125 -4.2509 -3.9989 -3.7569 -3.5276 -3.3145 -3.1211 -2.9462
 -2.7844 -2.6291 -2.4745 -2.3217 -2.1621 -1.7959 -1.4898 -1.2293 -1.0264 -0.8715
 -0.7460 -0.6378 -0.5410 -0.4522 -0.3697 -0.2928 -0.2220 -0.1549 -0.0940 -0.0558
 -4.8555 -4.5938 -4.3500 -4.1163 -3.8862 -3.6601 -3.4394 -3.2281 -3.0293 -2.8468
 -2.6794 -2.5242 -2.3766 -2.2349 -2.0921 -1.7523 -1.4642 -1.2221 -1.0274 -0.8796
 -0.7628 -0.6636 -0.5751 -0.4936 -0.4172 -0.3453 -0.2781 -0.2157 -0.1584 -0.1096
 -0.0811
 -4.6674 -4.4140 -4.1842 -3.9758 -3.7707 -3.5664 -3.3622 -3.1614 -2.9677 -2.7843
 -2.6139 -2.4571 -2.3117 -2.1746 -2.0419 -1.7291 -1.4541 -1.2238 -1.0362 -0.8886
 -0.7763 -0.6849 -0.6046 -0.5311 -0.4621 -0.3963 -0.3341 -0.2772 -0.2256 -0.1788
 -0.1365
 -4.4059 -4.2345 -4.0426 -3.8327 -3.6485 -3.4661 -3.2824 -3.0982 -2.9155 -2.7381
 -2.5691 -2.4116 -2.2661 -2.1310 -2.0028 -1.7097 -1.4491 -1.2276 -1.0434 -0.8974
 -0.7861 -0.6989 -0.6260 -0.5609 -0.5000 -0.4418 -0.3861 -0.3329 -0.2829 -0.2372
 -0.1983
 -4.2317 -4.0730 -3.8941 -3.6973 -3.5290 -3.3632 -3.1991 -3.0336 -2.8669 -2.7009
 -2.5386 -2.3836 -2.2382 -2.1035 -1.9776 -1.6955 -1.4489 -1.2342 -1.0551 -0.9097
 -0.7966 -0.7098 -0.6411 -0.5831 -0.5307 -0.4809 -0.4331 -0.3869 -0.3425 -0.3008
 -0.2620
 -4.1021 -3.9295 -3.7616 -3.5981 -3.4422 -3.2917 -3.1415 -2.9583 -2.8089 -2.6583
 -2.5077 -2.3598 -2.2176 -2.0837 -1.9588 -1.6823 -1.4466 -1.2398 -1.0643 -0.9207
 -0.8068 -0.7186 -0.6506 -0.5967 -0.5513 -0.5100 -0.4709 -0.4329 -0.3958 -0.3601
 -0.3266
 -4.0173 -3.8041 -3.6451 -3.5351 -3.3882 -3.2515 -3.0445 -2.9072 -2.7690 -2.6018
 -2.4660 -2.3301 -2.1959 -2.0661 -1.9464 -1.6701 -1.4422 -1.2444 -1.0710
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F435W
 -6.4008 -6.2931 -6.2764 -6.1022 -5.7386 -5.4266 -5.3622 -5.4010 -5.3123 -5.0464
 -4.7340 -4.4099 -4.1089 -3.8307 -3.5451 -2.8392
 -5.9472 -5.7014 -5.5462 -5.3558 -5.1125 -4.9052 -4.8014 -4.7381 -4.6214 -4.4256
 -4.1929 -3.9335 -3.6663 -3.4062 -3.1503 -2.5424 -1.9941 -1.5454 -1.1786
 -5.6078 -5.2677 -5.0137 -4.8005 -4.6192 -4.4669 -4.3350 -4.2085 -4.0720 -3.9160
 -3.7345 -3.5239 -3.2897 -3.0505 -2.8207 -2.2941 -1.8280 -1.4369 -1.1266 -0.8889
 -0.7145
 -5.3826 -4.9920 -4.6789 -4.4363 -4.2587 -4.1117 -3.9630 -3.8122 -3.6641 -3.5176
 -3.3588 -3.1811 -2.9791 -2.7636 -2.5563 -2.0943 -1.6948 -1.3537 -1.0856 -0.8777
 -0.7096 -0.5680 -0.4443
 -5.2716 -4.8743 -4.5418 -4.2632 -4.0310 -3.8396 -3.6854 -3.5492 -3.3977 -3.2304
 -3.0658 -2.9051 -2.7345 -2.5455 -2.3571 -1.9430 -1.5945 -1.2958 -1.0555 -0.8680
 -0.7157 -0.5859 -0.4716 -0.3696 -0.2764
 -5.1985 -4.8083 -4.4752 -4.1871 -3.9351 -3.7145 -3.5216 -3.3526 -3.2026 -3.0561
 -2.8920 -2.7197 -2.5557 -2.3881 -2.2164 -1.8365 -1.5239 -1.2579 -1.0395 -0.8681
 -0.7287 -0.6094 -0.5035 -0.4075 -0.3195 -0.2383
 -5.1313 -4.7582 -4.4340 -4.1476 -3.8908 -3.6581 -3.4471 -3.2562 -3.0830 -2.9235
 -2.7715 -2.6159 -2.4551 -2.2949 -2.1295 -1.7676 -1.4786 -1.2355 -1.0334 -0.8736
 -0.7450 -0.6353 -0.5375 -0.4483 -0.3657 -0.2890 -0.2186 -0.1515 -0.0904 -0.0524
 -5.0566 -4.7073 -4.3992 -4.1220 -3.8681 -3.6333 -3.4152 -3.2128 -3.0261 -2.8537
 -2.6926 -2.5391 -2.3887 -2.2421 -2.0900 -1.7327 -1.4535 -1.2252 -1.0338 -0.8815
 -0.7611 -0.6601 -0.5706 -0.4886 -0.4122 -0.3405 -0.2738 -0.2118 -0.1546 -0.1057
 -0.0773
 -4.9766 -4.6505 -4.3613 -4.0984 -3.8532 -3.6224 -3.4037 -3.1971 -3.0030 -2.8221
 -2.6534 -2.4952 -2.3456 -2.2026 -2.0631 -1.7261 -1.4458 -1.2239 -1.0394 -0.8904
 -0.7746 -0.6808 -0.5994 -0.5254 -0.4562 -0.3907 -0.3289 -0.2710 -0.2175 -0.1698
 -0.1324
 -4.8916 -4.5868 -4.3146 -4.0669 -3.8338 -3.6111 -3.3969 -3.1913 -2.9952 -2.8099
 -2.6359 -2.4730 -2.3204 -2.1768 -2.0403 -1.7219 -1.4486 -1.2272 -1.0465 -0.8988
 -0.7842 -0.6947 -0.6205 -0.5547 -0.4937 -0.4357 -0.3803 -0.3277 -0.2782 -0.2329
 -0.1943
 -4.8154 -4.5308 -4.2698 -4.0328 -3.8114 -3.5987 -3.3929 -3.1924 -2.9985 -2.8126
 -2.6361 -2.4697 -2.3138 -2.1682 -2.0311 -1.7207 -1.4564 -1.2364 -1.0574 -0.9106
 -0.7947 -0.7057 -0.6356 -0.5769 -0.5241 -0.4745 -0.4270 -0.3813 -0.3374 -0.2962
 -0.2579
 -4.7519 -4.4773 -4.2263 -3.9949 -3.7797 -3.5768 -3.3803 -3.1881 -3.0002 -2.8177
 -2.6420 -2.4746 -2.3165 -2.1682 -2.0293 -1.7200 -1.4622 -1.2454 -1.0673 -0.9216
 -0.8049 -0.7146 -0.6454 -0.5907 -0.5449 -0.5035 -0.4647 -0.4270 -0.3904 -0.3552
 -0.3221
 -4.7010 -4.4263 -4.1815 -3.9538 -3.7423 -3.5440 -3.3550 -3.1718 -2.9922 -2.8167
 -2.6457 -2.4806 -2.3228 -2.1735 -2.0349 -1.7198 -1.4660 -1.2542 -1.0762
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F435W
 -6.4848 -6.2398 -6.0433 -5.8810 -5.7071 -5.5310 -5.3425 -5.1389 -4.9160 -4.6796
 -4.4246 -4.1571 -3.8910 -3.6330 -3.3500 -2.7580
 -5.9625 -5.6770 -5.4406 -5.2414 -5.0679 -4.9059 -4.7423 -4.5677 -4.3796 -4.1779
 -3.9567 -3.7165 -3.4672 -3.2248 -2.9846 -2.4609 -1.9880 -1.5671 -1.2250
 -5.5585 -5.2288 -4.9581 -4.7386 -4.5563 -4.3963 -4.2454 -4.0906 -3.9282 -3.7547
 -3.5641 -3.3531 -3.1258 -2.8997 -2.6878 -2.2191 -1.8120 -1.4532 -1.1538 -0.9161
 -0.7250
 -5.2728 -4.8952 -4.5958 -4.3726 -4.1722 -4.0023 -3.8518 -3.7076 -3.5618 -3.4100
 -3.2468 -3.0669 -2.8668 -2.6577 -2.4596 -2.0326 -1.6756 -1.3657 -1.1021 -0.8896
 -0.7154 -0.5728 -0.4463
 -5.1263 -4.7125 -4.3841 -4.1294 -3.9269 -3.7555 -3.5981 -3.4435 -3.2936 -3.1476
 -2.9997 -2.8446 -2.6745 -2.4862 -2.3000 -1.9014 -1.5788 -1.3046 -1.0699 -0.8775
 -0.7208 -0.5881 -0.4720 -0.3688 -0.2747
 -5.1177 -4.6887 -4.3303 -4.0445 -3.8157 -3.6260 -3.4607 -3.3074 -3.1558 -2.9988
 -2.8387 -2.6847 -2.5317 -2.3680 -2.1943 -1.8146 -1.5142 -1.2648 -1.0521 -0.8757
 -0.7314 -0.6092 -0.5016 -0.4046 -0.3161 -0.2355
 -5.1615 -4.7189 -4.3467 -4.0350 -3.7728 -3.5508 -3.3609 -3.1955 -3.0481 -2.9125
 -2.7690 -2.6077 -2.4465 -2.2892 -2.1283 -1.7613 -1.4743 -1.2408 -1.0440 -0.8799
 -0.7458 -0.6329 -0.5335 -0.4434 -0.3604 -0.2837 -0.2135 -0.1465 -0.0851 -0.0469
 -5.2318 -4.7823 -4.3999 -4.0769 -3.8012 -3.5627 -3.3537 -3.1686 -3.0022 -2.8486
 -2.7036 -2.5618 -2.4132 -2.2591 -2.0996 -1.7329 -1.4521 -1.2285 -1.0422 -0.8868
 -0.7606 -0.6561 -0.5648 -0.4820 -0.4053 -0.3337 -0.2673 -0.2058 -0.1487 -0.0993
 -0.0711
