 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F814W
 -0.7595  0.1942  1.3844  1.7613  0.8950 -1.0653 -0.3292  0.8922  1.6254  1.6669
  1.7316  1.6980  1.2864  0.7973  0.5248  0.6200
 -0.5464 -0.1273  0.4570  0.6981  0.4332 -0.4268 -0.1059  0.4334  0.8256  0.9598
  1.0613  1.0738  0.9082  0.6952  0.5766  0.6500  0.6959  0.7146  0.6493
 -0.2271 -0.1109  0.0898  0.2264  0.2628  0.0672  0.1513  0.2897  0.4358  0.5615
  0.6484  0.6806  0.6601  0.6200  0.6020  0.6581  0.6761  0.6863  0.6616  0.6342
  0.6316
  0.1984  0.2434  0.2828  0.3462  0.3838  0.4167  0.4424  0.4610  0.4561  0.4718
  0.4930  0.5186  0.5421  0.5716  0.6010  0.6443  0.6692  0.6710  0.6581  0.6357
  0.6083  0.5774  0.5435
  0.3982  0.4085  0.4197  0.4435  0.4633  0.4844  0.5043  0.5213  0.5346  0.5452
  0.5565  0.5704  0.5847  0.6009  0.6192  0.6489  0.6567  0.6509  0.6360  0.6147
  0.5888  0.5594  0.5274  0.4924  0.4538
  0.5815  0.5656  0.5541  0.5487  0.5499  0.5563  0.5661  0.5769  0.5874  0.5967
  0.6046  0.6118  0.6200  0.6275  0.6373  0.6555  0.6527  0.6395  0.6206  0.5980
  0.5720  0.5431  0.5120  0.4786  0.4429  0.4041
  0.7484  0.7147  0.6860  0.6618  0.6436  0.6324  0.6278  0.6278  0.6306  0.6348
  0.6394  0.6439  0.6479  0.6508  0.6553  0.6641  0.6572  0.6368  0.6119  0.5856
  0.5579  0.5285  0.4973  0.4646  0.4303  0.3939  0.3548  0.3105  0.2599  0.2070
  0.8988  0.8558  0.8154  0.7774  0.7437  0.7159  0.6953  0.6818  0.6740  0.6702
  0.6690  0.6694  0.6705  0.6717  0.6725  0.6746  0.6661  0.6429  0.6122  0.5801
  0.5484  0.5166  0.4842  0.4510  0.4169  0.3817  0.3453  0.3054  0.2597  0.2077
  0.1528
  1.0266  0.9807  0.9348  0.8888  0.8448  0.8045  0.7698  0.7423  0.7222  0.7084
  0.6997  0.6943  0.6911  0.6893  0.6885  0.6857  0.6765  0.6543  0.6210  0.5835
  0.5460  0.5097  0.4744  0.4393  0.4042  0.3688  0.3324  0.2950  0.2543  0.2081
  0.1548
  1.1330  1.0864  1.0382  0.9886  0.9393  0.8915  0.8471  0.8081  0.7761  0.7517
  0.7340  0.7216  0.7131  0.7073  0.7036  0.6976  0.6870  0.6667  0.6344  0.5942
  0.5515  0.5094  0.4692  0.4306  0.3930  0.3561  0.3192  0.2817  0.2428  0.2005
  0.1545
  1.2161  1.1716  1.1249  1.0763  1.0258  0.9749  0.9253  0.8787  0.8369  0.8021
  0.7749  0.7541  0.7388  0.7277  0.7200  0.7085  0.6976  0.6783  0.6485  0.6096
  0.5648  0.5181  0.4723  0.4286  0.3871  0.3473  0.3084  0.2699  0.2313  0.1915
  0.1496
  1.2755  1.2363  1.1940  1.1488  1.1001  1.0499  0.9987  0.9485  0.9010  0.8593
  0.8238  0.7943  0.7705  0.7522  0.7390  0.7199  0.7071  0.6888  0.6611  0.6244
  0.5807  0.5325  0.4828  0.4340  0.3875  0.3433  0.3011  0.2603  0.2203  0.1805
  0.1397
  1.3110  1.2806  1.2455  1.2061  1.1622  1.1165  1.0643  1.0136  0.9640  0.9183
  0.8769  0.8395  0.8058  0.7808  0.7606  0.7317  0.7155  0.6982  0.6722
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F814W
  0.2982  0.3676  0.4012  0.3971  0.3411  0.1086  0.1938  0.2936  0.3731  0.4334
  0.5231  0.6041  0.6079  0.5743  0.5712  0.6774
  0.2713  0.3392  0.3815  0.3963  0.3746  0.2526  0.2821  0.3252  0.3669  0.4058
  0.4588  0.5109  0.5357  0.5465  0.5687  0.6624  0.7076  0.7187  0.7092
  0.2692  0.3316  0.3770  0.4037  0.4066  0.3627  0.3605  0.3678  0.3831  0.4047
  0.4313  0.4617  0.4950  0.5304  0.5669  0.6493  0.6866  0.6936  0.6831  0.6616
  0.6335
  0.2919  0.3448  0.3877  0.4193  0.4371  0.4389  0.4290  0.4214  0.4217  0.4301
  0.4404  0.4566  0.4858  0.5260  0.5658  0.6381  0.6693  0.6725  0.6606  0.6397
  0.6130  0.5821  0.5478
  0.3394  0.3788  0.4136  0.4431  0.4661  0.4812  0.4876  0.4859  0.4827  0.4820
  0.4862  0.4955  0.5080  0.5334  0.5654  0.6288  0.6557  0.6554  0.6417  0.6208
  0.5949  0.5654  0.5329  0.4973  0.4580
  0.4117  0.4336  0.4547  0.4751  0.4936  0.5091  0.5207  0.5277  0.5308  0.5314
  0.5338  0.5398  0.5450  0.5547  0.5733  0.6239  0.6478  0.6440  0.6271  0.6049
  0.5789  0.5499  0.5184  0.4844  0.4479  0.4085
  0.5062  0.5106  0.5157  0.5229  0.5319  0.5416  0.5509  0.5590  0.5651  0.5697
  0.5741  0.5793  0.5856  0.5883  0.5974  0.6273  0.6463  0.6401  0.6189  0.5932
  0.5655  0.5359  0.5043  0.4710  0.4359  0.3987  0.3588  0.3139  0.2629  0.2098
  0.6151  0.6053  0.5960  0.5890  0.5857  0.5858  0.5884  0.5923  0.5968  0.6011
  0.6054  0.6103  0.6164  0.6202  0.6251  0.6418  0.6520  0.6438  0.6189  0.5880
  0.5564  0.5245  0.4917  0.4579  0.4230  0.3870  0.3489  0.3084  0.2628  0.2106
  0.1555
  0.7102  0.7033  0.6901  0.6712  0.6558  0.6444  0.6376  0.6342  0.6332  0.6339
