 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F225W
-10.0843 -9.0234 -7.8010 -7.5903 -8.8845-10.9647-10.2095 -9.0593 -8.4680 -8.5058
 -8.4058 -8.3046 -8.5310 -8.7363 -8.6673 -7.7106
 -9.9307 -9.4736 -8.8798 -8.7139 -9.1714-10.0862 -9.7789 -9.3116 -9.0156 -8.9261
 -8.7905 -8.6729 -8.7071 -8.7505 -8.6492 -7.8627 -6.7762 -6.0809 -4.5087
 -9.6781 -9.5552 -9.3535 -9.2342 -9.2435 -9.4488 -9.3793 -9.2842 -9.1786 -9.0639
 -8.9454 -8.8409 -8.7697 -8.6985 -8.5730 -7.8052 -6.4941 -5.5735 -4.5236 -3.7492
 -3.5820
 -9.3265 -9.2682 -9.2221 -9.1512 -9.1008 -9.0524 -9.0106 -8.9771 -8.9572 -8.9191
 -8.8704 -8.8087 -8.7187 -8.5804 -8.4387 -7.5381 -6.3463 -5.1667 -4.2238 -3.5012
 -2.9577 -2.5535 -2.2521
 -9.1308 -9.1094 -9.0877 -9.0496 -9.0096 -8.9619 -8.9090 -8.8535 -8.7975 -8.7410
 -8.6793 -8.6083 -8.5195 -8.3811 -8.1899 -7.3181 -6.0026 -4.7405 -3.7650 -3.0574
 -2.5487 -2.1813 -1.9145 -1.7197 -1.5744
 -8.9486 -8.9546 -8.9522 -8.9381 -8.9101 -8.8670 -8.8080 -8.7343 -8.6487 -8.5540
 -8.4517 -8.3412 -8.2174 -8.0590 -7.8495 -6.9993 -5.6941 -4.4201 -3.4294 -2.7223
 -2.2280 -1.8802 -1.6335 -1.4568 -1.3279 -1.2315
 -8.7801 -8.8038 -8.8156 -8.8167 -8.8024 -8.7677 -8.7076 -8.6195 -8.5039 -8.3656
 -8.2103 -8.0409 -7.8580 -7.6576 -7.4175 -6.5817 -5.4208 -4.2055 -3.2170 -2.4959
 -1.9956 -1.6502 -1.4091 -1.2387 -1.1164 -1.0265 -0.9562 -0.9043 -0.8646 -0.8101
 -8.6252 -8.6570 -8.6779 -8.6890 -8.6851 -8.6585 -8.6000 -8.5016 -8.3591 -8.1775
 -7.9684 -7.7414 -7.5033 -7.2540 -6.9854 -6.1749 -5.1436 -4.0696 -3.1160 -2.3826
 -1.8580 -1.4957 -1.2451 -1.0689 -0.9428 -0.8509 -0.7793 -0.7247 -0.6866 -0.6584
 -0.6168
 -8.4893 -8.5224 -8.5461 -8.5613 -8.5614 -8.5382 -8.4800 -8.3737 -8.2105 -7.9934
 -7.7363 -7.4599 -7.1786 -6.8972 -6.6104 -5.8378 -4.9214 -3.9655 -3.0935 -2.3662
 -1.8145 -1.4195 -1.1436 -0.9496 -0.8104 -0.7088 -0.6333 -0.5735 -0.5271 -0.4939
 -0.4733
 -8.3705 -8.4030 -8.4257 -8.4396 -8.4372 -8.4097 -8.3449 -8.2287 -8.0503 -7.8087
 -7.5195 -7.2075 -6.8926 -6.5882 -6.2949 -5.5613 -4.7583 -3.8975 -3.0969 -2.4046
 -1.8406 -1.4119 -1.1007 -0.8783 -0.7179 -0.5999 -0.5120 -0.4450 -0.3926 -0.3511
 -0.3191
 -8.2693 -8.2996 -8.3174 -8.3240 -8.3131 -8.2739 -8.1950 -8.0650 -7.8751 -7.6239
 -7.3251 -7.0000 -6.6685 -6.3475 -6.0478 -5.3520 -4.6480 -3.8861 -3.1396 -2.4788
 -1.9213 -1.4703 -1.1233 -0.8652 -0.6754 -0.5344 -0.4283 -0.3469 -0.2835 -0.2331
 -0.1890
 -8.1895 -8.2122 -8.2208 -8.2167 -8.1919 -8.1348 -8.0357 -7.8860 -7.6825 -7.4216
 -7.1204 -6.7988 -6.4737 -6.1594 -5.8654 -5.1931 -4.5512 -3.8879 -3.2015 -2.5651
 -2.0169 -1.5601 -1.1898 -0.8995 -0.6776 -0.5092 -0.3808 -0.2815 -0.2036 -0.1416
 -0.0915
 -8.1311 -8.1409 -8.1359 -8.1177 -8.0736 -7.9924 -7.8724 -7.7001 -7.4808 -7.2284
 -6.9481 -6.6425 -6.3138 -6.0239 -5.7477 -5.0845 -4.4679 -3.9029 -3.2826
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F225W
 -9.2301 -9.1623 -9.1336 -9.1528 -9.2327 -9.4323 -9.3115 -9.2183 -9.1662 -9.1186
 -9.0126 -8.8985 -8.8787 -8.8598 -8.7786 -8.3958
 -9.2584 -9.1875 -9.1422 -9.1294 -9.1590 -9.2631 -9.2160 -9.1758 -9.1445 -9.1054
 -9.0327 -8.9437 -8.8772 -8.8008 -8.6855 -8.2162 -7.4227 -6.4737 -5.5599
 -9.2619 -9.1928 -9.1380 -9.1024 -9.0931 -9.1239 -9.1144 -9.1016 -9.0804 -9.0457
 -8.9933 -8.9198 -8.8222 -8.6984 -8.5464 -7.9829 -7.0367 -5.9333 -4.9632 -4.1794
 -3.5736
 -9.2406 -9.1782 -9.1210 -9.0718 -9.0350 -9.0147 -9.0067 -8.9956 -8.9739 -8.9395
