 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F336W
 -8.1486 -5.6087 -3.4385 -3.9512 -7.8932-14.2982-12.6590 -8.2066 -4.4877 -3.0555
 -2.3426 -2.3377 -3.8467 -5.0100 -5.4164 -3.9865
 -9.6331 -8.0720 -6.6169 -6.4396 -7.8768-10.7814-10.1473 -8.2960 -6.5392 -5.5616
 -4.9216 -4.7038 -5.1644 -5.4717 -5.3448 -3.8829 -2.9972 -2.4472 -2.3665
-10.0001 -9.1236 -8.2363 -7.7325 -7.7221 -8.3745 -8.1900 -7.7451 -7.1818 -6.6157
 -6.1398 -5.8329 -5.6728 -5.4510 -5.0614 -3.6571 -2.6151 -2.0773 -1.7996 -1.5700
 -1.1711
 -9.2495 -8.7634 -8.2967 -7.8299 -7.4293 -7.0776 -6.7871 -6.5538 -6.4155 -6.2179
 -5.9971 -5.7250 -5.3717 -4.9480 -4.5662 -3.3091 -2.3996 -1.7836 -1.3758 -1.1032
 -0.9328 -0.8375 -0.7934
 -8.8224 -8.3737 -7.9350 -7.4966 -7.0826 -6.6953 -6.3465 -6.0429 -5.7803 -5.5454
 -5.3157 -5.0649 -4.7755 -4.4277 -4.0465 -3.0247 -2.1501 -1.5435 -1.1557 -0.9125
 -0.7633 -0.6790 -0.6404 -0.6314 -0.6389
 -8.3858 -7.9674 -7.5544 -7.1436 -6.7355 -6.3377 -5.9595 -5.6127 -5.3023 -5.0235
 -4.7650 -4.5108 -4.2407 -3.9405 -3.6107 -2.7606 -1.9596 -1.3714 -0.9918 -0.7601
 -0.6209 -0.5417 -0.5045 -0.4965 -0.5069 -0.5264
 -7.9398 -7.5445 -7.1549 -6.7709 -6.3879 -6.0048 -5.6261 -5.2632 -4.9266 -4.6205
 -4.3410 -4.0774 -3.8176 -3.5491 -3.2588 -2.5168 -1.8281 -1.2673 -0.8841 -0.6460
 -0.5056 -0.4256 -0.3857 -0.3741 -0.3819 -0.4013 -0.4248 -0.4466 -0.4619 -0.4662
 -7.4844 -7.1050 -6.7365 -6.3782 -6.0238 -5.6690 -5.3119 -4.9585 -4.6177 -4.3002
 -4.0098 -3.7418 -3.4899 -3.2438 -2.9898 -2.3357 -1.7281 -1.2168 -0.8312 -0.5749
 -0.4188 -0.3299 -0.2831 -0.2647 -0.2665 -0.2819 -0.3044 -0.3286 -0.3503 -0.3658
 -0.3716
 -7.0257 -6.6666 -6.3180 -5.9793 -5.6498 -5.3255 -5.0009 -4.6748 -4.3514 -4.0407
 -3.7497 -3.4823 -3.2363 -3.0058 -2.7805 -2.2095 -1.6632 -1.1948 -0.8207 -0.5467
 -0.3657 -0.2568 -0.1970 -0.1689 -0.1624 -0.1710 -0.1897 -0.2129 -0.2366 -0.2578
 -0.2744
 -6.5976 -6.2429 -5.9066 -5.5872 -5.2789 -4.9809 -4.6880 -4.3966 -4.1052 -3.8170
 -3.5399 -3.2805 -3.0405 -2.8189 -2.6101 -2.1110 -1.6196 -1.1856 -0.8284 -0.5481
 -0.3442 -0.2095 -0.1292 -0.0869 -0.0700 -0.0704 -0.0830 -0.1031 -0.1264 -0.1491
 -0.1704
 -6.1795 -5.8437 -5.5230 -5.2162 -4.9266 -4.6498 -4.3840 -4.1254 -3.8703 -3.6158
 -3.3669 -3.1272 -2.8987 -2.6834 -2.4819 -2.0226 -1.5962 -1.1909 -0.8482 -0.5694
 -0.3521 -0.1936 -0.0881 -0.0250  0.0073  0.0185  0.0148  0.0011 -0.0187 -0.0413
 -0.0651
 -5.7911 -5.4690 -5.1620 -4.8690 -4.5942 -4.3351 -4.0914 -3.8592 -3.6349 -3.4122
 -3.1922 -2.9779 -2.7716 -2.5755 -2.3905 -1.9655 -1.5719 -1.1982 -0.8682 -0.5937
