 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F125W
  1.1903  1.5153  2.0356  2.1669  1.7293  1.4865  2.0958  2.5152  2.5579  2.4310
  2.3948  2.3543  2.1782  1.9355  1.7378  1.6318
  1.7024  1.8042  2.0130  2.0559  1.8752  1.7343  1.9451  2.1061  2.1433  2.1180
  2.1078  2.0746  1.9738  1.8410  1.7284  1.6291  1.5474  1.4646  1.3551
  1.9705  1.9562  1.9827  1.9772  1.9335  1.8647  1.8639  1.8764  1.8905  1.8992
  1.8937  1.8669  1.8172  1.7575  1.7042  1.6124  1.5188  1.4353  1.3419  1.2497
  1.1665
  1.9946  1.9713  1.9447  1.9308  1.9042  1.8778  1.8522  1.8261  1.7997  1.7747
  1.7525  1.7314  1.7085  1.6849  1.6652  1.5817  1.4990  1.4130  1.3246  1.2360
  1.1475  1.0592  0.9714
  2.0165  1.9889  1.9601  1.9366  1.9094  1.8818  1.8535  1.8244  1.7941  1.7638
  1.7354  1.7096  1.6851  1.6612  1.6370  1.5638  1.4806  1.3939  1.3061  1.2188
  1.1321  1.0461  0.9607  0.8753  0.7891
  2.0136  1.9871  1.9600  1.9335  1.9074  1.8806  1.8524  1.8227  1.7917  1.7600
  1.7280  1.6972  1.6688  1.6416  1.6159  1.5473  1.4659  1.3794  1.2917  1.2047
  1.1188  1.0341  0.9503  0.8671  0.7841  0.7005
  1.9858  1.9659  1.9444  1.9215  1.8981  1.8742  1.8489  1.8210  1.7906  1.7587
  1.7259  1.6929  1.6608  1.6303  1.6019  1.5322  1.4549  1.3695  1.2814  1.1937
  1.1076  1.0232  0.9401  0.8583  0.7772  0.6963  0.6151  0.5318  0.4458  0.3605
  1.9332  1.9253  1.9133  1.8976  1.8796  1.8602  1.8393  1.8157  1.7886  1.7582
  1.7258  1.6924  1.6588  1.6260  1.5947  1.5217  1.4463  1.3633  1.2756  1.1868
  1.0994  1.0141  0.9308  0.8492  0.7691  0.6899  0.6114  0.5320  0.4502  0.3657
  0.2813
  1.8523  1.8612  1.8630  1.8586  1.8497  1.8372  1.8220  1.8041  1.7825  1.7562
  1.7262  1.6935  1.6598  1.6259  1.5929  1.5157  1.4403  1.3597  1.2733  1.1842
  1.0952  1.0080  0.9234  0.8411  0.7609  0.6823  0.6046  0.5277  0.4500  0.3701
  0.2868
  1.7521  1.7759  1.7917  1.8003  1.8038  1.8016  1.7948  1.7840  1.7690  1.7491
  1.7238  1.6940  1.6613  1.6274  1.5937  1.5127  1.4363  1.3569  1.2723  1.1838
  1.0939  1.0047  0.9177  0.8336  0.7521  0.6730  0.5955  0.5192  0.4434  0.3667
  0.2888
  1.6387  1.6732  1.7019  1.7254  1.7422  1.7530  1.7573  1.7557  1.7486  1.7361
  1.7165  1.6910  1.6617  1.6302  1.5978  1.5155  1.4348  1.3562  1.2732  1.1864
  1.0970  1.0068  0.9178  0.8313  0.7477  0.6671  0.5888  0.5124  0.4374  0.3630
  0.2875
  1.4958  1.5531  1.5989  1.6345  1.6646  1.6885  1.7055  1.7155  1.7186  1.7135
  1.7012  1.6827  1.6593  1.6319  1.6014  1.5181  1.4345  1.3560  1.2744  1.1890
  1.1010  1.0113  0.9214  0.8329  0.7468  0.6638  0.5837  0.5062  0.4307  0.3567
  0.2834
  1.3234  1.4155  1.4827  1.5276  1.5710  1.6081  1.6388  1.6612  1.6759  1.6821
  1.6801  1.6707  1.6543  1.6325  1.6047  1.5205  1.4354  1.3563  1.2759
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F125W
  1.9684  1.9695  1.9633  1.9467  1.9068  1.8609  1.8780  1.8628  1.8377  1.8249
  1.8336  1.8445  1.8226  1.7759  1.7339  1.6692
  1.9496  1.9415  1.9299  1.9123  1.8803  1.8412  1.8333  1.8155  1.7951  1.7798
  1.7729  1.7668  1.7483  1.7198  1.6922  1.6327  1.5535  1.4658  1.3743
  1.9412  1.9249  1.9080  1.8886  1.8617  1.8282  1.8044  1.7833  1.7641  1.7461
  1.7289  1.7117  1.6943  1.6763  1.6573  1.6011  1.5243  1.4382  1.3489  1.2582
  1.1671
  1.9432  1.9197  1.8976  1.8756  1.8511  1.8219  1.7913  1.7660  1.7446  1.7238
  1.7016  1.6794  1.6605  1.6452  1.6292  1.5744  1.4999  1.4152  1.3274  1.2389
  1.1505  1.0622  0.9740
