 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F625W
 -0.4447 -0.3857 -0.3373 -0.2966 -0.2602 -0.1768 -0.1044 -0.0500 -0.0153  0.0008
  0.0008 -0.0093 -0.0248 -0.0421 -0.0591 -0.0746 -0.0888 -0.1017 -0.1136 -0.1255
 -0.1382
 -1.3045 -1.1780 -1.0672 -0.9685 -0.8785 -0.7946 -0.7144 -0.6364 -0.5613 -0.4900
 -0.4233 -0.3624 -0.3102 -0.2674 -0.2318 -0.1575 -0.0917 -0.0397 -0.0056
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F625W
 -2.6435 -2.5655 -2.4427 -2.2104 -1.9474 -1.6995 -1.4964 -1.3344 -1.1914 -1.0577
 -0.9319 -0.8152 -0.7079 -0.6097 -0.5202 -0.3343 -0.1873 -0.0695  0.0009
 -2.3567 -2.1653 -2.0567 -1.9896 -1.8278 -1.6094 -1.4034 -1.2357 -1.0956 -0.9680
 -0.8492 -0.7396 -0.6397 -0.5492 -0.4673 -0.2965 -0.1661 -0.0712 -0.0071  0.0350
 -2.2036 -1.9891 -1.8058 -1.6669 -1.5925 -1.5042 -1.3431 -1.1727 -1.0294 -0.9069
 -0.7942 -0.6909 -0.5970 -0.5122 -0.4358 -0.2775 -0.1581 -0.0729 -0.0161  0.0215
  0.0468
 -2.0974 -1.8910 -1.6978 -1.5220 -1.3767 -1.2748 -1.2087 -1.1157 -0.9852 -0.8634
 -0.7551 -0.6572 -0.5685 -0.4885 -0.4165 -0.2672 -0.1550 -0.0760 -0.0246  0.0088
  0.0317  0.0474
 -2.0118 -1.8216 -1.6352 -1.4604 -1.3020 -1.1623 -1.0492 -0.9659 -0.9027 -0.8212
 -0.7252 -0.6310 -0.5463 -0.4706 -0.4024 -0.2607 -0.1537 -0.0788 -0.0314 -0.0021
  0.0177  0.0316  0.0408  0.0446
 -1.9432 -1.7642 -1.5899 -1.4206 -1.2621 -1.1178 -0.9891 -0.8788 -0.7905 -0.7258
 -0.6683 -0.6007 -0.5261 -0.4539 -0.3890 -0.2543 -0.1517 -0.0794 -0.0349 -0.0098
  0.0058  0.0167  0.0241  0.0282  0.0304  0.0291  0.0225  0.0090 -0.0119 -0.0382
 -1.8776 -1.7117 -1.5507 -1.3908 -1.2369 -1.0934 -0.9626 -0.8464 -0.7457 -0.6623
 -0.5955 -0.5413 -0.4882 -0.4313 -0.3730 -0.2459 -0.1475 -0.0771 -0.0342 -0.0127
 -0.0021  0.0044  0.0086  0.0107  0.0108  0.0099  0.0060 -0.0029 -0.0186 -0.0422
 -0.0732
 -1.8203 -1.6618 -1.5142 -1.3644 -1.2176 -1.0775 -0.9476 -0.8296 -0.7252 -0.6351
 -0.5597 -0.4968 -0.4434 -0.3953 -0.3477 -0.2331 -0.1402 -0.0718 -0.0294 -0.0099
 -0.0042 -0.0032 -0.0037 -0.0052 -0.0076 -0.0091 -0.0117 -0.0181 -0.0304 -0.0502
 -0.0786
 -1.7773 -1.6194 -1.4771 -1.3373 -1.1985 -1.0636 -0.9362 -0.8184 -0.7119 -0.6183
 -0.5386 -0.4719 -0.4147 -0.3643 -0.3187 -0.2154 -0.1284 -0.0631 -0.0211 -0.0020
  0.0005 -0.0043 -0.0107 -0.0172 -0.0236 -0.0301 -0.0370 -0.0460 -0.0573 -0.0707
 -0.0860
 -1.7556 -1.5903 -1.4462 -1.3127 -1.1822 -1.0538 -0.9298 -0.8133 -0.7063 -0.6098
 -0.5260 -0.4554 -0.3960 -0.3444 -0.2980 -0.1983 -0.1159 -0.0533 -0.0118  0.0085
  0.0105  0.0020 -0.0103 -0.0229 -0.0348 -0.0458 -0.0563 -0.0665 -0.0770 -0.0888
 -0.1016
 -1.7614 -1.5757 -1.4235 -1.2909 -1.1664 -1.0442 -0.9252 -0.8108 -0.7041 -0.6064
 -0.5189 -0.4435 -0.3802 -0.3270 -0.2806 -0.1825 -0.1031 -0.0427 -0.0020  0.0195
  0.0229  0.0134 -0.0026 -0.0210 -0.0390 -0.0558 -0.0714 -0.0857 -0.0992 -0.1127
 -0.1269
 -1.7892 -1.5756 -1.4090 -1.2717 -1.1504 -1.0341 -0.9205 -0.8101 -0.7044 -0.6061
 -0.5167 -0.4371 -0.3685 -0.3112 -0.2632 -0.1674 -0.0907 -0.0319  0.0080
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F625W
 -2.8567 -2.6823 -2.3876 -2.0835 -1.7906 -1.5422 -1.3602 -1.2121 -1.0798 -0.9581
 -0.8436 -0.7364 -0.6372 -0.5458 -0.4624 -0.2873 -0.1532 -0.0521  0.0193
 -2.4502 -2.3691 -2.2690 -2.0265 -1.7578 -1.5071 -1.3036 -1.1478 -1.0153 -0.8966
 -0.7859 -0.6830 -0.5883 -0.5020 -0.4238 -0.2620 -0.1403 -0.0505  0.0127  0.0549
 -2.2904 -2.0794 -1.9592 -1.8990 -1.7267 -1.4965 -1.2826 -1.1104 -0.9737 -0.8566
 -0.7492 -0.6501 -0.5593 -0.4770 -0.4026 -0.2496 -0.1354 -0.0522  0.0055  0.0434
  0.0682
 -2.2167 -1.9815 -1.7813 -1.6323 -1.5510 -1.4572 -1.2805 -1.0990 -0.9494 -0.8295
 -0.7244 -0.6283 -0.5407 -0.4616 -0.3903 -0.2441 -0.1349 -0.0557 -0.0016  0.0329
  0.0552  0.0699
 -2.1701 -1.9388 -1.7254 -1.5367 -1.3795 -1.2628 -1.1873 -1.0851 -0.9429 -0.8122
 -0.7062 -0.6121 -0.5270 -0.4504 -0.3818 -0.2411 -0.1357 -0.0592 -0.0077  0.0242
  0.0435  0.0562  0.0641  0.0688
 -2.1377 -1.9148 -1.7028 -1.5074 -1.3310 -1.1777 -1.0516 -0.9562 -0.8843 -0.7959
 -0.6930 -0.5990 -0.5151 -0.4405 -0.3739 -0.2380 -0.1359 -0.0615 -0.0118  0.0179
  0.0341  0.0437  0.0496  0.0523  0.0529  0.0498  0.0410  0.0247  0.0015 -0.0242
 -2.1157 -1.9007 -1.6937 -1.4995 -1.3210 -1.1602 -1.0168 -0.8919 -0.7890 -0.7107
 -0.6460 -0.5779 -0.5033 -0.4305 -0.3651 -0.2333 -0.1343 -0.0616 -0.0131  0.0149
  0.0281  0.0339  0.0365  0.0369  0.0352  0.0325  0.0267  0.0154 -0.0032 -0.0294
 -0.0593
 -2.0999 -1.8936 -1.6922 -1.5005 -1.3226 -1.1598 -1.0123 -0.8799 -0.7634 -0.6641
 -0.5830 -0.5204 -0.4662 -0.4110 -0.3535 -0.2260 -0.1300 -0.0589 -0.0111  0.0159
  0.0267  0.0282  0.0264  0.0231  0.0189  0.0134  0.0076 -0.0007 -0.0142 -0.0351
 -0.0646
 -2.0953 -1.8886 -1.6945 -1.5064 -1.3287 -1.1657 -1.0172 -0.8823 -0.7609 -0.6536
 -0.5615 -0.4854 -0.4241 -0.3729 -0.3261 -0.2137 -0.1215 -0.0525 -0.0054  0.0213
  0.0304  0.0281  0.0211  0.0130  0.0047 -0.0038 -0.0131 -0.0245 -0.0382 -0.0538
 -0.0713
 -2.1106 -1.8975 -1.7020 -1.5204 -1.3450 -1.1805 -1.0304 -0.8942 -0.7707 -0.6593
 -0.5610 -0.4769 -0.4072 -0.3496 -0.3005 -0.1979 -0.1105 -0.0441  0.0025  0.0295
  0.0387  0.0342  0.0225  0.0087 -0.0049 -0.0179 -0.0306 -0.0432 -0.0561 -0.0704
 -0.0875
 -2.1577 -1.9078 -1.7117 -1.5352 -1.3665 -1.2031 -1.0503 -0.9113 -0.7859 -0.6721
 -0.5698 -0.4799 -0.4033 -0.3397 -0.2864 -0.1815 -0.0984 -0.0330  0.0123  0.0396
  0.0498  0.0449  0.0302  0.0114 -0.0081 -0.0266 -0.0442 -0.0607 -0.0765 -0.0924
 -0.1090
 -2.2465 -1.9487 -1.7307 -1.5516 -1.3858 -1.2284 -1.0781 -0.9357 -0.8063 -0.6897
 -0.5845 -0.4904 -0.4078 -0.3377 -0.2793 -0.1688 -0.0863 -0.0221  0.0233
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F625W
 -2.9037 -2.6516 -2.3241 -2.0181 -1.7303 -1.4841 -1.3031 -1.1603 -1.0354 -0.9177
 -0.8078 -0.7047 -0.6088 -0.5202 -0.4389 -0.2671 -0.1363 -0.0390  0.0315
 -2.5473 -2.4917 -2.2760 -1.9875 -1.7122 -1.4588 -1.2605 -1.1085 -0.9816 -0.8662
 -0.7592 -0.6595 -0.5672 -0.4825 -0.4053 -0.2449 -0.1251 -0.0372  0.0252  0.0675
 -2.3236 -2.1520 -2.0995 -1.9563 -1.7081 -1.4648 -1.2485 -1.0804 -0.9478 -0.8331
 -0.7287 -0.6319 -0.5427 -0.4613 -0.3873 -0.2347 -0.1214 -0.0391  0.0186  0.0571
  0.0818
 -2.2573 -2.0140 -1.8325 -1.7396 -1.6615 -1.4716 -1.2605 -1.0749 -0.9292 -0.8112
 -0.7082 -0.6138 -0.5272 -0.4484 -0.3771 -0.2304 -0.1216 -0.0427  0.0119  0.0476
  0.0699  0.0842
 -2.2299 -1.9775 -1.7543 -1.5728 -1.4419 -1.3641 -1.2560 -1.0876 -0.9275 -0.7982
 -0.6936 -0.6005 -0.5159 -0.4392 -0.3701 -0.2283 -0.1230 -0.0465  0.0060  0.0396
  0.0595  0.0718  0.0791  0.0829
 -2.2201 -1.9696 -1.7391 -1.5340 -1.3594 -1.2154 -1.1079 -1.0294 -0.9273 -0.7980
 -0.6840 -0.5902 -0.5064 -0.4312 -0.3638 -0.2262 -0.1240 -0.0493  0.0018  0.0337
  0.0513  0.0608  0.0659  0.0678  0.0665  0.0612  0.0512  0.0352  0.0127 -0.0148
 -2.2224 -1.9757 -1.7445 -1.5337 -1.3458 -1.1813 -1.0395 -0.9208 -0.8295 -0.7558
 -0.6720 -0.5819 -0.4982 -0.4235 -0.3572 -0.2228 -0.1232 -0.0501  0.0000  0.0306
  0.0461  0.0523  0.0543  0.0538  0.0512  0.0459  0.0378  0.0255  0.0072 -0.0197
 -0.0505
 -2.2309 -1.9912 -1.7614 -1.5484 -1.3555 -1.1837 -1.0311 -0.8967 -0.7806 -0.6836
 -0.6068 -0.5429 -0.4800 -0.4139 -0.3495 -0.2174 -0.1202 -0.0485  0.0009  0.0308
  0.0448  0.0478  0.0457  0.0416  0.0362  0.0295  0.0222  0.0122 -0.0029 -0.0249
 -0.0550
 -2.2496 -2.0090 -1.7841 -1.5708 -1.3746 -1.1984 -1.0409 -0.9001 -0.7750 -0.6654
 -0.5720 -0.4950 -0.4339 -0.3813 -0.3301 -0.2081 -0.1133 -0.0432  0.0055  0.0350
  0.0478  0.0481  0.0416  0.0327  0.0233  0.0135  0.0029 -0.0087 -0.0221 -0.0395
 -0.0612
 -2.2855 -2.0348 -1.8138 -1.6043 -1.4063 -1.2254 -1.0636 -0.9188 -0.7889 -0.6728
 -0.5708 -0.4835 -0.4110 -0.3520 -0.3022 -0.1953 -0.1043 -0.0360  0.0123  0.0419
  0.0547  0.0535  0.0432  0.0293  0.0148  0.0006 -0.0134 -0.0274 -0.0418 -0.0577
 -0.0763
 -2.3514 -2.0707 -1.8453 -1.6402 -1.4460 -1.2626 -1.0952 -0.9455 -0.8118 -0.6915
 -0.5839 -0.4894 -0.4087 -0.3417 -0.2862 -0.1791 -0.0931 -0.0258  0.0214  0.0512
  0.0645  0.0631  0.0506  0.0323  0.0123 -0.0072 -0.0259 -0.0438 -0.0611 -0.0785
 -0.0963
 -2.4646 -2.1291 -1.8836 -1.6770 -1.4870 -1.3066 -1.1366 -0.9811 -0.8419 -0.7174
 -0.6056 -0.5058 -0.4183 -0.3437 -0.2816 -0.1664 -0.0819 -0.0152  0.0323
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F625W
 -2.9299 -2.5941 -2.2594 -1.9600 -1.6888 -1.4464 -1.2637 -1.1187 -0.9967 -0.8831
 -0.7770 -0.6775 -0.5846 -0.4984 -0.4189 -0.2491 -0.1195 -0.0230  0.0457
 -2.6863 -2.5376 -2.2463 -1.9448 -1.6728 -1.4261 -1.2295 -1.0777 -0.9515 -0.8395
 -0.7357 -0.6388 -0.5487 -0.4655 -0.3892 -0.2292 -0.1093 -0.0222  0.0395  0.0819
 -2.3661 -2.2828 -2.1949 -1.9485 -1.6787 -1.4338 -1.2218 -1.0559 -0.9240 -0.8116
 -0.7097 -0.6153 -0.5277 -0.4472 -0.3735 -0.2202 -0.1063 -0.0241  0.0334  0.0725
  0.0974
 -2.2833 -2.0491 -1.9258 -1.8717 -1.6892 -1.4535 -1.2370 -1.0534 -0.9096 -0.7935
 -0.6923 -0.5997 -0.5144 -0.4361 -0.3647 -0.2166 -0.1068 -0.0278  0.0271  0.0639
  0.0867  0.1007
 -2.2713 -2.0018 -1.7816 -1.6293 -1.5517 -1.4498 -1.2602 -1.0709 -0.9103 -0.7836
 -0.6803 -0.5885 -0.5047 -0.4282 -0.3588 -0.2151 -0.1086 -0.0316  0.0215  0.0565
  0.0775  0.0896  0.0963  0.0989
 -2.2842 -2.0064 -1.7610 -1.5549 -1.3931 -1.2773 -1.1974 -1.0824 -0.9277 -0.7861
 -0.6730 -0.5800 -0.4968 -0.4215 -0.3535 -0.2136 -0.1099 -0.0347  0.0172  0.0508
  0.0703  0.0801  0.0848  0.0859  0.0842  0.0783  0.0667  0.0479  0.0229 -0.0036
 -2.3131 -2.0324 -1.7778 -1.5537 -1.3622 -1.2027 -1.0717 -0.9709 -0.8897 -0.7910
 -0.6747 -0.5745 -0.4903 -0.4153 -0.3480 -0.2109 -0.1098 -0.0361  0.0151  0.0477
  0.0656  0.0731  0.0748  0.0736  0.0698  0.0634  0.0543  0.0404  0.0197 -0.0081
 -0.0383
 -2.3494 -2.0719 -1.8130 -1.5795 -1.3747 -1.1976 -1.0458 -0.9150 -0.8052 -0.7169
 -0.6423 -0.5638 -0.4843 -0.4094 -0.3423 -0.2068 -0.1076 -0.0352  0.0154  0.0474
  0.0641  0.0694  0.0677  0.0629  0.0565  0.0486  0.0383  0.0259  0.0097 -0.0125
 -0.0432
 -2.3958 -2.1163 -1.8573 -1.6186 -1.4048 -1.2174 -1.0542 -0.9116 -0.7868 -0.6788
 -0.5877 -0.5128 -0.4499 -0.3910 -0.3319 -0.1996 -0.1021 -0.0309  0.0191  0.0507
  0.0665  0.0697  0.0645  0.0555  0.0451  0.0342  0.0221  0.0088 -0.0064 -0.0248
 -0.0489
 -2.4574 -2.1669 -1.9107 -1.6722 -1.4522 -1.2557 -1.0835 -0.9324 -0.7994 -0.6819
 -0.5792 -0.4912 -0.4176 -0.3580 -0.3066 -0.1906 -0.0951 -0.0249  0.0248  0.0564
  0.0721  0.0742  0.0663  0.0529  0.0378  0.0226  0.0072 -0.0083 -0.0245 -0.0422
 -0.0626
 -2.5442 -2.2271 -1.9663 -1.7303 -1.5102 -1.3076 -1.1264 -0.9670 -0.8268 -0.7024
 -0.5922 -0.4958 -0.4129 -0.3437 -0.2866 -0.1759 -0.0855 -0.0163  0.0328  0.0647
  0.0806  0.0825  0.0730  0.0560  0.0361  0.0159 -0.0040 -0.0233 -0.0422 -0.0613
 -0.0806
 -2.6760 -2.3065 -2.0274 -1.7890 -1.5712 -1.3685 -1.1816 -1.0137 -0.8654 -0.7344
 -0.6179 -0.5147 -0.4243 -0.3469 -0.2822 -0.1630 -0.0759 -0.0063  0.0428
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F625W
 -2.9316 -2.5605 -2.2198 -1.9233 -1.6570 -1.4199 -1.2374 -1.0866 -0.9634 -0.8541
 -0.7508 -0.6540 -0.5637 -0.4797 -0.4018 -0.2338 -0.1037 -0.0080  0.0606
 -2.6867 -2.5465 -2.2196 -1.9126 -1.6397 -1.3984 -1.2057 -1.0521 -0.9263 -0.8166
 -0.7150 -0.6205 -0.5325 -0.4507 -0.3753 -0.2152 -0.0939 -0.0061  0.0555  0.0980
 -2.4681 -2.4278 -2.2173 -1.9281 -1.6522 -1.4039 -1.1983 -1.0340 -0.9031 -0.7926
 -0.6925 -0.6000 -0.5141 -0.4346 -0.3613 -0.2068 -0.0909 -0.0078  0.0500  0.0894
  0.1149
 -2.3073 -2.1169 -2.0713 -1.9275 -1.6774 -1.4317 -1.2136 -1.0338 -0.8919 -0.7770
 -0.6774 -0.5864 -0.5024 -0.4248 -0.3535 -0.2036 -0.0914 -0.0111  0.0443  0.0817
  0.1055  0.1193
 -2.2954 -2.0195 -1.8241 -1.7369 -1.6584 -1.4596 -1.2443 -1.0521 -0.8943 -0.7692
 -0.6671 -0.5766 -0.4938 -0.4178 -0.3482 -0.2024 -0.0932 -0.0149  0.0390  0.0750
  0.0973  0.1097  0.1159  0.1180
 -2.3276 -2.0255 -1.7739 -1.5811 -1.4541 -1.3799 -1.2607 -1.0822 -0.9136 -0.7730
 -0.6613 -0.5693 -0.4869 -0.4119 -0.3435 -0.2012 -0.0948 -0.0181  0.0349  0.0697
  0.0908  0.1016  0.1060  0.1064  0.1035  0.0961  0.0829  0.0629  0.0368  0.0094
 -2.3833 -2.0680 -1.7939 -1.5635 -1.3783 -1.2353 -1.1303 -1.0463 -0.9318 -0.7913
 -0.6653 -0.5651 -0.4814 -0.4065 -0.3388 -0.1990 -0.0951 -0.0198  0.0325  0.0665
  0.0864  0.0956  0.0977  0.0959  0.0912  0.0836  0.0726  0.0568  0.0346  0.0058
 -0.0249
 -2.4540 -2.1322 -1.8443 -1.5944 -1.3834 -1.2080 -1.0637 -0.9443 -0.8484 -0.7654
 -0.6716 -0.5677 -0.4783 -0.4021 -0.3342 -0.1955 -0.0935 -0.0196  0.0322  0.0658
  0.0848  0.0923  0.0918  0.0869  0.0797  0.0706  0.0590  0.0449  0.0267  0.0023
 -0.0293
 -2.5303 -2.2045 -1.9111 -1.6478 -1.4191 -1.2251 -1.0615 -0.9222 -0.8023 -0.7000
 -0.6146 -0.5400 -0.4663 -0.3953 -0.3282 -0.1896 -0.0888 -0.0160  0.0351  0.0683
  0.0864  0.0924  0.0893  0.0807  0.0699  0.0580  0.0445  0.0300  0.0130 -0.0080
 -0.0342
 -2.6219 -2.2852 -1.9902 -1.7220 -1.4805 -1.2707 -1.0917 -0.9385 -0.8063 -0.6907
 -0.5900 -0.5039 -0.4308 -0.3689 -0.3128 -0.1837 -0.0834 -0.0112  0.0398  0.0730
  0.0909  0.0960  0.0908  0.0789  0.0639  0.0480  0.0314  0.0143 -0.0038 -0.0227
 -0.0461
 -2.7355 -2.3740 -2.0724 -1.8033 -1.5574 -1.3362 -1.1429 -0.9766 -0.8331 -0.7079
 -0.5980 -0.5018 -0.4187 -0.3483 -0.2899 -0.1727 -0.0759 -0.0041  0.0467  0.0802
  0.0983  0.1030  0.0965  0.0819  0.0629  0.0424  0.0216  0.0010 -0.0196 -0.0407
 -0.0619
 -2.8872 -2.4777 -2.1595 -1.8860 -1.6396 -1.4145 -1.2114 -1.0324 -0.8771 -0.7420
 -0.6235 -0.5194 -0.4283 -0.3496 -0.2831 -0.1598 -0.0679  0.0047  0.0555
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F625W
 -2.8274 -2.4625 -2.1431 -1.8674 -1.6092 -1.3825 -1.2093 -1.0638 -0.9380 -0.8297
 -0.7288 -0.6341 -0.5460 -0.4638 -0.3876 -0.2212 -0.0909  0.0070  0.0771
 -2.7482 -2.4914 -2.1627 -1.8669 -1.6045 -1.3683 -1.1844 -1.0324 -0.9054 -0.7970
 -0.6972 -0.6045 -0.5182 -0.4380 -0.3635 -0.2034 -0.0799  0.0103  0.0729  0.1158
 -2.6024 -2.4751 -2.1927 -1.8944 -1.6228 -1.3794 -1.1770 -1.0165 -0.8859 -0.7759
 -0.6773 -0.5863 -0.5019 -0.4235 -0.3508 -0.1953 -0.0765  0.0092  0.0682  0.1081
  0.1341
 -2.4137 -2.2396 -2.1646 -1.9241 -1.6565 -1.4105 -1.1936 -1.0167 -0.8767 -0.7624
 -0.6639 -0.5742 -0.4914 -0.4146 -0.3436 -0.1921 -0.0767  0.0064  0.0632  0.1013
  0.1258  0.1400
 -2.3002 -2.0396 -1.9108 -1.8653 -1.6819 -1.4467 -1.2273 -1.0356 -0.8797 -0.7560
 -0.6548 -0.5653 -0.4835 -0.4082 -0.3388 -0.1910 -0.0783  0.0029  0.0584  0.0953
  0.1187  0.1317  0.1376  0.1392
 -2.3440 -2.0302 -1.7880 -1.6321 -1.5636 -1.4574 -1.2624 -1.0689 -0.8990 -0.7604
 -0.6499 -0.5588 -0.4772 -0.4027 -0.3344 -0.1899 -0.0799 -0.0003  0.0545  0.0904
  0.1128  0.1248  0.1293  0.1290  0.1249  0.1167  0.1023  0.0802  0.0531  0.0247
 -2.4257 -2.0815 -1.7975 -1.5719 -1.4064 -1.2981 -1.2198 -1.0939 -0.9306 -0.7797
 -0.6547 -0.5554 -0.4723 -0.3977 -0.3300 -0.1879 -0.0805 -0.0023  0.0518  0.0872
  0.1087  0.1195  0.1223  0.1202  0.1148  0.1062  0.0937  0.0760  0.0520  0.0221
 -0.0094
 -2.5310 -2.1672 -1.8559 -1.5968 -1.3871 -1.2228 -1.0954 -0.9973 -0.9101 -0.8000
 -0.6732 -0.5600 -0.4700 -0.3940 -0.3257 -0.1847 -0.0792 -0.0025  0.0510  0.0861
  0.1068  0.1163  0.1173  0.1128  0.1051  0.0951  0.0823  0.0667  0.0464  0.0198
 -0.0130
 -2.6457 -2.2692 -1.9418 -1.6588 -1.4215 -1.2270 -1.0690 -0.9383 -0.8286 -0.7364
 -0.6529 -0.5642 -0.4711 -0.3908 -0.3211 -0.1795 -0.0751  0.0003  0.0531  0.0878
  0.1077  0.1160  0.1151  0.1078  0.0971  0.0845  0.0700  0.0535  0.0347  0.0118
 -0.0167
 -2.7631 -2.3833 -2.0472 -1.7507 -1.4921 -1.2737 -1.0928 -0.9421 -0.8145 -0.7038
 -0.6080 -0.5254 -0.4516 -0.3815 -0.3164 -0.1754 -0.0707  0.0043  0.0568  0.0915
  0.1112  0.1186  0.1161  0.1064  0.0923  0.0762  0.0589  0.0404  0.0205 -0.0014
 -0.0263
 -2.8999 -2.5050 -2.1585 -1.8559 -1.5859 -1.3491 -1.1472 -0.9778 -0.8348 -0.7120
 -0.6046 -0.5107 -0.4289 -0.3580 -0.2970 -0.1688 -0.0651  0.0101  0.0627  0.0977
  0.1175  0.1245  0.1209  0.1091  0.0919  0.0719  0.0507  0.0290  0.0067 -0.0164
 -0.0399
 -3.0559 -2.6342 -2.2740 -1.9645 -1.6893 -1.4438 -1.2262 -1.0387 -0.8794 -0.7434
 -0.6257 -0.5229 -0.4326 -0.3540 -0.2629 -0.1597 -0.0583  0.0177  0.0708
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F625W
 -2.7706 -2.4061 -2.0958 -1.8345 -1.5775 -1.3588 -1.1849 -1.0425 -0.9172 -0.8105
 -0.7105 -0.6173 -0.5306 -0.4501 -0.3752 -0.2106 -0.0800  0.0201  0.0940
 -2.8028 -2.4487 -2.1214 -1.8324 -1.5783 -1.3480 -1.1629 -1.0154 -0.8882 -0.7811
 -0.6823 -0.5907 -0.5058 -0.4268 -0.3532 -0.1935 -0.0676  0.0259  0.0910  0.1350
 -2.5814 -2.4804 -2.1581 -1.8655 -1.5997 -1.3604 -1.1598 -1.0020 -0.8713 -0.7623
 -0.6644 -0.5743 -0.4910 -0.4136 -0.3416 -0.1856 -0.0637  0.0256  0.0872  0.1282
  0.1548
 -2.4071 -2.3779 -2.1877 -1.9078 -1.6357 -1.3929 -1.1774 -1.0029 -0.8644 -0.7503
 -0.6524 -0.5633 -0.4813 -0.4054 -0.3349 -0.1824 -0.0634  0.0235  0.0829  0.1223
  0.1476  0.1624
 -2.3042 -2.0906 -2.0498 -1.9182 -1.6753 -1.4312 -1.2110 -1.0210 -0.8677 -0.7450
 -0.6442 -0.5553 -0.4741 -0.3995 -0.3303 -0.1811 -0.0648  0.0204  0.0787  0.1170
  0.1413  0.1552  0.1612  0.1614
 -2.3433 -2.0318 -1.8193 -1.7354 -1.6634 -1.4665 -1.2513 -1.0553 -0.8863 -0.7495
 -0.6400 -0.5494 -0.4683 -0.3943 -0.3262 -0.1801 -0.0663  0.0174  0.0750  0.1126
  0.1361  0.1491  0.1541  0.1534  0.1490  0.1393  0.1228  0.0998  0.0719  0.0421
