 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F125W
  0.7979  0.7934  0.7865  0.7767  0.7638  0.7201  0.6629  0.5946  0.5171
  0.6450  0.6863  0.7222  0.7459  0.7612  0.7745  0.7793  0.7826  0.7840  0.7829
  0.7795  0.7742  0.7664  0.7557  0.7419  0.6960  0.6382  0.5707  0.4953  0.4135
  0.6552  0.6536  0.6975  0.7305  0.7500  0.7625  0.7688  0.7707  0.7704  0.7701
  0.7663  0.7604  0.7522  0.7409  0.7267  0.6797  0.6210  0.5537  0.4792  0.3991
  0.3133
  0.7074  0.6971  0.6754  0.7122  0.7397  0.7544  0.7616  0.7633  0.7620  0.7605
  0.7566  0.7503  0.7417  0.7303  0.7160  0.6683  0.6091  0.5416  0.4674  0.3882
  0.3043  0.2163
  0.7580  0.7627  0.7418  0.7044  0.7258  0.7474  0.7572  0.7595  0.7575  0.7534
  0.7496  0.7429  0.7341  0.7226  0.7083  0.6604  0.6006  0.5329  0.4589  0.3802
  0.2974  0.2109  0.1226  0.0341
  0.7763  0.7779  0.7825  0.7750  0.7450  0.7376  0.7522  0.7580  0.7562  0.7507
  0.7447  0.7378  0.7287  0.7171  0.7029  0.6550  0.5948  0.5269  0.4529  0.3744
  0.2922  0.2068  0.1195  0.0318 -0.0558 -0.1437 -0.2327 -0.3233 -0.4133 -0.5001
  0.8051  0.7955  0.7953  0.7976  0.7942  0.7787  0.7576  0.7544  0.7562  0.7515
  0.7432  0.7347  0.7252  0.7135  0.6993  0.6518  0.5912  0.5229  0.4489  0.3706
  0.2887  0.2039  0.1171  0.0300 -0.0567 -0.1432 -0.2301 -0.3175 -0.4056 -0.4936
 -0.5788
  0.8456  0.8231  0.8128  0.8092  0.8078  0.8037  0.7939  0.7780  0.7614  0.7526
  0.7454  0.7346  0.7237  0.7116  0.6975  0.6504  0.5896  0.5209  0.4469  0.3686
  0.2869  0.2022  0.1157  0.0285 -0.0580 -0.1437 -0.2291 -0.3142 -0.3998 -0.4863
 -0.5727
  0.8916  0.8609  0.8397  0.8270  0.8195  0.8138  0.8069  0.7970  0.7837  0.7677
