 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F555W
 -3.9578 -3.8346 -3.6692 -3.3871 -3.0746 -2.7794 -2.5269 -2.3105 -2.1119 -1.9258
 -1.7529 -1.5951 -1.4516 -1.3202 -1.1986 -0.9352 -0.6959 -0.4874 -0.3329
 -3.5678 -3.3143 -3.1694 -3.0760 -2.8768 -2.6130 -2.3594 -2.1410 -1.9472 -1.7669
 -1.6001 -1.4483 -1.3113 -1.1875 -1.0748 -0.8301 -0.6241 -0.4529 -0.3188 -0.2166
 -3.3579 -3.0732 -2.8441 -2.6731 -2.5740 -2.4549 -2.2485 -2.0285 -1.8350 -1.6612
 -1.5000 -1.3532 -1.2206 -1.1012 -0.9936 -0.7651 -0.5800 -0.4299 -0.3122 -0.2210
 -0.1481
 -3.2214 -2.9372 -2.6920 -2.4791 -2.3046 -2.1760 -2.0800 -1.9451 -1.7643 -1.5930
 -1.4365 -1.2940 -1.1648 -1.0484 -0.9435 -0.7240 -0.5514 -0.4154 -0.3101 -0.2281
 -0.1615 -0.1054
 -3.1275 -2.8499 -2.6023 -2.3874 -2.2006 -2.0339 -1.8905 -1.7738 -1.6731 -1.5450
 -1.3992 -1.2588 -1.1320 -1.0178 -0.9146 -0.6994 -0.5335 -0.4063 -0.3100 -0.2359
 -0.1755 -0.1240 -0.0790 -0.0404
 -3.0724 -2.7931 -2.5464 -2.3273 -2.1365 -1.9678 -1.8138 -1.6730 -1.5504 -1.4495
 -1.3503 -1.2357 -1.1151 -1.0013 -0.8989 -0.6855 -0.5224 -0.3998 -0.3095 -0.2424
 -0.1884 -0.1421 -0.1010 -0.0643 -0.0300  0.0003  0.0246  0.0413  0.0492  0.0482
 -3.0327 -2.7580 -2.5137 -2.2917 -2.0956 -1.9245 -1.7720 -1.6317 -1.5016 -1.3843
 -1.2807 -1.1879 -1.0931 -0.9927 -0.8926 -0.6785 -0.5156 -0.3946 -0.3073 -0.2452
 -0.1979 -0.1577 -0.1217 -0.0889 -0.0587 -0.0295 -0.0036  0.0162  0.0277  0.0296
  0.0223
 -3.0113 -2.7397 -2.4987 -2.2756 -2.0743 -1.8968 -1.7421 -1.6037 -1.4765 -1.3579
 -1.2490 -1.1495 -1.0589 -0.9726 -0.8855 -0.6769 -0.5119 -0.3901 -0.3034 -0.2440
 -0.2021 -0.1684 -0.1386 -0.1111 -0.0852 -0.0585 -0.0332 -0.0123  0.0018  0.0074
  0.0033
 -3.0107 -2.7372 -2.4952 -2.2725 -2.0678 -1.8836 -1.7221 -1.5808 -1.4547 -1.3389
 -1.2312 -1.1309 -1.0377 -0.9511 -0.8694 -0.6760 -0.5099 -0.3858 -0.2979 -0.2386
 -0.1998 -0.1722 -0.1492 -0.1281 -0.1079 -0.0882 -0.0693 -0.0529 -0.0392 -0.0279
 -0.0189
 -3.0317 -2.7503 -2.5054 -2.2855 -2.0792 -1.8901 -1.7199 -1.5708 -1.4407 -1.3248
 -1.2189 -1.1205 -1.0281 -0.9414 -0.8598 -0.6743 -0.5129 -0.3854 -0.2944 -0.2330
 -0.1942 -0.1697 -0.1527 -0.1385 -0.1250 -0.1114 -0.0978 -0.0842 -0.0711 -0.0597
 -0.0492
 -3.0664 -2.7789 -2.5303 -2.3092 -2.1019 -1.9105 -1.7345 -1.5757 -1.4366 -1.3155
 -1.2080 -1.1105 -1.0198 -0.9346 -0.8540 -0.6714 -0.5144 -0.3869 -0.2925 -0.2280
 -0.1871 -0.1630 -0.1493 -0.1408 -0.1342 -0.1276 -0.1205 -0.1126 -0.1042 -0.0959
 -0.0888
 -3.1123 -2.8231 -2.5698 -2.3419 -2.1338 -1.9408 -1.7614 -1.5967 -1.4476 -1.3164
 -1.2024 -1.1019 -1.0111 -0.9271 -0.8482 -0.6692 -0.5148 -0.3881 -0.2917
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F555W
 -4.1431 -3.8965 -3.5237 -3.1588 -2.8230 -2.5364 -2.3095 -2.1078 -1.9199 -1.7468
 -1.5855 -1.4380 -1.3050 -1.1853 -1.0768 -0.8431 -0.6433 -0.4682 -0.3219
 -3.6158 -3.4901 -3.3480 -3.0478 -2.7291 -2.4383 -2.1953 -1.9916 -1.8061 -1.6359
 -1.4777 -1.3336 -1.2040 -1.0884 -0.9847 -0.7664 -0.5864 -0.4334 -0.3059 -0.2041
 -3.4080 -3.1315 -2.9729 -2.8842 -2.6668 -2.3892 -2.1342 -1.9205 -1.7362 -1.5691
 -1.4142 -1.2725 -1.1450 -1.0312 -0.9297 -0.7188 -0.5501 -0.4110 -0.2971 -0.2060
 -0.1329
 -3.3188 -3.0056 -2.7554 -2.5719 -2.4635 -2.3360 -2.1132 -1.8881 -1.6965 -1.5310
 -1.3792 -1.2397 -1.1136 -1.0005 -0.8996 -0.6915 -0.5286 -0.3978 -0.2932 -0.2104
 -0.1437 -0.0878
 -3.2793 -2.9556 -2.6809 -2.4516 -2.2640 -2.1189 -2.0143 -1.8726 -1.6848 -1.5117
 -1.3619 -1.2246 -1.0995 -0.9868 -0.8857 -0.6775 -0.5167 -0.3906 -0.2920 -0.2155
 -0.1547 -0.1035 -0.0591 -0.0193
 -3.2765 -2.9437 -2.6548 -2.4084 -2.1973 -2.0170 -1.8646 -1.7395 -1.6344 -1.5040
 -1.3576 -1.2206 -1.0960 -0.9835 -0.8821 -0.6720 -0.5107 -0.3865 -0.2916 -0.2199
 -0.1646 -0.1187 -0.0785 -0.0428 -0.0099  0.0187  0.0412  0.0560  0.0626  0.0616
 -3.3042 -2.9629 -2.6604 -2.3996 -2.1773 -1.9874 -1.8203 -1.6698 -1.5378 -1.4277
 -1.3277 -1.2180 -1.1001 -0.9870 -0.8847 -0.6722 -0.5084 -0.3839 -0.2908 -0.2223
 -0.1717 -0.1314 -0.0963 -0.0648 -0.0360 -0.0087  0.0149  0.0327  0.0426  0.0436
  0.0361
 -3.3512 -3.0081 -2.6940 -2.4175 -2.1803 -1.9785 -1.8050 -1.6510 -1.5108 -1.3838
 -1.2722 -1.1764 -1.0851 -0.9897 -0.8919 -0.6760 -0.5089 -0.3822 -0.2889 -0.2220
 -0.1749 -0.1399 -0.1107 -0.0845 -0.0601 -0.0374 -0.0151  0.0041  0.0175  0.0224
  0.0175
 -3.4160 -3.0677 -2.7490 -2.4593 -2.2049 -1.9878 -1.8035 -1.6442 -1.5025 -1.3730
 -1.2547 -1.1488 -1.0546 -0.9689 -0.8859 -0.6811 -0.5100 -0.3800 -0.2852 -0.2182
 -0.1730 -0.1424 -0.1194 -0.0994 -0.0806 -0.0627 -0.0459 -0.0316 -0.0201 -0.0109
 -0.0040
 -3.4981 -3.1465 -2.8242 -2.5287 -2.2601 -2.0245 -1.8237 -1.6530 -1.5056 -1.3744
 -1.2551 -1.1461 -1.0468 -0.9568 -0.8744 -0.6865 -0.5161 -0.3814 -0.2830 -0.2142
 -0.1685 -0.1401 -0.1219 -0.1083 -0.0961 -0.0841 -0.0725 -0.0610 -0.0502 -0.0412
 -0.0353
 -3.5914 -3.2283 -2.9072 -2.6119 -2.3386 -2.0887 -1.8688 -1.6808 -1.5210 -1.3829
 -1.2608 -1.1505 -1.0495 -0.9569 -0.8717 -0.6861 -0.5235 -0.3856 -0.2824 -0.2102
 -0.1626 -0.1340 -0.1185 -0.1100 -0.1042 -0.0990 -0.0937 -0.0877 -0.0814 -0.0755
 -0.0706
 -3.6967 -3.3188 -2.9932 -2.7001 -2.4264 -2.1724 -1.9406 -1.7338 -1.5560 -1.4043
 -1.2737 -1.1591 -1.0561 -0.9620 -0.8753 -0.6866 -0.5277 -0.3918 -0.2842
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F555W
 -4.1576 -3.8205 -3.4100 -3.0488 -2.7249 -2.4456 -2.2203 -2.0241 -1.8446 -1.6764
 -1.5203 -1.3767 -1.2469 -1.1304 -1.0257 -0.8032 -0.6173 -0.4548 -0.3140
 -3.7060 -3.6070 -3.3232 -2.9716 -2.6514 -2.3645 -2.1289 -1.9294 -1.7501 -1.5841
 -1.4302 -1.2892 -1.1620 -1.0485 -0.9472 -0.7366 -0.5660 -0.4210 -0.2979 -0.1967
 -3.4275 -3.1979 -3.1131 -2.9228 -2.6200 -2.3341 -2.0824 -1.8747 -1.6949 -1.5311
 -1.3796 -1.2405 -1.1146 -1.0023 -0.9023 -0.6968 -0.5343 -0.4000 -0.2884 -0.1972
 -0.1236
 -3.3501 -3.0309 -2.8022 -2.6781 -2.5674 -2.3289 -2.0744 -1.8514 -1.6661 -1.5030
 -1.3539 -1.2165 -1.0915 -0.9794 -0.8794 -0.6748 -0.5161 -0.3880 -0.2839 -0.2002
 -0.1329 -0.0769
 -3.3353 -2.9899 -2.7064 -2.4851 -2.3233 -2.2173 -2.0712 -1.8585 -1.6588 -1.4910
 -1.3435 -1.2078 -1.0835 -0.9713 -0.8708 -0.6647 -0.5066 -0.3816 -0.2825 -0.2042
 -0.1423 -0.0910 -0.0468 -0.0075
 -3.3621 -2.9973 -2.6894 -2.4338 -2.2251 -2.0527 -1.9169 -1.8078 -1.6663 -1.4951
 -1.3428 -1.2083 -1.0848 -0.9725 -0.8713 -0.6623 -0.5026 -0.3785 -0.2822 -0.2079
 -0.1507 -0.1043 -0.0644 -0.0290  0.0022  0.0290  0.0507  0.0657  0.0724  0.0704
 -3.4249 -3.0419 -2.7115 -2.4335 -2.2019 -2.0075 -1.8405 -1.6949 -1.5745 -1.4681
 -1.3454 -1.2156 -1.0920 -0.9794 -0.8775 -0.6653 -0.5023 -0.3771 -0.2818 -0.2102
 -0.1568 -0.1153 -0.0804 -0.0493 -0.0213  0.0036  0.0251  0.0420  0.0525  0.0529
  0.0446
 -3.5098 -3.1193 -2.7679 -2.4664 -2.2135 -2.0026 -1.8234 -1.6662 -1.5254 -1.4007
 -1.2940 -1.1973 -1.0960 -0.9900 -0.8877 -0.6719 -0.5050 -0.3769 -0.2811 -0.2104
 -0.1596 -0.1226 -0.0932 -0.0673 -0.0438 -0.0221 -0.0012  0.0165  0.0284  0.0324
  0.0272
 -3.6115 -3.2139 -2.8516 -2.5285 -2.2521 -2.0209 -1.8275 -1.6620 -1.5158 -1.3834
 -1.2640 -1.1588 -1.0665 -0.9796 -0.8916 -0.6794 -0.5084 -0.3765 -0.2786 -0.2078
 -0.1584 -0.1248 -0.1007 -0.0809 -0.0628 -0.0459 -0.0303 -0.0161 -0.0042  0.0032
  0.0061
 -3.7264 -3.3251 -2.9600 -2.6249 -2.3263 -2.0710 -1.8574 -1.6779 -1.5239 -1.3877
 -1.2646 -1.1530 -1.0530 -0.9633 -0.8814 -0.6896 -0.5162 -0.3797 -0.2780 -0.2051
 -0.1552 -0.1231 -0.1030 -0.0889 -0.0772 -0.0661 -0.0556 -0.0454 -0.0361 -0.0286
 -0.0241
 -3.8498 -3.4408 -3.0763 -2.7393 -2.4300 -2.1533 -1.9156 -1.7157 -1.5473 -1.4026
 -1.2751 -1.1605 -1.0566 -0.9625 -0.8769 -0.6917 -0.5264 -0.3854 -0.2788 -0.2025
 -0.1506 -0.1181 -0.1000 -0.0904 -0.0847 -0.0801 -0.0756 -0.0709 -0.0659 -0.0614
 -0.0577
 -3.9826 -3.5580 -3.1923 -2.8586 -2.5486 -2.2622 -2.0050 -1.7818 -1.5928 -1.4327
 -1.2955 -1.1753 -1.0680 -0.9708 -0.8822 -0.6924 -0.5333 -0.3940 -0.2821
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F555W
 -4.1633 -3.7133 -3.3001 -2.9541 -2.6534 -2.3816 -2.1559 -1.9573 -1.7812 -1.6183
 -1.4667 -1.3269 -1.1997 -1.0853 -0.9828 -0.7674 -0.5915 -0.4389 -0.3045
 -3.8508 -3.6320 -3.2571 -2.8965 -2.5868 -2.3120 -2.0801 -1.8811 -1.7027 -1.5414
 -1.3913 -1.2533 -1.1279 -1.0158 -0.9158 -0.7099 -0.5460 -0.4076 -0.2887 -0.1885
 -3.4615 -3.3338 -3.2007 -2.8879 -2.5666 -2.2858 -2.0428 -1.8384 -1.6595 -1.4988
 -1.3507 -1.2140 -1.0897 -0.9782 -0.8789 -0.6763 -0.5185 -0.3883 -0.2789 -0.1877
 -0.1134
 -3.3671 -3.0619 -2.8975 -2.8117 -2.5760 -2.2915 -2.0382 -1.8217 -1.6389 -1.4782
 -1.3317 -1.1964 -1.0727 -0.9611 -0.8615 -0.6586 -0.5030 -0.3774 -0.2742 -0.1895
 -0.1211 -0.0647
 -3.3708 -3.0099 -2.7322 -2.5418 -2.4347 -2.2948 -2.0583 -1.8304 -1.6360 -1.4717
 -1.3261 -1.1921 -1.0690 -0.9572 -0.8568 -0.6514 -0.4954 -0.3718 -0.2724 -0.1926
 -0.1290 -0.0771 -0.0329  0.0058
 -3.4251 -3.0310 -2.7095 -2.4544 -2.2584 -2.1132 -2.0037 -1.8497 -1.6543 -1.4775
 -1.3288 -1.1960 -1.0735 -0.9615 -0.8602 -0.6515 -0.4930 -0.3695 -0.2722 -0.1957
 -0.1360 -0.0885 -0.0485 -0.0135  0.0179  0.0444  0.0646  0.0773  0.0823  0.0807
 -3.5234 -3.0985 -2.7430 -2.4528 -2.2185 -2.0288 -1.8706 -1.7420 -1.6300 -1.4938
 -1.3399 -1.2048 -1.0831 -0.9711 -0.8691 -0.6567 -0.4944 -0.3691 -0.2723 -0.1979
 -0.1413 -0.0980 -0.0626 -0.0318 -0.0044  0.0196  0.0404  0.0561  0.0643  0.0640
  0.0564
 -3.6491 -3.2072 -2.8199 -2.4963 -2.2322 -2.0168 -1.8379 -1.6828 -1.5471 -1.4309
 -1.3253 -1.2118 -1.0958 -0.9841 -0.8815 -0.6658 -0.4990 -0.3704 -0.2725 -0.1988
 -0.1443 -0.1043 -0.0737 -0.0479 -0.0250 -0.0043  0.0136  0.0288  0.0398  0.0444
  0.0387
 -3.7927 -3.3366 -2.9317 -2.5770 -2.2813 -2.0395 -1.8409 -1.6734 -1.5265 -1.3949
 -1.2779 -1.1752 -1.0822 -0.9886 -0.8930 -0.6757 -0.5047 -0.3719 -0.2715 -0.1973
 -0.1438 -0.1065 -0.0802 -0.0598 -0.0423 -0.0262 -0.0119  0.0008  0.0112  0.0179
  0.0183
 -3.9458 -3.4889 -3.0740 -2.6994 -2.3732 -2.1005 -1.8767 -1.6915 -1.5345 -1.3964
 -1.2721 -1.1602 -1.0608 -0.9724 -0.8897 -0.6894 -0.5148 -0.3772 -0.2728 -0.1962
 -0.1421 -0.1057 -0.0824 -0.0671 -0.0553 -0.0449 -0.0354 -0.0267 -0.0189 -0.0132
 -0.0104
 -4.1009 -3.6404 -3.2261 -2.8452 -2.5007 -2.1998 -1.9463 -1.7367 -1.5622 -1.4136
 -1.2835 -1.1669 -1.0618 -0.9675 -0.8824 -0.6962 -0.5273 -0.3850 -0.2756 -0.1953
 -0.1391 -0.1022 -0.0803 -0.0686 -0.0622 -0.0578 -0.0542 -0.0506 -0.0471 -0.0443
 -0.0418
 -4.2610 -3.7894 -3.3757 -2.9970 -2.6476 -2.3310 -2.0521 -1.8146 -1.6161 -1.4497
 -1.3080 -1.1846 -1.0749 -0.9762 -0.8870 -0.6975 -0.5377 -0.3956 -0.2808
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F555W
 -4.1564 -3.6599 -3.2410 -2.9004 -2.6057 -2.3391 -2.1130 -1.9069 -1.7286 -1.5722
 -1.4245 -1.2876 -1.1628 -1.0500 -0.9487 -0.7371 -0.5675 -0.4229 -0.2949
 -3.8462 -3.6243 -3.2071 -2.8449 -2.5392 -2.2721 -2.0445 -1.8429 -1.6648 -1.5074
 -1.3607 -1.2252 -1.1017 -0.9905 -0.8910 -0.6871 -0.5274 -0.3939 -0.2787 -0.1796
 -3.5778 -3.4944 -3.2054 -2.8453 -2.5235 -2.2451 -2.0108 -1.8081 -1.6304 -1.4727
 -1.3273 -1.1931 -1.0703 -0.9594 -0.8603 -0.6585 -0.5034 -0.3764 -0.2689 -0.1779
 -0.1025
 -3.3888 -3.1346 -3.0546 -2.8553 -2.5444 -2.2558 -2.0069 -1.7964 -1.6159 -1.4570
 -1.3130 -1.1798 -1.0575 -0.9465 -0.8468 -0.6439 -0.4900 -0.3665 -0.2640 -0.1786
 -0.1086 -0.0514
 -3.3894 -3.0252 -2.7763 -2.6552 -2.5395 -2.2875 -2.0298 -1.8055 -1.6166 -1.4541
 -1.3104 -1.1783 -1.0564 -0.9452 -0.8446 -0.6388 -0.4838 -0.3615 -0.2622 -0.1809
 -0.1152 -0.0621 -0.0175  0.0212
 -3.4636 -3.0454 -2.7208 -2.4817 -2.3212 -2.2171 -2.0574 -1.8362 -1.6336 -1.4623
 -1.3153 -1.1840 -1.0627 -0.9514 -0.8500 -0.6406 -0.4825 -0.3598 -0.2620 -0.1836
 -0.1213 -0.0719 -0.0312  0.0037  0.0342  0.0595  0.0787  0.0908  0.0949  0.0926
 -3.5954 -3.1293 -2.7553 -2.4617 -2.2356 -2.0618 -1.9284 -1.8139 -1.6618 -1.4846
 -1.3277 -1.1944 -1.0737 -0.9625 -0.8606 -0.6474 -0.4852 -0.3603 -0.2625 -0.1859
 -0.1261 -0.0800 -0.0434 -0.0124  0.0145  0.0378  0.0570  0.0710  0.0783  0.0771
  0.0691
 -3.7670 -3.2673 -2.8467 -2.5080 -2.2403 -2.0280 -1.8560 -1.7106 -1.5876 -1.4746
 -1.3463 -1.2094 -1.0880 -0.9771 -0.8748 -0.6583 -0.4914 -0.3628 -0.2636 -0.1873
 -0.1292 -0.0859 -0.0531 -0.0266 -0.0039  0.0161  0.0329  0.0470  0.0564  0.0586
  0.0522
 -3.9538 -3.4385 -2.9850 -2.6023 -2.2928 -2.0465 -1.8487 -1.6841 -1.5408 -1.4139
 -1.3022 -1.1989 -1.0946 -0.9904 -0.8892 -0.6704 -0.4992 -0.3661 -0.2640 -0.1868
 -0.1296 -0.0882 -0.0588 -0.0371 -0.0193 -0.0038  0.0095  0.0212  0.0300  0.0342
  0.0328
 -4.1491 -3.6300 -3.1622 -2.7491 -2.3983 -2.1129 -1.8839 -1.6978 -1.5416 -1.4046
 -1.2818 -1.1718 -1.0735 -0.9846 -0.8976 -0.6867 -0.5115 -0.3735 -0.2671 -0.1873
 -0.1293 -0.0886 -0.0615 -0.0437 -0.0310 -0.0208 -0.0121 -0.0046  0.0014  0.0064
  0.0060
 -4.3415 -3.8225 -3.3521 -2.9260 -2.5481 -2.2258 -1.9603 -1.7448 -1.5683 -1.4194
 -1.2893 -1.1728 -1.0679 -0.9742 -0.8899 -0.6995 -0.5260 -0.3834 -0.2720 -0.1884
 -0.1281 -0.0868 -0.0606 -0.0455 -0.0374 -0.0325 -0.0293 -0.0268 -0.0248 -0.0238
 -0.0230
 -4.5320 -4.0055 -3.5388 -3.1121 -2.7238 -2.3781 -2.0801 -1.8310 -1.6262 -1.4568
 -1.3138 -1.1898 -1.0796 -0.9807 -0.8916 -0.7026 -0.5401 -0.3959 -0.2795
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = F555W
 -3.9673 -3.4972 -3.1193 -2.8131 -2.5346 -2.2819 -2.0677 -1.8699 -1.6903 -1.5367
 -1.3928 -1.2587 -1.1360 -1.0244 -0.9239 -0.7138 -0.5423 -0.4005 -0.2843
 -3.8812 -3.5176 -3.1117 -2.7734 -2.4870 -2.2297 -2.0127 -1.8143 -1.6358 -1.4815
 -1.3379 -1.2049 -1.0831 -0.9727 -0.8735 -0.6695 -0.5113 -0.3808 -0.2685 -0.1703
 -3.7162 -3.5201 -3.1475 -2.7868 -2.4787 -2.2117 -1.9834 -1.7854 -1.6082 -1.4523
 -1.3097 -1.1777 -1.0565 -0.9463 -0.8472 -0.6445 -0.4900 -0.3648 -0.2588 -0.1679
 -0.0914
 -3.5014 -3.2652 -3.1429 -2.8285 -2.5056 -2.2245 -1.9821 -1.7763 -1.5978 -1.4400
 -1.2982 -1.1671 -1.0463 -0.9359 -0.8361 -0.6320 -0.4781 -0.3557 -0.2539 -0.1679
 -0.0963 -0.0375
 -3.3832 -3.0424 -2.8688 -2.7892 -2.5464 -2.2595 -2.0046 -1.7860 -1.6003 -1.4394
 -1.2973 -1.1669 -1.0465 -0.9359 -0.8354 -0.6283 -0.4727 -0.3512 -0.2519 -0.1695
 -0.1017 -0.0466 -0.0013  0.0377
 -3.4680 -3.0441 -2.7344 -2.5360 -2.4362 -2.2881 -2.0446 -1.8144 -1.6165 -1.4488
 -1.3033 -1.1734 -1.0535 -0.9429 -0.8417 -0.6310 -0.4722 -0.3498 -0.2518 -0.1718
 -0.1070 -0.0551 -0.0132  0.0220  0.0521  0.0772  0.0956  0.1062  0.1095  0.1061
 -3.6263 -3.1340 -2.7549 -2.4701 -2.2655 -2.1263 -2.0172 -1.8514 -1.6500 -1.4694
 -1.3167 -1.1845 -1.0650 -0.9546 -0.8530 -0.6388 -0.4758 -0.3509 -0.2527 -0.1741
 -0.1116 -0.0624 -0.0238  0.0079  0.0349  0.0577  0.0761  0.0888  0.0944  0.0922
  0.0834
 -3.8429 -3.2936 -2.8508 -2.5071 -2.2439 -2.0440 -1.8880 -1.7624 -1.6451 -1.5001
 -1.3406 -1.2006 -1.0799 -0.9699 -0.8680 -0.6508 -0.4832 -0.3544 -0.2544 -0.1761
 -0.1149 -0.0680 -0.0324 -0.0044  0.0187  0.0384  0.0544  0.0669  0.0744  0.0753
  0.0679
 -4.0971 -3.5016 -3.0081 -2.6067 -2.2918 -2.0479 -1.8570 -1.7003 -1.5658 -1.4479
 -1.3363 -1.2166 -1.0951 -0.9854 -0.8838 -0.6644 -0.4924 -0.3591 -0.2560 -0.1766
 -0.1161 -0.0708 -0.0378 -0.0136  0.0053  0.0208  0.0335  0.0434  0.0506  0.0533
  0.0497
 -4.3428 -3.7393 -3.2180 -2.7711 -2.4035 -2.1121 -1.8839 -1.7017 -1.5501 -1.4171
 -1.2983 -1.1916 -1.0919 -0.9955 -0.9010 -0.6828 -0.5067 -0.3685 -0.2608 -0.1786
 -0.1171 -0.0723 -0.0410 -0.0198 -0.0052  0.0056  0.0140  0.0204  0.0249  0.0269
  0.0254
 -4.5715 -3.9774 -3.4482 -2.9778 -2.5708 -2.2325 -1.9604 -1.7443 -1.5700 -1.4238
 -1.2960 -1.1814 -1.0780 -0.9847 -0.8999 -0.7005 -0.5234 -0.3805 -0.2679 -0.1815
 -0.1176 -0.0721 -0.0414 -0.0223 -0.0112 -0.0050 -0.0015  0.0004  0.0010  0.0003
 -0.0013
 -4.7832 -4.2160 -3.6744 -3.2005 -2.7732 -2.4025 -2.0890 -1.8329 -1.6263 -1.4577
 -1.3165 -1.1939 -1.0847 -0.9863 -0.8805 -0.7175 -0.5425 -0.3951 -0.2773
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F555W
 -3.8557 -3.4147 -3.0544 -2.7669 -2.4923 -2.2480 -2.0327 -1.8391 -1.6615 -1.5116
 -1.3702 -1.2386 -1.1176 -1.0073 -0.9074 -0.6972 -0.5264 -0.3867 -0.2738
 -3.9146 -3.4461 -3.0503 -2.7265 -2.4529 -2.2033 -1.9857 -1.7919 -1.6141 -1.4631
 -1.3220 -1.1912 -1.0710 -0.9615 -0.8624 -0.6574 -0.4987 -0.3693 -0.2587 -0.1614
 -3.6745 -3.5013 -3.0903 -2.7418 -2.4467 -2.1882 -1.9634 -1.7682 -1.5910 -1.4379
 -1.2975 -1.1674 -1.0476 -0.9382 -0.8391 -0.6349 -0.4792 -0.3545 -0.2494 -0.1586
 -0.0809
 -3.4857 -3.4164 -3.1471 -2.7918 -2.4720 -2.2007 -1.9638 -1.7614 -1.5845 -1.4275
 -1.2877 -1.1583 -1.0388 -0.9293 -0.8296 -0.6237 -0.4683 -0.3460 -0.2445 -0.1579
 -0.0846 -0.0238
