 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F390M
 -6.1104 -6.1448 -6.1734 -6.1923 -6.1989 -6.1866 -6.1491 -6.0814 -5.9803 -5.8453
 -5.6791 -5.4826 -5.2588 -5.0152 -4.7628 -4.1429 -3.5447 -2.9307 -2.3277
 -5.5746 -5.6035 -5.6297 -5.6484 -5.6554 -5.6467 -5.6173 -5.5608 -5.4734 -5.3519
 -5.1945 -5.0016 -4.7774 -4.5340 -4.2851 -3.6904 -3.1378 -2.6058 -2.0976 -1.6501
 -5.1297 -5.1413 -5.1578 -5.1720 -5.1780 -5.1711 -5.1464 -5.0990 -5.0248 -4.9197
 -4.7806 -4.6055 -4.3961 -4.1632 -3.9231 -3.3557 -2.8465 -2.3710 -1.9242 -1.5289
 -1.1997
 -4.8507 -4.8092 -4.7951 -4.7932 -4.7918 -4.7831 -4.7608 -4.7200 -4.6568 -4.5673
 -4.4480 -4.2958 -4.1087 -3.8925 -3.6629 -3.1171 -2.6398 -2.2058 -1.8028 -1.4459
 -1.1456 -0.9008
 -4.8819 -4.7215 -4.6170 -4.5536 -4.5194 -4.4971 -4.4713 -4.4325 -4.3762 -4.2986
 -4.1959 -4.0649 -3.9017 -3.7061 -3.4887 -2.9569 -2.4994 -2.0949 -1.7236 -1.3944
 -1.1164 -0.8888 -0.7034 -0.5486
 -5.1405 -4.8844 -4.6770 -4.5189 -4.4066 -4.3331 -4.2848 -4.2427 -4.1867 -4.1130
 -4.0193 -3.9031 -3.7604 -3.5868 -3.3847 -2.8611 -2.4121 -2.0268 -1.6788 -1.3696
 -1.1079 -0.8929 -0.7189 -0.5756 -0.4541 -0.3484 -0.2552 -0.1700 -0.0910 -0.0259
 -5.4773 -5.1573 -4.8812 -4.6484 -4.4593 -4.3103 -4.1967 -4.1161 -4.0583 -3.9971
 -3.9140 -3.8055 -3.6735 -3.5164 -3.3340 -2.8184 -2.3675 -1.9919 -1.6610 -1.3665
 -1.1166 -0.9105 -0.7439 -0.6088 -0.4962 -0.3999 -0.3161 -0.2422 -0.1764 -0.1178
 -0.0681
 -5.9029 -5.5080 -5.1675 -4.8736 -4.6219 -4.4114 -4.2384 -4.0982 -3.9858 -3.8936
 -3.8108 -3.7239 -3.6163 -3.4798 -3.3161 -2.8204 -2.3589 -1.9835 -1.6631 -1.3798
 -1.1378 -0.9378 -0.7760 -0.6464 -0.5407 -0.4520 -0.3762 -0.3103 -0.2531 -0.2039
 -0.1601
 -6.4924 -5.9760 -5.5484 -5.1833 -4.8696 -4.6003 -4.3707 -4.1770 -4.0141 -3.8753
 -3.7525 -3.6386 -3.5287 -3.4152 -3.2844 -2.8512 -2.3784 -1.9942 -1.6772 -1.4020
 -1.1654 -0.9690 -0.8100 -0.6840 -0.5837 -0.5017 -0.4333 -0.3747 -0.3245 -0.2818
 -0.2470
 -7.2641 -6.6330 -6.0858 -5.6208 -5.2252 -4.8866 -4.5958 -4.3451 -4.1290 -3.9423
 -3.7779 -3.6290 -3.4895 -3.3560 -3.2257 -2.8686 -2.4329 -2.0321 -1.7098 -1.4374
 -1.2031 -1.0072 -0.8484 -0.7232 -0.6260 -0.5493 -0.4873 -0.4357 -0.3923 -0.3562
 -0.3264
 -8.1847 -7.4480 -6.7929 -6.2144 -5.7153 -5.2877 -4.9202 -4.6031 -4.3276 -4.0876
 -3.8766 -3.6884 -3.5170 -3.3573 -3.2057 -2.8495 -2.4805 -2.0921 -1.7567 -1.4805
 -1.2455 -1.0478 -0.8864 -0.7595 -0.6630 -0.5901 -0.5338 -0.4888 -0.4523 -0.4227
 -0.3989
 -9.1168 -8.3309 -7.5944 -6.9291 -6.3332 -5.8116 -5.3573 -4.9611 -4.6162 -4.3150
 -4.0506 -3.8169 -3.6077 -3.4176 -3.2244 -2.7939 -2.5212 -2.1742 -1.8179
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = F390M
 -6.1594 -6.1953 -6.2229 -6.2383 -6.2385 -6.2179 -6.1709 -6.0932 -5.9839 -5.8511
 -5.7005 -5.5318 -5.3417 -5.1301 -4.9015 -4.3096 -3.7208 -3.1305 -2.5416
 -5.6131 -5.6477 -5.6761 -5.6944 -5.6994 -5.6875 -5.6546 -5.5938 -5.5041 -5.3864
 -5.2421 -5.0729 -4.8790 -4.6634 -4.4341 -3.8590 -3.3106 -2.7829 -2.2758 -1.8124
 -5.1435 -5.1699 -5.1948 -5.2134 -5.2215 -5.2157 -5.1922 -5.1459 -5.0738 -4.9736
 -4.8446 -4.6874 -4.5028 -4.2951 -4.0732 -3.5211 -3.0101 -2.5326 -2.0816 -1.6725
 -1.3227
 -4.7966 -4.7969 -4.8075 -4.8197 -4.8268 -4.8238 -4.8067 -4.7710 -4.7131 -4.6299
 -4.5191 -4.3798 -4.2115 -4.0173 -3.8055 -3.2737 -2.7915 -2.3521 -1.9425 -1.5725
 -1.2545 -0.9905
 -4.6800 -4.5919 -4.5482 -4.5318 -4.5264 -4.5198 -4.5045 -4.4752 -4.4276 -4.3584
 -4.2645 -4.1440 -3.9949 -3.8174 -3.6175 -3.1010 -2.6374 -2.2260 -1.8475 -1.5059
 -1.2124 -0.9675 -0.7663 -0.5992
 -4.8757 -4.6665 -4.5141 -4.4120 -4.3482 -4.3113 -4.2877 -4.2582 -4.2154 -4.1553
 -4.0746 -3.9706 -3.8403 -3.6813 -3.4959 -2.9914 -2.5366 -2.1437 -1.7889 -1.4683
 -1.1926 -0.9624 -0.7734 -0.6178 -0.4869 -0.3743 -0.2750 -0.1848 -0.1018 -0.0329
 -5.2011 -4.9157 -4.6757 -4.4833 -4.3356 -4.2276 -4.1546 -4.1101 -4.0714 -4.0178
 -3.9447 -3.8512 -3.7355 -3.5947 -3.4260 -2.9353 -2.4805 -2.0972 -1.7597 -1.4553
 -1.1923 -0.9726 -0.7921 -0.6449 -0.5233 -0.4203 -0.3318 -0.2539 -0.1849 -0.1230
 -0.0702
 -5.5939 -5.2409 -4.9360 -4.6751 -4.4578 -4.2816 -4.1419 -4.0349 -3.9591 -3.9017
 -3.8434 -3.7688 -3.6690 -3.5435 -3.3928 -2.9242 -2.4631 -2.0801 -1.7530 -1.4614
 -1.2081 -0.9948 -0.8202 -0.6787 -0.5635 -0.4684 -0.3880 -0.3189 -0.2591 -0.2077
 -0.1644
 -6.1021 -5.6566 -5.2758 -4.9493 -4.6694 -4.4322 -4.2347 -4.0731 -3.9429 -3.8385
 -3.7499 -3.6677 -3.5833 -3.4855 -3.3633 -2.9445 -2.4757 -2.0850 -1.7609 -1.4781
 -1.2307 -1.0227 -0.8520 -0.7141 -0.6041 -0.5153 -0.4423 -0.3807 -0.3282 -0.2837
 -0.2474
 -6.8207 -6.2438 -5.7512 -5.3343 -4.9800 -4.6783 -4.4214 -4.2041 -4.0219 -3.8692
 -3.7390 -3.6226 -3.5129 -3.4055 -3.2965 -2.9653 -2.5250 -2.1190 -1.7896 -1.5100
 -1.2664 -1.0598 -0.8902 -0.7537 -0.6462 -0.5619 -0.4947 -0.4398 -0.3942 -0.3563
 -0.3253
 -7.7405 -7.0383 -6.4177 -5.8783 -5.4213 -5.0343 -4.7059 -4.4259 -4.1866 -3.9818
 -3.8053 -3.6502 -3.5094 -3.3767 -3.2487 -2.9371 -2.5790 -2.1772 -1.8343 -1.5510
 -1.3080 -1.1006 -0.9296 -0.7923 -0.6852 -0.6035 -0.5411 -0.4922 -0.4530 -0.4216
 -0.3981
 -8.8615 -7.9607 -7.2429 -6.5960 -6.0234 -5.5305 -5.1099 -4.7510 -4.4440 -4.1793
 -3.9500 -3.7494 -3.5710 -3.4087 -3.2199 -2.8599 -2.6377 -2.2596 -1.8950
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = F390M
 -6.2634 -6.2980 -6.3189 -6.3256 -6.3119 -6.2739 -6.2090 -6.1153 -5.9952 -5.8635
 -5.7268 -5.5825 -5.4262 -5.2505 -5.0539 -4.5054 -3.9343 -3.3551 -2.7518
 -5.7040 -5.7390 -5.7646 -5.7777 -5.7752 -5.7541 -5.7106 -5.6381 -5.5407 -5.4242
 -5.2927 -5.1467 -4.9840 -4.8014 -4.5995 -4.0577 -3.5163 -2.9881 -2.4790 -2.0028
 -5.2133 -5.2457 -5.2724 -5.2897 -5.2945 -5.2840 -5.2553 -5.2032 -5.1267 -5.0280
 -4.9088 -4.7705 -4.6127 -4.4345 -4.2378 -3.7147 -3.2052 -2.7218 -2.2639 -1.8420
 -1.4719
 -4.8241 -4.8435 -4.8647 -4.8818 -4.8904 -4.8870 -4.8689 -4.8319 -4.7729 -4.6913
 -4.5874 -4.4619 -4.3149 -4.1464 -3.9587 -3.4552 -2.9723 -2.5250 -2.1065 -1.7235
 -1.3876 -1.1034
 -4.5868 -4.5614 -4.5582 -4.5638 -4.5690 -4.5677 -4.5556 -4.5288 -4.4834 -4.4171
 -4.3286 -4.2181 -4.0849 -3.9290 -3.7518 -3.2654 -2.8010 -2.3817 -1.9944 -1.6407
 -1.3307 -1.0677 -0.8485 -0.6657
 -4.6522 -4.5078 -4.4157 -4.3636 -4.3395 -4.3281 -4.3150 -4.2925 -4.2561 -4.2018
 -4.1273 -4.0316 -3.9134 -3.7717 -3.6070 -3.1368 -2.6824 -2.2820 -1.9198 -1.5885
 -1.2976 -1.0510 -0.8452 -0.6746 -0.5317 -0.4094 -0.3025 -0.2052 -0.1161 -0.0416
 -4.9477 -4.6995 -4.5029 -4.3576 -4.2562 -4.1890 -4.1474 -4.1211 -4.0878 -4.0407
 -3.9766 -3.8938 -3.7902 -3.6637 -3.5131 -3.0618 -2.6106 -2.2203 -1.8761 -1.5628
 -1.2860 -1.0513 -0.8557 -0.6940 -0.5607 -0.4491 -0.3538 -0.2706 -0.1969 -0.1303
 -0.0732
 -5.3156 -5.0000 -4.7291 -4.5036 -4.3230 -4.1829 -4.0770 -4.0023 -3.9571 -3.9179
 -3.8666 -3.7963 -3.7053 -3.5932 -3.4581 -3.0316 -2.5802 -2.1911 -1.8577 -1.5585
 -1.2922 -1.0655 -0.8774 -0.7222 -0.5956 -0.4918 -0.4052 -0.3313 -0.2680 -0.2137
 -0.1670
 -5.7635 -5.3707 -5.0326 -4.7417 -4.4945 -4.2895 -4.1231 -3.9900 -3.8878 -3.8142
 -3.7544 -3.6954 -3.6261 -3.5369 -3.4228 -3.0333 -2.5828 -2.1878 -1.8569 -1.5670
 -1.3088 -1.0876 -0.9044 -0.7542 -0.6328 -0.5351 -0.4558 -0.3891 -0.3331 -0.2866
 -0.2490
 -6.3838 -5.8750 -5.4438 -5.0759 -4.7614 -4.4935 -4.2676 -4.0800 -3.9264 -3.8030
 -3.7027 -3.6156 -3.5335 -3.4504 -3.3599 -3.0519 -2.6219 -2.2162 -1.8800 -1.5933
 -1.3404 -1.1217 -0.9403 -0.7925 -0.6739 -0.5801 -0.5063 -0.4468 -0.3981 -0.3579
 -0.3252
 -7.2374 -6.5888 -6.0260 -5.5483 -5.1429 -4.7993 -4.5078 -4.2610 -4.0532 -3.8795
 -3.7342 -3.6097 -3.4978 -3.3917 -3.2882 -3.0222 -2.6768 -2.2698 -1.9215 -1.6309
 -1.3796 -1.1615 -0.9794 -0.8316 -0.7139 -0.6223 -0.5523 -0.4980 -0.4554 -0.4216
 -0.3956
 -8.2615 -7.5048 -6.8197 -6.2132 -5.6872 -5.2413 -4.8636 -4.5439 -4.2729 -4.0425
 -3.8461 -3.6774 -3.5292 -3.3948 -3.2077 -2.9442 -2.7475 -2.3486 -1.9814
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = F390M
 -6.4201 -6.4491 -6.4645 -6.4601 -6.4297 -6.3683 -6.2721 -6.1464 -6.0188 -5.8914
 -5.7658 -5.6413 -5.5132 -5.3726 -5.2118 -4.7267 -4.1754 -3.6062 -3.0040
 -5.8458 -5.8792 -5.8975 -5.9010 -5.8856 -5.8490 -5.7876 -5.6959 -5.5872 -5.4722
 -5.3519 -5.2260 -5.0913 -4.9421 -4.7727 -4.2802 -3.7515 -3.2220 -2.7082 -2.2223
 -5.3325 -5.3661 -5.3903 -5.4020 -5.3986 -5.3780 -5.3377 -5.2729 -5.1866 -5.0870
 -4.9769 -4.8564 -4.7238 -4.5760 -4.4092 -3.9301 -3.4283 -2.9389 -2.4722 -2.0384
 -1.6498
 -4.9071 -4.9357 -4.9603 -4.9768 -4.9818 -4.9729 -4.9480 -4.9034 -4.8371 -4.7532
 -4.6549 -4.5432 -4.4175 -4.2758 -4.1159 -3.6560 -3.1795 -2.7248 -2.2960 -1.9002
 -1.5475 -1.2426
 -4.5971 -4.6039 -4.6180 -4.6318 -4.6395 -4.6374 -4.6227 -4.5926 -4.5432 -4.4745
 -4.3887 -4.2876 -4.1711 -4.0379 -3.8866 -3.4459 -2.9889 -2.5623 -2.1656 -1.7993
 -1.4734 -1.1918 -0.9535 -0.7533
 -4.5375 -4.4249 -4.3887 -4.3772 -4.3751 -4.3719 -4.3614 -4.3396 -4.3029 -4.2480
 -4.1750 -4.0854 -3.9795 -3.8564 -3.7148 -3.2933 -2.8493 -2.4431 -2.0727 -1.7307
 -1.4249 -1.1611 -0.9378 -0.7502 -0.5926 -0.4581 -0.3403 -0.2340 -0.1375 -0.0562
 -4.7187 -4.5183 -4.3769 -4.2817 -4.2201 -4.1845 -4.1647 -4.1440 -4.1138 -4.0694
 -4.0082 -3.9303 -3.8358 -3.7239 -3.5932 -3.1933 -2.7576 -2.3627 -2.0118 -1.6902
 -1.3999 -1.1490 -0.9373 -0.7599 -0.6125 -0.4893 -0.3848 -0.2946 -0.2146 -0.1423
 -0.0801
 -5.0648 -4.7827 -4.5476 -4.3620 -4.2223 -4.1205 -4.0485 -4.0001 -3.9696 -3.9327
 -3.8815 -3.8145 -3.7314 -3.6312 -3.5125 -3.1379 -2.7097 -2.3181 -1.9787 -1.6727
 -1.3949 -1.1532 -0.9500 -0.7805 -0.6405 -0.5255 -0.4306 -0.3503 -0.2820 -0.2235
 -0.1722
 -5.4696 -5.1196 -4.8168 -4.5589 -4.3455 -4.1744 -4.0393 -3.9336 -3.8582 -3.8098
 -3.7671 -3.7163 -3.6503 -3.5655 -3.4608 -3.1154 -2.6969 -2.3031 -1.9663 -1.6702
 -1.4025 -1.1676 -0.9703 -0.8069 -0.6727 -0.5641 -0.4764 -0.4040 -0.3439 -0.2941
 -0.2530
 -5.9980 -5.5567 -5.1759 -4.8492 -4.5695 -4.3335 -4.1381 -3.9787 -3.8502 -3.7508
 -3.6761 -3.6132 -3.5522 -3.4858 -3.4063 -3.1198 -2.7210 -2.3228 -1.9815 -1.6882
 -1.4272 -1.1967 -1.0020 -0.8419 -0.7113 -0.6067 -0.5240 -0.4582 -0.4051 -0.3600
 -0.3264
 -6.7404 -6.1652 -5.6727 -5.2533 -4.8957 -4.5910 -4.3328 -4.1160 -3.9362 -3.7888
 -3.6695 -3.5711 -3.4848 -3.4034 -3.3227 -3.0957 -2.7663 -2.3686 -2.0176 -1.7205
 -1.4617 -1.2335 -1.0392 -0.8796 -0.7508 -0.6485 -0.5690 -0.5078 -0.4604 -0.4233
 -0.3923
 -7.7047 -7.0081 -6.3797 -5.8326 -5.3670 -4.9716 -4.6364 -4.3532 -4.1144 -3.9139
 -3.7466 -3.6063 -3.4855 -3.3768 -3.2100 -3.0431 -2.8328 -2.4405 -2.0746
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = F390M
 -6.6160 -6.6397 -6.6329 -6.5949 -6.5277 -6.4327 -6.3174 -6.1701 -6.0500 -5.9299
 -5.8130 -5.7022 -5.5951 -5.4841 -5.3596 -4.9536 -4.4384 -3.8790 -3.2766
 -6.0338 -6.0619 -6.0729 -6.0629 -6.0288 -5.9682 -5.8785 -5.7584 -5.6402 -5.5262
 -5.4149 -5.3046 -5.1923 -5.0728 -4.9378 -4.5134 -4.0088 -3.4804 -2.9617 -2.4670
 -5.4968 -5.5289 -5.5476 -5.5499 -5.5334 -5.4963 -5.4368 -5.3520 -5.2514 -5.1490
 -5.0459 -4.9404 -4.8294 -4.7092 -4.5737 -4.1560 -3.6733 -3.1815 -2.7066 -2.2610
 -1.8558
