 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F606W
 -3.1728 -2.8575 -2.6236 -2.3586 -2.0635 -1.8218 -1.6824 -1.6033 -1.5197 -1.4093
 -1.2853 -1.1509 -1.0171 -0.8931 -0.7755 -0.5175 -0.3141 -0.1657 -0.0518
 -2.8421 -2.4631 -2.1776 -1.9430 -1.7517 -1.6006 -1.4816 -1.3837 -1.2955 -1.2092
 -1.1189 -1.0193 -0.9091 -0.7961 -0.6893 -0.4618 -0.2865 -0.1580 -0.0639  0.0021
 -2.6229 -2.2171 -1.9047 -1.6772 -1.5235 -1.4094 -1.3075 -1.2147 -1.1328 -1.0594
 -0.9867 -0.9094 -0.8203 -0.7211 -0.6244 -0.4202 -0.2661 -0.1537 -0.0739 -0.0159
  0.0278
 -2.5152 -2.1195 -1.8049 -1.5612 -1.3789 -1.2482 -1.1601 -1.0963 -1.0316 -0.9599
 -0.8887 -0.8212 -0.7507 -0.6681 -0.5808 -0.3927 -0.2529 -0.1528 -0.0819 -0.0295
  0.0107  0.0428
 -2.4392 -2.0670 -1.7659 -1.5250 -1.3346 -1.1877 -1.0776 -0.9959 -0.9349 -0.8825
 -0.8232 -0.7572 -0.6935 -0.6257 -0.5496 -0.3748 -0.2441 -0.1525 -0.0894 -0.0428
 -0.0063  0.0233  0.0477  0.0681
 -2.3522 -2.0140 -1.7364 -1.5093 -1.3230 -1.1705 -1.0482 -0.9523 -0.8766 -0.8141
 -0.7588 -0.7034 -0.6451 -0.5870 -0.5220 -0.3618 -0.2373 -0.1506 -0.0937 -0.0534
 -0.0217  0.0044  0.0264  0.0451  0.0613  0.0746  0.0846  0.0873  0.0803  0.0671
 -2.2401 -1.9405 -1.6926 -1.4869 -1.3135 -1.1656 -1.0394 -0.9338 -0.8477 -0.7765
 -0.7144 -0.6569 -0.6009 -0.5483 -0.4931 -0.3494 -0.2308 -0.1466 -0.0930 -0.0587
