 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F555W
 -4.0937 -3.7473 -3.4967 -3.2224 -2.9201 -2.6739 -2.5338 -2.4471 -2.3419 -2.1967
 -2.0330 -1.8560 -1.6791 -1.5140 -1.3570 -1.0082 -0.7216 -0.5035 -0.3321
 -3.6875 -3.2839 -2.9835 -2.7378 -2.5367 -2.3756 -2.2444 -2.1302 -2.0208 -1.9080
 -1.7858 -1.6496 -1.5004 -1.3497 -1.2083 -0.9052 -0.6628 -0.4761 -0.3341 -0.2296
 -3.4090 -2.9836 -2.6593 -2.4219 -2.2580 -2.1310 -2.0113 -1.8975 -1.7924 -1.6939
 -1.5926 -1.4830 -1.3588 -1.2247 -1.0965 -0.8270 -0.6177 -0.4564 -0.3359 -0.2443
 -0.1716
 -3.2582 -2.8464 -2.5241 -2.2747 -2.0840 -1.9401 -1.8345 -1.7490 -1.6567 -1.5544
 -1.4534 -1.3562 -1.2543 -1.1390 -1.0216 -0.7736 -0.5863 -0.4444 -0.3376 -0.2549
 -0.1882 -0.1322
 -3.1474 -2.7599 -2.4523 -2.2082 -2.0135 -1.8577 -1.7320 -1.6291 -1.5434 -1.4629
 -1.3715 -1.2726 -1.1775 -1.0786 -0.9728 -0.7393 -0.5652 -0.4366 -0.3412 -0.2667
 -0.2057 -0.1538 -0.1082 -0.0677
 -3.0351 -2.6807 -2.3950 -2.1638 -1.9745 -1.8171 -1.6847 -1.5716 -1.4729 -1.3842
 -1.3008 -1.2152 -1.1256 -1.0361 -0.9400 -0.7184 -0.5514 -0.4303 -0.3432 -0.2768
 -0.2221 -0.1749 -0.1331 -0.0953 -0.0606 -0.0293 -0.0019  0.0177  0.0267  0.0267
 -2.9107 -2.5925 -2.3330 -2.1193 -1.9402 -1.7877 -1.6555 -1.5389 -1.4350 -1.3404
 -1.2519 -1.1667 -1.0822 -1.0008 -0.9158 -0.7068 -0.5429 -0.4247 -0.3420 -0.2823
 -0.2346 -0.1933 -0.1564 -0.1224 -0.0907 -0.0611 -0.0345 -0.0111  0.0041  0.0073
  0.0009
 -2.7818 -2.4964 -2.2620 -2.0669 -1.9006 -1.7561 -1.6281 -1.5130 -1.4081 -1.3117
 -1.2214 -1.1352 -1.0518 -0.9709 -0.8929 -0.6995 -0.5390 -0.4205 -0.3385 -0.2822
 -0.2407 -0.2062 -0.1753 -0.1466 -0.1193 -0.0931 -0.0685 -0.0462 -0.0276 -0.0161
 -0.0183
 -2.6531 -2.3970 -2.1836 -2.0047 -1.8510 -1.7155 -1.5937 -1.4827 -1.3805 -1.2853
 -1.1957 -1.1105 -1.0284 -0.9488 -0.8725 -0.6898 -0.5356 -0.4174 -0.3335 -0.2774
 -0.2395 -0.2112 -0.1873 -0.1651 -0.1436 -0.1222 -0.1014 -0.0815 -0.0634 -0.0489
 -0.0419
