 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F218W
-10.2271-10.1847-10.1876-10.1527-10.0585 -9.9655 -9.9315 -9.9292 -9.8927 -9.7936
 -9.6541 -9.4805 -9.2871 -9.0811 -8.8626 -8.2851 -7.6598 -7.0024 -6.5279
-10.1615-10.0448 -9.9589 -9.8828 -9.8142 -9.7546 -9.7005 -9.6441 -9.5749 -9.4841
 -9.3637 -9.2058 -9.0107 -8.7958 -8.5778 -8.0314 -7.4480 -6.7390 -5.9791 -5.1961
-10.1208 -9.9631 -9.8228 -9.7082 -9.6259 -9.5586 -9.4846 -9.4016 -9.3125 -9.2157
 -9.0991 -8.9526 -8.7660 -8.5507 -8.3331 -7.8017 -7.2239 -6.4383 -5.4823 -4.5915
 -3.8799
-10.1050 -9.9396 -9.7793 -9.6289 -9.4936 -9.3775 -9.2838 -9.2017 -9.1055 -8.9884
 -8.8603 -8.7209 -8.5530 -8.3458 -8.1285 -7.5960 -6.9875 -6.1003 -5.0376 -4.1142
 -3.4128 -2.8936
-10.0872 -9.9277 -9.7652 -9.6026 -9.4435 -9.2921 -9.1520 -9.0247 -8.9103 -8.7986
 -8.6699 -8.5242 -8.3672 -8.1782 -7.9604 -7.4018 -6.7308 -5.7699 -4.6609 -3.7234
 -3.0329 -2.5369 -2.1768 -1.9100
-10.0556 -9.9115 -9.7576 -9.5957 -9.4281 -9.2579 -9.0895 -8.9267 -8.7717 -8.6245
 -8.4833 -8.3397 -8.1867 -8.0144 -7.8059 -7.2057 -6.4681 -5.4906 -4.3955 -3.4529
 -2.7584 -2.2672 -1.9174 -1.6626 -1.4723 -1.3256 -1.2068 -1.1142 -1.0404 -0.9557
-10.0052 -9.8825 -9.7453 -9.5938 -9.4285 -9.2519 -9.0674 -8.8791 -8.6922 -8.5091
 -8.3304 -8.1559 -7.9841 -7.8120 -7.6126 -7.0064 -6.2342 -5.2882 -4.2480 -3.3136
 -2.5996 -2.0917 -1.7333 -1.4751 -1.2842 -1.1389 -1.0249 -0.9302 -0.8565 -0.7999
 -0.7333
 -9.9383 -9.8377 -9.7213 -9.5874 -9.4340 -9.2616 -9.0718 -8.8688 -8.6579 -8.4446
 -8.2318 -8.0208 -7.8130 -7.6095 -7.3995 -6.8023 -6.0509 -5.1629 -4.1996 -3.2903
 -2.5549 -2.0129 -1.6268 -1.3497 -1.1463 -0.9924 -0.8732 -0.7778 -0.6988 -0.6343
 -0.5891
 -9.8582 -9.7785 -9.6826 -9.5689 -9.4335 -9.2740 -9.0900 -8.8837 -8.6599 -8.4247
 -8.1839 -7.9418 -7.7011 -7.4637 -7.2280 -6.6132 -5.9165 -5.0896 -4.2041 -3.3400
 -2.5972 -2.0183 -1.5921 -1.2830 -1.0559 -0.8850 -0.7534 -0.6494 -0.5648 -0.4943
 -0.4371
 -9.7725 -9.7121 -9.6346 -9.5401 -9.4252 -9.2852 -9.1174 -8.9207 -8.6975 -8.4533
 -8.1949 -7.9293 -7.6619 -7.3971 -7.1360 -6.4864 -5.8313 -5.0819 -4.2592 -3.4442
 -2.7114 -2.1068 -1.6380 -1.2869 -1.0259 -0.8289 -0.6775 -0.5585 -0.4628 -0.3841
 -0.3134
 -9.6829 -9.6382 -9.5778 -9.5002 -9.4035 -9.2849 -9.1388 -8.9615 -8.7520 -8.5127
 -8.2494 -7.9704 -7.6833 -7.3951 -7.1097 -6.4186 -5.7692 -5.0928 -4.3392 -3.5652
 -2.8496 -2.2370 -1.7386 -1.3481 -1.0487 -0.8197 -0.6432 -0.5044 -0.3933 -0.3026
 -0.2271
 -9.5895 -9.5568 -9.5125 -9.4497 -9.3697 -9.2700 -9.1458 -8.9926 -8.8056 -8.5840
 -8.3298 -8.0494 -7.7516 -7.4458 -7.1491 -6.4098 -5.7302 -5.1223 -4.4441
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F218W
-10.3138-10.2266-10.1582-10.1028-10.0548-10.0056 -9.9472 -9.8735 -9.7814 -9.6688
 -9.5297 -9.3605 -9.1666 -8.9637 -8.7619 -8.2480 -7.7089 -7.1286 -6.5430
-10.1515-10.0297 -9.9313 -9.8533 -9.7889 -9.7302 -9.6692 -9.5971 -9.5102 -9.4044
 -9.2729 -9.1090 -8.9124 -8.7011 -8.4917 -7.9895 -7.4850 -6.9034 -6.1684 -5.3517
-10.0554 -9.8860 -9.7550 -9.6584 -9.5677 -9.4888 -9.4158 -9.3397 -9.2538 -9.1534
 -9.0324 -8.8826 -8.6958 -8.4829 -8.2697 -7.7663 -7.2600 -6.6271 -5.7621 -4.8519
 -4.0892
-10.0255 -9.8226 -9.6578 -9.5260 -9.4169 -9.3208 -9.2294 -9.1365 -9.0391 -8.9356
 -8.8198 -8.6848 -8.5179 -8.3123 -8.0959 -7.5784 -7.0339 -6.2997 -5.3241 -4.3698
 -3.6146 -3.0533
-10.0510 -9.8462 -9.6532 -9.4880 -9.3472 -9.2233 -9.1096 -9.0009 -8.8927 -8.7794
 -8.6533 -8.5188 -8.3675 -8.1797 -7.9601 -7.4075 -6.7848 -5.9431 -4.9183 -3.9623
 -3.2245 -2.6897 -2.3024 -2.0155
-10.0880 -9.8855 -9.6870 -9.4969 -9.3186 -9.1546 -9.0056 -8.8709 -8.7485 -8.6363
 -8.5190 -8.3828 -8.2325 -8.0603 -7.8464 -7.2365 -6.5222 -5.6164 -4.6029 -3.6671
 -2.9386 -2.4134 -2.0381 -1.7642 -1.5585 -1.3990 -1.2689 -1.1657 -1.0816 -0.9879
-10.1202 -9.9322 -9.7384 -9.5451 -9.3546 -9.1695 -8.9918 -8.8232 -8.6638 -8.5115
 -8.3652 -8.2235 -8.0776 -7.9164 -7.7185 -7.0722 -6.2891 -5.3737 -4.4032 -3.4983
 -2.7669 -2.2313 -1.8491 -1.5726 -1.3673 -1.2099 -1.0853 -0.9809 -0.8981 -0.8329
 -0.7586
-10.1321 -9.9702 -9.7935 -9.6075 -9.4157 -9.2202 -9.0228 -8.8264 -8.6339 -8.4463
 -8.2620 -8.0804 -7.9025 -7.7296 -7.5424 -6.9259 -6.1242 -5.2318 -4.3144 -3.4455
 -2.7081 -2.1455 -1.7382 -1.4436 -1.2261 -1.0607 -0.9316 -0.8271 -0.7398 -0.6680
 -0.6158
-10.1102 -9.9796 -9.8311 -9.6654 -9.4849 -9.2911 -9.0859 -8.8720 -8.6533 -8.4338
 -8.2156 -7.9988 -7.7832 -7.5711 -7.3616 -6.7670 -6.0221 -5.1666 -4.3014 -3.4716
 -2.7357 -2.1435 -1.6989 -1.3732 -1.1325 -0.9504 -0.8094 -0.6970 -0.6049 -0.5274
 -0.4641
-10.0593 -9.9621 -9.8447 -9.7072 -9.5498 -9.3719 -9.1735 -8.9563 -8.7243 -8.4828
 -8.2366 -7.9894 -7.7428 -7.4979 -7.2563 -6.6360 -5.9636 -5.1748 -4.3555 -3.5645
 -2.8402 -2.2264 -1.7417 -1.3745 -1.0998 -0.8918 -0.7312 -0.6042 -0.5014 -0.4163
 -0.3400
 -9.9870 -9.9164 -9.8285 -9.7204 -9.5912 -9.4390 -9.2613 -9.0566 -8.8273 -8.5778
 -8.3146 -8.0441 -7.7710 -7.4985 -7.2284 -6.5592 -5.9090 -5.2061 -4.4395 -3.6823
 -2.9755 -2.3546 -1.8406 -1.4340 -1.1207 -0.8805 -0.6946 -0.5480 -0.4301 -0.3335
 -0.2528
 -9.8950 -9.8508 -9.7872 -9.7055 -9.6036 -9.4791 -9.3294 -9.1502 -8.9396 -8.6990
 -8.4337 -8.1512 -7.8591 -7.5635 -7.2779 -6.5366 -5.8583 -5.2605 -4.5534
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F218W
-10.5015-10.4202-10.3492-10.2822-10.2165-10.1392-10.0369 -9.9057 -9.7647 -9.6152
 -9.4507 -9.2677 -9.0704 -8.8702 -8.6745 -8.2104 -7.7538 -7.2635 -6.7202
-10.2632-10.1587-10.0706 -9.9928 -9.9186 -9.8406 -9.7473 -9.6319 -9.5069 -9.3714
 -9.2187 -9.0423 -8.8435 -8.6363 -8.4338 -7.9630 -7.5098 -7.0231 -6.4365 -5.6988
-10.0860 -9.9486 -9.8343 -9.7380 -9.6530 -9.5716 -9.4847 -9.3825 -9.2707 -9.1490
 -9.0121 -8.8522 -8.6631 -8.4552 -8.2478 -7.7669 -7.3044 -6.7887 -6.1109 -5.2549
 -4.4304
-10.0009 -9.8179 -9.6657 -9.5447 -9.4395 -9.3469 -9.2587 -9.1648 -9.0629 -8.9528
 -8.8308 -8.6901 -8.5207 -8.3206 -8.1101 -7.6127 -7.1237 -6.5344 -5.7320 -4.7962
 -3.9633 -3.3216
-10.0010 -9.7791 -9.5895 -9.4293 -9.2959 -9.1868 -9.0952 -9.0009 -8.8996 -8.7920
 -8.6768 -8.5497 -8.4011 -8.2180 -8.0081 -7.4864 -6.9490 -6.2523 -5.3421 -4.3822
 -3.5668 -2.9539 -2.5086 -2.1816
-10.0621 -9.8249 -9.6030 -9.4029 -9.2298 -9.0836 -8.9638 -8.8669 -8.7773 -8.6790
 -8.5626 -8.4341 -8.2941 -8.1306 -7.9285 -7.3743 -6.7705 -5.9743 -5.0085 -4.0611
 -3.2688 -2.6722 -2.2413 -1.9281 -1.6939 -1.5121 -1.3640 -1.2443 -1.1437 -1.0351
-10.1474 -9.9063 -9.6725 -9.4527 -9.2511 -9.0714 -8.9145 -8.7774 -8.6560 -8.5472
 -8.4442 -8.3300 -8.1948 -8.0399 -7.8554 -7.2699 -6.5977 -5.7460 -4.7761 -3.8553
 -3.0797 -2.4838 -2.0494 -1.7342 -1.5005 -1.3213 -1.1787 -1.0605 -0.9620 -0.8822
 -0.7952
-10.2410-10.0097 -9.7747 -9.5448 -9.3258 -9.1207 -8.9314 -8.7587 -8.6013 -8.4551
 -8.3164 -8.1839 -8.0544 -7.9147 -7.7498 -7.1785 -6.4520 -5.5904 -4.6500 -3.7614
 -3.0665 -2.3893 -1.9350 -1.6028 -1.3569 -1.1699 -1.0234 -0.9021 -0.8015 -0.7198
 -0.6555
-10.3013-10.1075 -9.8879 -9.6622 -9.4367 -9.2161 -9.0027 -8.7986 -8.6050 -8.4218
 -8.2464 -8.0757 -7.9085 -7.7465 -7.5824 -7.0661 -6.3450 -5.4967 -4.6020 -3.7499
 -2.9981 -2.3747 -1.8906 -1.5293 -1.2606 -1.0569 -0.8989 -0.7724 -0.6683 -0.5798
 -0.5063
