 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F814W
  0.3059  0.3215  0.2911  0.2787  0.2994  0.3186  0.3051  0.2772  0.2694  0.2943
  0.3371  0.3933  0.4534  0.5086  0.5601  0.6581  0.7079  0.7212  0.7198
  0.3027  0.3562  0.3781  0.3878  0.3882  0.3804  0.3685  0.3585  0.3555  0.3621
  0.3803  0.4119  0.4558  0.5051  0.5516  0.6398  0.6854  0.6965  0.6894  0.6694
  0.3015  0.3717  0.4211  0.4478  0.4494  0.4384  0.4291  0.4233  0.4190  0.4164
  0.4211  0.4358  0.4641  0.5040  0.5447  0.6240  0.6660  0.6755  0.6652  0.6449
  0.6185
  0.3023  0.3680  0.4201  0.4587  0.4830  0.4926  0.4869  0.4716  0.4599  0.4572
  0.4595  0.4650  0.4783  0.5053  0.5394  0.6107  0.6497  0.6582  0.6471  0.6266
  0.6009  0.5713
  0.3239  0.3780  0.4237  0.4615  0.4905  0.5101  0.5203  0.5221  0.5158  0.5054
  0.4999  0.5005  0.5035  0.5155  0.5399  0.6019  0.6382  0.6459  0.6332  0.6116
  0.5856  0.5564  0.5245  0.4900
  0.3719  0.4107  0.4448  0.4750  0.5011  0.5222  0.5374  0.5469  0.5514  0.5520
  0.5497  0.5472  0.5461  0.5459  0.5550  0.5999  0.6326  0.6397  0.6251  0.6007
  0.5729  0.5429  0.5110  0.4771  0.4414  0.4035  0.3628  0.3173  0.2661  0.2129
  0.4450  0.4678  0.4879  0.5067  0.5248  0.5415  0.5558  0.5672  0.5752  0.5806
  0.5845  0.5873  0.5895  0.5883  0.5894  0.6097  0.6338  0.6399  0.6241  0.5959
  0.5644  0.5321  0.4988  0.4645  0.4290  0.3923  0.3535  0.3124  0.2662  0.2136
  0.1585
  0.5367  0.5456  0.5526  0.5589  0.5661  0.5744  0.5834  0.5921  0.5997  0.6058
  0.6108  0.6155  0.6199  0.6234  0.6239  0.6334  0.6440  0.6462  0.6297  0.5986
  0.5623  0.5257  0.4896  0.4535  0.4171  0.3803  0.3424  0.3029  0.2608  0.2142
  0.1603
  0.6400  0.6374  0.6336  0.6293  0.6257  0.6240  0.6247  0.6273  0.6308  0.6344
  0.6379  0.6414  0.6451  0.6491  0.6510  0.6584  0.6616  0.6577  0.6402  0.6075
  0.5671  0.5253  0.4846  0.4451  0.4064  0.3682  0.3298  0.2908  0.2506  0.2078
  0.1602
  0.7477  0.7366  0.7246  0.7122  0.6999  0.6891  0.6805  0.6750  0.6719  0.6705
  0.6701  0.6704  0.6714  0.6729  0.6743  0.6791  0.6800  0.6720  0.6533  0.6212
  0.5790  0.5331  0.4872  0.4430  0.4006  0.3596  0.3194  0.2796  0.2397  0.1987
  0.1557
  0.8581  0.8399  0.8212  0.8028  0.7843  0.7662  0.7498  0.7360  0.7250  0.7166
  0.7104  0.7058  0.7024  0.7001  0.6985  0.6973  0.6964  0.6866  0.6665  0.6353
  0.5940  0.5465  0.4969  0.4478  0.4006  0.3556  0.3122  0.2702  0.2291  0.1881
  0.1463
  0.9713  0.9473  0.9202  0.8975  0.8742  0.8511  0.8288  0.8080  0.7896  0.7737
  0.7604  0.7494  0.7403  0.7328  0.7236  0.7130  0.7108  0.7015  0.6798
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F814W
  0.0910  0.1365  0.1656  0.1833  0.1936  0.2021  0.2141  0.2332  0.2598  0.2932
  0.3350  0.3849  0.4403  0.4951  0.5484  0.6468  0.7045  0.7240  0.7177
  0.1931  0.2497  0.2842  0.3022  0.3096  0.3114  0.3121  0.3169  0.3271  0.3434
  0.3677  0.4018  0.4454  0.4929  0.5378  0.6269  0.6799  0.6989  0.6929  0.6734
  0.2373  0.3167  0.3643  0.3830  0.3933  0.3945  0.3909  0.3877  0.3875  0.3916
  0.4019  0.4206  0.4506  0.4897  0.5296  0.6102  0.6590  0.6775  0.6719  0.6529
  0.6269
  0.2432  0.3375  0.3999  0.4346  0.4493  0.4513  0.4466  0.4406  0.4375  0.4367
  0.4391  0.4463  0.4618  0.4897  0.5238  0.5967  0.6418  0.6598  0.6547  0.6359
  0.6102  0.5804
  0.2361  0.3244  0.3952  0.4443  0.4746  0.4904  0.4953  0.4923  0.4841  0.4749
  0.4731  0.4759  0.4826  0.4972  0.5230  0.5877  0.6294  0.6465  0.6415  0.6221
  0.5960  0.5664  0.5339  0.4986
  0.2433  0.3239  0.3907  0.4446  0.4860  0.5153  0.5334  0.5417  0.5415  0.5329
  0.5213  0.5143  0.5121  0.5163  0.5304  0.5844  0.6224  0.6383  0.6328  0.6121
  0.5845  0.5539  0.5213  0.4866  0.4499  0.4110  0.3693  0.3229  0.2712  0.2182
  0.2736  0.3414  0.3996  0.4481  0.4880  0.5198  0.5435  0.5593  0.5684  0.5725
  0.5722  0.5676  0.5614  0.5557  0.5555  0.5875  0.6210  0.6354  0.6295  0.6072
  0.5768  0.5439  0.5099  0.4748  0.4384  0.4006  0.3607  0.3185  0.2715  0.2187
  0.1636
  0.3287  0.3815  0.4278  0.4675  0.5012  0.5298  0.5536  0.5723  0.5856  0.5946
  0.6006  0.6044  0.6057  0.6033  0.5986  0.6044  0.6256  0.6377  0.6315  0.6082
  0.5747  0.5381  0.5014  0.4645  0.4273  0.3895  0.3504  0.3098  0.2668  0.2194
  0.1652
  0.4077  0.4455  0.4783  0.5069  0.5317  0.5533  0.5726  0.5894  0.6033  0.6139
  0.6220  0.6282  0.6334  0.6370  0.6367  0.6361  0.6404  0.6453  0.6381  0.6144
  0.5784  0.5377  0.4967  0.4566  0.4172  0.3780  0.3386  0.2985  0.2572  0.2134
  0.1651
  0.5016  0.5254  0.5461  0.5642  0.5796  0.5929  0.6050  0.6165  0.6271  0.6363
  0.6439  0.6501  0.6553  0.6600  0.6631  0.6651  0.6635  0.6591  0.6485  0.6251
  0.5887  0.5449  0.4994  0.4548  0.4118  0.3700  0.3288  0.2880  0.2470  0.2049
  0.1609
  0.6011  0.6162  0.6270  0.6360  0.6430  0.6483  0.6527  0.6571  0.6619  0.6668
  0.6715  0.6755  0.6788  0.6818  0.6845  0.6878  0.6858  0.6768  0.6617  0.6377
  0.6021  0.5574  0.5087  0.4596  0.4120  0.3663  0.3221  0.2792  0.2370  0.1949
  0.1521
  0.7044  0.7108  0.7150  0.7171  0.7175  0.7163  0.7140  0.7114  0.7094  0.7082
  0.7079  0.7079  0.7077  0.7076  0.7009  0.7042  0.7073  0.6984  0.6777
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F814W
 -0.2163 -0.1519 -0.1004 -0.0564 -0.0174  0.0252  0.0804  0.1489  0.2116  0.2684
  0.3241  0.3808  0.4372  0.4901  0.5379  0.6330  0.6953  0.7250  0.7252
 -0.0774 -0.0066  0.0466  0.0873  0.1205  0.1509  0.1867  0.2310  0.2718  0.3101
  0.3498  0.3935  0.4406  0.4874  0.5306  0.6167  0.6725  0.6995  0.7005  0.6838
  0.0213  0.1001  0.1581  0.1998  0.2299  0.2528  0.2744  0.3011  0.3269  0.3515
  0.3775  0.4080  0.4446  0.4849  0.5239  0.6026  0.6535  0.6784  0.6801  0.6646
  0.6392
  0.0847  0.1803  0.2477  0.2887  0.3174  0.3368  0.3510  0.3655  0.3804  0.3948
  0.4102  0.4289  0.4536  0.4853  0.5196  0.5917  0.6385  0.6617  0.6636  0.6489
  0.6240  0.5939
  0.1131  0.2236  0.3059  0.3635  0.3992  0.4159  0.4190  0.4226  0.4291  0.4371
  0.4462  0.4568  0.4708  0.4917  0.5193  0.5846  0.6278  0.6491  0.6508  0.6363
  0.6114  0.5813  0.5480  0.5117
  0.1134  0.2261  0.3188  0.3915  0.4439  0.4780  0.4948  0.4961  0.4896  0.4830
  0.4819  0.4868  0.4952  0.5069  0.5252  0.5817  0.6214  0.6408  0.6417  0.6269
  0.6012  0.5703  0.5367  0.5009  0.4630  0.4227  0.3794  0.3315  0.2791  0.2264
  0.1158  0.2256  0.3180  0.3932  0.4522  0.4954  0.5245  0.5419  0.5501  0.5497
  0.5421  0.5331  0.5290  0.5313  0.5400  0.5833  0.6191  0.6366  0.6365  0.6212
  0.5944  0.5617  0.5268  0.4904  0.4528  0.4135  0.3721  0.3280  0.2799  0.2268
  0.1721
  0.1304  0.2328  0.3208  0.3942  0.4535  0.5000  0.5352  0.5600  0.5762  0.5858
  0.5904  0.5899  0.5844  0.5775  0.5734  0.5907  0.6212  0.6365  0.6356  0.6197
  0.5942  0.5568  0.5194  0.4814  0.4429  0.4036  0.3630  0.3212  0.2766  0.2277
  0.1734
  0.1700  0.2571  0.3371  0.4045  0.4604  0.5058  0.5420  0.5703  0.5913  0.6059
  0.6157  0.6222  0.6257  0.6253  0.6213  0.6152  0.6286  0.6406  0.6385  0.6223
  0.5935  0.5562  0.5156  0.4745  0.4339  0.3933  0.3523  0.3107  0.2677  0.2224
  0.1732
  0.2323  0.3040  0.3707  0.4290  0.4786  0.5198  0.5535  0.5812  0.6035  0.6208
  0.6336  0.6429  0.6498  0.6546  0.6567  0.6518  0.6478  0.6494  0.6454  0.6292
  0.6005  0.5619  0.5181  0.4733  0.4293  0.3862  0.3436  0.3013  0.2587  0.2150
  0.1695
  0.3104  0.3689  0.4226  0.4712  0.5126  0.5474  0.5763  0.6005  0.6207  0.6374
  0.6509  0.6613  0.6692  0.6752  0.6797  0.6822  0.6756  0.6665  0.6562  0.6390
  0.6109  0.5722  0.5264  0.4780  0.4299  0.3833  0.3378  0.2935  0.2498  0.2061
  0.1618
  0.3984  0.4459  0.4892  0.5282  0.5617  0.5897  0.6128  0.6319  0.6478  0.6613
  0.6727  0.6820  0.6894  0.6949  0.6903  0.7064  0.7120  0.6919  0.6709
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = F814W
 -0.6668 -0.5989 -0.5356 -0.4695 -0.3973 -0.3035 -0.1723 -0.0076  0.1340  0.2387
  0.3179  0.3837  0.4412  0.4919  0.5370  0.6266  0.6895  0.7246  0.7340
 -0.4706 -0.3964 -0.3338 -0.2757 -0.2151 -0.1435 -0.0471  0.0762  0.1843  0.2682
  0.3346  0.3918  0.4437  0.4904  0.5320  0.6142  0.6696  0.7008  0.7090  0.6977
 -0.3227 -0.2377 -0.1702 -0.1142 -0.0634 -0.0103  0.0569  0.1466  0.2300  0.2976
  0.3525  0.4008  0.4463  0.4890  0.5277  0.6041  0.6546  0.6825  0.6896  0.6795
  0.6565
 -0.2144 -0.1188 -0.0430  0.0168  0.0653  0.1081  0.1531  0.2146  0.2775  0.3310
  0.3752  0.4142  0.4521  0.4896  0.5250  0.5964  0.6432  0.6684  0.6744  0.6648
  0.6428  0.6131
 -0.1080 -0.0105  0.0639  0.1235  0.1720  0.2113  0.2452  0.2840  0.3287  0.3694
  0.4038  0.4341  0.4635  0.4942  0.5253  0.5915  0.6350  0.6579  0.6628  0.6530
  0.6316  0.6022  0.5683  0.5309
 -0.0555  0.0659  0.1621  0.2336  0.2827  0.3140  0.3361  0.3570  0.3835  0.4118
  0.4376  0.4603  0.4819  0.5047  0.5298  0.5895  0.6298  0.6507  0.6545  0.6442
  0.6227  0.5933  0.5591  0.5221  0.4825  0.4402  0.3946  0.3449  0.2910  0.2381
 -0.0394  0.0901  0.1988  0.2868  0.3541  0.4026  0.4348  0.4529  0.4625  0.4697
  0.4789  0.4914  0.5062  0.5223  0.5403  0.5906  0.6277  0.6466  0.6493  0.6384
  0.6165  0.5864  0.5514  0.5137  0.4743  0.4330  0.3895  0.3431  0.2929  0.2386
  0.1844
 -0.0342  0.0976  0.2104  0.3045  0.3807  0.4396  0.4826  0.5126  0.5325  0.5444
  0.5486  0.5475  0.5465  0.5499  0.5589  0.5956  0.6287  0.6456  0.6473  0.6358
  0.6134  0.5824  0.5459  0.5067  0.4664  0.4250  0.3821  0.3376  0.2903  0.2403
  0.1855
 -0.0288  0.1025  0.2153  0.3112  0.3906  0.4543  0.5037  0.5403  0.5664  0.5844
  0.5964  0.6033  0.6048  0.6022  0.5992  0.6078  0.6337  0.6480  0.6484  0.6362
  0.6132  0.5813  0.5429  0.5015  0.4591  0.4165  0.3733  0.3293  0.2840  0.2365
  0.1856
 -0.0124  0.1104  0.2204  0.3150  0.3948  0.4602  0.5124  0.5532  0.5839  0.6064
  0.6224  0.6336  0.6413  0.6455  0.6460  0.6392  0.6434  0.6538  0.6527  0.6402
  0.6170  0.5845  0.5448  0.5009  0.4558  0.4110  0.3663  0.3219  0.2769  0.2309
  0.1831
