 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F336W
 -8.4298 -8.2964 -8.2312 -8.1037 -7.8838 -7.6555 -7.5163 -7.4476 -7.3409 -7.1290
 -6.8441 -6.4964 -6.1083 -5.7182 -5.3208 -4.3176 -3.3575 -2.5861 -1.9930
 -8.0573 -7.7685 -7.5517 -7.3656 -7.2004 -7.0536 -6.9207 -6.7880 -6.6345 -6.4419
 -6.1950 -5.8814 -5.5076 -5.1155 -4.7299 -3.8008 -2.9355 -2.2297 -1.7183 -1.3828
 -7.8082 -7.4151 -7.0896 -6.8328 -6.6446 -6.4938 -6.3430 -6.1786 -6.0012 -5.8079
 -5.5775 -5.2948 -4.9520 -4.5759 -4.2078 -3.3519 -2.5765 -1.9318 -1.4761 -1.1805
 -0.9971
 -7.6825 -7.2362 -6.8449 -6.5053 -6.2164 -5.9761 -5.7832 -5.6194 -5.4410 -5.2270
 -4.9916 -4.7366 -4.4415 -4.0994 -3.7545 -2.9709 -2.2805 -1.6924 -1.2664 -0.9924
 -0.8241 -0.7271
 -7.6233 -7.1404 -6.7089 -6.3234 -5.9807 -5.6778 -5.4113 -5.1762 -4.9679 -4.7672
 -4.5372 -4.2771 -4.0075 -3.7111 -3.3957 -2.6770 -2.0572 -1.5184 -1.1084 -0.8427
 -0.6815 -0.5886 -0.5415 -0.5255
 -7.6149 -7.1053 -6.6432 -6.2248 -5.8472 -5.5067 -5.1997 -4.9218 -4.6675 -4.4311
 -4.2043 -3.9684 -3.7137 -3.4427 -3.1487 -2.4733 -1.9060 -1.4083 -1.0054 -0.7322
 -0.5669 -0.4717 -0.4216 -0.4023 -0.4037 -0.4173 -0.4358 -0.4534 -0.4650 -0.4659
 -7.6426 -7.1186 -6.6356 -6.1917 -5.7861 -5.4179 -5.0835 -4.7780 -4.4976 -4.2370
 -3.9907 -3.7527 -3.5151 -3.2758 -3.0120 -2.3576 -1.8171 -1.3513 -0.9544 -0.6642
 -0.4813 -0.3753 -0.3179 -0.2919 -0.2877 -0.2978 -0.3160 -0.3361 -0.3539 -0.3661
 -0.3690
 -7.7008 -7.1674 -6.6731 -6.2131 -5.7862 -5.3947 -5.0368 -4.7097 -4.4093 -4.1317
 -3.8718 -3.6252 -3.3880 -3.1579 -2.9243 -2.3155 -1.7783 -1.3317 -0.9440 -0.6373
 -0.4286 -0.3016 -0.2306 -0.1950 -0.1827 -0.1865 -0.2010 -0.2207 -0.2410 -0.2589
 -0.2726
 -7.7843 -7.2425 -6.7386 -6.2698 -5.8294 -5.4196 -5.0417 -4.6950 -4.3770 -4.0839
 -3.8115 -3.5561 -3.3141 -3.0831 -2.8596 -2.2954 -1.7734 -1.3303 -0.9532 -0.6390
 -0.4066 -0.2529 -0.1610 -0.1113 -0.0889 -0.0849 -0.0937 -0.1104 -0.1307 -0.1511
 -0.1695
 -7.9152 -7.3674 -6.8468 -6.3652 -5.9146 -5.4919 -5.0985 -4.7340 -4.3984 -4.0895
 -3.8038 -3.5377 -3.2882 -3.0533 -2.8300 -2.2900 -1.7908 -1.3495 -0.9765 -0.6626
 -0.4144 -0.2356 -0.1180 -0.0475 -0.0100  0.0052  0.0049 -0.0058 -0.0230 -0.0433
 -0.0650
 -8.0999 -7.5296 -6.9940 -6.4921 -6.0247 -5.5911 -5.1856 -4.8071 -4.4558 -4.1311
