 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F110W
  1.7705  1.7338  1.6745  1.6300  1.6060  1.5769  1.5272  1.4760  1.4416  1.4270
  1.4228  1.4268  1.4326  1.4353  1.4349  1.4131  1.3612  1.2922  1.2201
  1.7197  1.6992  1.6677  1.6351  1.6002  1.5629  1.5250  1.4895  1.4585  1.4335
  1.4156  1.4056  1.4027  1.4027  1.4009  1.3785  1.3300  1.2634  1.1905  1.1144
  1.6883  1.6733  1.6550  1.6305  1.5960  1.5593  1.5268  1.4965  1.4669  1.4384
  1.4140  1.3951  1.3839  1.3791  1.3748  1.3505  1.3040  1.2395  1.1667  1.0917
  1.0166
  1.6763  1.6561  1.6364  1.6162  1.5934  1.5661  1.5326  1.4970  1.4668  1.4417
  1.4180  1.3953  1.3762  1.3645  1.3566  1.3291  1.2832  1.2205  1.1486  1.0744
  1.0003  0.9268
  1.6848  1.6573  1.6324  1.6097  1.5877  1.5646  1.5392  1.5110  1.4800  1.4493
  1.4236  1.4011  1.3785  1.3596  1.3465  1.3142  1.2681  1.2065  1.1348  1.0605
  0.9865  0.9135  0.8415  0.7703
  1.7105  1.6754  1.6439  1.6162  1.5913  1.5676  1.5437  1.5188  1.4924  1.4652
  1.4381  1.4128  1.3894  1.3660  1.3465  1.3059  1.2584  1.1976  1.1257  1.0502
  0.9753  0.9017  0.8297  0.7588  0.6891  0.6202  0.5515  0.4807  0.4070  0.3333
  1.7475  1.7065  1.6688  1.6352  1.6057  1.5789  1.5535  1.5285  1.5031  1.4773
  1.4518  1.4269  1.4033  1.3789  1.3560  1.3053  1.2540  1.1934  1.1216  1.0444
  0.9674  0.8923  0.8191  0.7478  0.6780  0.6095  0.5417  0.4743  0.4046  0.3313
  0.2573
  1.7871  1.7446  1.7031  1.6645  1.6301  1.5989  1.5705  1.5436  1.5172  1.4908
  1.4648  1.4395  1.4153  1.3916  1.3675  1.3120  1.2551  1.1933  1.1220  1.0437
  0.9641  0.8863  0.8111  0.7382  0.6674  0.5985  0.5309  0.4642  0.3974  0.3286
  0.2555
  1.8202  1.7807  1.7397  1.6993  1.6614  1.6264  1.5944  1.5644  1.5357  1.5076
  1.4801  1.4532  1.4274  1.4026  1.3778  1.3197  1.2599  1.1958  1.1247  1.0462
  0.9646  0.8837  0.8054  0.7300  0.6572  0.5868  0.5183  0.4514  0.3853  0.3190
  0.2506
  1.8402  1.8077  1.7718  1.7337  1.6955  1.6588  1.6238  1.5910  1.5597  1.5293
  1.4997  1.4707  1.4426  1.4155  1.3893  1.3276  1.2664  1.2009  1.1300  1.0524
  0.9704  0.8875  0.8061  0.7274  0.6518  0.5791  0.5088  0.4407  0.3742  0.3086
  0.2427
  1.8459  1.8216  1.7926  1.7606  1.7263  1.6905  1.6551  1.6206  1.5871  1.5546
  1.5228  1.4916  1.4611  1.4315  1.4029  1.3360  1.2727  1.2066  1.1355  1.0591
  0.9780  0.8947  0.8113  0.7297  0.6508  0.5750  0.5020  0.4318  0.3638  0.2974
  0.2320
  1.8372  1.8224  1.8002  1.7756  1.7473  1.7160  1.6829  1.6490  1.6152  1.5815
  1.5482  1.5151  1.4825  1.4504  1.4186  1.3449  1.2788  1.2129  1.1412
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F110W
  1.7698  1.7315  1.6877  1.6412  1.5942  1.5489  1.5074  1.4714  1.4425  1.4220
  1.4105  1.4073  1.4096  1.4127  1.4120  1.3974  1.3574  1.2945  1.2204
  1.7760  1.7459  1.7070  1.6623  1.6151  1.5679  1.5228  1.4819  1.4467  1.4184
  1.3983  1.3868  1.3831  1.3826  1.3811  1.3635  1.3243  1.2652  1.1938  1.1181
  1.7511  1.7345  1.7056  1.6692  1.6289  1.5853  1.5409  1.4984  1.4597  1.4260
  1.3986  1.3787  1.3672  1.3622  1.3580  1.3369  1.2976  1.2410  1.1718  1.0978
  1.0229
  1.7186  1.7085  1.6882  1.6591  1.6241  1.5860  1.5471  1.5091  1.4726  1.4383
  1.4076  1.3814  1.3617  1.3502  1.3427  1.3176  1.2773  1.2219  1.1544  1.0813
  1.0072  0.9335
  1.7020  1.6839  1.6648  1.6409  1.6125  1.5812  1.5479  1.5136  1.4793  1.4462
  1.4169  1.3900  1.3659  1.3469  1.3346  1.3048  1.2628  1.2078  1.1412  1.0683
  0.9943  0.9208  0.8483  0.7766
  1.7051  1.6801  1.6558  1.6322  1.6088  1.5841  1.5573  1.5281  1.4964  1.4622
  1.4296  1.4013  1.3754  1.3522  1.3339  1.2979  1.2538  1.1984  1.1321  1.0588
  0.9838  0.9098  0.8371  0.7657  0.6953  0.6256  0.5561  0.4847  0.4107  0.3371
  1.7258  1.6930  1.6623  1.6337  1.6074  1.5823  1.5573  1.5315  1.5045  1.4767
  1.4483  1.4196  1.3922  1.3660  1.3424  1.2962  1.2495  1.1934  1.1273  1.0532
  0.9766  0.9010  0.8273  0.7553  0.6848  0.6156  0.5470  0.4787  0.4085  0.3350
  0.2611
  1.7598  1.7203  1.6831  1.6488  1.6175  1.5892  1.5630  1.5377  1.5121  1.4862
  1.4604  1.4348  1.4095  1.3837  1.3580  1.3020  1.2496  1.1923  1.1262  1.0519
  0.9735  0.8955  0.8197  0.7462  0.6748  0.6052  0.5368  0.4692  0.4017  0.3324
  0.2591
  1.8018  1.7587  1.7159  1.6757  1.6392  1.6063  1.5766  1.5492  1.5230  1.4970
  1.4714  1.4461  1.4215  1.3974  1.3725  1.3133  1.2544  1.1939  1.1274  1.0532
  0.9736  0.8930  0.8144  0.7384  0.6650  0.5940  0.5247  0.4570  0.3901  0.3231
  0.2542
  1.8431  1.8005  1.7561  1.7126  1.6716  1.6340  1.6000  1.5690  1.5402  1.5127
  1.4858  1.4594  1.4338  1.4090  1.3844  1.3244  1.2635  1.1995  1.1319  1.0583
  0.9788  0.8966  0.8152  0.7361  0.6600  0.5867  0.5157  0.4468  0.3795  0.3131
  0.2465
  1.8758  1.8384  1.7962  1.7530  1.7105  1.6698  1.6319  1.5970  1.5646  1.5342
  1.5051  1.4766  1.4490  1.4222  1.3962  1.3340  1.2724  1.2070  1.1379  1.0645
  0.9858  0.9035  0.8203  0.7384  0.6591  0.5828  0.5092  0.4383  0.3695  0.3024
  0.2363
  1.8982  1.8660  1.8299  1.7906  1.7497  1.7088  1.6691  1.6313  1.5956  1.5619
  1.5299  1.4988  1.4686  1.4392  1.4079  1.3421  1.2811  1.2164  1.1454
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F110W
  1.7759  1.7356  1.6914  1.6455  1.5992  1.5541  1.5117  1.4733  1.4409  1.4167
  1.4021  1.3965  1.3967  1.3981  1.3978  1.3838  1.3501  1.2969  1.2275
  1.8020  1.7642  1.7206  1.6735  1.6247  1.5759  1.5288  1.4848  1.4461  1.4146
  1.3921  1.3792  1.3741  1.3723  1.3697  1.3521  1.3174  1.2661  1.2002  1.1264
  1.8147  1.7844  1.7452  1.6999  1.6512  1.6013  1.5519  1.5046  1.4613  1.4240
  1.3943  1.3732  1.3614  1.3556  1.3506  1.3292  1.2928  1.2421  1.1786  1.1070
  1.0323
  1.7920  1.7756  1.7535  1.7160  1.6724  1.6246  1.5757  1.5277  1.4823  1.4412
  1.4059  1.3776  1.3579  1.3464  1.3385  1.3133  1.2749  1.2239  1.1618  1.0915
  1.0178  0.9437
  1.7561  1.7483  1.7327  1.7091  1.6773  1.6371  1.5903  1.5442  1.5005  1.4597
  1.4226  1.3900  1.3634  1.3446  1.3325  1.3031  1.2626  1.2108  1.1490  1.0794
  1.0060  0.9320  0.8588  0.7863
  1.7359  1.7228  1.7076  1.6893  1.6661  1.6372  1.6015  1.5592  1.5146  1.4724
  1.4357  1.4036  1.3751  1.3506  1.3325  1.2976  1.2549  1.2020  1.1399  1.0705
  0.9966  0.9221  0.8487  0.7763  0.7050  0.6342  0.5634  0.4910  0.4165  0.3431
  1.7341  1.7150  1.6945  1.6729  1.6501  1.6248  1.5961  1.5641  1.5293  1.4921
  1.4540  1.4187  1.3882  1.3616  1.3389  1.2963  1.2511  1.1970  1.1344  1.0647
  0.9901  0.9144  0.8398  0.7668  0.6954  0.6251  0.5554  0.4856  0.4146  0.3409
  0.2674
  1.7471  1.7220  1.6960  1.6696  1.6433  1.6172  1.5905  1.5625  1.5328  1.5020
  1.4709  1.4395  1.4083  1.3789  1.3523  1.2993  1.2508  1.1953  1.1321  1.0621
  0.9890  0.9096  0.8332  0.7587  0.6863  0.6156  0.5460  0.4776  0.4090  0.3385
  0.2651
  1.7745  1.7414  1.7100  1.6783  1.6476  1.6182  1.5902  1.5630  1.5356  1.5077
  1.4796  1.4519  1.4246  1.3973  1.3703  1.3092  1.2535  1.1959  1.1320  1.0618
  0.9861  0.9072  0.8285  0.7517  0.6774  0.6053  0.5348  0.4659  0.3978  0.3297
  0.2602
  1.8120  1.7734  1.7369  1.6995  1.6639  1.6303  1.5991  1.5699  1.5423  1.5153
  1.4886  1.4620  1.4360  1.4105  1.3852  1.3234  1.2624  1.2004  1.1354  1.0653
  0.9897  0.9101  0.8293  0.7498  0.6729  0.5986  0.5266  0.4565  0.3881  0.3205
  0.2529
  1.8542  1.8135  1.7726  1.7317  1.6917  1.6536  1.6181  1.5856  1.5556  1.5273
  1.5002  1.4735  1.4473  1.4217  1.3966  1.3354  1.2738  1.2086  1.1411  1.0706
  0.9955  0.9161  0.8341  0.7522  0.6724  0.5953  0.5207  0.4487  0.3789  0.3105
  0.2433
  1.8964  1.8567  1.8150  1.7718  1.7288  1.6872  1.6478  1.6113  1.5776  1.5464
  1.5171  1.4889  1.4615  1.4347  1.4045  1.3452  1.2877  1.2205  1.1491
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = F110W
  1.7499  1.7105  1.6697  1.6293  1.5901  1.5530  1.5186  1.4869  1.4569  1.4316
  1.4136  1.4034  1.3985  1.3959  1.3930  1.3764  1.3451  1.2982  1.2363
  1.7905  1.7513  1.7087  1.6647  1.6207  1.5778  1.5369  1.4979  1.4612  1.4293
  1.4047  1.3886  1.3796  1.3743  1.3693  1.3491  1.3152  1.2682  1.2084  1.1384
  1.8237  1.7873  1.7456  1.7007  1.6544  1.6080  1.5624  1.5182  1.4762  1.4384
  1.4072  1.3842  1.3698  1.3610  1.3539  1.3303  1.2941  1.2461  1.1872  1.1195
  1.0462
  1.8446  1.8150  1.7773  1.7341  1.6878  1.6398  1.5917  1.5442  1.4984  1.4559
  1.4188  1.3891  1.3680  1.3543  1.3445  1.3176  1.2793  1.2301  1.1712  1.1046
  1.0327  0.9586
  1.8301  1.8196  1.7947  1.7593  1.7166  1.6697  1.6212  1.5725  1.5245  1.4789
  1.4374  1.4018  1.3738  1.3540  1.3403  1.3096  1.2692  1.2187  1.1594  1.0932
  1.0219  0.9482  0.8743  0.8008
  1.7883  1.7863  1.7781  1.7603  1.7310  1.6909  1.6442  1.5956  1.5481  1.5024
  1.4594  1.4203  1.3867  1.3602  1.3412  1.3052  1.2629  1.2111  1.1511  1.0846
  1.0136  0.9398  0.8657  0.7923  0.7196  0.6473  0.5748  0.5008  0.4252  0.3517
  1.7659  1.7586  1.7488  1.7356  1.7167  1.6905  1.6567  1.6149  1.5672  1.5196
  1.4762  1.4374  1.4028  1.3726  1.3477  1.3043  1.2597  1.2065  1.1457  1.0789
  1.0076  0.9334  0.8585  0.7844  0.7116  0.6397  0.5683  0.4968  0.4241  0.3495
  0.2764
  1.7617  1.7490  1.7339  1.7170  1.6980  1.6754  1.6482  1.6159  1.5786  1.5376
  1.4952  1.4543  1.4178  1.3862  1.3589  1.3066  1.2592  1.2047  1.1432  1.0760
