 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F475W
 -4.8468 -4.5878 -4.4207 -4.2236 -3.9816 -3.7765 -3.6670 -3.5975 -3.4890 -3.3183
 -3.1179 -2.8977 -2.6746 -2.4630 -2.2599 -1.7946 -1.3899 -1.0642 -0.8010
 -4.5335 -4.2028 -3.9578 -3.7533 -3.5806 -3.4365 -3.3126 -3.1959 -3.0739 -2.9384
 -2.7839 -2.6070 -2.4119 -2.2155 -2.0309 -1.6252 -1.2815 -0.9998 -0.7774 -0.6071
 -4.3220 -3.9572 -3.6685 -3.4477 -3.2887 -3.1590 -3.0293 -2.8993 -2.7730 -2.6492
 -2.5165 -2.3688 -2.2009 -2.0224 -1.8532 -1.4920 -1.1957 -0.9509 -0.7592 -0.6097
 -0.4880
 -4.2123 -3.8510 -3.5528 -3.3068 -3.1059 -2.9440 -2.8171 -2.7077 -2.5863 -2.4507
 -2.3157 -2.1831 -2.0416 -1.8837 -1.7268 -1.3950 -1.1325 -0.9175 -0.7464 -0.6113
 -0.5002 -0.4048
 -4.1292 -3.7848 -3.4937 -3.2457 -3.0329 -2.8502 -2.6935 -2.5583 -2.4403 -2.3262
 -2.1972 -2.0593 -1.9259 -1.7872 -1.6425 -1.3296 -1.0887 -0.8955 -0.7410 -0.6180
 -0.5163 -0.4281 -0.3492 -0.2771
 -4.0386 -3.7218 -3.4479 -3.2086 -2.9972 -2.8085 -2.6397 -2.4883 -2.3516 -2.2260
 -2.1064 -1.9837 -1.8557 -1.7270 -1.5913 -1.2896 -1.0607 -0.8815 -0.7391 -0.6262
 -0.5332 -0.4524 -0.3795 -0.3123 -0.2496 -0.1912 -0.1377 -0.0892 -0.0487 -0.0258
 -3.9278 -3.6450 -3.3958 -3.1730 -2.9706 -2.7852 -2.6142 -2.4558 -2.3098 -2.1744
 -2.0470 -1.9247 -1.8042 -1.6866 -1.5638 -1.2714 -1.0455 -0.8735 -0.7386 -0.6330
 -0.5478 -0.4745 -0.4084 -0.3470 -0.2890 -0.2342 -0.1831 -0.1358 -0.0946 -0.0632
 -0.0485
 -3.8012 -3.5512 -3.3290 -3.1274 -2.9400 -2.7639 -2.5971 -2.4389 -2.2894 -2.1490
 -2.0167 -1.8911 -1.7709 -1.6551 -1.5420 -1.2677 -1.0420 -0.8709 -0.7391 -0.6372
 -0.5578 -0.4917 -0.4329 -0.3783 -0.3265 -0.2766 -0.2292 -0.1847 -0.1442 -0.1098
 -0.0872
 -3.6636 -3.4430 -3.2451 -3.0649 -2.8953 -2.7326 -2.5750 -2.4221 -2.2747 -2.1336
 -1.9993 -1.8717 -1.7504 -1.6346 -1.5237 -1.2631 -1.0436 -0.8717 -0.7400 -0.6387
 -0.5620 -0.5015 -0.4500 -0.4031 -0.3584 -0.3149 -0.2729 -0.2325 -0.1944 -0.1602
 -0.1328
 -3.5313 -3.3353 -3.1553 -2.9917 -2.8386 -2.6907 -2.5458 -2.4023 -2.2611 -2.1235
 -1.9904 -1.8629 -1.7413 -1.6258 -1.5155 -1.2614 -1.0477 -0.8765 -0.7441 -0.6419
 -0.5646 -0.5064 -0.4603 -0.4206 -0.3838 -0.3480 -0.3129 -0.2783 -0.2448 -0.2132
 -0.1835
 -3.4085 -3.2281 -3.0627 -2.9100 -2.7679 -2.6334 -2.5015 -2.3700 -2.2386 -2.1082
