 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F225W
 -9.2329 -9.2225 -9.2530 -9.2572 -9.2168 -9.1745 -9.1690 -9.1847 -9.1817 -9.1438
 -9.0822 -9.0008 -8.9115 -8.8092 -8.6879 -8.3085 -7.6492 -6.7223 -5.8882
 -9.2323 -9.1757 -9.1456 -9.1238 -9.1082 -9.0993 -9.0940 -9.0868 -9.0717 -9.0443
 -8.9991 -8.9285 -8.8249 -8.6914 -8.5361 -8.0320 -7.2336 -6.1840 -5.2220 -4.4095
 -9.2307 -9.1514 -9.0865 -9.0409 -9.0197 -9.0102 -8.9973 -8.9788 -8.9563 -8.9279
 -8.8842 -8.8141 -8.6975 -8.5300 -8.3316 -7.6992 -6.7933 -5.6764 -4.6526 -3.8489
 -3.2467
 -9.2281 -9.1496 -9.0757 -9.0085 -8.9513 -8.9072 -8.8789 -8.8607 -8.8355 -8.7946
 -8.7375 -8.6576 -8.5293 -8.3250 -8.0744 -7.3101 -6.3283 -5.1995 -4.1800 -3.3991
 -2.8285 -2.4132
 -9.2068 -9.1380 -9.0670 -8.9935 -8.9184 -8.8441 -8.7729 -8.7063 -8.6463 -8.5885
 -8.5168 -8.4184 -8.2795 -8.0601 -7.7616 -6.8938 -5.8908 -4.8036 -3.8088 -3.0421
 -2.4913 -2.0989 -1.8167 -1.6107
 -9.1608 -9.1071 -9.0467 -8.9767 -8.8951 -8.8014 -8.6970 -8.5844 -8.4655 -8.3420
 -8.2160 -8.0814 -7.9234 -7.7120 -7.4148 -6.5054 -5.5270 -4.5123 -3.5596 -2.7963
 -2.2449 -1.8571 -1.5824 -1.3846 -1.2396 -1.1304 -1.0439 -0.9780 -0.9255 -0.8594
 -9.0903 -9.0540 -9.0089 -8.9501 -8.8721 -8.7712 -8.6460 -8.4980 -8.3316 -8.1506
 -7.9583 -7.7587 -7.5526 -7.3353 -7.0614 -6.1978 -5.2621 -4.3254 -3.4264 -2.6662
 -2.0962 -1.6929 -1.4095 -1.2070 -1.0595 -0.9497 -0.8659 -0.7977 -0.7461 -0.7072
 -0.6554
 -9.0012 -8.9808 -8.9521 -8.9092 -8.8438 -8.7483 -8.6170 -8.4496 -8.2508 -8.0285
 -7.7895 -7.5401 -7.2862 -7.0326 -6.7637 -5.9772 -5.0953 -4.2254 -3.3857 -2.6369
 -2.0436 -1.6090 -1.3006 -1.0807 -0.9209 -0.8023 -0.7127 -0.6429 -0.5864 -0.5419
 -0.5126
 -8.9002 -8.8934 -8.8790 -8.8522 -8.8041 -8.7238 -8.6013 -8.4318 -8.2186 -7.9711
 -7.7006 -7.4175 -7.1297 -6.8441 -6.5595 -5.8098 -5.0043 -4.1805 -3.3946 -2.6718
 -2.0652 -1.5960 -1.2519 -1.0035 -0.8225 -0.6882 -0.5868 -0.5088 -0.4469 -0.3969
 -0.3579
 -8.7952 -8.7989 -8.7962 -8.7834 -8.7534 -8.6946 -8.5940 -8.4410 -8.2333 -7.9791
 -7.6921 -7.3868 -7.0747 -6.7652 -6.4621 -5.7094 -4.9695 -4.1992 -3.4481 -2.7541
 -2.1484 -1.6541 -1.2721 -0.9869 -0.7759 -0.6183 -0.4990 -0.4070 -0.3348 -0.2770
 -0.2264
 -8.6879 -8.7004 -8.7074 -8.7058 -8.6908 -8.6535 -8.5802 -8.4562 -8.2722 -8.0296
 -7.7408 -7.4234 -7.0933 -6.7627 -6.4385 -5.6620 -4.9497 -4.2400 -3.5251 -2.8509
 -2.2532 -1.7490 -1.3404 -1.0205 -0.7760 -0.5901 -0.4482 -0.3382 -0.2518 -0.1829
 -0.1271
 -8.5783 -8.5979 -8.6154 -8.6223 -8.6195 -8.6003 -8.5521 -8.4615 -8.3128 -8.0990
 -7.8250 -7.5074 -7.1656 -6.8168 -6.4887 -5.6676 -4.9449 -4.3029 -3.6256
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F225W
 -9.4145 -9.3762 -9.3502 -9.3317 -9.3172 -9.3012 -9.2783 -9.2448 -9.2008 -9.1480
 -9.0839 -9.0057 -8.9119 -8.8065 -8.6798 -8.3445 -7.8112 -7.0057 -6.0849
 -9.3217 -9.2680 -9.2301 -9.2034 -9.1835 -9.1666 -9.1483 -9.1231 -9.0900 -9.0480
 -8.9927 -8.9167 -8.8118 -8.6798 -8.5278 -8.0546 -7.3809 -6.4819 -5.5067 -4.6495
 -9.2778 -9.1942 -9.1370 -9.1066 -9.0759 -9.0507 -9.0283 -9.0039 -8.9737 -8.9349
 -8.8818 -8.8039 -8.6840 -8.5158 -8.3163 -7.7073 -6.9218 -5.9672 -4.9746 -4.1282
 -3.4696
