 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F606W
 -1.8054 -1.2961 -0.9865 -0.9127 -1.1319 -1.4807 -1.9280 -1.8097 -1.6955 -1.5721
 -1.4415 -1.3466 -1.2012 -1.0552 -0.9190 -0.6419 -0.4200 -0.2627 -0.1511
 -2.6177 -2.2925 -2.0581 -1.9054 -1.8082 -1.7214 -1.6305 -1.5396 -1.4508 -1.3619
 -1.2628 -1.1489 -1.0258 -0.9054 -0.7935 -0.5552 -0.3734 -0.2430 -0.1524 -0.0880
 -2.4427 -2.1391 -1.8997 -1.7153 -1.5804 -1.4909 -1.4331 -1.3737 -1.2975 -1.2093
 -1.1211 -1.0290 -0.9254 -0.8186 -0.7186 -0.5091 -0.3515 -0.2384 -0.1586 -0.1006
 -0.0569
 -2.3085 -2.0377 -1.8145 -1.6303 -1.4808 -1.3642 -1.2762 -1.2114 -1.1579 -1.0943
 -1.0151 -0.9336 -0.8474 -0.7550 -0.6650 -0.4755 -0.3358 -0.2369 -0.1667 -0.1144
 -0.0740 -0.0419
 -2.1745 -1.9416 -1.7442 -1.5732 -1.4247 -1.2991 -1.1966 -1.1139 -1.0451 -0.9848
 -0.9236 -0.8549 -0.7831 -0.7046 -0.6253 -0.4517 -0.3237 -0.2355 -0.1741 -0.1278
 -0.0912 -0.0615 -0.0369 -0.0150
 -2.0322 -1.8357 -1.6672 -1.5167 -1.3796 -1.2558 -1.1475 -1.0563 -0.9796 -0.9118
 -0.8486 -0.7865 -0.7253 -0.6599 -0.5915 -0.4339 -0.3136 -0.2318 -0.1780 -0.1386
 -0.1068 -0.0805 -0.0583 -0.0394 -0.0225 -0.0089 -0.0004  0.0016 -0.0038 -0.0172
 -1.8883 -1.7201 -1.5782 -1.4502 -1.3300 -1.2160 -1.1100 -1.0153 -0.9338 -0.8632
 -0.7988 -0.7373 -0.6780 -0.6197 -0.5601 -0.4187 -0.3047 -0.2257 -0.1765 -0.1437
 -0.1183 -0.0968 -0.0783 -0.0622 -0.0478 -0.0335 -0.0219 -0.0161 -0.0183 -0.0297
 -0.0482
 -1.7453 -1.6012 -1.4801 -1.3716 -1.2694 -1.1699 -1.0725 -0.9804 -0.8973 -0.8242
 -0.7597 -0.7002 -0.6431 -0.5878 -0.5328 -0.4038 -0.2969 -0.2188 -0.1704 -0.1420
 -0.1230 -0.1077 -0.0945 -0.0826 -0.0717 -0.0615 -0.0507 -0.0422 -0.0394 -0.0450
 -0.0606
 -1.6066 -1.4847 -1.3775 -1.2836 -1.1966 -1.1114 -1.0263 -0.9421 -0.8618 -0.7883
 -0.7232 -0.6650 -0.6111 -0.5594 -0.5083 -0.3879 -0.2874 -0.2117 -0.1622 -0.1346
 -0.1200 -0.1112 -0.1045 -0.0983 -0.0922 -0.0859 -0.0799 -0.0759 -0.0742 -0.0744
 -0.0765
 -1.4722 -1.3706 -1.2793 -1.1941 -1.1173 -1.0443 -0.9716 -0.8981 -0.8250 -0.7547
