 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F140W
  0.9306  0.9402  0.9494  0.9557  0.9676  0.9848  1.0308  1.0361  1.0349  1.0273
  1.0140  1.0150  0.9903  0.9615  0.9314  0.8377  0.7222  0.6096  0.4915
  1.0268  1.0192  1.0125  1.0066  1.0074  1.0142  1.0180  1.0169  1.0111  1.0007
  0.9849  0.9650  0.9420  0.9158  0.8861  0.7981  0.6959  0.5857  0.4731  0.3600
  1.0407  1.0266  1.0142  1.0038  0.9947  0.9868  0.9848  0.9877  0.9862  0.9767
  0.9612  0.9404  0.9158  0.8885  0.8586  0.7730  0.6745  0.5676  0.4576  0.3473
  0.2375
  1.0593  1.0404  1.0231  1.0071  0.9924  0.9782  0.9645  0.9531  0.9473  0.9434
  0.9341  0.9175  0.8940  0.8660  0.8354  0.7504  0.6551  0.5517  0.4442  0.3362
  0.2289  0.1223
  1.0786  1.0562  1.0354  1.0156  0.9966  0.9778  0.9589  0.9399  0.9219  0.9076
  0.8970  0.8849  0.8678  0.8444  0.8154  0.7308  0.6375  0.5374  0.4326  0.3265
  0.2209  0.1165  0.0130 -0.0897
  1.0937  1.0697  1.0466  1.0247  1.0032  0.9815  0.9595  0.9369  0.9137  0.8910
  0.8705  0.8528  0.8357  0.8159  0.7918  0.7134  0.6219  0.5244  0.4224  0.3181
  0.2139  0.1107  0.0089 -0.0917 -0.1920 -0.2920 -0.3913 -0.4899 -0.5875 -0.6840
  1.0971  1.0760  1.0529  1.0302  1.0077  0.9850  0.9616  0.9374  0.9120  0.8859
  0.8599  0.8350  0.8118  0.7894  0.7660  0.6950  0.6078  0.5128  0.4133  0.3109
  0.2078  0.1054  0.0047 -0.0946 -0.1925 -0.2890 -0.3848 -0.4806 -0.5771 -0.6739
 -0.7682
  1.0870  1.0700  1.0501  1.0289  1.0069  0.9844  0.9613  0.9371  0.9113  0.8845
  0.8565  0.8281  0.8001  0.7730  0.7464  0.6761  0.5940  0.5022  0.4051  0.3048
  0.2029  0.1011  0.0007 -0.0978 -0.1946 -0.2898 -0.3836 -0.4766 -0.5696 -0.6632
 -0.7577
  1.0577  1.0476  1.0338  1.0167  0.9973  0.9766  0.9549  0.9321  0.9075  0.8814
  0.8538  0.8246  0.7947  0.7646  0.7347  0.6601  0.5801  0.4914  0.3967  0.2982
  0.1978  0.0966 -0.0039 -0.1026 -0.1991 -0.2935 -0.3864 -0.4784 -0.5697 -0.6602
 -0.7498
  1.0092  1.0088  1.0016  0.9909  0.9765  0.9594  0.9405  0.9202  0.8981  0.8742
  0.8484  0.8206  0.7911  0.7603  0.7289  0.6494  0.5689  0.4827  0.3902  0.2937
  0.1951  0.0951 -0.0049 -0.1039 -0.2007 -0.2951 -0.3874 -0.4778 -0.5696 -0.6578
 -0.7437
  0.9414  0.9536  0.9535  0.9492  0.9411  0.9297  0.9153  0.8987  0.8802  0.8597
  0.8370  0.8120  0.7848  0.7554  0.7244  0.6429  0.5597  0.4749  0.3844  0.2897
  0.1925  0.0940 -0.0050 -0.1037 -0.2010 -0.2960 -0.3886 -0.4788 -0.5669 -0.6536
 -0.7393
  0.8544  0.8820  0.8895  0.8912  0.8898  0.8851  0.8767  0.8653  0.8515  0.8355
  0.8171  0.7962  0.7726  0.7465  0.7212  0.6406  0.5525  0.4680  0.3793
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F140W
  0.9667  0.9739  0.9825  0.9904  0.9998  1.0096  1.0265  1.0267  1.0216  1.0115
  0.9973  0.9863  0.9653  0.9403  0.9125  0.8273  0.7232  0.6126  0.4945
  0.9976  0.9903  0.9848  0.9879  0.9933  0.9984  1.0020  1.0024  0.9976  0.9872
  0.9719  0.9528  0.9310  0.9061  0.8780  0.7950  0.6970  0.5889  0.4767  0.3637
  1.0055  0.9966  0.9879  0.9800  0.9737  0.9757  0.9807  0.9815  0.9770  0.9674
  0.9524  0.9324  0.9090  0.8829  0.8540  0.7712  0.6760  0.5712  0.4618  0.3515
  0.2416
  1.0200  1.0065  0.9931  0.9808  0.9698  0.9600  0.9521  0.9514  0.9531  0.9481
  0.9353  0.9164  0.8926  0.8653  0.8355  0.7519  0.6581  0.5562  0.4492  0.3410
  0.2335  0.1266
  1.0422  1.0239  1.0061  0.9891  0.9730  0.9576  0.9429  0.9294  0.9190  0.9148
  0.9104  0.8984  0.8783  0.8518  0.8214  0.7366  0.6433  0.5435  0.4386  0.3321
  0.2261  0.1213  0.0175 -0.0857
  1.0696  1.0467  1.0248  1.0039  0.9835  0.9635  0.9437  0.9242  0.9052  0.8883
  0.8760  0.8669  0.8545  0.8353  0.8090  0.7246  0.6313  0.5327  0.4297  0.3246
  0.2197  0.1161  0.0139 -0.0872 -0.1874 -0.2869 -0.3862 -0.4854 -0.5850 -0.6816
  1.0976  1.0713  1.0459  1.0217  0.9983  0.9750  0.9514  0.9275  0.9035  0.8802
  0.8584  0.8397  0.8241  0.8082  0.7880  0.7141  0.6216  0.5237  0.4223  0.3184
  0.2143  0.1113  0.0101 -0.0896 -0.1880 -0.2853 -0.3819 -0.4781 -0.5744 -0.6714
 -0.7657
  1.1191  1.0925  1.0655  1.0390  1.0135  0.9881  0.9622  0.9358  0.9085  0.8811
  0.8543  0.8287  0.8054  0.7840  0.7632  0.6987  0.6125  0.5162  0.4160  0.3136
  0.2102  0.1075  0.0066 -0.0925 -0.1897 -0.2854 -0.3800 -0.4737 -0.5670 -0.6606
 -0.7552
  1.1273  1.1042  1.0786  1.0520  1.0255  0.9991  0.9723  0.9446  0.9158  0.8862
  0.8563  0.8267  0.7982  0.7713  0.7457  0.6802  0.6004  0.5079  0.4094  0.3082
  0.2059  0.1035  0.0024 -0.0968 -0.1938 -0.2887 -0.3821 -0.4742 -0.5653 -0.6561
 -0.7472
  1.1178  1.1010  1.0802  1.0566  1.0314  1.0054  0.9788  0.9513  0.9225  0.8925
  0.8614  0.8298  0.7983  0.7676  0.7379  0.6658  0.5884  0.5003  0.4044  0.3050
  0.2040  0.1026  0.0017 -0.0978 -0.1951 -0.2900 -0.3827 -0.4737 -0.5632 -0.6517
 -0.7411
  1.0910  1.0806  1.0666  1.0483  1.0272  1.0036  0.9787  0.9525  0.9249  0.8958
  0.8652  0.8334  0.8008  0.7682  0.7358  0.6571  0.5777  0.4923  0.3994  0.3019
  0.2024  0.1022  0.0021 -0.0973 -0.1951 -0.2906 -0.3836 -0.4743 -0.5630 -0.6502
 -0.7363
  1.0491  1.0445  1.0362  1.0244  1.0090  0.9903  0.9688  0.9454  0.9201  0.8931
  0.8645  0.8340  0.7928  0.7619  0.7394  0.6541  0.5683  0.4839  0.3944
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F140W
  1.0114  1.0178  1.0260  1.0343  1.0408  1.0436  1.0412  1.0328  1.0198  1.0037
  0.9858  0.9668  0.9465  0.9231  0.8965  0.8171  0.7218  0.6151  0.4993
  1.0064  1.0079  1.0113  1.0161  1.0204  1.0221  1.0195  1.0119  0.9995  0.9833
  0.9644  0.9436  0.9213  0.8967  0.8692  0.7895  0.6967  0.5928  0.4822  0.3694
  1.0139  1.0078  1.0006  0.9997  1.0017  1.0025  1.0003  0.9940  0.9832  0.9681
  0.9493  0.9276  0.9038  0.8779  0.8495  0.7685  0.6766  0.5755  0.4680  0.3580
  0.2478
  1.0177  1.0098  1.0005  0.9912  0.9831  0.9782  0.9784  0.9761  0.9681  0.9551
  0.9378  0.9163  0.8917  0.8648  0.8355  0.7531  0.6611  0.5617  0.4564  0.3485
  0.2406  0.1333
  1.0275  1.0156  1.0024  0.9890  0.9763  0.9640  0.9523  0.9447  0.9425  0.9378
  0.9255  0.9067  0.8831  0.8557  0.8257  0.7419  0.6494  0.5508  0.4471  0.3407
  0.2342  0.1287  0.0243 -0.0796
  1.0457  1.0296  1.0122  0.9944  0.9769  0.9599  0.9435  0.9277  0.9134  0.9035
  0.8984  0.8897  0.8727  0.8484  0.8189  0.7339  0.6407  0.5423  0.4397  0.3344
  0.2288  0.1244  0.0215 -0.0804 -0.1813 -0.2814 -0.3812 -0.4813 -0.5811 -0.6775
  1.0726  1.0514  1.0297  1.0079  0.9863  0.9651  0.9443  0.9237  0.9035  0.8844
  0.8680  0.8566  0.8469  0.8324  0.8101  0.7283  0.6344  0.5359  0.4339  0.3296
  0.2245  0.1206  0.0185 -0.0820 -0.1811 -0.2792 -0.3766 -0.4735 -0.5703 -0.6674
 -0.7617
  1.1054  1.0795  1.0533  1.0276  1.0024  0.9776  0.9529  0.9284  0.9039  0.8797
  0.8566  0.8355  0.8176  0.8030  0.7872  0.7222  0.6297  0.5311  0.4296  0.3260
  0.2215  0.1177  0.0158 -0.0841 -0.1821 -0.2786 -0.3740 -0.4685 -0.5624 -0.6565
 -0.7513
  1.1385  1.1096  1.0800  1.0508  1.0222  0.9942  0.9666  0.9389  0.9110  0.8830
  0.8554  0.8288  0.8039  0.7813  0.7613  0.7057  0.6238  0.5262  0.4250  0.3221
  0.2182  0.1145  0.0123 -0.0878 -0.1855 -0.2812 -0.3755 -0.4684 -0.5602 -0.6518
 -0.7432
  1.1633  1.1349  1.1048  1.0740  1.0432  1.0129  0.9830  0.9531  0.9228  0.8921
  0.8613  0.8308  0.8013  0.7733  0.7470  0.6860  0.6132  0.5222  0.4226  0.3206
  0.2176  0.1145  0.0123 -0.0882 -0.1862 -0.2819 -0.3755 -0.4672 -0.5575 -0.6467
 -0.7367
  1.1732  1.1491  1.1216  1.0919  1.0612  1.0301  0.9989  0.9677  0.9361  0.9038
  0.8711  0.8379  0.8051  0.7733  0.7427  0.6715  0.5998  0.5153  0.4197  0.3192
  0.2174  0.1152  0.0135 -0.0871 -0.1857 -0.2819 -0.3758 -0.4672 -0.5567 -0.6447
 -0.7314
  1.1673  1.1484  1.1256  1.0995  1.0714  1.0418  1.0112  0.9799  0.9479  0.9152
  0.8817  0.8475  0.8072  0.7740  0.7484  0.6622  0.5836  0.5055  0.4163
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F140W
