 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F098M
  0.4724  0.4684  0.4618  0.4569  0.4553  0.4586  0.4549  0.4389  0.4125  0.3774
  0.3344  0.2848  0.2310  0.1750
  0.4731  0.4916  0.4993  0.4965  0.4865  0.4740  0.4646  0.4640  0.4730  0.4823
  0.4838  0.4778  0.4688  0.4609  0.4559  0.4539  0.4488  0.4323  0.4054  0.3697
  0.3259  0.2759  0.2216  0.1650  0.1077  0.0497 -0.0104 -0.0743 -0.1386 -0.2021
  0.5314  0.5608  0.5717  0.5682  0.5598  0.5485  0.5338  0.5191  0.5103  0.5062
  0.5008  0.4913  0.4797  0.4688  0.4606  0.4522  0.4452  0.4277  0.4003  0.3642
  0.3199  0.2693  0.2144  0.1569  0.0986  0.0401 -0.0192 -0.0802 -0.1446 -0.2097
 -0.2737
  0.5329  0.5789  0.6097  0.6253  0.6272  0.6177  0.6003  0.5790  0.5569  0.5392
  0.5245  0.5098  0.4946  0.4806  0.4692  0.4538  0.4440  0.4254  0.3972  0.3606
  0.3160  0.2649  0.2092  0.1508  0.0912  0.0314 -0.0286 -0.0892 -0.1512 -0.2162
 -0.2822
  0.5270  0.5749  0.6106  0.6351  0.6488  0.6526  0.6478  0.6346  0.6139  0.5879
  0.5615  0.5368  0.5151  0.4966  0.4815  0.4586  0.4454  0.4256  0.3960  0.3587
  0.3137  0.2619  0.2053  0.1458  0.0847  0.0230 -0.0387 -0.1003 -0.1623 -0.2255
 -0.2911
  0.5222  0.5699  0.6057  0.6315  0.6486  0.6577  0.6594  0.6543  0.6428  0.6249
  0.6021  0.5764  0.5500  0.5250  0.5030  0.4674  0.4495  0.4284  0.3978  0.3595
  0.3143  0.2622  0.2051  0.1445  0.0820  0.0185 -0.0453 -0.1088 -0.1720 -0.2355
 -0.2996
  0.5207  0.5675  0.6029  0.6278  0.6446  0.6544  0.6583  0.6566  0.6496  0.6375
  0.6210  0.6012  0.5796  0.5574  0.5354  0.4872  0.4568  0.4335  0.4021  0.3629
  0.3172  0.2650  0.2075  0.1461  0.0824  0.0171 -0.0490 -0.1149 -0.1803 -0.2452
 -0.3099
  0.5294  0.5717  0.6041  0.6282  0.6434  0.6521  0.6555  0.6545  0.6494  0.6406
  0.6282  0.6129  0.5957  0.5777  0.5787  0.5180  0.4673  0.4409  0.4089
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = F098M
 -0.3280 -0.2943 -0.2329 -0.1469 -0.0387  0.0893  0.2351  0.3796  0.4633  0.5034
  0.5153  0.5169  0.5175  0.5200  0.5240  0.5327  0.5280  0.5107  0.4880
 -0.1441 -0.1736 -0.1842 -0.1680 -0.0931  0.0325  0.1918  0.3529  0.4471  0.4908
  0.5033  0.5034  0.5016  0.5017  0.5042  0.5107  0.5058  0.4892  0.4655  0.4347
  0.0320  0.0052 -0.0090 -0.0084  0.0209  0.0893  0.2029  0.3385  0.4355  0.4835
  0.4983  0.4978  0.4936  0.4909  0.4911  0.4954  0.4908  0.4739  0.4485  0.4167
  0.3772
  0.1870  0.1717  0.1548  0.1453  0.1523  0.1846  0.2493  0.3435  0.4300  0.4799
  0.4977  0.4977  0.4916  0.4860  0.4833  0.4841  0.4793  0.4626  0.4364  0.4033
  0.3629  0.3155
  0.3110  0.3094  0.2989  0.2866  0.2805  0.2881  0.3164  0.3695  0.4340  0.4804
  0.5002  0.5013  0.4943  0.4861  0.4802  0.4758  0.4702  0.4537  0.4272  0.3932
  0.3518  0.3039  0.2510  0.1951
  0.3990  0.4133  0.4148  0.4078  0.3979  0.3918  0.3958  0.4161  0.4522  0.4873
  0.5059  0.5078  0.5005  0.4904  0.4816  0.4708  0.4633  0.4466  0.4201  0.3855
  0.3434  0.2948  0.2416  0.1853  0.1276  0.0688  0.0074 -0.0574 -0.1232 -0.1883
  0.4719  0.5004  0.4972  0.4985  0.4945  0.4863  0.4781  0.4765  0.4863  0.5039
  0.5163  0.5173  0.5096  0.4982  0.4869  0.4693  0.4589  0.4415  0.4147  0.3798
  0.3372  0.2880  0.2342  0.1773  0.1191  0.0601  0.0001 -0.0623 -0.1285 -0.1945
 -0.2600
  0.5139  0.5545  0.5762  0.5806  0.5740  0.5632  0.5529  0.5424  0.5338  0.5324
  0.5338  0.5308  0.5217  0.5089  0.4958  0.4716  0.4573  0.4385  0.4111  0.3760
  0.3331  0.2834  0.2288  0.1712  0.1120  0.0522 -0.0082 -0.0696 -0.1331 -0.2001
 -0.2671
  0.5138  0.5630  0.5990  0.6219  0.6325  0.6327  0.6245  0.6102  0.5930  0.5760
  0.5628  0.5510  0.5376  0.5226  0.5075  0.4774  0.4587  0.4382  0.4095  0.3735
  0.3303  0.2801  0.2248  0.1661  0.1058  0.0446 -0.0171 -0.0793 -0.1424 -0.2073
 -0.2749
  0.5103  0.5611  0.6001  0.6287  0.6475  0.6571  0.6590  0.6545  0.6440  0.6274
  0.6071  0.5858  0.5644  0.5436  0.5243  0.4867  0.4632  0.4407  0.4108  0.3739
  0.3303  0.2801  0.2243  0.1648  0.1033  0.0406 -0.0228 -0.0865 -0.1506 -0.2153
 -0.2812
  0.5076  0.5595  0.5988  0.6281  0.6487  0.6617  0.6678  0.6678  0.6625  0.6523
  0.6372  0.6179  0.5963  0.5737  0.5513  0.5023  0.4707  0.4458  0.4148  0.3768
  0.3326  0.2823  0.2263  0.1662  0.1036  0.0394 -0.0259 -0.0916 -0.1574 -0.2234
 -0.2896
  0.5091  0.5595  0.5990  0.6279  0.6483  0.6613  0.6683  0.6701  0.6671  0.6597
  0.6483  0.6333  0.6155  0.5960  0.5885  0.5242  0.4812  0.4535  0.4215
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = F098M
 -0.4698 -0.3252 -0.1886 -0.0595  0.0628  0.1788  0.2890  0.3937  0.4855  0.5371
  0.5552  0.5575  0.5557  0.5544  0.5549  0.5571  0.5475  0.5275  0.5021
 -0.2857 -0.3331 -0.3607 -0.3501 -0.2353 -0.0468  0.1654  0.3519  0.4620  0.5208
  0.5415  0.5433  0.5395  0.5362  0.5349  0.5349  0.5267  0.5070  0.4806  0.4497
 -0.1006 -0.1729 -0.1728 -0.1773 -0.1401 -0.0438  0.1235  0.3156  0.4413  0.5085
  0.5339  0.5366  0.5312  0.5253  0.5216  0.5190  0.5114  0.4924  0.4653  0.4332
  0.3951
  0.0718  0.0388  0.0092 -0.0059  0.0056  0.0558  0.1547  0.2974  0.4241  0.4983
  0.5297  0.5349  0.5289  0.5204  0.5138  0.5069  0.4993  0.4812  0.4539  0.4207
  0.3814  0.3357
  0.2173  0.1989  0.1759  0.1570  0.1520  0.1705  0.2216  0.3105  0.4152  0.4908
  0.5274  0.5362  0.5308  0.5206  0.5110  0.4980  0.4893  0.4718  0.4449  0.4110
  0.3709  0.3244  0.2725  0.2168
  0.3284  0.3284  0.3178  0.3028  0.2909  0.2903  0.3087  0.3533  0.4219  0.4880
  0.5271  0.5394  0.5357  0.5248  0.5129  0.4928  0.4814  0.4641  0.4375  0.4034
  0.3627  0.3155  0.2631  0.2071  0.1490  0.0892  0.0262 -0.0403 -0.1063 -0.1731
  0.4086  0.4210  0.4248  0.4212  0.4127  0.4047  0.4040  0.4178  0.4505  0.4952
  0.5301  0.5445  0.5427  0.5321  0.5187  0.4917  0.4762  0.4580  0.4315  0.3974
  0.3564  0.3087  0.2557  0.1993  0.1409  0.0814  0.0204 -0.0435 -0.1109 -0.1778
 -0.2449
  0.4886  0.5088  0.5154  0.5113  0.5045  0.5004  0.4958  0.4928  0.4990  0.5175
  0.5401  0.5524  0.5514  0.5415  0.5275  0.4947  0.4742  0.4543  0.4272  0.3930
  0.3518  0.3038  0.2503  0.1932  0.1342  0.0742  0.0132 -0.0490 -0.1140 -0.1825
 -0.2504
  0.5023  0.5478  0.5776  0.5926  0.5940  0.5859  0.5747  0.5661  0.5602  0.5577
  0.5618  0.5659  0.5630  0.5529  0.5385  0.5015  0.4757  0.4532  0.4249  0.3900
  0.3485  0.3001  0.2460  0.1881  0.1282  0.0671  0.0053 -0.0574 -0.1213 -0.1877
 -0.2572
  0.5016  0.5520  0.5911  0.6189  0.6355  0.6422  0.6416  0.6353  0.6248  0.6127
  0.6012  0.5919  0.5818  0.5685  0.5526  0.5117  0.4808  0.4554  0.4257  0.3897
  0.3478  0.2995  0.2452  0.1866  0.1257  0.0635  0.0004 -0.0634 -0.1280 -0.1939
 -0.2612
  0.5005  0.5524  0.5935  0.6247  0.6469  0.6607  0.6671  0.6677  0.6638  0.6558
  0.6437  0.6285  0.6117  0.5935  0.5739  0.5257  0.4892  0.4605  0.4293  0.3921
  0.3494  0.3009  0.2467  0.1877  0.1259  0.0624 -0.0022 -0.0675 -0.1335 -0.2002
 -0.2678
  0.4999  0.5526  0.5948  0.6267  0.6500  0.6658  0.6751  0.6787  0.6774  0.6723
  0.6636  0.6511  0.6353  0.6170  0.6024  0.5435  0.5009  0.4685  0.4357
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = F098M
 -0.5829 -0.4176 -0.2618 -0.1147  0.0245  0.1564  0.2814  0.4002  0.5051  0.5685
  0.5957  0.6009  0.5983  0.5943  0.5911  0.5853  0.5711  0.5482  0.5192
 -0.4015 -0.6670 -0.7642 -0.7103 -0.5206 -0.2084  0.1516  0.3497  0.4735  0.5478
  0.5796  0.5858  0.5820  0.5763  0.5717  0.5640  0.5517  0.5290  0.4997  0.4673
 -0.2115 -0.4357 -0.3228 -0.3390 -0.3012 -0.1808  0.0649  0.3006  0.4437  0.5298
  0.5685  0.5774  0.5731  0.5652  0.5583  0.5481  0.5364  0.5147  0.4854  0.4522
  0.4144
 -0.0277 -0.0822 -0.1291 -0.1556 -0.1458 -0.0816  0.0532  0.2527  0.4146  0.5124
  0.5596  0.5731  0.5696  0.5601  0.5504  0.5354  0.5238  0.5036  0.4745  0.4406
  0.4017  0.3569
  0.1346  0.0951  0.0548  0.0242  0.0154  0.0417  0.1155  0.2431  0.3913  0.4964
  0.5519  0.5712  0.5699  0.5597  0.5477  0.5261  0.5129  0.4938  0.4656  0.4311
  0.3916  0.3462  0.2952  0.2395
  0.2658  0.2461  0.2186  0.1913  0.1736  0.1756  0.2075  0.2783  0.3838  0.4834
  0.5449  0.5704  0.5727  0.5632  0.5496  0.5208  0.5040  0.4852  0.4579  0.4236
  0.3835  0.3376  0.2860  0.2304  0.1721  0.1106  0.0456 -0.0214 -0.0883 -0.1567
  0.3598  0.3602  0.3512  0.3350  0.3183  0.3088  0.3150  0.3448  0.4038  0.4799
  0.5402  0.5704  0.5769  0.5691  0.5552  0.5201  0.4981  0.4781  0.4513  0.4173
  0.3772  0.3309  0.2789  0.2228  0.1646  0.1043  0.0415 -0.0242 -0.0922 -0.1599
 -0.2286
  0.4511  0.4492  0.4462  0.4419  0.4358  0.4282  0.4238  0.4290  0.4518  0.4940
  0.5415  0.5724  0.5821  0.5768  0.5635  0.5239  0.4958  0.4733  0.4461  0.4123
  0.3722  0.3257  0.2735  0.2169  0.1578  0.0973  0.0357 -0.0279 -0.0944 -0.1637
 -0.2324
  0.4948  0.5292  0.5442  0.5432  0.5314  0.5202  0.5156  0.5156  0.5187  0.5317
  0.5560  0.5791  0.5891  0.5856  0.5735  0.5315  0.4975  0.4716  0.4430  0.4086
  0.3683  0.3217  0.2691  0.2119  0.1520  0.0907  0.0284 -0.0347 -0.0997 -0.1675
 -0.2382
  0.4984  0.5450  0.5799  0.6017  0.6110  0.6104  0.6030  0.5934  0.5871  0.5860
  0.5887  0.5962  0.6008  0.5968  0.5853  0.5424  0.5035  0.4734  0.4430  0.4075
  0.3668  0.3203  0.2677  0.2102  0.1497  0.0875  0.0242 -0.0398 -0.1048 -0.1716
 -0.2403
  0.4989  0.5483  0.5882  0.6186  0.6393  0.6508  0.6548  0.6539  0.6495  0.6431
  0.6363  0.6297  0.6235  0.6147  0.6013  0.5558  0.5129  0.4788  0.4461  0.4093
  0.3676  0.3209  0.2685  0.2109  0.1497  0.0866  0.0221 -0.0431 -0.1091 -0.1762
 -0.2446
  0.4994  0.5508  0.5920  0.6245  0.6487  0.6653  0.6749  0.6787  0.6784  0.6753
  0.6700  0.6618  0.6510  0.6379  0.6215  0.5717  0.5257  0.4878  0.4523
