 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F625W
 -1.3815 -0.8035 -0.4285 -0.3089 -0.5439 -0.9573 -1.5946 -1.4820 -1.3715 -1.2535
 -1.1302 -1.0488 -0.9096 -0.7723 -0.6438 -0.3981 -0.2168 -0.0966 -0.0179
 -2.2839 -1.9586 -1.7250 -1.5739 -1.4787 -1.3945 -1.3076 -1.2221 -1.1400 -1.0591
 -0.9699 -0.8679 -0.7576 -0.6499 -0.5504 -0.3438 -0.1937 -0.0931 -0.0280  0.0142
 -2.1143 -1.8115 -1.5741 -1.3929 -1.2620 -1.1771 -1.1242 -1.0706 -1.0019 -0.9229
 -0.8450 -0.7649 -0.6747 -0.5812 -0.4935 -0.3126 -0.1834 -0.0968 -0.0399 -0.0018
  0.0239
 -1.9860 -1.7166 -1.4962 -1.3155 -1.1706 -1.0598 -0.9786 -0.9211 -0.8753 -0.8209
 -0.7525 -0.6829 -0.6099 -0.5312 -0.4538 -0.2914 -0.1767 -0.1015 -0.0518 -0.0176
  0.0063  0.0229
 -1.8585 -1.6273 -1.4327 -1.2654 -1.1213 -1.0013 -0.9059 -0.8315 -0.7718 -0.7209
 -0.6699 -0.6127 -0.5535 -0.4886 -0.4226 -0.2762 -0.1709 -0.1041 -0.0618 -0.0322
 -0.0107  0.0046  0.0152  0.0232
 -1.7237 -1.5284 -1.3625 -1.2154 -1.0823 -0.9634 -0.8615 -0.7783 -0.7109 -0.6531
 -0.6004 -0.5491 -0.4996 -0.4469 -0.3915 -0.2627 -0.1645 -0.1027 -0.0670 -0.0433
 -0.0258 -0.0129 -0.0038  0.0022  0.0058  0.0059  0.0011 -0.0097 -0.0271 -0.0516
 -1.5881 -1.4204 -1.2802 -1.1549 -1.0383 -0.9287 -0.8280 -0.7401 -0.6671 -0.6065
 -0.5527 -0.5022 -0.4540 -0.4075 -0.3600 -0.2473 -0.1565 -0.0970 -0.0655 -0.0482
 -0.0365 -0.0277 -0.0215 -0.0175 -0.0152 -0.0130 -0.0135 -0.0197 -0.0341 -0.0574
 -0.0861
 -1.4539 -1.3094 -1.1892 -1.0825 -0.9830 -0.8871 -0.7941 -0.7076 -0.6317 -0.5676
 -0.5134 -0.4648 -0.4189 -0.3751 -0.3317 -0.2302 -0.1472 -0.0889 -0.0582 -0.0455
 -0.0402 -0.0373 -0.0357 -0.0352 -0.0355 -0.0366 -0.0372 -0.0401 -0.0485 -0.0651
 -0.0915
 -1.3243 -1.2013 -1.0940 -1.0009 -0.9157 -0.8332 -0.7517 -0.6721 -0.5976 -0.5317
 -0.4758 -0.4281 -0.3853 -0.3451 -0.3056 -0.2121 -0.1353 -0.0797 -0.0480 -0.0364
 -0.0359 -0.0395 -0.0441 -0.0487 -0.0532 -0.0574 -0.0618 -0.0682 -0.0769 -0.0876
 -0.1002
 -1.1992 -1.0961 -1.0040 -0.9186 -0.8425 -0.7711 -0.7010 -0.6310 -0.5627 -0.4984
 -0.4413 -0.3928 -0.3515 -0.3148 -0.2799 -0.1957 -0.1237 -0.0706 -0.0381 -0.0250
 -0.0256 -0.0336 -0.0444 -0.0554 -0.0654 -0.0744 -0.0826 -0.0903 -0.1029 -0.1116
 -0.1174
 -1.0788 -0.9938 -0.9192 -0.8418 -0.7692 -0.7040 -0.6424 -0.5818 -0.5216 -0.4630
 -0.4078 -0.3586 -0.3170 -0.2820 -0.2510 -0.1783 -0.1117 -0.0609 -0.0287 -0.0139
 -0.0134 -0.0224 -0.0371 -0.0539 -0.0702 -0.0851 -0.0986 -0.1106 -0.1217 -0.1326
 -0.1444
 -0.9628 -0.8944 -0.8396 -0.7716 -0.7015 -0.6386 -0.5812 -0.5271 -0.4744 -0.4228
 -0.3726 -0.3257 -0.2839 -0.2487 -0.2189 -0.1599 -0.0993 -0.0506 -0.0198
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F625W
 -3.0538 -2.4810 -2.0229 -1.7003 -1.5474 -1.5025 -1.5773 -1.4372 -1.3067 -1.1801
 -1.0537 -0.9427 -0.8154 -0.6958 -0.5862 -0.3654 -0.2007 -0.0859 -0.0104
 -2.8287 -2.4247 -2.1293 -1.8806 -1.6678 -1.4926 -1.3498 -1.2305 -1.1251 -1.0257
 -0.9261 -0.8218 -0.7146 -0.6121 -0.5182 -0.3243 -0.1823 -0.0839 -0.0192  0.0241
 -2.5533 -2.1250 -1.8031 -1.5724 -1.4209 -1.3089 -1.2007 -1.0953 -0.9990 -0.9119
 -0.8297 -0.7459 -0.6551 -0.5632 -0.4775 -0.3011 -0.1740 -0.0870 -0.0300  0.0080
  0.0337
 -2.4106 -1.9991 -1.6799 -1.4364 -1.2550 -1.1246 -1.0397 -0.9808 -0.9159 -0.8382
 -0.7594 -0.6854 -0.6104 -0.5301 -0.4527 -0.2881 -0.1706 -0.0915 -0.0407 -0.0067
  0.0171  0.0334
 -2.3126 -1.9299 -1.6278 -1.3899 -1.2025 -1.0571 -0.9467 -0.8652 -0.8085 -0.7621
 -0.7052 -0.6394 -0.5722 -0.5029 -0.4328 -0.2801 -0.1689 -0.0949 -0.0494 -0.0198
  0.0011  0.0161  0.0262  0.0321
 -2.2184 -1.8710 -1.5928 -1.3692 -1.1864 -1.0361 -0.9144 -0.8181 -0.7423 -0.6821
 -0.6331 -0.5849 -0.5322 -0.4743 -0.4130 -0.2725 -0.1664 -0.0955 -0.0540 -0.0295
 -0.0127 -0.0005  0.0080  0.0133  0.0158  0.0153  0.0107  0.0000 -0.0206 -0.0460
 -2.1163 -1.8044 -1.5532 -1.3480 -1.1762 -1.0295 -0.9038 -0.7984 -0.7122 -0.6415
 -0.5818 -0.5296 -0.4828 -0.4363 -0.3858 -0.2617 -0.1614 -0.0925 -0.0532 -0.0336
 -0.0223 -0.0144 -0.0090 -0.0057 -0.0042 -0.0047 -0.0077 -0.0144 -0.0273 -0.0511
 -0.0800
 -2.0070 -1.7289 -1.5037 -1.3175 -1.1594 -1.0212 -0.8985 -0.7897 -0.6962 -0.6180
 -0.5523 -0.4953 -0.4447 -0.3983 -0.3539 -0.2450 -0.1532 -0.0863 -0.0476 -0.0310
 -0.0254 -0.0233 -0.0224 -0.0227 -0.0238 -0.0257 -0.0292 -0.0345 -0.0427 -0.0585
 -0.0856
 -1.8927 -1.6455 -1.4430 -1.2746 -1.1306 -1.0029 -0.8869 -0.7807 -0.6849 -0.6010
 -0.5300 -0.4698 -0.4169 -0.3695 -0.3254 -0.2245 -0.1404 -0.0772 -0.0384 -0.0225
 -0.0210 -0.0251 -0.0303 -0.0356 -0.0408 -0.0459 -0.0513 -0.0574 -0.0651 -0.0761
 -0.0939
 -1.7844 -1.5657 -1.3819 -1.2278 -1.0955 -0.9775 -0.8694 -0.7685 -0.6747 -0.5891
 -0.5135 -0.4488 -0.3942 -0.3466 -0.3034 -0.2066 -0.1271 -0.0675 -0.0288 -0.0115
 -0.0109 -0.0191 -0.0304 -0.0419 -0.0526 -0.0623 -0.0715 -0.0802 -0.0892 -0.0994
 -0.1106
 -1.6855 -1.4904 -1.3224 -1.1794 -1.0558 -0.9458 -0.8446 -0.7497 -0.6602 -0.5763
 -0.4993 -0.4307 -0.3725 -0.3237 -0.2815 -0.1899 -0.1139 -0.0570 -0.0192 -0.0005
  0.0014 -0.0078 -0.0230 -0.0403 -0.0572 -0.0728 -0.0872 -0.1001 -0.1122 -0.1242
 -0.1370
 -1.5964 -1.4228 -1.2694 -1.1345 -1.0168 -0.9120 -0.8161 -0.7262 -0.6411 -0.5605
 -0.4849 -0.4154 -0.3527 -0.3006 -0.2597 -0.1744 -0.1008 -0.0457 -0.0096
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F625W
 -4.3227 -3.7875 -3.3099 -2.8901 -2.5255 -2.2017 -1.9037 -1.6258 -1.3854 -1.1859
 -1.0186 -0.8744 -0.7466 -0.6347 -0.5356 -0.3323 -0.1804 -0.0707  0.0031
 -3.9736 -3.4437 -2.9644 -2.5471 -2.1936 -1.8967 -1.6416 -1.4149 -1.2206 -1.0574
 -0.9180 -0.7942 -0.6811 -0.5790 -0.4878 -0.3021 -0.1665 -0.0703 -0.0055  0.0370
 -3.4667 -2.9849 -2.6014 -2.2664 -1.9635 -1.6990 -1.4716 -1.2754 -1.1083 -0.9676
 -0.8475 -0.7406 -0.6402 -0.5463 -0.4610 -0.2871 -0.1614 -0.0735 -0.0150  0.0233
  0.0488
