 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F555W
 -2.8736 -2.2952 -1.9791 -1.9289 -2.1580 -2.4856 -2.7715 -2.6237 -2.4783 -2.3229
 -2.1568 -2.0226 -1.8426 -1.6623 -1.4935 -1.1231 -0.8052 -0.5718 -0.3842
 -3.4792 -3.1322 -2.8792 -2.7108 -2.5992 -2.4956 -2.3837 -2.2678 -2.1510 -2.0318
 -1.8990 -1.7483 -1.5876 -1.4311 -1.2848 -0.9639 -0.7068 -0.5116 -0.3689 -0.2615
 -3.2565 -2.9297 -2.6710 -2.4682 -2.3138 -2.2038 -2.1251 -2.0411 -1.9356 -1.8153
 -1.6946 -1.5689 -1.4303 -1.2903 -1.1597 -0.8806 -0.6588 -0.4894 -0.3636 -0.2673
 -0.1903
 -3.0818 -2.7869 -2.5438 -2.3417 -2.1735 -2.0350 -1.9222 -1.8315 -1.7509 -1.6565
 -1.5433 -1.4285 -1.3096 -1.1859 -1.0676 -0.8171 -0.6229 -0.4751 -0.3638 -0.2770
 -0.2063 -0.1463
 -2.9156 -2.6571 -2.4376 -2.2481 -2.0825 -1.9382 -1.8128 -1.7036 -1.6067 -1.5177
 -1.4262 -1.3251 -1.2204 -1.1101 -1.0024 -0.7721 -0.5964 -0.4648 -0.3662 -0.2883
 -0.2237 -0.1681 -0.1189 -0.0733
 -2.7504 -2.5261 -2.3328 -2.1613 -2.0066 -1.8666 -1.7398 -1.6256 -1.5222 -1.4262
 -1.3344 -1.2434 -1.1524 -1.0566 -0.9589 -0.7421 -0.5774 -0.4560 -0.3674 -0.2982
 -0.2403 -0.1898 -0.1445 -0.1032 -0.0634 -0.0271  0.0035  0.0263  0.0399  0.0434
 -2.5940 -2.3948 -2.2250 -2.0726 -1.9322 -1.8017 -1.6802 -1.5675 -1.4634 -1.3668
 -1.2750 -1.1860 -1.0994 -1.0136 -0.9269 -0.7251 -0.5652 -0.4483 -0.3654 -0.3037
 -0.2531 -0.2087 -0.1686 -0.1313 -0.0963 -0.0618 -0.0302 -0.0043  0.0136  0.0217
  0.0188
 -2.4490 -2.2697 -2.1167 -1.9802 -1.8545 -1.7357 -1.6225 -1.5154 -1.4148 -1.3199
 -1.2304 -1.1448 -1.0616 -0.9806 -0.9005 -0.7139 -0.5595 -0.4430 -0.3612 -0.3038
 -0.2597 -0.2222 -0.1884 -0.1566 -0.1262 -0.0967 -0.0668 -0.0395 -0.0181 -0.0054
 -0.0030
 -2.3180 -2.1550 -2.0115 -1.8857 -1.7716 -1.6637 -1.5603 -1.4608 -1.3658 -1.2753
 -1.1893 -1.1073 -1.0284 -0.9519 -0.8767 -0.7015 -0.5542 -0.4395 -0.3564 -0.2993
