 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F125W
  0.9812  0.9678  0.9496  0.9267  0.9034  0.8830  0.8734  0.8532  0.8374  0.8261
  0.8193  0.8182  0.8102  0.8025  0.7927  0.7516  0.6736  0.5744  0.4732
  1.0173  1.0040  0.9809  0.9490  0.9130  0.8857  0.8640  0.8438  0.8243  0.8057
  0.7904  0.7794  0.7714  0.7621  0.7493  0.6976  0.6246  0.5393  0.4500  0.3595
  1.0211  0.9968  0.9739  0.9506  0.9241  0.8918  0.8571  0.8310  0.8122  0.7957
  0.7782  0.7610  0.7474  0.7353  0.7213  0.6713  0.6003  0.5167  0.4290  0.3406
  0.2522
  1.0343  1.0037  0.9764  0.9510  0.9258  0.8990  0.8699  0.8383  0.8086  0.7865
  0.7694  0.7513  0.7332  0.7169  0.7006  0.6497  0.5809  0.4988  0.4119  0.3247
  0.2380  0.1518
  1.0593  1.0227  0.9901  0.9606  0.9330  0.9056  0.8776  0.8486  0.8192  0.7909
  0.7667  0.7463  0.7261  0.7067  0.6874  0.6336  0.5661  0.4854  0.3987  0.3116
  0.2257  0.1407  0.0564 -0.0271
  1.0900  1.0495  1.0122  0.9785  0.9475  0.9177  0.8884  0.8589  0.8292  0.8001
  0.7727  0.7478  0.7243  0.7023  0.6809  0.6230  0.5556  0.4763  0.3895  0.3017
  0.2153  0.1305  0.0470 -0.0356 -0.1180 -0.2006 -0.2836 -0.3673 -0.4519 -0.5374
  1.1163  1.0779  1.0385  1.0017  0.9674  0.9350  0.9036  0.8726  0.8417  0.8110
  0.7814  0.7536  0.7273  0.7023  0.6785  0.6173  0.5490  0.4710  0.3847  0.2957
  0.2078  0.1221  0.0383 -0.0440 -0.1249 -0.2044 -0.2838 -0.3644 -0.4472 -0.5322
 -0.6167
  1.1359  1.1003  1.0630  1.0259  0.9898  0.9553  0.9221  0.8896  0.8571  0.8250
  0.7934  0.7628  0.7337  0.7059  0.6796  0.6149  0.5454  0.4685  0.3832  0.2937
  0.2041  0.1165  0.0313 -0.0516 -0.1326 -0.2121 -0.2901 -0.3678 -0.4466 -0.5275
 -0.6112
  1.1382  1.1099  1.0787  1.0449  1.0099  0.9752  0.9411  0.9076  0.8741  0.8407
  0.8076  0.7749  0.7431  0.7125  0.6834  0.6142  0.5434  0.4667  0.3829  0.2937
  0.2030  0.1132  0.0258 -0.0589 -0.1411 -0.2211 -0.2994 -0.3772 -0.4548 -0.5321
 -0.6090
  1.1231  1.1067  1.0809  1.0537  1.0234  0.9909  0.9579  0.9247  0.8911  0.8574
  0.8234  0.7894  0.7558  0.7228  0.6910  0.6164  0.5436  0.4669  0.3845  0.2968
