 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F475W
 -4.2369 -3.8607 -3.7400 -3.8222 -4.0220 -4.1866 -3.9176 -3.7388 -3.5629 -3.3737
 -3.1656 -2.9599 -2.7464 -2.5271 -2.3178 -1.8148 -1.3566 -1.0109 -0.7147
 -4.6013 -4.2613 -4.0065 -3.8284 -3.7044 -3.5850 -3.4509 -3.3058 -3.1538 -2.9942
 -2.8144 -2.6111 -2.3970 -2.1900 -1.9961 -1.5587 -1.1916 -0.8997 -0.6811 -0.5136
 -4.3731 -4.0457 -3.7702 -3.5408 -3.3556 -3.2153 -3.1089 -2.9956 -2.8549 -2.6939
 -2.5292 -2.3552 -2.1657 -1.9782 -1.8043 -1.4258 -1.1078 -0.8516 -0.6572 -0.5071
 -0.3853
 -4.1865 -3.8844 -3.6180 -3.3822 -3.1746 -2.9945 -2.8410 -2.7130 -2.5973 -2.4654
 -2.3107 -2.1524 -1.9875 -1.8186 -1.6599 -1.3216 -1.0447 -0.8191 -0.6449 -0.5090
 -0.3978 -0.3023
 -3.9986 -3.7321 -3.4888 -3.2645 -3.0575 -2.8680 -2.6963 -2.5420 -2.4032 -2.2754
 -2.1458 -2.0050 -1.8583 -1.7056 -1.5586 -1.2471 -0.9992 -0.7977 -0.6400 -0.5161
 -0.4141 -0.3259 -0.2469 -0.1742
 -3.8009 -3.5731 -3.3604 -3.1576 -2.9634 -2.7790 -2.6053 -2.4434 -2.2938 -2.1548
 -2.0233 -1.8948 -1.7660 -1.6314 -1.4962 -1.1992 -0.9689 -0.7840 -0.6387 -0.5249
 -0.4314 -0.3504 -0.2774 -0.2101 -0.1444 -0.0825 -0.0273  0.0187  0.0536  0.0764
 -3.6036 -3.4068 -3.2251 -3.0486 -2.8746 -2.7035 -2.5371 -2.3773 -2.2259 -2.0838
 -1.9497 -1.8218 -1.6987 -1.5770 -1.4557 -1.1755 -0.9519 -0.7765 -0.6385 -0.5320
 -0.4464 -0.3728 -0.3065 -0.2449 -0.1869 -0.1313 -0.0793 -0.0326  0.0078  0.0390
  0.0537
 -3.4100 -3.2414 -3.0849 -2.9329 -2.7818 -2.6294 -2.4760 -2.3247 -2.1779 -2.0367
 -1.9030 -1.7763 -1.6555 -1.5387 -1.4254 -1.1643 -0.9464 -0.7744 -0.6396 -0.5366
 -0.4567 -0.3902 -0.3312 -0.2765 -0.2245 -0.1745 -0.1253 -0.0793 -0.0393 -0.0074
  0.0150
 -3.2272 -3.0816 -2.9428 -2.8103 -2.6797 -2.5467 -2.4104 -2.2720 -2.1340 -1.9985
 -1.8676 -1.7426 -1.6239 -1.5104 -1.4011 -1.1532 -0.9437 -0.7748 -0.6413 -0.5386
 -0.4611 -0.4003 -0.3486 -0.3014 -0.2566 -0.2130 -0.1708 -0.1315 -0.0951 -0.0615
 -0.0304
 -3.0553 -2.9274 -2.8070 -2.6879 -2.5724 -2.4570 -2.3384 -2.2158 -2.0906 -1.9646
 -1.8400 -1.7187 -1.6024 -1.4916 -1.3857 -1.1458 -0.9435 -0.7776 -0.6454 -0.5421
 -0.4640 -0.4054 -0.3590 -0.3192 -0.2822 -0.2462 -0.2109 -0.1762 -0.1462 -0.1137
 -0.0810
 -2.8942 -2.7788 -2.6775 -2.5654 -2.4601 -2.3570 -2.2536 -2.1472 -2.0370 -1.9238
 -1.8092 -1.6949 -1.5831 -1.4753 -1.3722 -1.1389 -0.9418 -0.7792 -0.6484 -0.5452
 -0.4662 -0.4073 -0.3632 -0.3286 -0.2988 -0.2708 -0.2434 -0.2159 -0.1884 -0.1617
 -0.1365
 -2.7439 -2.6358 -2.5543 -2.4421 -2.3427 -2.2477 -2.1552 -2.0623 -1.9669 -1.8685
 -1.7669 -1.6634 -1.5595 -1.4572 -1.3606 -1.1325 -0.9386 -0.7796 -0.6503
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F475W
 -4.8715 -4.4416 -4.1619 -4.0040 -3.9283 -3.8702 -3.6850 -3.5336 -3.3675 -3.1807
 -2.9722 -2.7552 -2.5363 -2.3272 -2.1337 -1.6973 -1.3109 -0.9950 -0.7249
 -4.6068 -4.2640 -4.0187 -3.8080 -3.6194 -3.4542 -3.3059 -3.1638 -3.0166 -2.8558
 -2.6759 -2.4768 -2.2702 -2.0739 -1.8943 -1.5076 -1.1800 -0.9038 -0.6855 -0.5133
 -4.3550 -3.9754 -3.6812 -3.4604 -3.3066 -3.1813 -3.0443 -2.8968 -2.7480 -2.5992
 -2.4422 -2.2701 -2.0830 -1.8988 -1.7304 -1.3788 -1.0935 -0.8537 -0.6601 -0.5077
 -0.3841
 -4.2223 -3.8490 -3.5444 -3.2962 -3.0953 -2.9341 -2.8108 -2.7048 -2.5765 -2.4244
 -2.2696 -2.1146 -1.9498 -1.7786 -1.6197 -1.2882 -1.0312 -0.8195 -0.6465 -0.5082
 -0.3949 -0.2982
 -4.1236 -3.7715 -3.4753 -3.2239 -3.0092 -2.8254 -2.6672 -2.5301 -2.4132 -2.2986
 -2.1599 -2.0090 -1.8562 -1.6995 -1.5469 -1.2291 -0.9890 -0.7969 -0.6403 -0.5138
 -0.4097 -0.3202 -0.2406 -0.1683
 -4.0245 -3.7028 -3.4249 -3.1820 -2.9670 -2.7755 -2.6042 -2.4502 -2.3097 -2.1808
 -2.0603 -1.9338 -1.7965 -1.6503 -1.5048 -1.1942 -0.9626 -0.7826 -0.6379 -0.5213
 -0.4255 -0.3431 -0.2696 -0.2022 -0.1396 -0.0815 -0.0285  0.0197  0.0598  0.0835
 -3.9145 -3.6263 -3.3732 -3.1459 -2.9386 -2.7483 -2.5731 -2.4119 -2.2626 -2.1228
 -1.9908 -1.8654 -1.7439 -1.6168 -1.4838 -1.1781 -0.9483 -0.7741 -0.6368 -0.5276
 -0.4393 -0.3643 -0.2974 -0.2358 -0.1780 -0.1235 -0.0728 -0.0265  0.0146  0.0456
  0.0600
 -3.7973 -3.5395 -3.3120 -3.1043 -2.9102 -2.7272 -2.5545 -2.3917 -2.2389 -2.0950
 -1.9583 -1.8283 -1.7048 -1.5848 -1.4653 -1.1778 -0.9443 -0.7706 -0.6366 -0.5316
 -0.4490 -0.3809 -0.3212 -0.2663 -0.2144 -0.1649 -0.1180 -0.0741 -0.0336 -0.0005
  0.0217
 -3.6783 -3.4440 -3.2377 -3.0496 -2.8719 -2.7007 -2.5350 -2.3755 -2.2232 -2.0783
 -1.9405 -1.8090 -1.6835 -1.5631 -1.4470 -1.1768 -0.9473 -0.7704 -0.6364 -0.5327
 -0.4530 -0.3904 -0.3378 -0.2904 -0.2457 -0.2025 -0.1609 -0.1210 -0.0837 -0.0503
 -0.0236
 -3.5719 -3.3538 -3.1616 -2.9879 -2.8251 -2.6677 -2.5130 -2.3609 -2.2128 -2.0699
 -1.9328 -1.8018 -1.6763 -1.5560 -1.4406 -1.1775 -0.9544 -0.7759 -0.6397 -0.5352
 -0.4555 -0.3953 -0.3480 -0.3077 -0.2707 -0.2350 -0.2003 -0.1662 -0.1333 -0.1026
 -0.0739
 -3.4758 -3.2694 -3.0844 -2.9193 -2.7669 -2.6219 -2.4796 -2.3382 -2.1980 -2.0603
 -1.9264 -1.7973 -1.6731 -1.5538 -1.4394 -1.1790 -0.9598 -0.7821 -0.6437 -0.5378
 -0.4571 -0.3968 -0.3519 -0.3169 -0.2870 -0.2592 -0.2323 -0.2054 -0.1788 -0.1529
 -0.1286
 -3.3881 -3.1892 -3.0099 -2.8481 -2.7007 -2.5634 -2.4317 -2.3016 -2.1721 -2.0430
 -1.9154 -1.7906 -1.6691 -1.5512 -1.4434 -1.1813 -0.9635 -0.7890 -0.6484
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F475W
 -5.5219 -5.0901 -4.7333 -4.4364 -4.1835 -3.9549 -3.7329 -3.5070 -3.2822 -3.0574
 -2.8287 -2.5989 -2.3768 -2.1747 -1.9924 -1.6028 -1.2706 -0.9832 -0.7351
