 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F390M
 -8.2782 -7.7770 -7.3147 -6.8330 -6.4074 -5.9948 -5.6003 -5.2209 -4.8577 -4.5119
 -4.1850 -3.8783 -3.5925 -3.3286 -3.0855 -2.5723 -2.1599 -1.8087 -1.5109 -1.2664
 -1.0767 -0.9355 -0.8324 -0.7574 -0.7011 -0.6559 -0.6179 -0.5845 -0.5551 -0.5297
 -0.5084
 -8.5190 -8.0207 -7.5748 -7.0331 -6.6115 -6.2036 -5.8120 -5.4345 -5.0687 -4.7152
 -4.3758 -4.0523 -3.7465 -3.4604 -3.1975 -2.6278 -2.1917 -1.8400 -1.5399
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F390M
 -7.7038 -7.4082 -7.2010 -7.0600 -6.9554 -6.8634 -6.7845 -6.6686 -6.5212 -6.3237
 -6.0692 -5.7210 -5.4091 -5.1010 -4.8009 -4.0205 -3.1718 -2.4916 -1.8380
 -7.3439 -7.0716 -6.8739 -6.6998 -6.5383 -6.3905 -6.2527 -6.1149 -5.9596 -5.7680
 -5.5280 -5.2372 -4.9192 -4.6061 -4.3053 -3.5758 -2.8376 -2.1786 -1.6825 -1.3072
 -7.1588 -6.7811 -6.4736 -6.2350 -6.0663 -5.9325 -5.7916 -5.6331 -5.4595 -5.2699
 -5.0490 -4.7857 -4.4871 -4.1869 -3.9032 -3.2425 -2.6027 -2.0230 -1.5774 -1.2479
 -0.9932
 -7.1315 -6.6952 -6.3179 -5.9955 -5.7258 -5.5061 -5.3385 -5.2034 -5.0523 -4.8646
 -4.6541 -4.4202 -4.1521 -3.8686 -3.6006 -2.9948 -2.4329 -1.9186 -1.5117 -1.2104
 -0.9794 -0.7926
 -7.2146 -6.7302 -6.3035 -5.9278 -5.5988 -5.3132 -5.0674 -4.8576 -4.6854 -4.5310
 -4.3527 -4.1455 -3.9115 -3.6530 -3.3955 -2.8274 -2.3219 -1.8580 -1.4786 -1.1957
 -0.9814 -0.8098 -0.6658 -0.5412
 -7.3965 -6.8678 -6.3947 -5.9731 -5.5991 -5.2674 -4.9736 -4.7137 -4.4829 -4.2802
 -4.1032 -3.9301 -3.7374 -3.5150 -3.2778 -2.7295 -2.2600 -1.8330 -1.4722 -1.1989
 -0.9948 -0.8344 -0.7014 -0.5868 -0.4859 -0.3961 -0.3157 -0.2419 -0.1734 -0.1185
 -7.6575 -7.0932 -6.5787 -6.1132 -5.6957 -5.3233 -4.9909 -4.6936 -4.4263 -4.1848
 -3.9673 -3.7727 -3.5942 -3.4079 -3.2049 -2.6870 -2.2359 -1.8342 -1.4866 -1.2158
 -1.0157 -0.8628 -0.7388 -0.6332 -0.5409 -0.4590 -0.3862 -0.3209 -0.2626 -0.2132
 -0.1739
 -7.9694 -7.3814 -6.8364 -6.3336 -5.8751 -5.4624 -5.0929 -4.7613 -4.4624 -4.1914
 -3.9441 -3.7196 -3.5171 -3.3283 -3.1439 -2.6760 -2.2380 -1.8525 -1.5153 -1.2434
 -1.0414 -0.8918 -0.7747 -0.6775 -0.5935 -0.5194 -0.4540 -0.3956 -0.3433 -0.2999
 -0.2679
 -8.3005 -7.6996 -7.1338 -6.6060 -6.1159 -5.6671 -5.2608 -4.8951 -4.5654 -4.2664
 -3.9936 -3.7440 -3.5157 -3.3056 -3.1106 -2.6661 -2.2488 -1.8751 -1.5479 -1.2752
 -1.0682 -0.9176 -0.8049 -0.7151 -0.6396 -0.5740 -0.5164 -0.4654 -0.4203 -0.3810
 -0.3500
 -8.6401 -8.0409 -7.4649 -6.9209 -6.4094 -5.9335 -5.4951 -5.0957 -4.7340 -4.4066
 -4.1081 -3.8341 -3.5820 -3.3494 -3.1347 -2.6729 -2.2700 -1.9041 -1.5847 -1.3138
 -1.1007 -0.9446 -0.8317 -0.7467 -0.6787 -0.6215 -0.5722 -0.5291 -0.4913 -0.4584
 -0.4282
 -8.9489 -8.3686 -7.7976 -7.2492 -6.7276 -6.2353 -5.7748 -5.3480 -4.9563 -4.5988
 -4.2729 -3.9740 -3.6987 -3.4439 -3.2079 -2.7050 -2.2969 -1.9368 -1.6199 -1.3508
 -1.1339 -0.9711 -0.8537 -0.7694 -0.7067 -0.6575 -0.6170 -0.5824 -0.5525 -0.5268
 -0.5053
 -9.2060 -8.6547 -8.1085 -7.5699 -7.0490 -6.5516 -6.0804 -5.6363 -5.2222 -4.8385
 -4.4851 -4.1597 -3.8495 -3.5688 -3.3302 -2.7624 -2.3295 -1.9732 -1.6535
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F390M
 -7.0314 -6.9114 -6.8331 -6.7815 -6.7416 -6.6988 -6.6404 -6.5554 -6.4310 -6.2546
 -6.0180 -5.7296 -5.4153 -5.1096 -4.8164 -4.1101 -3.3814 -2.6813 -2.0223
 -6.7234 -6.5395 -6.4013 -6.3026 -6.2300 -6.1662 -6.0947 -6.0016 -5.8756 -5.7065
 -5.4844 -5.2107 -4.9080 -4.6097 -4.3270 -3.6690 -3.0262 -2.3917 -1.8491 -1.4389
 -6.4940 -6.2555 -6.0882 -5.9517 -5.8300 -5.7241 -5.6261 -5.5202 -5.3921 -5.2326
 -5.0329 -4.7868 -4.5042 -4.2177 -3.9466 -3.3345 -2.7641 -2.2127 -1.7307 -1.3595
 -1.0771
 -6.4991 -6.1613 -5.8875 -5.6735 -5.5158 -5.4014 -5.2887 -5.1615 -5.0215 -4.8631
 -4.6793 -4.4624 -4.2074 -3.9353 -3.6744 -3.0974 -2.5818 -2.0922 -1.6563 -1.3134
 -1.0533 -0.8477
 -6.6502 -6.2446 -5.8988 -5.6063 -5.3612 -5.1623 -5.0065 -4.8799 -4.7608 -4.6122
 -4.4348 -4.2349 -4.0087 -3.7547 -3.5007 -2.9437 -2.4649 -2.0194 -1.6178 -1.2940
 -1.0486 -0.8574 -0.7009 -0.5679
 -6.9267 -6.4483 -6.0380 -5.6833 -5.3765 -5.1129 -4.8864 -4.6913 -4.5256 -4.3879
 -4.2499 -4.0819 -3.8815 -3.6541 -3.4105 -2.8581 -2.3993 -1.9838 -1.6071 -1.2959
 -1.0587 -0.8770 -0.7311 -0.6084 -0.5017 -0.4080 -0.3239 -0.2459 -0.1743 -0.1173
 -7.3363 -6.7753 -6.2891 -5.8682 -5.5020 -5.1820 -4.9022 -4.6566 -4.4392 -4.2455
 -4.0760 -3.9264 -3.7706 -3.5853 -3.3718 -2.8272 -2.3730 -1.9756 -1.6165 -1.3137
 -1.0800 -0.9036 -0.7652 -0.6511 -0.5530 -0.4669 -0.3908 -0.3231 -0.2629 -0.2109
 -0.1695
 -7.8527 -7.2178 -6.6536 -6.1575 -5.7238 -5.3450 -5.0133 -4.7207 -4.4609 -4.2279
 -4.0167 -3.8267 -3.6586 -3.4979 -3.3247 -2.8361 -2.3771 -1.9874 -1.6401 -1.3431
 -1.1090 -0.9339 -0.8004 -0.6934 -0.6033 -0.5250 -0.4565 -0.3960 -0.3425 -0.2979
 -0.2641
 -8.4101 -7.7256 -7.1004 -6.5358 -6.0329 -5.5896 -5.2009 -4.8596 -4.5576 -4.2877
 -4.0436 -3.8213 -3.6194 -3.4358 -3.2640 -2.8370 -2.4002 -2.0104 -1.6699 -1.3769
 -1.1413 -0.9640 -0.8327 -0.7313 -0.6485 -0.5781 -0.5174 -0.4643 -0.4180 -0.3789
 -0.3467
 -8.9756 -8.2703 -7.6056 -6.9882 -6.4254 -5.9197 -5.4707 -5.0758 -4.7281 -4.4196
 -4.1426 -3.8909 -3.6604 -3.4489 -3.2541 -2.8289 -2.4297 -2.0485 -1.7109 -1.4199
 -1.1811 -0.9980 -0.8643 -0.7655 -0.6886 -0.6257 -0.5727 -0.5272 -0.4881 -0.4548
 -0.4248
 -9.4880 -8.7947 -8.1190 -7.4733 -6.8684 -6.3121 -5.8085 -5.3594 -4.9620 -4.6112
 -4.2986 -4.0167 -3.7594 -3.5219 -3.3034 -2.8365 -2.4501 -2.0875 -1.7547 -1.4650
 -1.2233 -1.0331 -0.8930 -0.7927 -0.7194 -0.6631 -0.6179 -0.5804 -0.5489 -0.5226
 -0.5009
 -9.9112 -9.2551 -8.6016 -7.9551 -7.3320 -6.7428 -6.1971 -5.7012 -5.2559 -4.8594
 -4.5070 -4.1924 -3.9057 -3.6422 -3.4119 -2.8598 -2.4614 -2.1274 -1.8013
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F390M
 -6.6990 -6.6793 -6.6713 -6.6657 -6.6557 -6.6318 -6.5850 -6.5077 -6.3922 -6.2330
 -6.0290 -5.7830 -5.5072 -5.2279 -4.9551 -4.3037 -3.6566 -2.9869 -2.3343
 -6.2564 -6.2011 -6.1707 -6.1519 -6.1336 -6.1059 -6.0600 -5.9871 -5.8797 -5.7307
 -5.5348 -5.2938 -5.0240 -4.7490 -4.4824 -3.8615 -3.2717 -2.6889 -2.1299 -1.6561
 -6.0051 -5.8738 -5.7862 -5.7305 -5.6908 -5.6520 -5.6015 -5.5304 -5.4313 -5.2970
 -5.1214 -4.9015 -4.6470 -4.3819 -4.1243 -3.5345 -2.9946 -2.4760 -1.9843 -1.5577
 -1.2254
 -5.9380 -5.7286 -5.5826 -5.4704 -5.3801 -5.3093 -5.2445 -5.1689 -5.0736 -4.9516
 -4.7966 -4.6029 -4.3712 -4.1195 -3.8699 -3.3037 -2.8017 -2.3298 -1.8865 -1.4957
 -1.1862 -0.9471
 -6.0875 -5.7711 -5.5200 -5.3277 -5.1885 -5.0920 -5.0105 -4.9249 -4.8249 -4.7054
 -4.5621 -4.3897 -4.1827 -3.9471 -3.7044 -3.1510 -2.6743 -2.2360 -1.8270 -1.4631
 -1.1699 -0.9445 -0.7662 -0.6181
 -6.3680 -5.9736 -5.6423 -5.3670 -5.1440 -4.9667 -4.8286 -4.7240 -4.6402 -4.5410
 -4.4100 -4.2504 -4.0642 -3.8482 -3.6130 -3.0617 -2.5978 -2.1828 -1.7982 -1.4547
 -1.1727 -0.9560 -0.7874 -0.6501 -0.5332 -0.4314 -0.3414 -0.2585 -0.1816 -0.1190
 -6.7834 -6.2933 -5.8819 -5.5350 -5.2420 -4.9959 -4.7905 -4.6192 -4.4763 -4.3587
 -4.2549 -4.1356 -3.9818 -3.7939 -3.5781 -3.0247 -2.5611 -2.1601 -1.7931 -1.4646
 -1.1911 -0.9788 -0.8163 -0.6866 -0.5785 -0.4856 -0.4042 -0.3324 -0.2684 -0.2116
 -0.1650
 -7.3673 -6.7592 -6.2458 -5.8142 -5.4486 -5.1370 -4.8704 -4.6421 -4.4445 -4.2719
 -4.1197 -3.9868 -3.8625 -3.7220 -3.5507 -3.0313 -2.5573 -2.1609 -1.8059 -1.4881
 -1.2206 -1.0102 -0.8501 -0.7258 -0.6248 -0.5394 -0.4660 -0.4019 -0.3459 -0.2981
 -0.2600
 -8.0817 -7.3686 -6.7449 -6.2120 -5.7584 -5.3723 -5.0402 -4.7538 -4.5047 -4.2859
 -4.0907 -3.9150 -3.7570 -3.6133 -3.4715 -3.0513 -2.5787 -2.1776 -1.8286 -1.5181
 -1.2545 -1.0444 -0.8846 -0.7634 -0.6680 -0.5898 -0.5239 -0.4672 -0.4185 -0.3774
 -0.3433
 -8.8529 -8.0760 -7.3642 -6.7371 -6.1887 -5.7146 -5.3067 -4.9554 -4.6507 -4.3839
 -4.1475 -3.9352 -3.7427 -3.5670 -3.4059 -3.0339 -2.6252 -2.2181 -1.8687 -1.5614
 -1.2984 -1.0856 -0.9225 -0.8011 -0.7092 -0.6368 -0.5779 -0.5284 -0.4867 -0.4516
 -0.4229
 -9.5860 -8.7873 -8.0283 -7.3357 -6.7092 -6.1539 -5.6661 -5.2416 -4.8741 -4.5546
 -4.2738 -4.0240 -3.7988 -3.5936 -3.4054 -3.0028 -2.6449 -2.2715 -1.9194 -1.6116
 -1.3468 -1.1294 -0.9602 -0.8349 -0.7438 -0.6759 -0.6234 -0.5810 -0.5464 -0.5183
 -0.4955
-10.2299 -9.4447 -8.6778 -7.9508 -7.2764 -6.6596 -6.1038 -5.6088 -5.1747 -4.7961
 -4.4658 -4.1748 -3.9151 -3.6806 -3.4700 -2.9580 -2.6378 -2.3378 -1.9807
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = F390M
 -6.6603 -6.6625 -6.6677 -6.6688 -6.6608 -6.6349 -6.5831 -6.4987 -6.3782 -6.2244
 -6.0405 -5.8265 -5.5853 -5.3282 -5.0707 -4.4395 -3.8188 -3.1832 -2.5382
 -6.1758 -6.1586 -6.1526 -6.1485 -6.1381 -6.1147 -6.0710 -5.9988 -5.8927 -5.7507
 -5.5716 -5.3570 -5.1140 -4.8583 -4.6033 -3.9993 -3.4248 -2.8555 -2.3117 -1.8133
 -5.8360 -5.7681 -5.7299 -5.7075 -5.6880 -5.6619 -5.6206 -5.5572 -5.4647 -5.3388
 -5.1761 -4.9760 -4.7443 -4.4970 -4.2499 -3.6722 -3.1399 -2.6314 -2.1447 -1.7004
 -1.3355
 -5.7287 -5.5808 -5.4702 -5.3944 -5.3442 -5.3040 -5.2584 -5.1978 -5.1152 -5.0045
 -4.8613 -4.6824 -4.4694 -4.2347 -3.9957 -3.4381 -2.9382 -2.4703 -2.0285 -1.6248
 -1.2864 -1.0231
 -5.8169 -5.5816 -5.3745 -5.2412 -5.1463 -5.0696 -5.0046 -4.9371 -4.8557 -4.7538
 -4.6260 -4.4676 -4.2758 -4.0562 -3.8251 -3.2792 -2.8010 -2.3630 -1.9533 -1.5797
 -1.2617 -1.0124 -0.8176 -0.6581
 -6.0709 -5.7400 -5.4523 -5.2222 -5.0444 -4.9136 -4.8242 -4.7570 -4.6829 -4.5867
 -4.4664 -4.3216 -4.1489 -3.9464 -3.7240 -3.1822 -2.7149 -2.2982 -1.9119 -1.5601
 -1.2579 -1.0180 -0.8325 -0.6839 -0.5593 -0.4520 -0.3569 -0.2695 -0.1891 -0.1228
 -6.4728 -6.0337 -5.6656 -5.3581 -5.1044 -4.8985 -4.7342 -4.6059 -4.5080 -4.4275
 -4.3385 -4.2193 -4.0673 -3.8863 -3.6781 -3.1366 -2.6697 -2.2661 -1.8974 -1.5616
 -1.2713 -1.0375 -0.8573 -0.7158 -0.6000 -0.5015 -0.4163 -0.3411 -0.2743 -0.2145
 -0.1641
 -7.0199 -6.4620 -5.9963 -5.6079 -5.2820 -5.0086 -4.7803 -4.5902 -4.4309 -4.2958
 -4.1800 -4.0765 -3.9659 -3.8274 -3.6548 -3.1343 -2.6588 -2.2598 -1.9033 -1.5792
 -1.2977 -1.0678 -0.8898 -0.7525 -0.6430 -0.5521 -0.4748 -0.4081 -0.3499 -0.3003
 -0.2592
 -7.7450 -7.0557 -6.4686 -5.9761 -5.5642 -5.2177 -4.9240 -4.6739 -4.4601 -4.2749
 -4.1115 -3.9653 -3.8340 -3.7115 -3.5818 -3.1568 -2.6751 -2.2715 -1.9211 -1.6055
 -1.3296 -1.1024 -0.9247 -0.7895 -0.6847 -0.6003 -0.5305 -0.4712 -0.4205 -0.3775
 -0.3424
 -8.5843 -7.8054 -7.1002 -6.4934 -5.9763 -5.5393 -5.1688 -4.8529 -4.5811 -4.3452
 -4.1378 -3.9524 -3.7842 -3.6308 -3.4901 -3.1444 -2.7236 -2.3090 -1.9579 -1.6465
 -1.3729 -1.1452 -0.9653 -0.8289 -0.7262 -0.6467 -0.5832 -0.5309 -0.4872 -0.4508
 -0.4209
 -9.4075 -8.5870 -7.8197 -7.1212 -6.5077 -5.9747 -5.5163 -5.1232 -4.7859 -4.4943
 -4.2396 -4.0141 -3.8115 -3.6275 -3.4587 -3.0957 -2.7497 -2.3656 -2.0075 -1.6955
 -1.4216 -1.1911 -1.0069 -0.8665 -0.7631 -0.6867 -0.6287 -0.5829 -0.5461 -0.5164
 -0.4926
-10.1488 -9.3244 -8.5299 -7.7842 -7.1060 -6.4972 -5.9586 -5.4861 -5.0756 -4.7210
 -4.4134 -4.1437 -3.9043 -3.6889 -3.4876 -3.0107 -2.7534 -2.4413 -2.0699
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = F390M
 -6.6899 -6.7027 -6.7127 -6.7140 -6.7024 -6.6692 -6.6059 -6.5074 -6.3776 -6.2271
 -6.0651 -5.8843 -5.6798 -5.4537 -5.2154 -4.6082 -4.0060 -3.3934 -2.7707
 -6.1778 -6.1808 -6.1865 -6.1877 -6.1784 -6.1530 -6.1054 -6.0279 -5.9183 -5.7805
 -5.6189 -5.4337 -5.2229 -4.9931 -4.7546 -4.1687 -3.6040 -3.0523 -2.5133 -2.0037
 -5.7748 -5.7494 -5.7386 -5.7322 -5.7215 -5.6999 -5.6612 -5.5989 -5.5082 -5.3873
 -5.2377 -5.0605 -4.8567 -4.6329 -4.4009 -3.8382 -3.3102 -2.8066 -2.3239 -1.8719
 -1.4765
 -5.5729 -5.4744 -5.4151 -5.3805 -5.3563 -5.3307 -5.2948 -5.2415 -5.1652 -5.0615
 -4.9287 -4.7669 -4.5766 -4.3640 -4.1403 -3.5963 -3.0974 -2.6302 -2.1884 -1.7785
 -1.4158 -1.1230
 -5.5999 -5.4133 -5.2825 -5.1847 -5.1134 -5.0632 -5.0191 -4.9664 -4.8976 -4.8069
 -4.6902 -4.5455 -4.3720 -4.1728 -3.9582 -3.4267 -2.9474 -2.5078 -2.0963 -1.7172
 -1.3802 -1.1035 -0.8868 -0.7122
 -5.8280 -5.5277 -5.2909 -5.1133 -4.9876 -4.9014 -4.8369 -4.7784 -4.7095 -4.6239
 -4.5177 -4.3876 -4.2304 -4.0462 -3.8413 -3.3177 -2.8485 -2.4290 -2.0402 -1.6835
 -1.3663 -1.1021 -0.8945 -0.7304 -0.5952 -0.4797 -0.3779 -0.2852 -0.2001 -0.1296
 -6.1792 -5.7895 -5.4648 -5.1986 -4.9865 -4.8218 -4.6995 -4.6149 -4.5528 -4.4865
 -4.3973 -4.2808 -4.1385 -3.9703 -3.7772 -3.2598 -2.7921 -2.3853 -2.0142 -1.6737
 -1.3710 -1.1160 -0.9142 -0.7567 -0.6301 -0.5242 -0.4332 -0.3539 -0.2834 -0.2198
 -0.1656
 -6.6670 -6.1703 -5.7553 -5.4090 -5.1221 -4.8867 -4.6963 -4.5443 -4.4245 -4.3288
 -4.2467 -4.1622 -4.0555 -3.9170 -3.7478 -3.2447 -2.7720 -2.3700 -2.0113 -1.6830
 -1.3905 -1.1423 -0.9438 -0.7899 -0.6690 -0.5707 -0.4883 -0.4177 -0.3568 -0.3045
 -0.2602
 -7.3464 -6.7092 -6.1765 -5.7335 -5.3654 -5.0585 -4.8028 -4.5903 -4.4134 -4.2641
 -4.1350 -4.0206 -3.9164 -3.8115 -3.6886 -3.2599 -2.7804 -2.3749 -2.0228 -1.7035
 -1.4177 -1.1742 -0.9778 -0.8256 -0.7085 -0.6161 -0.5409 -0.4780 -0.4246 -0.3796
 -0.3429
 -8.2115 -7.4506 -6.7787 -6.2118 -5.7388 -5.3447 -5.0150 -4.7372 -4.5017 -4.3004
 -4.1254 -3.9698 -3.8288 -3.7002 -3.5808 -3.2577 -2.8237 -2.4075 -2.0550 -1.7407
 -1.4586 -1.2163 -1.0194 -0.8662 -0.7501 -0.6614 -0.5920 -0.5358 -0.4894 -0.4511
 -0.4198
 -9.1174 -8.2917 -7.5296 -6.8425 -6.2542 -5.7554 -5.3352 -4.9805 -4.6792 -4.4211
 -4.1974 -4.0005 -3.8240 -3.6635 -3.5165 -3.1960 -2.8592 -2.4616 -2.1013 -1.7871
 -1.5062 -1.2627 -1.0632 -0.9069 -0.7892 -0.7021 -0.6371 -0.5868 -0.5470 -0.5152
 -0.4901
 -9.9385 -9.1008 -8.2984 -7.5524 -6.8748 -6.2814 -5.7673 -5.3261 -4.9483 -4.6253
 -4.3466 -4.1039 -3.8892 -3.6965 -3.4957 -3.0748 -2.8869 -2.5372 -2.1617
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = F390M
 -6.7570 -6.7746 -6.7846 -6.7812 -6.7614 -6.7159 -6.6356 -6.5178 -6.3783 -6.2322
 -6.0861 -5.9343 -5.7658 -5.5748 -5.3618 -4.7869 -4.1989 -3.6069 -3.0116
 -6.2208 -6.2344 -6.2444 -6.2452 -6.2319 -6.1996 -6.1425 -6.0539 -5.9379 -5.8034
 -5.6573 -5.4983 -5.3202 -5.1207 -4.9041 -4.3418 -3.7865 -3.2450 -2.7211 -2.2128
 -5.7735 -5.7720 -5.7751 -5.7751 -5.7661 -5.7429 -5.7006 -5.6334 -5.5394 -5.4211
 -5.2834 -5.1279 -4.9522 -4.7556 -4.5433 -4.0010 -3.4790 -2.9811 -2.5069 -2.0568
 -1.6442
 -5.4751 -5.4313 -5.4091 -5.3965 -5.3837 -5.3633 -5.3295 -5.2765 -5.2003 -5.0992
 -4.9748 -4.8293 -4.6624 -4.4742 -4.2697 -3.7455 -3.2507 -2.7871 -2.3503 -1.9417
 -1.5672 -1.2460
 -5.4213 -5.2892 -5.1967 -5.1381 -5.1010 -5.0714 -5.0375 -4.9913 -4.9269 -4.8406
 -4.7308 -4.5983 -4.4432 -4.2661 -4.0709 -3.5611 -3.0847 -2.6474 -2.2395 -1.8614
 -1.5164 -1.2162 -0.9740 -0.7792
 -5.5697 -5.3300 -5.1570 -5.0370 -4.9495 -4.8824 -4.8313 -4.7813 -4.7207 -4.6437
 -4.5463 -4.4269 -4.2846 -4.1198 -3.9349 -3.4375 -2.9709 -2.5526 -2.1670 -1.8112
 -1.4882 -1.2050 -0.9734 -0.7899 -0.6407 -0.5154 -0.4061 -0.3064 -0.2153 -0.1394
 -5.8842 -5.5451 -5.2683 -5.0507 -4.8859 -4.7665 -4.6845 -4.6274 -4.5731 -4.5038
 -4.4153 -4.3066 -4.1764 -4.0241 -3.8501 -3.3654 -2.9024 -2.4953 -2.1270 -1.7878
 -1.4803 -1.2103 -0.9867 -0.8094 -0.6689 -0.5535 -0.4559 -0.3712 -0.2957 -0.2275
 -0.1691
 -6.3123 -5.8780 -5.5145 -5.2126 -4.9669 -4.7707 -4.6177 -4.5029 -4.4210 -4.3572
 -4.2924 -4.2095 -4.0999 -3.9644 -3.8050 -3.3365 -2.8729 -2.4699 -2.1132 -1.7864
 -1.4899 -1.2291 -1.0114 -0.8383 -0.7028 -0.5947 -0.5059 -0.4304 -0.3658 -0.3105
 -0.2625
 -6.9019 -6.3432 -5.8761 -5.4866 -5.1628 -4.8954 -4.6770 -4.5005 -4.3593 -4.2455
 -4.1500 -4.0653 -3.9814 -3.8842 -3.7611 -3.3377 -2.8727 -2.4675 -2.1164 -1.7984
 -1.5093 -1.2549 -1.0419 -0.8716 -0.7395 -0.6366 -0.5546 -0.4871 -0.4305 -0.3829
 -0.3440
 -7.7254 -7.0150 -6.4088 -5.9027 -5.4829 -5.1353 -4.8467 -4.6070 -4.4082 -4.2422
 -4.1005 -3.9757 -3.8628 -3.7590 -3.6580 -3.3453 -2.9070 -2.4947 -2.1430 -1.8297
 -1.5450 -1.2934 -1.0820 -0.9122 -0.7807 -0.6805 -0.6034 -0.5422 -0.4925 -0.4518
 -0.4188
 -8.6885 -7.8726 -7.1360 -6.4928 -5.9514 -5.5006 -5.1260 -4.8136 -4.5510 -4.3292
 -4.1392 -3.9733 -3.8247 -3.6894 -3.5655 -3.2848 -2.9495 -2.5436 -2.1850 -1.8718
 -1.5894 -1.3380 -1.1256 -0.9545 -0.8218 -0.7222 -0.6481 -0.5918 -0.5481 -0.5139
 -0.4872
 -9.6070 -8.7636 -7.9626 -7.2258 -6.5685 -6.0048 -5.5281 -5.1272 -4.7896 -4.5036
 -4.2590 -4.0472 -3.8606 -3.6934 -3.4836 -3.1562 -3.0002 -2.6142 -2.2424
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = F390M
 -6.9192 -6.9349 -6.9382 -6.9230 -6.8839 -6.8144 -6.7078 -6.5667 -6.4192 -6.2755
 -6.1433 -6.0177 -5.8864 -5.7345 -5.5601 -5.0340 -4.4544 -3.8680 -3.2832
 -6.3639 -6.3792 -6.3863 -6.3799 -6.3555 -6.3086 -6.2334 -6.1260 -6.0001 -5.8679
 -5.7359 -5.6028 -5.4602 -5.2989 -5.1154 -4.5934 -4.0404 -3.4935 -2.9707 -2.4608
 -5.8840 -5.8919 -5.8980 -5.8964 -5.8818 -5.8503 -5.7971 -5.7172 -5.6148 -5.4974
 -5.3714 -5.2386 -5.0945 -4.9329 -4.7514 -4.2459 -3.7246 -3.2179 -2.7385 -2.2831
 -1.8573
