 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F547M
 -1.2045 -1.1191 -1.0373 -0.9524 -0.8621 -0.6486 -0.4841 -0.3673 -0.2868 -0.2305
 -0.1865 -0.1486 -0.1148 -0.0839 -0.0553 -0.0288 -0.0053  0.0142  0.0267  0.0262
  0.0168
 -2.6849 -2.4019 -2.1759 -1.9907 -1.8342 -1.6975 -1.5748 -1.4624 -1.3589 -1.2626
 -1.1711 -1.0837 -1.0006 -0.9200 -0.8397 -0.6436 -0.4811 -0.3632 -0.2830 -0.2296
 -0.1915 -0.1603 -0.1324 -0.1066 -0.0820 -0.0585 -0.0367 -0.0171 -0.0007  0.0070
  0.0015
 -2.5952 -2.3285 -2.1121 -1.9339 -1.7834 -1.6525 -1.5351 -1.4272 -1.3268 -1.2325
 -1.1431 -1.0575 -0.9750 -0.8953 -0.8176 -0.6347 -0.4787 -0.3598 -0.2775 -0.2240
 -0.1894 -0.1644 -0.1433 -0.1238 -0.1047 -0.0858 -0.0674 -0.0498 -0.0342 -0.0223
 -0.0179
 -2.5342 -2.2779 -2.0643 -1.8866 -1.7366 -1.6073 -1.4929 -1.3892 -1.2929 -1.2024
 -1.1164 -1.0344 -0.9551 -0.8781 -0.8031 -0.6274 -0.4771 -0.3590 -0.2740 -0.2179
 -0.1833 -0.1617 -0.1466 -0.1340 -0.1217 -0.1089 -0.0957 -0.0821 -0.0689 -0.0573
 -0.0463
 -2.5002 -2.2507 -2.0351 -1.8530 -1.6982 -1.5657 -1.4501 -1.3472 -1.2539 -1.1672
 -1.0855 -1.0077 -0.9326 -0.8598 -0.7886 -0.6205 -0.4745 -0.3578 -0.2714 -0.2125
 -0.1758 -0.1545 -0.1428 -0.1359 -0.1305 -0.1247 -0.1180 -0.1101 -0.1015 -0.0927
 -0.0850
 -2.4891 -2.2447 -2.0286 -1.8388 -1.6751 -1.5346 -1.4131 -1.3067 -1.2124 -1.1273
 -1.0488 -0.9752 -0.9044 -0.8359 -0.7741 -0.6140 -0.4709 -0.3562 -0.2697
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F547M
 -5.0960 -4.5307 -4.0491 -3.6406 -3.2935 -2.9894 -2.7110 -2.4493 -2.2134 -2.0011
 -1.8036 -1.6165 -1.4408 -1.2826 -1.1411 -0.8479 -0.6160 -0.4305 -0.2845
 -4.6352 -4.0813 -3.6064 -3.2106 -2.8845 -2.6128 -2.3780 -2.1655 -1.9743 -1.7998
 -1.6338 -1.4706 -1.3115 -1.1641 -1.0318 -0.7631 -0.5595 -0.3990 -0.2742 -0.1789
 -4.0736 -3.5787 -3.2016 -2.8824 -2.6001 -2.3578 -2.1499 -1.9669 -1.8034 -1.6546
 -1.5136 -1.3732 -1.2306 -1.0926 -0.9666 -0.7113 -0.5240 -0.3809 -0.2704 -0.1852
 -0.1176
 -3.7577 -3.2309 -2.8276 -2.5261 -2.3065 -2.1431 -1.9896 -1.8346 -1.6867 -1.5506
 -1.4243 -1.3028 -1.1782 -1.0511 -0.9307 -0.6829 -0.5039 -0.3711 -0.2708 -0.1935
 -0.1315 -0.0797
 -3.6034 -3.0745 -2.6675 -2.3574 -2.1192 -1.9388 -1.8044 -1.6989 -1.6018 -1.4880
 -1.3673 -1.2512 -1.1394 -1.0254 -0.9118 -0.6694 -0.4936 -0.3664 -0.2729 -0.2022
 -0.1457 -0.0980 -0.0566 -0.0204
 -3.5189 -2.9980 -2.5949 -2.2863 -2.0475 -1.8592 -1.7083 -1.5849 -1.4840 -1.4021
 -1.3184 -1.2192 -1.1127 -1.0062 -0.9007 -0.6646 -0.4891 -0.3641 -0.2747 -0.2094
 -0.1586 -0.1156 -0.0779 -0.0442 -0.0139  0.0137  0.0359  0.0499  0.0544  0.0514
 -3.4558 -2.9518 -2.5567 -2.2527 -2.0157 -1.8260 -1.6706 -1.5403 -1.4284 -1.3299
 -1.2435 -1.1653 -1.0826 -0.9901 -0.8920 -0.6643 -0.4881 -0.3626 -0.2748 -0.2133
 -0.1680 -0.1307 -0.0977 -0.0677 -0.0401 -0.0149  0.0071  0.0253  0.0366  0.0359
  0.0266
 -3.3944 -2.9147 -2.5317 -2.2328 -1.9984 -1.8097 -1.6532 -1.5195 -1.4031 -1.2992
 -1.2042 -1.1164 -1.0364 -0.9589 -0.8766 -0.6646 -0.4891 -0.3614 -0.2731 -0.2132
 -0.1722 -0.1409 -0.1137 -0.0888 -0.0654 -0.0432 -0.0229 -0.0046  0.0104  0.0171
  0.0112
 -3.3280 -2.8784 -2.5109 -2.2175 -1.9845 -1.7963 -1.6397 -1.5052 -1.3867 -1.2803
 -1.1828 -1.0917 -1.0062 -0.9262 -0.8497 -0.6599 -0.4894 -0.3597 -0.2693 -0.2091
 -0.1704 -0.1443 -0.1236 -0.1049 -0.0869 -0.0692 -0.0522 -0.0360 -0.0218 -0.0123
 -0.0078
 -3.2745 -2.8593 -2.5076 -2.2180 -1.9825 -1.7904 -1.6310 -1.4950 -1.3755 -1.2681
 -1.1698 -1.0784 -0.9921 -0.9102 -0.8323 -0.6526 -0.4914 -0.3609 -0.2671 -0.2043
 -0.1652 -0.1417 -0.1265 -0.1144 -0.1030 -0.0912 -0.0793 -0.0670 -0.0553 -0.0451
 -0.0354
 -3.2390 -2.8537 -2.5189 -2.2340 -1.9948 -1.7950 -1.6280 -1.4865 -1.3643 -1.2558
 -1.1573 -1.0665 -0.9813 -0.9001 -0.8226 -0.6451 -0.4909 -0.3628 -0.2662 -0.2000
 -0.1584 -0.1349 -0.1226 -0.1160 -0.1112 -0.1063 -0.1007 -0.0940 -0.0867 -0.0793
 -0.0729
 -3.2276 -2.8657 -2.5464 -2.2664 -2.0243 -1.8159 -1.6378 -1.4860 -1.3561 -1.2434
 -1.1433 -1.0526 -0.9661 -0.8868 -0.8206 -0.6374 -0.4879 -0.3654 -0.2666
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F547M
 -6.0579 -5.5461 -5.0761 -4.6355 -4.2067 -3.7626 -3.2779 -2.7673 -2.3445 -2.0143
 -1.7547 -1.5423 -1.3605 -1.2036 -1.0662 -0.7893 -0.5785 -0.4092 -0.2716
 -5.6800 -5.1122 -4.5994 -4.1374 -3.7152 -3.3119 -2.8949 -2.4876 -2.1421 -1.8613
 -1.6313 -1.4372 -1.2684 -1.1194 -0.9877 -0.7237 -0.5300 -0.3800 -0.2599 -0.1650
 -5.3495 -4.7798 -4.2556 -3.7841 -3.3655 -2.9914 -2.6370 -2.2983 -2.0043 -1.7585
 -1.5522 -1.3742 -1.2158 -1.0733 -0.9456 -0.6879 -0.5023 -0.3633 -0.2543 -0.1686
 -0.1007
 -4.8098 -4.2956 -3.8636 -3.4686 -3.0955 -2.7526 -2.4418 -2.1547 -1.9000 -1.6816
 -1.4953 -1.3328 -1.1857 -1.0501 -0.9262 -0.6718 -0.4887 -0.3551 -0.2532 -0.1742
 -0.1118 -0.0604
 -4.4498 -3.8839 -3.4141 -3.0311 -2.7265 -2.4837 -2.2578 -2.0303 -1.8139 -1.6199
 -1.4500 -1.3005 -1.1652 -1.0383 -0.9192 -0.6678 -0.4840 -0.3523 -0.2546 -0.1804
 -0.1230 -0.0757 -0.0352 -0.0002
 -4.2925 -3.6681 -3.1629 -2.7643 -2.4491 -2.1990 -1.9994 -1.8381 -1.6999 -1.5595
 -1.4144 -1.2754 -1.1480 -1.0299 -0.9173 -0.6704 -0.4848 -0.3523 -0.2567 -0.1861
 -0.1328 -0.0902 -0.0535 -0.0213  0.0073  0.0318  0.0519  0.0644  0.0676  0.0646
 -4.2469 -3.5973 -3.0666 -2.6488 -2.3240 -2.0684 -1.8632 -1.6951 -1.5558 -1.4423
 -1.3454 -1.2450 -1.1347 -1.0228 -0.9158 -0.6761 -0.4889 -0.3539 -0.2583 -0.1899
 -0.1402 -0.1022 -0.0704 -0.0419 -0.0162  0.0069  0.0267  0.0422  0.0512  0.0498
  0.0408
 -4.2401 -3.5876 -3.0426 -2.6094 -2.2728 -2.0111 -1.8031 -1.6336 -1.4916 -1.3705
 -1.2660 -1.1762 -1.0941 -1.0069 -0.9125 -0.6822 -0.4949 -0.3566 -0.2592 -0.1914
 -0.1442 -0.1104 -0.0838 -0.0604 -0.0388 -0.0187 -0.0008  0.0148  0.0266  0.0319
  0.0255
 -4.2222 -3.5890 -3.0457 -2.6051 -2.2593 -1.9905 -1.7779 -1.6052 -1.4611 -1.3376
 -1.2290 -1.1319 -1.0446 -0.9655 -0.8884 -0.6843 -0.4998 -0.3586 -0.2584 -0.1897
 -0.1437 -0.1133 -0.0919 -0.0743 -0.0580 -0.0425 -0.0278 -0.0142 -0.0027  0.0044
  0.0070
 -4.1954 -3.6009 -3.0720 -2.6326 -2.2786 -1.9992 -1.7792 -1.6012 -1.4530 -1.3261
 -1.2147 -1.1148 -1.0234 -0.9393 -0.8615 -0.6800 -0.5063 -0.3637 -0.2595 -0.1879
 -0.1410 -0.1119 -0.0945 -0.0826 -0.0725 -0.0626 -0.0529 -0.0431 -0.0339 -0.0263
 -0.0216
 -4.1572 -3.6079 -3.1086 -2.6792 -2.3208 -2.0311 -1.7993 -1.6120 -1.4573 -1.3257
 -1.2108 -1.1082 -1.0149 -0.9287 -0.8482 -0.6695 -0.5094 -0.3694 -0.2618 -0.1863
 -0.1368 -0.1072 -0.0916 -0.0842 -0.0800 -0.0766 -0.0728 -0.0683 -0.0633 -0.0584
 -0.0546
 -4.1222 -3.6167 -3.1536 -2.7425 -2.3879 -2.0894 -1.8427 -1.6404 -1.4738 -1.3340
 -1.2137 -1.1077 -1.0122 -0.9247 -0.8485 -0.6528 -0.5091 -0.3757 -0.2653
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = F547M
 -6.4323 -5.9678 -5.5413 -5.1385 -4.7381 -4.2810 -3.7094 -3.0396 -2.4783 -2.0604
 -1.7552 -1.5233 -1.3358 -1.1768 -1.0391 -0.7651 -0.5602 -0.3981 -0.2638
 -6.0697 -5.5486 -5.0760 -4.6430 -4.2324 -3.8047 -3.2987 -2.7596 -2.2952 -1.9321
 -1.6540 -1.4367 -1.2585 -1.1066 -0.9737 -0.7091 -0.5168 -0.3693 -0.2522 -0.1572
 -5.8108 -5.2527 -4.7423 -4.2774 -3.8539 -3.4501 -3.0202 -2.5735 -2.1772 -1.8533
 -1.5959 -1.3893 -1.2179 -1.0705 -0.9408 -0.6801 -0.4931 -0.3547 -0.2462 -0.1597
 -0.0909
 -5.4262 -4.9281 -4.4480 -3.9925 -3.5680 -3.1771 -2.8041 -2.4287 -2.0862 -1.7964
 -1.5582 -1.3626 -1.1978 -1.0547 -0.9277 -0.6689 -0.4824 -0.3475 -0.2448 -0.1642
 -0.1007 -0.0489
 -5.0376 -4.4612 -3.9562 -3.5922 -3.2618 -2.9361 -2.6129 -2.2983 -2.0044 -1.7464
 -1.5278 -1.3440 -1.1870 -1.0490 -0.9252 -0.6686 -0.4801 -0.3455 -0.2460 -0.1696
 -0.1103 -0.0626 -0.0222  0.0124
 -4.7392 -4.0651 -3.5679 -3.1669 -2.8392 -2.5664 -2.3355 -2.1207 -1.9037 -1.6912
 -1.4971 -1.3268 -1.1783 -1.0468 -0.9273 -0.6741 -0.4832 -0.3466 -0.2482 -0.1746
 -0.1190 -0.0753 -0.0388 -0.0069  0.0208  0.0450  0.0635  0.0742  0.0765  0.0731
 -4.5901 -3.9361 -3.3907 -2.9508 -2.6002 -2.3165 -2.0814 -1.8823 -1.7151 -1.5743
 -1.4413 -1.3044 -1.1693 -1.0443 -0.9299 -0.6822 -0.4896 -0.3497 -0.2505 -0.1785
 -0.1257 -0.0859 -0.0537 -0.0258 -0.0010  0.0210  0.0394  0.0536  0.0611  0.0589
  0.0500
 -4.5988 -3.9183 -3.3371 -2.8648 -2.4905 -2.1949 -1.9572 -1.7606 -1.5944 -1.4532
 -1.3350 -1.2351 -1.1389 -1.0363 -0.9307 -0.6907 -0.4979 -0.3543 -0.2526 -0.1806
 -0.1296 -0.0932 -0.0656 -0.0426 -0.0218 -0.0029  0.0138  0.0278  0.0381  0.0419
  0.0351
 -4.6181 -3.9371 -3.3413 -2.8461 -2.4511 -2.1415 -1.8969 -1.6992 -1.5351 -1.3955
 -1.2746 -1.1695 -1.0780 -0.9956 -0.9130 -0.6957 -0.5051 -0.3587 -0.2535 -0.1803
 -0.1300 -0.0961 -0.0728 -0.0551 -0.0395 -0.0250 -0.0117  0.0004  0.0103  0.0168
  0.0172
 -4.6233 -3.9737 -3.3806 -2.8758 -2.4643 -2.1389 -1.8836 -1.6793 -1.5121 -1.3713
 -1.2498 -1.1426 -1.0466 -0.9601 -0.8815 -0.6950 -0.5141 -0.3660 -0.2567 -0.1803
 -0.1289 -0.0958 -0.0756 -0.0627 -0.0529 -0.0439 -0.0354 -0.0269 -0.0193 -0.0133
 -0.0102
 -4.6046 -3.9937 -3.4303 -2.9301 -2.5109 -2.1711 -1.9013 -1.6861 -1.5116 -1.3660
 -1.2413 -1.1319 -1.0340 -0.9449 -0.8630 -0.6838 -0.5194 -0.3739 -0.2611 -0.1806
 -0.1266 -0.0928 -0.0738 -0.0645 -0.0600 -0.0570 -0.0542 -0.0508 -0.0472 -0.0439
 -0.0417
 -4.5789 -4.0111 -3.4807 -3.0008 -2.5850 -2.2355 -1.9496 -1.7185 -1.5311 -1.3765
 -1.2455 -1.1319 -1.0310 -0.9400 -0.8575 -0.6621 -0.5210 -0.3824 -0.2667
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = F547M
 -6.7032 -6.2823 -5.9008 -5.5491 -5.2156 -4.7954 -4.1793 -3.3688 -2.6557 -2.1357
 -1.7780 -1.5201 -1.3216 -1.1588 -1.0200 -0.7455 -0.5437 -0.3861 -0.2562
 -6.3497 -5.8769 -5.4542 -5.0739 -4.7141 -4.3119 -3.7604 -3.0966 -2.4957 -2.0323
 -1.6961 -1.4494 -1.2578 -1.1003 -0.9652 -0.6980 -0.5051 -0.3601 -0.2440 -0.1489
 -6.1194 -5.6010 -5.1324 -4.7121 -4.3272 -3.9393 -3.4677 -2.9162 -2.4007 -1.9795
 -1.6588 -1.4168 -1.2281 -1.0730 -0.9399 -0.6748 -0.4849 -0.3460 -0.2378 -0.1505
 -0.0804
 -5.8897 -5.3706 -4.8843 -4.4362 -4.0247 -3.6377 -3.2321 -2.7716 -2.3270 -1.9462
 -1.6421 -1.4052 -1.2177 -1.0639 -0.9321 -0.6678 -0.4768 -0.3398 -0.2361 -0.1540
 -0.0888 -0.0361
 -5.3961 -4.9460 -4.5441 -4.1556 -3.7697 -3.3906 -3.0218 -2.6364 -2.2549 -1.9146
 -1.6309 -1.4020 -1.2172 -1.0645 -0.9338 -0.6704 -0.4767 -0.3386 -0.2371 -0.1586
 -0.0971 -0.0482 -0.0076  0.0268
 -5.0131 -4.4719 -4.0294 -3.6662 -3.3559 -3.0719 -2.7851 -2.4792 -2.1660 -1.8721
 -1.6147 -1.3986 -1.2193 -1.0691 -0.9399 -0.6783 -0.4819 -0.3407 -0.2394 -0.1632
 -0.1048 -0.0593 -0.0222  0.0094  0.0365  0.0592  0.0762  0.0859  0.0873  0.0831
 -4.8663 -4.2516 -3.7357 -3.3143 -2.9699 -2.6792 -2.4250 -2.1958 -1.9824 -1.7768
 -1.5751 -1.3860 -1.2186 -1.0734 -0.9470 -0.6885 -0.4906 -0.3454 -0.2423 -0.1671
 -0.1110 -0.0685 -0.0352 -0.0074  0.0167  0.0376  0.0549  0.0674  0.0731  0.0699
  0.0606
 -4.8624 -4.1984 -3.6256 -3.1514 -2.7683 -2.4568 -2.1966 -1.9712 -1.7722 -1.6007
 -1.4563 -1.3275 -1.2001 -1.0728 -0.9526 -0.6991 -0.5010 -0.3521 -0.2456 -0.1699
 -0.1151 -0.0753 -0.0458 -0.0223 -0.0022  0.0157  0.0310  0.0434  0.0521  0.0540
  0.0464
 -4.9125 -4.2242 -3.6157 -3.1008 -2.6813 -2.3454 -2.0746 -1.8508 -1.6604 -1.4956
 -1.3536 -1.2336 -1.1317 -1.0381 -0.9428 -0.7068 -0.5103 -0.3587 -0.2485 -0.1708
 -0.1163 -0.0785 -0.0524 -0.0335 -0.0182 -0.0046  0.0075  0.0180  0.0262  0.0308
  0.0294
 -4.9583 -4.2872 -3.6642 -3.1244 -2.6753 -2.3142 -2.0272 -1.7964 -1.6067 -1.4464
 -1.3082 -1.1880 -1.0831 -0.9914 -0.9092 -0.7109 -0.5215 -0.3684 -0.2540 -0.1727
 -0.1168 -0.0794 -0.0556 -0.0407 -0.0304 -0.0219 -0.0144 -0.0074 -0.0015  0.0027
  0.0039
 -4.9740 -4.3320 -3.7309 -3.1829 -2.7172 -2.3348 -2.0286 -1.7849 -1.5883 -1.4256
 -1.2875 -1.1678 -1.0621 -0.9679 -0.8831 -0.7003 -0.5296 -0.3784 -0.2607 -0.1752
 -0.1164 -0.0781 -0.0551 -0.0429 -0.0371 -0.0339 -0.0318 -0.0297 -0.0276 -0.0261
 -0.0258
 -4.9703 -4.3625 -3.7880 -3.2608 -2.7919 -2.3963 -2.0717 -1.8105 -1.6003 -1.4287
 -1.2853 -1.1626 -1.0551 -0.9594 -0.8645 -0.6750 -0.5346 -0.3887 -0.2686
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = F547M
 -6.8807 -6.5010 -6.1650 -5.8676 -5.6109 -5.2503 -4.6307 -3.7303 -2.8841 -2.2571
 -1.8329 -1.5397 -1.3237 -1.1532 -1.0102 -0.7328 -0.5314 -0.3762 -0.2495
 -6.5333 -6.1055 -5.7327 -5.4102 -5.1143 -4.7699 -4.2270 -3.4790 -2.7475 -2.1738
 -1.7687 -1.4832 -1.2717 -1.1049 -0.9653 -0.6931 -0.4979 -0.3526 -0.2376 -0.1422
 -6.3141 -5.8388 -5.4187 -5.0538 -4.7304 -4.3956 -3.9322 -3.3098 -2.6764 -2.1463
 -1.7511 -1.4651 -1.2524 -1.0854 -0.9466 -0.6752 -0.4811 -0.3403 -0.2318 -0.1436
 -0.0718
 -6.1492 -5.6472 -5.1898 -4.7822 -4.4196 -4.0782 -3.6838 -3.1670 -2.6223 -2.1384
 -1.7558 -1.4686 -1.2523 -1.0831 -0.9438 -0.6718 -0.4755 -0.3353 -0.2304 -0.1469
 -0.0795 -0.0251
 -5.8401 -5.3952 -4.9653 -4.5572 -4.1734 -3.8120 -3.4524 -3.0265 -2.5618 -2.1284
 -1.7661 -1.4820 -1.2627 -1.0906 -0.9498 -0.6771 -0.4776 -0.3353 -0.2316 -0.1513
 -0.0873 -0.0363  0.0055  0.0411
 -5.3325 -4.8795 -4.5106 -4.1918 -3.8845 -3.5651 -3.2290 -2.8719 -2.4828 -2.1033
 -1.7695 -1.4953 -1.2769 -1.1028 -0.9605 -0.6871 -0.4849 -0.3388 -0.2344 -0.1559
 -0.0947 -0.0465 -0.0078  0.0245  0.0518  0.0741  0.0906  0.0992  0.1000  0.0952
 -5.0820 -4.5331 -4.0801 -3.7141 -3.4106 -3.1439 -2.8923 -2.6298 -2.3409 -2.0394
 -1.7522 -1.5001 -1.2890 -1.1160 -0.9728 -0.6991 -0.4957 -0.3451 -0.2382 -0.1601
 -0.1009 -0.0553 -0.0197  0.0093  0.0338  0.0545  0.0712  0.0826  0.0870  0.0831
  0.0733
 -5.0310 -4.4147 -3.8860 -3.4482 -3.0911 -2.7929 -2.5318 -2.2908 -2.0619 -1.8497
 -1.6527 -1.4647 -1.2862 -1.1249 -0.9847 -0.7118 -0.5081 -0.3539 -0.2430 -0.1638
 -0.1055 -0.0620 -0.0294 -0.0042  0.0167  0.0344  0.0490  0.0607  0.0679  0.0684
  0.0600
 -5.0814 -4.4252 -3.8411 -3.3441 -2.9339 -2.5983 -2.3193 -2.0778 -1.8601 -1.6632
 -1.4914 -1.3465 -1.2206 -1.1020 -0.9842 -0.7218 -0.5190 -0.3627 -0.2477 -0.1659
 -0.1076 -0.0658 -0.0359 -0.0144  0.0022  0.0160  0.0275  0.0370  0.0439  0.0472
  0.0441
 -5.1697 -4.5030 -3.8887 -3.3491 -2.8934 -2.5203 -2.2169 -1.9667 -1.7544 -1.5691
 -1.4063 -1.2652 -1.1453 -1.0431 -0.9513 -0.7304 -0.5318 -0.3744 -0.2553 -0.1696
 -0.1095 -0.0680 -0.0399 -0.0214 -0.0090  0.0002  0.0075  0.0136  0.0183  0.0210
  0.0205
 -5.2283 -4.5818 -3.9685 -3.4076 -2.9223 -2.5166 -2.1867 -1.9202 -1.7019 -1.5193
 -1.3626 -1.2266 -1.1079 -1.0046 -0.9142 -0.7219 -0.5423 -0.3860 -0.2641 -0.1741
 -0.1109 -0.0683 -0.0408 -0.0244 -0.0156 -0.0110 -0.0085 -0.0069 -0.0059 -0.0057
 -0.0069
 -5.2577 -4.6378 -4.0444 -3.4919 -2.9933 -2.5664 -2.2124 -1.9251 -1.6929 -1.5031
 -1.3446 -1.2093 -1.0917 -0.9883 -0.8729 -0.6963 -0.5505 -0.3975 -0.2741
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = F547M
 -6.9770 -6.6360 -6.3452 -6.1023 -5.8751 -5.5592 -4.9602 -4.0209 -3.1078 -2.3901
 -1.9023 -1.5718 -1.3357 -1.1533 -1.0057 -0.7226 -0.5195 -0.3649 -0.2398
 -6.6349 -6.2498 -5.9262 -5.6614 -5.4252 -5.1335 -4.6056 -3.8123 -2.9940 -2.3254
 -1.8532 -1.5270 -1.2927 -1.1135 -0.9675 -0.6885 -0.4895 -0.3425 -0.2275 -0.1319
 -6.4197 -5.9856 -5.6136 -5.3049 -5.0432 -4.7658 -4.3290 -3.6704 -2.9504 -2.3224
 -1.8541 -1.5222 -1.2825 -1.1007 -0.9539 -0.6741 -0.4747 -0.3309 -0.2212 -0.1321
 -0.0588
 -6.2813 -5.8088 -5.3893 -5.0293 -4.7248 -4.4428 -4.0830 -3.5441 -2.9221 -2.3418
 -1.8803 -1.5407 -1.2923 -1.1047 -0.9552 -0.6730 -0.4707 -0.3263 -0.2192 -0.1342
 -0.0650 -0.0089
