 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F475W
 -4.1525 -3.7660 -3.6396 -3.7201 -3.9268 -4.1034 -3.8566 -3.6785 -3.5039 -3.3162
 -3.1097 -2.9088 -2.6956 -2.4777 -2.2707 -1.7749 -1.3231 -0.9861 -0.6958
 -4.5369 -4.1974 -3.9434 -3.7664 -3.6434 -3.5249 -3.3919 -3.2481 -3.0978 -2.9402
 -2.7628 -2.5622 -2.3508 -2.1464 -1.9549 -1.5235 -1.1624 -0.8761 -0.6620 -0.4979
 -4.3082 -3.9821 -3.7084 -3.4812 -3.2979 -3.1593 -3.0541 -2.9421 -2.8029 -2.6438
 -2.4812 -2.3098 -2.1230 -1.9380 -1.7664 -1.3931 -1.0805 -0.8295 -0.6392 -0.4922
 -0.3731
 -4.1209 -3.8207 -3.5568 -3.3237 -3.1188 -2.9411 -2.7897 -2.6635 -2.5494 -2.4191
 -2.2662 -2.1100 -1.9476 -1.7812 -1.6246 -1.2910 -1.0188 -0.7980 -0.6277 -0.4947
 -0.3858 -0.2923
 -3.9322 -3.6680 -3.4276 -3.2063 -3.0024 -2.8158 -2.6467 -2.4948 -2.3581 -2.2321
 -2.1043 -1.9652 -1.8206 -1.6701 -1.5252 -1.2181 -0.9743 -0.7771 -0.6231 -0.5021
 -0.4023 -0.3159 -0.2385 -0.1672
 -3.7337 -3.5083 -3.2986 -3.0991 -2.9082 -2.7270 -2.5562 -2.3970 -2.2500 -2.1132
 -1.9837 -1.8570 -1.7299 -1.5972 -1.4640 -1.1711 -0.9446 -0.7636 -0.6219 -0.5109
 -0.4196 -0.3403 -0.2688 -0.2028 -0.1384 -0.0776 -0.0235  0.0214  0.0553  0.0771
 -3.5356 -3.3413 -3.1626 -2.9894 -2.8187 -2.6509 -2.4877 -2.3309 -2.1822 -2.0426
 -1.9108 -1.7849 -1.6636 -1.5437 -1.4241 -1.1479 -0.9278 -0.7559 -0.6215 -0.5179
 -0.4345 -0.3625 -0.2976 -0.2373 -0.1804 -0.1258 -0.0747 -0.0288  0.0106  0.0408
  0.0547
 -3.3412 -3.1751 -3.0215 -2.8726 -2.7248 -2.5757 -2.4255 -2.2774 -2.1336 -1.9952
 -1.8639 -1.7395 -1.6207 -1.5058 -1.3942 -1.1369 -0.9224 -0.7537 -0.6222 -0.5221
 -0.4445 -0.3797 -0.3221 -0.2686 -0.2176 -0.1685 -0.1202 -0.0750 -0.0358 -0.0046
  0.0171
 -3.1577 -3.0143 -2.8782 -2.7488 -2.6214 -2.4916 -2.3585 -2.2234 -2.0885 -1.9559
