 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F140W
  2.0077  2.0151  2.0254  2.0335  2.0454  2.0618  2.1072  2.1125  2.1113  2.1039
  2.0907  2.0907  2.0652  2.0393  2.0073  1.9147  1.7986  1.6858  1.5671
  2.1032  2.0956  2.0889  2.0830  2.0838  2.0906  2.0944  2.0933  2.0875  2.0770
  2.0613  2.0413  2.0184  1.9921  1.9625  1.8745  1.7722  1.6621  1.5495  1.4363
  2.1171  2.1030  2.0906  2.0802  2.0710  2.0631  2.0611  2.0641  2.0625  2.0531
  2.0375  2.0168  1.9922  1.9649  1.9350  1.8494  1.7508  1.6439  1.5340  1.4237
  1.3139
  2.1356  2.1168  2.0994  2.0835  2.0687  2.0546  2.0408  2.0294  2.0236  2.0197
  2.0105  1.9938  1.9704  1.9423  1.9118  1.8268  1.7314  1.6281  1.5206  1.4126
  1.3053  1.1987
  2.1550  2.1326  2.1117  2.0920  2.0729  2.0541  2.0353  2.0163  1.9983  1.9839
  1.9733  1.9613  1.9442  1.9208  1.8918  1.8072  1.7139  1.6138  1.5090  1.4029
  1.2973  1.1928  1.0894  0.9868
  2.1700  2.1460  2.1230  2.1010  2.0796  2.0579  2.0358  2.0132  1.9900  1.9673
  1.9469  1.9292  1.9120  1.8923  1.8682  1.7898  1.6983  1.6008  1.4987  1.3945
  1.2902  1.1871  1.0853  0.9846  0.8842  0.7843  0.6849  0.5864  0.4888  0.3923
  2.1733  2.1524  2.1293  2.1065  2.0841  2.0614  2.0380  2.0137  1.9884  1.9623
  1.9363  1.9114  1.8882  1.8658  1.8424  1.7713  1.6842  1.5892  1.4896  1.3873
  1.2841  1.1818  1.0810  0.9818  0.8839  0.7874  0.6916  0.5958  0.4993  0.4025
  0.3082
  2.1634  2.1463  2.1264  2.1053  2.0832  2.0607  2.0377  2.0134  1.9877  1.9608
  1.9329  1.9044  1.8765  1.8494  1.8228  1.7525  1.6703  1.5786  1.4815  1.3812
  1.2793  1.1775  1.0771  0.9785  0.8818  0.7866  0.6928  0.5997  0.5066  0.4131
  0.3187
  2.1341  2.1240  2.1102  2.0931  2.0736  2.0530  2.0313  2.0084  1.9839  1.9578
