 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F225W
 -9.4107 -9.4039 -9.3989 -9.3952 -9.3803 -9.3531 -9.3034 -9.2787 -9.2447 -9.1940
 -9.1261 -9.0414 -8.9433 -8.8243 -8.6973 -8.2636 -7.5528 -6.6665 -5.4066
 -9.3822 -9.3004 -9.2491 -9.2252 -9.2226 -9.2166 -9.1989 -9.1728 -9.1404 -9.0998
 -9.0417 -8.9576 -8.8471 -8.7176 -8.5705 -8.0392 -7.2124 -6.1412 -5.1550 -4.3470
 -9.3364 -9.2674 -9.2044 -9.1505 -9.1102 -9.0885 -9.0826 -9.0715 -9.0434 -8.9980
 -8.9392 -8.8556 -8.7298 -8.5705 -8.3860 -7.7711 -6.8096 -5.6455 -4.6245 -3.8290
 -3.2311
 -9.2884 -9.2304 -9.1709 -9.1109 -9.0527 -8.9995 -8.9542 -8.9195 -8.8916 -8.8546
 -8.7981 -8.7159 -8.5806 -8.3876 -8.1583 -7.4226 -6.3879 -5.1888 -4.1567 -3.3799
 -2.8142 -2.4024
 -9.2203 -9.1778 -9.1290 -9.0724 -9.0079 -8.9370 -8.8621 -8.7854 -8.7093 -8.6360
 -8.5610 -8.4716 -8.3403 -8.1401 -7.8775 -7.0436 -5.9944 -4.8206 -3.7931 -3.0244
 -2.4772 -2.0880 -1.8082 -1.6022
 -9.1330 -9.1070 -9.0723 -9.0251 -8.9626 -8.8834 -8.7874 -8.6763 -8.5530 -8.4201
 -8.2814 -8.1393 -7.9836 -7.7799 -7.5232 -6.6742 -5.6613 -4.5598 -3.5558 -2.7818
 -2.2314 -1.8464 -1.5739 -1.3779 -1.2366 -1.1333 -1.0540 -0.9876 -0.9249 -0.8595
 -9.0340 -9.0205 -9.0001 -8.9656 -8.9115 -8.8329 -8.7264 -8.5912 -8.4302 -8.2482
 -8.0506 -7.8436 -7.6324 -7.4010 -7.1429 -6.3478 -5.4030 -4.3974 -3.4373 -2.6572
 -2.0843 -1.6824 -1.4011 -1.2003 -1.0543 -0.9425 -0.8566 -0.7921 -0.7451 -0.7070
 -0.6558
 -8.9254 -8.9242 -8.9156 -8.8938 -8.8522 -8.7824 -8.6767 -8.5318 -8.3489 -8.1327
 -7.8935 -7.6403 -7.3819 -7.1157 -6.8381 -6.0905 -5.2192 -4.3061 -3.4105 -2.6352
 -2.0347 -1.5993 -1.2923 -1.0740 -0.9156 -0.7983 -0.7071 -0.6360 -0.5817 -0.5413
 -0.5125
 -8.8119 -8.8241 -8.8240 -8.8129 -8.7841 -8.7275 -8.6329 -8.4924 -8.3038 -8.0720
 -7.8075 -7.5236 -7.2322 -6.9378 -6.6384 -5.8982 -5.1037 -4.2561 -3.4266 -2.6768
 -2.0594 -1.5877 -1.2439 -0.9968 -0.8172 -0.6840 -0.5838 -0.5040 -0.4407 -0.3923
 -0.3576
 -8.6936 -8.7202 -8.7303 -8.7280 -8.7108 -8.6701 -8.5942 -8.4714 -8.2950 -8.0662
 -7.7942 -7.4940 -7.1800 -6.8636 -6.5470 -5.7879 -5.0491 -4.2660 -3.4825 -2.7624
 -2.1457 -1.6472 -1.2646 -0.9802 -0.7705 -0.6140 -0.4957 -0.4047 -0.3296 -0.2721
 -0.2260
 -8.5705 -8.6125 -8.6345 -8.6423 -8.6343 -8.6079 -8.5522 -8.4541 -8.3023 -8.0920
 -7.8282 -7.5243 -7.1971 -6.8619 -6.5275 -5.7365 -5.0145 -4.2962 -3.5600 -2.8623
 -2.2518 -1.7429 -1.3332 -1.0138 -0.7704 -0.5856 -0.4447 -0.3358 -0.2502 -0.1819
 -0.1265
 -8.4426 -8.5010 -8.5366 -8.5562 -8.5564 -8.5420 -8.5047 -8.4313 -8.3095 -8.1284
