 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F814W
  0.1972  0.1811  0.1494  0.1105  0.0801  0.0756  0.2068  0.2294  0.2571  0.2948
  0.3449  0.4059  0.4625  0.5253  0.5838  0.6915  0.7319  0.7305  0.7134
  0.1906  0.2606  0.2999  0.3116  0.3023  0.2959  0.3000  0.3109  0.3261  0.3460
  0.3769  0.4215  0.4750  0.5280  0.5754  0.6593  0.6995  0.7063  0.6949  0.6730
  0.2308  0.2868  0.3326  0.3668  0.3868  0.3890  0.3767  0.3685  0.3743  0.3927
  0.4150  0.4436  0.4838  0.5289  0.5707  0.6472  0.6819  0.6857  0.6731  0.6515
  0.6242
  0.2770  0.3199  0.3588  0.3930  0.4209  0.4402  0.4501  0.4495  0.4429  0.4427
  0.4545  0.4711  0.4964  0.5311  0.5669  0.6360  0.6679  0.6692  0.6549  0.6332
  0.6067  0.5764
  0.3438  0.3704  0.3969  0.4234  0.4487  0.4707  0.4878  0.4994  0.5058  0.5078
  0.5099  0.5164  0.5261  0.5446  0.5696  0.6291  0.6588  0.6582  0.6412  0.6180
  0.5912  0.5615  0.5290  0.4946
  0.4297  0.4400  0.4520  0.4669  0.4842  0.5020  0.5187  0.5329  0.5439  0.5526
  0.5596  0.5659  0.5705  0.5785  0.5909  0.6296  0.6559  0.6541  0.6336  0.6071
  0.5785  0.5480  0.5156  0.4812  0.4447  0.4055  0.3632  0.3173  0.2676  0.2140
  0.5270  0.5256  0.5241  0.5262  0.5325  0.5422  0.5538  0.5655  0.5762  0.5854
  0.5938  0.6019  0.6088  0.6147  0.6222  0.6432  0.6599  0.6571  0.6338  0.6025
  0.5700  0.5372  0.5035  0.4687  0.4328  0.3964  0.3580  0.3156  0.2679  0.2147
  0.1591
  0.6336  0.6210  0.6093  0.6004  0.5953  0.5947  0.5982  0.6040  0.6108  0.6178
  0.6245  0.6310  0.6375  0.6433  0.6498  0.6640  0.6713  0.6659  0.6413  0.6058
  0.5679  0.5308  0.4943  0.4578  0.4209  0.3836  0.3462  0.3070  0.2639  0.2156
  0.1610
  0.7412  0.7206  0.7019  0.6849  0.6705  0.6602  0.6541  0.6520  0.6524  0.6545
  0.6575  0.6609  0.6646  0.6684  0.6729  0.6841  0.6868  0.6780  0.6535  0.6158
  0.5731  0.5304  0.4892  0.4493  0.4102  0.3716  0.3328  0.2924  0.2501  0.2063
  0.1612
  0.8497  0.8244  0.7981  0.7752  0.7544  0.7361  0.7212  0.7103  0.7028  0.6981
  0.6955  0.6944  0.6942  0.6945  0.6955  0.7015  0.7020  0.6913  0.6673  0.6304
  0.5857  0.5384  0.4919  0.4472  0.4044  0.3630  0.3225  0.2824  0.2382  0.1968
  0.1571
  0.9591  0.9324  0.8979  0.8671  0.8423  0.8186  0.7971  0.7784  0.7629  0.7504
  0.7408  0.7335  0.7281  0.7241  0.7211  0.7180  0.7161  0.7042  0.6804  0.6451
  0.6010  0.5521  0.5017  0.4520  0.4045  0.3591  0.3154  0.2731  0.2316  0.1902
  0.1480
  1.0694  1.0446  1.0013  0.9598  0.9314  0.9039  0.8777  0.8534  0.8312  0.8113
  0.7942  0.7798  0.7679  0.7583  0.7497  0.7336  0.7291  0.7167  0.6928
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F814W
  0.1519  0.1858  0.1983  0.1961  0.1884  0.1854  0.2272  0.2366  0.2575  0.2915
  0.3387  0.3962  0.4550  0.5135  0.5670  0.6701  0.7234  0.7367  0.7234
  0.2086  0.2667  0.2883  0.3011  0.3098  0.3125  0.3118  0.3126  0.3202  0.3379
  0.3678  0.4105  0.4617  0.5129  0.5597  0.6493  0.6980  0.7106  0.7009  0.6801
  0.2199  0.2965  0.3492  0.3772  0.3775  0.3653  0.3599  0.3629  0.3700  0.3802
  0.3975  0.4250  0.4647  0.5093  0.5514  0.6329  0.6782  0.6901  0.6799  0.6589
  0.6318
  0.2255  0.2974  0.3541  0.3964  0.4240  0.4366  0.4316  0.4156  0.4071  0.4130
  0.4265  0.4447  0.4716  0.5077  0.5441  0.6194  0.6618  0.6734  0.6628  0.6416
  0.6151  0.5847
  0.2478  0.3084  0.3592  0.4017  0.4357  0.4605  0.4760  0.4824  0.4777  0.4676
  0.4654  0.4721  0.4874  0.5125  0.5433  0.6104  0.6502  0.6614  0.6500  0.6277
  0.6007  0.5706  0.5377  0.5020
  0.2927  0.3386  0.3789  0.4150  0.4472  0.4746  0.4965  0.5124  0.5230  0.5281
  0.5271  0.5248  0.5254  0.5341  0.5517  0.6074  0.6441  0.6550  0.6426  0.6178
  0.5889  0.5579  0.5250  0.4899  0.4529  0.4136  0.3713  0.3248  0.2724  0.2184
