 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F160W
  2.3176  2.3503  2.3855  2.4178  2.4502  2.4809  2.5216  2.5242  2.5143  2.4932
  2.4625  2.4632  2.4171  2.3682  2.3155  2.1740  2.0226  1.8852  1.7494
  2.3508  2.3434  2.3608  2.4004  2.4511  2.4842  2.4963  2.4952  2.4846  2.4658
  2.4379  2.4024  2.3615  2.3168  2.2698  2.1455  2.0140  1.8781  1.7410  1.6045
  2.3402  2.3343  2.3319  2.3370  2.3515  2.3796  2.4179  2.4431  2.4461  2.4312
  2.4064  2.3740  2.3345  2.2903  2.2436  2.1219  1.9958  1.8648  1.7314  1.5983
  1.4666
  2.3371  2.3302  2.3229  2.3173  2.3155  2.3184  2.3262  2.3427  2.3636  2.3726
  2.3633  2.3399  2.3059  2.2639  2.2181  2.0980  1.9760  1.8510  1.7218  1.5919
  1.4632  1.3361
  2.3238  2.3191  2.3123  2.3045  2.2966  2.2902  2.2855  2.2823  2.2818  2.2861
  2.2894  2.2819  2.2624  2.2314  2.1912  2.0744  1.9550  1.8354  1.7118  1.5854
  1.4593  1.3347  1.2121  1.0913
  2.2969  2.2962  2.2924  2.2862  2.2782  2.2689  2.2593  2.2496  2.2393  2.2290
  2.2201  2.2119  2.2001  2.1803  2.1514  2.0499  1.9336  1.8178  1.7001  1.5785
  1.4553  1.3329  1.2124  1.0938  0.9764  0.8606  0.7470  0.6358  0.5275  0.4222
  2.2527  2.2587  2.2597  2.2572  2.2518  2.2439  2.2339  2.2226  2.2098  2.1952
  2.1790  2.1619  2.1444  2.1255  2.1022  2.0190  1.9117  1.7992  1.6863  1.5701
  1.4507  1.3307  1.2121  1.0954  0.9808  0.8682  0.7574  0.6481  0.5401  0.4338
  0.3316
  2.1906  2.2040  2.2117  2.2148  2.2137  2.2093  2.2022  2.1924  2.1802  2.1659
  2.1490  2.1293  2.1073  2.0839  2.0590  1.9838  1.8877  1.7804  1.6710  1.5597
  1.4449  1.3280  1.2113  1.0963  0.9835  0.8727  0.7638  0.6567  0.5511  0.4468
  0.3437
  2.1100  2.1316  2.1470  2.1568  2.1616  2.1624  2.1596  2.1536  2.1445  2.1327
  2.1180  2.1000  2.0784  2.0539  2.0269  1.9509  1.8619  1.7605  1.6541  1.5461
  1.4357  1.3225  1.2080  1.0944  0.9829  0.8736  0.7662  0.6606  0.5567  0.4545
  0.3540
  2.0109  2.0415  2.0654  2.0827  2.0944  2.1014  2.1042  2.1034  2.0991  2.0916
  2.0809  2.0668  2.0489  2.0269  2.0013  1.9245  1.8387  1.7427  1.6397  1.5339
  1.4268  1.3175  1.2064  1.0949  0.9847  0.8767  0.7709  0.6673  0.5631  0.4629
  0.3649
  1.8933  1.9337  1.9669  1.9940  2.0115  2.0252  2.0345  2.0398  2.0414  2.0395
  2.0342  2.0253  2.0126  1.9957  1.9743  1.9032  1.8173  1.7260  1.6265  1.5227
  1.4173  1.3108  1.2031  1.0944  0.9860  0.8792  0.7745  0.6721  0.5720  0.4738
  0.3771
  1.7572  1.8082  1.8515  1.8912  1.9143  1.9341  1.9499  1.9617  1.9699  1.9745
  1.9757  1.9731  1.9669  1.9564  1.9459  1.8870  1.7977  1.7104  1.6145
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F160W
  2.3432  2.3837  2.4237  2.4591  2.4889  2.5117  2.5305  2.5291  2.5166  2.4942
  2.4637  2.4400  2.3981  2.3530  2.3045  2.1741  2.0338  1.8945  1.7533
  2.3099  2.3429  2.3957  2.4352  2.4612  2.4801  2.4920  2.4949  2.4871  2.4688
  2.4410  2.4057  2.3651  2.3207  2.2736  2.1486  2.0169  1.8809  1.7437  1.6072
  2.3131  2.3112  2.3187  2.3414  2.3864  2.4325  2.4568  2.4623  2.4562  2.4412
  2.4173  2.3849  2.3453  2.3010  2.2538  2.1296  2.0008  1.8685  1.7346  1.6013
  1.4695
  2.3289  2.3194  2.3116  2.3092  2.3147  2.3297  2.3605  2.3978  2.4165  2.4114
  2.3914  2.3626  2.3260  2.2828  2.2361  2.1120  1.9851  1.8564  1.7259  1.5955
  1.4665  1.3392
  2.3406  2.3305  2.3188  2.3077  2.2994  2.2951  2.2953  2.3018  2.3199  2.3416
  2.3467  2.3322  2.3033  2.2643  2.2188  2.0957  1.9698  1.8440  1.7173  1.5898
