 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F435W
 -6.3472 -5.8075 -5.5040 -5.3890 -5.4073 -5.4453 -5.2329 -5.0503 -4.8570 -4.6439
 -4.4030 -4.1478 -3.8934 -3.6258 -3.3601 -2.7032 -2.0788 -1.6112 -1.1881
 -6.0471 -5.6533 -5.3553 -5.1436 -4.9933 -4.8510 -4.6930 -4.5215 -4.3404 -4.1495
 -3.9340 -3.6898 -3.4305 -3.1751 -2.9298 -2.3517 -1.8463 -1.4380 -1.1324 -0.8988
 -5.7825 -5.3939 -5.0628 -4.7834 -4.5550 -4.3792 -4.2445 -4.1052 -3.9358 -3.7424
 -3.5435 -3.3326 -3.1028 -2.8733 -2.6555 -2.1591 -1.7191 -1.3571 -1.0842 -0.8757
 -0.7078
 -5.5711 -5.2027 -4.8737 -4.5788 -4.3166 -4.0876 -3.8918 -3.7283 -3.5820 -3.4191
 -3.2309 -3.0382 -2.8383 -2.6340 -2.4392 -2.0036 -1.6229 -1.3016 -1.0552 -0.8667
 -0.7144 -0.5848
 -5.3636 -5.0283 -4.7187 -4.4304 -4.1628 -3.9174 -3.6953 -3.4969 -3.3198 -3.1588
 -2.9980 -2.8250 -2.6448 -2.4589 -2.2805 -1.8896 -1.5541 -1.2663 -1.0404 -0.8674
 -0.7279 -0.6088 -0.5031 -0.4075
 -5.1486 -4.8518 -4.5720 -4.3036 -4.0460 -3.8020 -3.5736 -3.3626 -3.1700 -2.9936
 -2.8295 -2.6711 -2.5125 -2.3472 -2.1816 -1.8133 -1.5092 -1.2469 -1.0355 -0.8737
 -0.7448 -0.6351 -0.5375 -0.4483 -0.3619 -0.2800 -0.2060 -0.1424 -0.0910 -0.0530
 -4.9361 -4.6712 -4.4237 -4.1822 -3.9447 -3.7128 -3.4896 -3.2779 -3.0801 -2.8974
 -2.7281 -2.5696 -2.4184 -2.2695 -2.1210 -1.7728 -1.4840 -1.2396 -1.0376 -0.8823
 -0.7613 -0.6602 -0.5708 -0.4889 -0.4125 -0.3408 -0.2739 -0.2119 -0.1550 -0.1064
 -0.0782
 -4.7294 -4.4949 -4.2742 -4.0591 -3.8463 -3.6341 -3.4235 -3.2189 -3.0237 -2.8392
 -2.6677 -2.5083 -2.3586 -2.2155 -2.0775 -1.7546 -1.4745 -1.2410 -1.0452 -0.8921
 -0.7753 -0.6811 -0.5998 -0.5259 -0.4568 -0.3912 -0.3280 -0.2689 -0.2158 -0.1703
 -0.1333
 -4.5346 -4.3257 -4.1251 -3.9322 -3.7424 -3.5515 -3.3594 -3.1678 -2.9803 -2.7996
 -2.6284 -2.4681 -2.3185 -2.1777 -2.0439 -1.7394 -1.4712 -1.2446 -1.0544 -0.9016
 -0.7853 -0.6954 -0.6212 -0.5554 -0.4945 -0.4364 -0.3810 -0.3293 -0.2812 -0.2365
 -0.1949
 -4.3517 -4.1636 -3.9855 -3.8087 -3.6366 -3.4660 -3.2938 -3.1196 -2.9450 -2.7728
 -2.6058 -2.4466 -2.2968 -2.1565 -2.0247 -1.7296 -1.4731 -1.2518 -1.0663 -0.9143
 -0.7962 -0.7066 -0.6365 -0.5778 -0.5251 -0.4754 -0.4279 -0.3820 -0.3408 -0.2988
 -0.2584
 -4.1806 -4.0086 -3.8554 -3.6863 -3.5271 -3.3714 -3.2170 -3.0610 -2.9030 -2.7440
 -2.5860 -2.4317 -2.2837 -2.1438 -2.0123 -1.7212 -1.4733 -1.2581 -1.0761 -0.9259
 -0.8070 -0.7159 -0.6464 -0.5917 -0.5460 -0.5046 -0.4657 -0.4280 -0.3912 -0.3559
 -0.3228
 -4.0214 -3.8607 -3.7348 -3.5639 -3.4129 -3.2675 -3.1261 -2.9860 -2.8448 -2.7021
