 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F606W
 -1.7224 -1.2131 -0.9035 -0.8297 -1.0489 -1.3977 -1.8450 -1.7267 -1.6125 -1.4891
 -1.3585 -1.2636 -1.1175 -0.9722 -0.8360 -0.5589 -0.3370 -0.1797 -0.0681
 -2.5347 -2.2095 -1.9751 -1.8224 -1.7252 -1.6384 -1.5475 -1.4566 -1.3678 -1.2789
 -1.1798 -1.0659 -0.9428 -0.8224 -0.7105 -0.4722 -0.2904 -0.1600 -0.0694 -0.0050
 -2.3597 -2.0561 -1.8167 -1.6323 -1.4974 -1.4079 -1.3501 -1.2907 -1.2145 -1.1263
 -1.0381 -0.9460 -0.8423 -0.7356 -0.6356 -0.4261 -0.2685 -0.1554 -0.0756 -0.0176
  0.0261
 -2.2255 -1.9547 -1.7315 -1.5473 -1.3978 -1.2812 -1.1932 -1.1284 -1.0749 -1.0113
 -0.9321 -0.8506 -0.7644 -0.6720 -0.5820 -0.3925 -0.2528 -0.1539 -0.0837 -0.0314
  0.0090  0.0411
 -2.0915 -1.8586 -1.6612 -1.4902 -1.3417 -1.2161 -1.1136 -1.0309 -0.9621 -0.9018
 -0.8406 -0.7719 -0.7001 -0.6216 -0.5423 -0.3687 -0.2407 -0.1525 -0.0911 -0.0448
 -0.0082  0.0215  0.0461  0.0680
 -1.9492 -1.7527 -1.5842 -1.4337 -1.2966 -1.1728 -1.0645 -0.9733 -0.8966 -0.8288
 -0.7656 -0.7035 -0.6423 -0.5769 -0.5085 -0.3509 -0.2306 -0.1488 -0.0950 -0.0556
 -0.0238  0.0025  0.0247  0.0436  0.0605  0.0741  0.0826  0.0846  0.0792  0.0658
 -1.8053 -1.6371 -1.4952 -1.3672 -1.2470 -1.1330 -1.0270 -0.9323 -0.8508 -0.7802
 -0.7158 -0.6543 -0.5950 -0.5367 -0.4771 -0.3357 -0.2217 -0.1427 -0.0935 -0.0607
 -0.0353 -0.0138  0.0047  0.0208  0.0352  0.0495  0.0611  0.0669  0.0647  0.0533
  0.0348
 -1.6623 -1.5182 -1.3971 -1.2886 -1.1864 -1.0869 -0.9895 -0.8974 -0.8143 -0.7412
 -0.6767 -0.6172 -0.5601 -0.5048 -0.4498 -0.3208 -0.2139 -0.1358 -0.0874 -0.0590
 -0.0400 -0.0247 -0.0115  0.0004  0.0113  0.0215  0.0323  0.0408  0.0436  0.0380
  0.0224
 -1.5236 -1.4017 -1.2945 -1.2006 -1.1136 -1.0284 -0.9433 -0.8591 -0.7788 -0.7053
 -0.6402 -0.5820 -0.5281 -0.4764 -0.4253 -0.3049 -0.2044 -0.1287 -0.0792 -0.0516
 -0.0370 -0.0282 -0.0215 -0.0153 -0.0092 -0.0029  0.0031  0.0071  0.0088  0.0086
  0.0065
 -1.3892 -1.2876 -1.1963 -1.1111 -1.0343 -0.9613 -0.8886 -0.8150 -0.7420 -0.6717
 -0.6069 -0.5491 -0.4972 -0.4491 -0.4026 -0.2910 -0.1955 -0.1221 -0.0719 -0.0426
 -0.0288 -0.0241 -0.0234 -0.0239 -0.0239 -0.0231 -0.0216 -0.0197 -0.0227 -0.0216
 -0.0176
 -1.2591 -1.1759 -1.1025 -1.0256 -0.9534 -0.8877 -0.8247 -0.7617 -0.6980 -0.6346
 -0.5733 -0.5165 -0.4655 -0.4198 -0.3773 -0.2766 -0.1859 -0.1148 -0.0648 -0.0340
 -0.0190 -0.0150 -0.0180 -0.0242 -0.0308 -0.0365 -0.0409 -0.0440 -0.0462 -0.0482
 -0.0512
 -1.1334 -1.0666 -1.0131 -0.9449 -0.8759 -0.8135 -0.7559 -0.7006 -0.6457 -0.5906
 -0.5358 -0.4830 -0.4336 -0.3892 -0.3494 -0.2617 -0.1756 -0.1068 -0.0579
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F606W
 -3.2399 -2.7050 -2.2864 -1.9965 -1.8531 -1.7974 -1.8146 -1.6734 -1.5394 -1.4065
 -1.2713 -1.1480 -1.0100 -0.8795 -0.7598 -0.5108 -0.3141 -0.1677 -0.0618
 -3.0206 -2.6269 -2.3396 -2.0971 -1.8886 -1.7157 -1.5730 -1.4517 -1.3418 -1.2356
 -1.1265 -1.0103 -0.8900 -0.7746 -0.6686 -0.4473 -0.2778 -0.1519 -0.0622  0.0033
 -2.7499 -2.3306 -2.0143 -1.7867 -1.6363 -1.5239 -1.4133 -1.3038 -1.2018 -1.1075
 -1.0159 -0.9203 -0.8158 -0.7101 -0.6118 -0.4086 -0.2574 -0.1465 -0.0672 -0.0094
  0.0343
 -2.6090 -2.2052 -1.8902 -1.6483 -1.4664 -1.3339 -1.2456 -1.1820 -1.1101 -1.0238
 -0.9353 -0.8501 -0.7618 -0.6673 -0.5767 -0.3845 -0.2448 -0.1446 -0.0739 -0.0219
  0.0184  0.0504
 -2.5104 -2.1347 -1.8359 -1.5987 -1.4103 -1.2622 -1.1476 -1.0605 -0.9972 -0.9428
 -0.8757 -0.7986 -0.7188 -0.6355 -0.5513 -0.3697 -0.2369 -0.1438 -0.0801 -0.0338
  0.0024  0.0319  0.0561  0.0761
 -2.4141 -2.0734 -1.7981 -1.5748 -1.3906 -1.2377 -1.1120 -1.0102 -0.9273 -0.8589
 -0.8010 -0.7423 -0.6777 -0.6063 -0.5311 -0.3596 -0.2311 -0.1419 -0.0833 -0.0431
 -0.0119  0.0140  0.0357  0.0540  0.0695  0.0821  0.0907  0.0932  0.0857  0.0716
 -2.3084 -2.0035 -1.7554 -1.5505 -1.3773 -1.2279 -1.0987 -0.9883 -0.8956 -0.8169
 -0.7481 -0.6860 -0.6286 -0.5700 -0.5065 -0.3502 -0.2255 -0.1380 -0.0822 -0.0474
 -0.0222 -0.0013  0.0165  0.0321  0.0457  0.0574  0.0666  0.0722  0.0716  0.0597
  0.0410
 -2.1946 -1.9234 -1.7018 -1.5165 -1.3573 -1.2168 -1.0908 -0.9777 -0.8786 -0.7933
 -0.7189 -0.6522 -0.5913 -0.5338 -0.4774 -0.3379 -0.2193 -0.1326 -0.0773 -0.0455
 -0.0262 -0.0115  0.0011  0.0123  0.0226  0.0321  0.0400  0.0460  0.0492  0.0447
  0.0286
 -2.0755 -1.8344 -1.6357 -1.4691 -1.3249 -1.1956 -1.0767 -0.9667 -0.8661 -0.7762
 -0.6975 -0.6282 -0.5652 -0.5069 -0.4514 -0.3216 -0.2106 -0.1258 -0.0697 -0.0384
 -0.0230 -0.0145 -0.0083 -0.0027  0.0028  0.0083  0.0135  0.0179  0.0207  0.0202
  0.0130
 -1.9630 -1.7486 -1.5684 -1.4165 -1.2849 -1.1665 -1.0564 -0.9525 -0.8547 -0.7640
 -0.6820 -0.6095 -0.5454 -0.4873 -0.4329 -0.3078 -0.2019 -0.1197 -0.0627 -0.0297
 -0.0148 -0.0102 -0.0100 -0.0109 -0.0115 -0.0114 -0.0107 -0.0097 -0.0089 -0.0094
 -0.0107
 -1.8602 -1.6674 -1.5017 -1.3608 -1.2387 -1.1292 -1.0274 -0.9306 -0.8381 -0.7501
 -0.6679 -0.5930 -0.5267 -0.4683 -0.4152 -0.2954 -0.1929 -0.1130 -0.0561 -0.0211
 -0.0048 -0.0010 -0.0044 -0.0111 -0.0182 -0.0244 -0.0296 -0.0336 -0.0367 -0.0398
 -0.0437
 -1.7670 -1.5936 -1.4410 -1.3075 -1.1912 -1.0877 -0.9924 -0.9020 -0.8152 -0.7318
 -0.6523 -0.5777 -0.5082 -0.4481 -0.3983 -0.2844 -0.1836 -0.1057 -0.0499
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F606W
 -4.4314 -3.9125 -3.4547 -3.0547 -2.7072 -2.3972 -2.1099 -1.8393 -1.6014 -1.3995
 -1.2252 -1.0706 -0.9307 -0.8066 -0.6960 -0.4665 -0.2886 -0.1520 -0.0505
 -4.0704 -3.5568 -3.0981 -2.7013 -2.3656 -2.0821 -1.8364 -1.6155 -1.4225 -1.2564
 -1.1098 -0.9752 -0.8491 -0.7337 -0.6301 -0.4182 -0.2593 -0.1392 -0.0508  0.0136
 -3.5763 -3.1089 -2.7401 -2.4191 -2.1290 -1.8753 -1.6558 -1.4643 -1.2982 -1.1548
 -1.0282 -0.9111 -0.7975 -0.6897 -0.5911 -0.3900 -0.2424 -0.1336 -0.0543  0.0036
  0.0472
 -3.2867 -2.7762 -2.3751 -2.0678 -1.8400 -1.6703 -1.5138 -1.3583 -1.2116 -1.0810
 -0.9662 -0.8626 -0.7625 -0.6630 -0.5692 -0.3752 -0.2341 -0.1322 -0.0594 -0.0070
  0.0329  0.0645
 -3.1497 -2.6294 -2.2157 -1.8944 -1.6458 -1.4580 -1.3204 -1.2170 -1.1283 -1.0285
 -0.9236 -0.8251 -0.7340 -0.6445 -0.5563 -0.3681 -0.2305 -0.1328 -0.0646 -0.0168
  0.0189  0.0476  0.0712  0.0903
 -3.0786 -2.5654 -2.1530 -1.8300 -1.5778 -1.3796 -1.2235 -1.1007 -1.0064 -0.9365
 -0.8708 -0.7940 -0.7108 -0.6279 -0.5463 -0.3644 -0.2288 -0.1332 -0.0681 -0.0245
  0.0067  0.0316  0.0523  0.0697  0.0842  0.0963  0.1035  0.1035  0.0954  0.0819
 -3.0183 -2.5275 -2.1269 -1.8095 -1.5585 -1.3577 -1.1951 -1.0626 -0.9544 -0.8657
 -0.7940 -0.7342 -0.6739 -0.6068 -0.5344 -0.3615 -0.2272 -0.1323 -0.0687 -0.0283
 -0.0019  0.0180  0.0349  0.0493  0.0618  0.0721  0.0797  0.0838  0.0818  0.0695
  0.0508
 -2.9421 -2.4849 -2.1063 -1.8010 -1.5565 -1.3578 -1.1938 -1.0557 -0.9392 -0.8410
 -0.7573 -0.6855 -0.6239 -0.5678 -0.5097 -0.3561 -0.2248 -0.1298 -0.0663 -0.0275
 -0.0052  0.0093  0.0209  0.0310  0.0401  0.0481  0.0545  0.0590  0.0606  0.0549
  0.0382
 -2.8400 -2.4233 -2.0735 -1.7864 -1.5526 -1.3602 -1.1985 -1.0596 -0.9388 -0.8337
 -0.7427 -0.6635 -0.5939 -0.5325 -0.4768 -0.3421 -0.2193 -0.1248 -0.0609 -0.0222
 -0.0024  0.0070  0.0126  0.0171  0.0214  0.0256  0.0292  0.0321  0.0333  0.0303
  0.0229
 -2.7234 -2.3545 -2.0362 -1.7694 -1.5478 -1.3628 -1.2052 -1.0681 -0.9465 -0.8380
 -0.7415 -0.6565 -0.5816 -0.5153 -0.4559 -0.3261 -0.2120 -0.1200 -0.0551 -0.0151
  0.0048  0.0112  0.0114  0.0097  0.0080  0.0070  0.0062  0.0057  0.0049  0.0028
  0.0000
 -2.5978 -2.2737 -1.9892 -1.7450 -1.5379 -1.3613 -1.2085 -1.0739 -0.9534 -0.8444
 -0.7454 -0.6561 -0.5766 -0.5065 -0.4442 -0.3123 -0.2029 -0.1142 -0.0491 -0.0073
  0.0141  0.0201  0.0170  0.0099  0.0019 -0.0054 -0.0119 -0.0172 -0.0218 -0.0264
 -0.0318
 -2.4785 -2.1894 -1.9355 -1.7139 -1.5226 -1.3559 -1.2087 -1.0770 -0.9578 -0.8492
