 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F098M
  1.1645  1.1469  1.1299  1.1132  1.0970  1.0596  1.0191  0.9712  0.9142  0.8482
  0.7775  0.7065  0.6377  0.5719  0.5094  0.4497  0.3925  0.3376  0.2806  0.2286
  0.1803
  1.5621  1.5206  1.4678  1.4195  1.3806  1.3428  1.3076  1.2757  1.2472  1.2215
  1.1980  1.1761  1.1556  1.1359  1.1168  1.0726  1.0305  0.9819  0.9252  0.8607
  0.7905  0.7180  0.6457  0.5754  0.5082  0.4443  0.3831  0.3247  0.2686  0.2141
  0.1606
  1.6335  1.6011  1.5420  1.4816  1.4423  1.4037  1.3662  1.3305  1.2970  1.2659
  1.2372  1.2104  1.1854  1.1618  1.1389  1.0848  1.0410  0.9923  0.9356
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F098M
  1.1648  1.1361  1.0972  1.0538  1.0137  0.9810  0.9677  0.9425  0.9300  0.9317
  0.9473  0.9765  1.0034  1.0307  1.0540  1.0904  1.0855  1.0462  0.9894
  1.1750  1.1623  1.1300  1.0966  1.0648  1.0316  0.9985  0.9691  0.9479  0.9378
  0.9408  0.9564  0.9797  1.0032  1.0231  1.0509  1.0453  1.0107  0.9618  0.9087
  1.1382  1.1409  1.1357  1.1189  1.0853  1.0446  1.0115  0.9868  0.9672  0.9520
  0.9451  0.9491  0.9642  0.9834  1.0004  1.0239  1.0183  0.9858  0.9378  0.8847
  0.8307
  1.1154  1.1156  1.1148  1.1110  1.1013  1.0832  1.0532  1.0158  0.9853  0.9673
  0.9569  0.9526  0.9577  0.9709  0.9841  1.0037  0.9973  0.9664  0.9190  0.8660
  0.8119  0.7581
  1.1154  1.1082  1.1039  1.1013  1.0980  1.0914  1.0797  1.0623  1.0366  1.0070
  0.9841  0.9692  0.9632  0.9671  0.9763  0.9904  0.9827  0.9525  0.9053  0.8513
  0.7964  0.7420  0.6885  0.6360
  1.1390  1.1213  1.1097  1.1030  1.0990  1.0954  1.0901  1.0815  1.0697  1.0537
  1.0330  1.0114  0.9928  0.9815  0.9787  0.9840  0.9743  0.9445  0.8970  0.8411
  0.7843  0.7283  0.6735  0.6200  0.5679  0.5168  0.4657  0.4129  0.3555  0.2964
  1.1847  1.1554  1.1336  1.1194  1.1108  1.1054  1.1008  1.0951  1.0876  1.0781
  1.0667  1.0526  1.0350  1.0177  1.0044  0.9860  0.9722  0.9423  0.8947  0.8364
  0.7763  0.7177  0.6608  0.6055  0.5519  0.4998  0.4487  0.3976  0.3445  0.2859
  0.2252
  1.2476  1.2084  1.1763  1.1523  1.1360  1.1253  1.1177  1.1113  1.1043  1.0963
  1.0873  1.0772  1.0650  1.0512  1.0367  1.0039  0.9770  0.9452  0.8978  0.8379
  0.7740  0.7115  0.6514  0.5934  0.5375  0.4837  0.4312  0.3799  0.3287  0.2745
  0.2146
  1.3206  1.2750  1.2347  1.2015  1.1761  1.1576  1.1442  1.1340  1.1249  1.1158
  1.1063  1.0962  1.0855  1.0737  1.0612  1.0269  0.9906  0.9525  0.9046  0.8441
  0.7771  0.7100  0.6456  0.5840  0.5250  0.4683  0.4136  0.3606  0.3086  0.2563
  0.2012
  1.3981  1.3494  1.3042  1.2641  1.2304  1.2033  1.1823  1.1660  1.1524  1.1402
  1.1284  1.1164  1.1044  1.0922  1.0797  1.0463  1.0076  0.9644  0.9149  0.8549
  0.7868  0.7163  0.6473  0.5812  0.5182  0.4580  0.4001  0.3445  0.2906  0.2376
  0.1848
  1.4773  1.4270  1.3798  1.3355  1.2959  1.2613  1.2324  1.2087  1.1888  1.1717
  1.1561  1.1409  1.1262  1.1117  1.0975  1.0619  1.0228  0.9774  0.9260  0.8667
  0.7993  0.7275  0.6552  0.5848  0.5172  0.4527  0.3910  0.3319  0.2750  0.2198
  0.1656
  1.5536  1.5044  1.4568  1.4109  1.3679  1.3283  1.2929  1.2619  1.2352  1.2118
  1.1910  1.1715  1.1485  1.1324  1.1146  1.0737  1.0362  0.9915  0.9379
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F098M
  1.1960  1.1676  1.1286  1.0834  1.0366  0.9930  0.9565  0.9303  0.9165  0.9167
  0.9306  0.9547  0.9829  1.0085  1.0298  1.0637  1.0694  1.0468  0.9993
  1.2116  1.1946  1.1641  1.1234  1.0775  1.0312  0.9892  0.9553  0.9318  0.9208
  0.9236  0.9390  0.9616  0.9839  1.0026  1.0317  1.0357  1.0130  0.9695  0.9175
  1.2065  1.2014  1.1741  1.1390  1.1021  1.0622  1.0216  0.9848  0.9554  0.9356
  0.9275  0.9325  0.9481  0.9669  0.9834  1.0079  1.0095  0.9877  0.9462  0.8949
  0.8411
  1.1654  1.1734  1.1712  1.1564  1.1266  1.0837  1.0421  1.0075  0.9785  0.9558
  0.9411  0.9359  0.9424  0.9564  0.9704  0.9909  0.9899  0.9684  0.9283  0.8774
  0.8234  0.7693
  1.1352  1.1411  1.1429  1.1396  1.1303  1.1122  1.0838  1.0472  1.0080  0.9781
  0.9590  0.9483  0.9458  0.9526  0.9633  0.9798  0.9765  0.9544  0.9150  0.8640
  0.8091  0.7542  0.7001  0.6469
  1.1253  1.1246  1.1233  1.1215  1.1179  1.1107  1.0991  1.0826  1.0599  1.0295
  0.9983  0.9743  0.9609  0.9578  0.9624  0.9741  0.9685  0.9455  0.9063  0.8548
  0.7983  0.7416  0.6860  0.6317  0.5787  0.5272  0.4750  0.4202  0.3621  0.3034
  1.1381  1.1275  1.1194  1.1139  1.1101  1.1066  1.1014  1.0935  1.0825  1.0684
  1.0498  1.0259  1.0017  0.9834  0.9739  0.9733  0.9653  0.9414  0.9021  0.8500
  0.7913  0.7320  0.6742  0.6181  0.5636  0.5105  0.4581  0.4058  0.3515  0.2925
  0.2317
  1.1739  1.1518  1.1339  1.1212  1.1132  1.1083  1.1045  1.1002  1.0941  1.0860
  1.0762  1.0639  1.0472  1.0275  1.0093  0.9807  0.9667  0.9416  0.9022  0.8498
  0.7891  0.7266  0.6657  0.6068  0.5501  0.4951  0.4415  0.3889  0.3365  0.2813
  0.2209
  1.2302  1.1969  1.1685  1.1464  1.1308  1.1208  1.1144  1.1097  1.1050  1.0992
  1.0921  1.0837  1.0735  1.0607  1.0454  1.0059  0.9742  0.9454  0.9056  0.8533
  0.7912  0.7254  0.6605  0.5981  0.5382  0.4805  0.4247  0.3705  0.3172  0.2631
  0.2078
  1.3007  1.2589  1.2216  1.1901  1.1655  1.1477  1.1354  1.1270  1.1203  1.1140
  1.1071  1.0992  1.0905  1.0806  1.0692  1.0333  0.9931  0.9546  0.9129  0.8612
  0.7992  0.7312  0.6625  0.5958  0.5320  0.4708  0.4119  0.3551  0.3000  0.2458
  0.1919
  1.3796  1.3330  1.2891  1.2499  1.2169  1.1904  1.1703  1.1554  1.1440  1.1346
  1.1257  1.1165  1.1068  1.0967  1.0859  1.0540  1.0139  0.9696  0.9232  0.8711
  0.8100  0.7416  0.6702  0.5996  0.5314  0.4660  0.4033  0.3431  0.2851  0.2287
  0.1734
  1.4648  1.4147  1.3670  1.3221  1.2824  1.2482  1.2198  1.1971  1.1789  1.1640
  1.1511  1.1390  1.1252  1.1141  1.0955  1.0680  1.0366  0.9904  0.9365
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F098M
  1.1111  1.0907  1.0620  1.0291  0.9955  0.9647  0.9400  0.9233  0.9146  0.9166
  0.9303  0.9522  0.9772  0.9998  1.0185  1.0485  1.0577  1.0458  1.0103
  1.1715  1.1543  1.1248  1.0877  1.0474  1.0080  0.9735  0.9459  0.9265  0.9179
  0.9221  0.9375  0.9583  0.9785  0.9953  1.0213  1.0275  1.0143  0.9803  0.9321
  1.2020  1.1950  1.1724  1.1381  1.0967  1.0532  1.0122  0.9768  0.9489  0.9307
  0.9245  0.9311  0.9467  0.9644  0.9797  1.0022  1.0054  0.9906  0.9576  0.9107
  0.8577
  1.2111  1.2154  1.1974  1.1685  1.1338  1.0933  1.0509  1.0117  0.9782  0.9525
  0.9371  0.9336  0.9416  0.9557  0.9694  0.9891  0.9896  0.9732  0.9403  0.8943
  0.8412  0.7867
  1.1778  1.2019  1.2068  1.1946  1.1669  1.1268  1.0826  1.0417  1.0065  0.9780
  0.9570  0.9452  0.9441  0.9522  0.9634  0.9806  0.9787  0.9607  0.9276  0.8819
  0.8285  0.7730  0.7180  0.6638
  1.1479  1.1658  1.1754  1.1768  1.1689  1.1515  1.1246  1.0882  1.0452  1.0070
  0.9799  0.9630  0.9547  0.9550  0.9619  0.9758  0.9719  0.9525  0.9188  0.8730
  0.8190  0.7621  0.7055  0.6500  0.5956  0.5418  0.4879  0.4316  0.3722  0.3132
  1.1331  1.1457  1.1527  1.1553  1.1533  1.1462  1.1334  1.1150  1.0913  1.0614
  1.0274  0.9969  0.9763  0.9669  0.9661  0.9745  0.9686  0.9479  0.9136  0.8675
  0.8129  0.7542  0.6954  0.6379  0.5820  0.5272  0.4731  0.4187  0.3624  0.3024
  0.2417
  1.1367  1.1413  1.1425  1.1417  1.1396  1.1358  1.1296  1.1200  1.1071  1.0913
  1.0727  1.0500  1.0244  1.0016  0.9858  0.9766  0.9686  0.9465  0.9117  0.8655
  0.8103  0.7498  0.6884  0.6282  0.5699  0.5133  0.4578  0.4033  0.3486  0.2918
  0.2308
  1.1609  1.1553  1.1483  1.1413  1.1352  1.1301  1.1256  1.1203  1.1132  1.1041
  1.0931  1.0803  1.0652  1.0470  1.0274  0.9894  0.9718  0.9480  0.9126  0.8664
  0.8108  0.7487  0.6843  0.6208  0.5593  0.4999  0.4422  0.3861  0.3308  0.2748
  0.2179
  1.2072  1.1894  1.1730  1.1577  1.1451  1.1353  1.1284  1.1232  1.1182  1.1125
  1.1054  1.0967  1.0868  1.0753  1.0616  1.0201  0.9827  0.9534  0.9172  0.8712
  0.8159  0.7531  0.6863  0.6192  0.5540  0.4913  0.4306  0.3720  0.3149  0.2588
  0.2025
  1.2718  1.2435  1.2171  1.1927  1.1718  1.1553  1.1431  1.1344  1.1279  1.1223
  1.1164  1.1095  1.1014  1.0922  1.0819  1.0483  1.0060  0.9645  0.9247  0.8786
  0.8239  0.7613  0.6931  0.6229  0.5539  0.4872  0.4229  0.3610  0.3012  0.2429
  0.1858
  1.3509  1.3144  1.2789  1.2459  1.2169  1.1925  1.1731  1.1583  1.1472  1.1386
  1.1311  1.1236  1.1156  1.1067  1.0883  1.0740  1.0417  0.9813  0.9351
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = F098M
  1.0251  1.0116  0.9920  0.9705  0.9508  0.9354  0.9263  0.9232  0.9219  0.9262
  0.9389  0.9582  0.9799  1.0005  1.0177  1.0452  1.0535  1.0447  1.0162
  1.1069  1.0939  1.0705  1.0416  1.0113  0.9832  0.9609  0.9439  0.9311  0.9255
  0.9300  0.9436  0.9622  0.9806  0.9963  1.0202  1.0257  1.0142  0.9857  0.9409
  1.1627  1.1564  1.1358  1.1055  1.0701  1.0338  1.0011  0.9735  0.9510  0.9360
  0.9312  0.9374  0.9514  0.9676  0.9821  1.0031  1.0058  0.9927  0.9633  0.9197
  0.8679
  1.1922  1.1920  1.1799  1.1558  1.1221  1.0832  1.0444  1.0094  0.9793  0.9561
  0.9422  0.9393  0.9468  0.9596  0.9726  0.9914  0.9917  0.9766  0.9465  0.9034
  0.8519  0.7975
  1.1873  1.1995  1.2108  1.1919  1.1599  1.1230  1.0837  1.0456  1.0114  0.9827
  0.9615  0.9498  0.9489  0.9565  0.9671  0.9838  0.9820  0.9651  0.9341  0.8912
  0.8396  0.7845  0.7292  0.6745
  1.1622  1.1853  1.1995  1.2012  1.1901  1.1658  1.1282  1.0838  1.0426  1.0095
  0.9845  0.9673  0.9586  0.9590  0.9655  0.9795  0.9759  0.9574  0.9256  0.8823
  0.8306  0.7744  0.7176  0.6617  0.6066  0.5523  0.4972  0.4394  0.3790  0.3196
  1.1377  1.1609  1.1754  1.1822  1.1811  1.1717  1.1539  1.1281  1.0942  1.0551
  1.0185  0.9914  0.9754  0.9684  0.9688  0.9779  0.9728  0.9529  0.9203  0.8767
  0.8246  0.7673  0.7085  0.6506  0.5938  0.5382  0.4829  0.4274  0.3699  0.3090
  0.2484
  1.1299  1.1477  1.1585  1.1639  1.1649  1.1613  1.1525  1.1386  1.1198  1.0971
  1.0708  1.0414  1.0135  0.9927  0.9815  0.9794  0.9725  0.9513  0.9181  0.8743
  0.8218  0.7633  0.7023  0.6418  0.5827  0.5251  0.4687  0.4129  0.3570  0.2990
  0.2374
  1.1385  1.1487  1.1536  1.1547  1.1535  1.1504  1.1454  1.1378  1.1270  1.1133
  1.0977  1.0803  1.0607  1.0389  1.0180  0.9868  0.9750  0.9523  0.9184  0.8743
  0.8215  0.7620  0.6988  0.6351  0.5729  0.5126  0.4539  0.3966  0.3402  0.2835
  0.2250
  1.1679  1.1669  1.1642  1.1588  1.1529  1.1470  1.1416  1.1359  1.1294  1.1212
  1.1112  1.0998  1.0873  1.0734  1.0575  1.0139  0.9820  0.9567  0.9220  0.8780
  0.8254  0.7654  0.7005  0.6339  0.5682  0.5046  0.4430  0.3833  0.3251  0.2678
  0.2104
  1.2190  1.2058  1.1925  1.1796  1.1669  1.1559  1.1468  1.1396  1.1334  1.1274
  1.1205  1.1124  1.1030  1.0927  1.0814  1.0453  1.0030  0.9651  0.9284  0.8843
  0.8320  0.7721  0.7064  0.6374  0.5684  0.5011  0.4360  0.3731  0.3122  0.2528
  0.1944
  1.2895  1.2649  1.2411  1.2191  1.1986  1.1805  1.1657  1.1540  1.1450  1.1377
  1.1310  1.1240  1.1160  1.1071  1.0897  1.0810  1.0380  0.9775  0.9376
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = F098M
  0.9068  0.8999  0.8902  0.8825  0.8817  0.8890  0.9046  0.9247  0.9360  0.9438
  0.9544  0.9698  0.9878  1.0056  1.0210  1.0458  1.0522  1.0442  1.0207
  1.0130  1.0044  0.9883  0.9698  0.9534  0.9428  0.9405  0.9422  0.9414  0.9408
  0.9450  0.9557  0.9708  0.9868  1.0010  1.0225  1.0266  1.0164  0.9912  0.9505
  1.0932  1.0893  1.0730  1.0496  1.0240  1.0002  0.9822  0.9692  0.9576  0.9484
  0.9451  0.9497  0.9607  0.9746  0.9876  1.0070  1.0087  0.9962  0.9695  0.9293
  0.8795
  1.1435  1.1493  1.1394  1.1178  1.0891  1.0578  1.0285  1.0041  0.9828  0.9652
  0.9541  0.9512  0.9567  0.9672  0.9788  0.9963  0.9961  0.9815  0.9535  0.9133
  0.8639  0.8100
  1.1769  1.1898  1.1832  1.1665  1.1420  1.1104  1.0758  1.0435  1.0147  0.9898
  0.9711  0.9604  0.9588  0.9646  0.9736  0.9892  0.9873  0.9711  0.9418  0.9013
  0.8520  0.7977  0.7423  0.6872
  1.1621  1.1935  1.2085  1.2069  1.1888  1.1573  1.1195  1.0816  1.0478  1.0184
  0.9943  0.9767  0.9677  0.9671  0.9723  0.9851  0.9817  0.9639  0.9337  0.8926
  0.8431  0.7883  0.7317  0.6753  0.6195  0.5640  0.5075  0.4487  0.3874  0.3273
  1.1396  1.1718  1.1928  1.2030  1.2020  1.1900  1.1669  1.1328  1.0916  1.0521
  1.0203  0.9976  0.9829  0.9756  0.9753  0.9834  0.9787  0.9596  0.9285  0.8869
  0.8372  0.7817  0.7235  0.6652  0.6078  0.5512  0.4950  0.4380  0.3790  0.3171
  0.2561
  1.1259  1.1548  1.1743  1.1860  1.1902  1.1869  1.1761  1.1579  1.1330  1.1024
  1.0685  1.0354  1.0090  0.9923  0.9845  0.9845  0.9783  0.9579  0.9261  0.8843
  0.8341  0.7779  0.7180  0.6574  0.5976  0.5392  0.4816  0.4246  0.3673  0.3079
  0.2453
  1.1235  1.1479  1.1633  1.1723  1.1762  1.1755  1.1701  1.1600  1.1449  1.1260
  1.1046  1.0813  1.0565  1.0320  1.0116  0.9893  0.9804  0.9587  0.9259  0.8837
  0.8331  0.7761  0.7146  0.6514  0.5887  0.5276  0.4679  0.4094  0.3516  0.2934
  0.2335
  1.1366  1.1526  1.1633  1.1679  1.1687  1.1668  1.1626  1.1562  1.1472  1.1353
  1.1211  1.1056  1.0894  1.0721  1.0534  1.0095  0.9855  0.9624  0.9289  0.8866
  0.8360  0.7785  0.7159  0.6504  0.5847  0.5205  0.4579  0.3971  0.3376  0.2789
  0.2200
  1.1709  1.1757  1.1771  1.1764  1.1723  1.1668  1.1607  1.1544  1.1475  1.1396
  1.1302  1.1193  1.1074  1.0949  1.0818  1.0424  1.0016  0.9693  0.9346  0.8919
  0.8415  0.7839  0.7207  0.6535  0.5851  0.5175  0.4516  0.3877  0.3257  0.2650
  0.2052
  1.2278  1.2198  1.2106  1.2007  1.1907  1.1799  1.1697  1.1606  1.1526  1.1452
  1.1378  1.1295  1.1203  1.1101  1.0968  1.0880  1.0287  0.9794  0.9430
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = F098M
  0.7555  0.7526  0.7518  0.7588  0.7808  0.8178  0.8682  0.9224  0.9520  0.9644
  0.9728  0.9835  0.9970  1.0114  1.0248  1.0468  1.0513  1.0427  1.0223
  0.8885  0.8825  0.8729  0.8659  0.8666  0.8789  0.9051  0.9355  0.9533  0.9597
  0.9634  0.9701  0.9808  0.9934  1.0055  1.0246  1.0271  1.0166  0.9940  0.9581
  0.9958  0.9930  0.9808  0.9652  0.9518  0.9450  0.9485  0.9588  0.9647  0.9644
  0.9630  0.9649  0.9718  0.9820  0.9928  1.0100  1.0106  0.9979  0.9733  0.9367
  0.8898
  1.0727  1.0786  1.0703  1.0531  1.0321  1.0123  0.9982  0.9913  0.9854  0.9776
  0.9702  0.9667  0.9688  0.9757  0.9847  0.9999  0.9990  0.9846  0.9582  0.9207
  0.8741  0.8218
  1.1227  1.1350  1.1352  1.1234  1.1026  1.0771  1.0518  1.0313  1.0143  0.9984
  0.9845  0.9750  0.9716  0.9741  0.9803  0.9932  0.9909  0.9750  0.9472  0.9089
  0.8621  0.8096  0.7548  0.7002
  1.1501  1.1794  1.1873  1.1775  1.1577  1.1327  1.1037  1.0747  1.0490  1.0258
  1.0054  0.9896  0.9801  0.9773  0.9797  0.9893  0.9857  0.9683  0.9395  0.9004
  0.8533  0.8004  0.7446  0.6883  0.6323  0.5763  0.5192  0.4592  0.3971  0.3365
  1.1348  1.1736  1.1982  1.2086  1.2050  1.1880  1.1591  1.1227  1.0868  1.0562
  1.0306  1.0097  0.9945  0.9857  0.9834  0.9879  0.9829  0.9643  0.9345  0.8948
  0.8471  0.7938  0.7369  0.6790  0.6214  0.5644  0.5076  0.4496  0.3893  0.3267
  0.2652
  1.1200  1.1580  1.1846  1.2013  1.2080  1.2050  1.1925  1.1706  1.1396  1.1034
  1.0672  1.0366  1.0143  0.9999  0.9919  0.9891  0.9826  0.9627  0.9320  0.8919
  0.8437  0.7897  0.7317  0.6718  0.6122  0.5534  0.4951  0.4374  0.3789  0.3182
  0.2548
  1.1129  1.1478  1.1723  1.1882  1.1970  1.1990  1.1939  1.1820  1.1636  1.1398
  1.1124  1.0829  1.0538  1.0287  1.0105  0.9936  0.9847  0.9636  0.9317  0.8910
  0.8423  0.7873  0.7281  0.6663  0.6041  0.5428  0.4824  0.4231  0.3642  0.3049
  0.2437
  1.1140  1.1449  1.1664  1.1799  1.1871  1.1893  1.1870  1.1802  1.1688  1.1532
  1.1345  1.1142  1.0932  1.0714  1.0497  1.0075  0.9894  0.9673  0.9345  0.8933
  0.8444  0.7889  0.7286  0.6652  0.6006  0.5364  0.4734  0.4118  0.3514  0.2915
  0.2313
  1.1313  1.1539  1.1698  1.1798  1.1840  1.1841  1.1811  1.1758  1.1680  1.1576
  1.1447  1.1301  1.1147  1.0990  1.0829  1.0392  1.0011  0.9736  0.9399  0.8981
  0.8491  0.7934  0.7324  0.6677  0.6009  0.5340  0.4679  0.4034  0.3404  0.2786
  0.2176
  1.1710  1.1816  1.1885  1.1915  1.1917  1.1882  1.1827  1.1760  1.1685  1.1602
  1.1508  1.1401  1.1283  1.1158  1.1101  1.0887  1.0198  0.9825  0.9479
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = F098M
  0.5828  0.5796  0.5850  0.6070  0.6531  0.7325  0.8322  0.9273  0.9783  0.9979
  1.0054  1.0119  1.0208  1.0317  1.0422  1.0603  1.0620  1.0508  1.0306
  0.7404  0.7337  0.7292  0.7340  0.7550  0.7971  0.8622  0.9317  0.9742  0.9906
  0.9952  0.9985  1.0047  1.0135  1.0230  1.0388  1.0390  1.0267  1.0045  0.9717
  0.8751  0.8706  0.8612  0.8540  0.8554  0.8708  0.9037  0.9472  0.9787  0.9913
  0.9933  0.9932  0.9960  1.0022  1.0101  1.0244  1.0235  1.0097  0.9856  0.9511
  0.9068
  0.9798  0.9835  0.9760  0.9635  0.9523  0.9479  0.9552  0.9743  0.9920  0.9991
  0.9979  0.9944  0.9933  0.9962  1.0019  1.0141  1.0124  0.9975  0.9717  0.9361
  0.8915  0.8404
  1.0607  1.0661  1.0666  1.0565  1.0409  1.0250  1.0140  1.0122  1.0149  1.0140
  1.0083  1.0011  0.9960  0.9950  0.9977  1.0070  1.0043  0.9885  0.9616  0.9249
  0.8800  0.8288  0.7741  0.7182
  1.1100  1.1269  1.1300  1.1256  1.1138  1.0957  1.0751  1.0581  1.0465  1.0362
  1.0247  1.0130  1.0036  0.9984  0.9975  1.0026  0.9987  0.9820  0.9543  0.9170
  0.8714  0.8199  0.7646  0.7079  0.6509  0.5939  0.5349  0.4727  0.4093  0.3472
  1.1205  1.1603  1.1822  1.1868  1.1766  1.1571  1.1332  1.1073  1.0844  1.0650
  1.0470  1.0301  1.0161  1.0064  1.0014  1.0008  0.9955  0.9777  0.9493  0.9115
  0.8655  0.8135  0.7575  0.6995  0.6412  0.5834  0.5251  0.4650  0.4025  0.3385
  0.2757
  1.1094  1.1534  1.1847  1.2035  1.2102  1.2058  1.1909  1.1660  1.1343  1.1027
  1.0751  1.0522  1.0335  1.0191  1.0096  1.0019  0.9947  0.9758  0.9465  0.9083
  0.8619  0.8093  0.7525  0.6931  0.6331  0.5734  0.5139  0.4544  0.3940  0.3310
  0.2662
  1.1014  1.1443  1.1757  1.1972  1.2099  1.2137  1.2093  1.1971  1.1769  1.1501
  1.1196  1.0887  1.0608  1.0388  1.0234  1.0061  0.9963  0.9762  0.9457  0.9067
  0.8599  0.8066  0.7488  0.6880  0.6260  0.5641  0.5027  0.4418  0.3811  0.3197
  0.2562
  1.0970  1.1388  1.1686  1.1891  1.2020  1.2082  1.2082  1.2020  1.1898  1.1720
  1.1503  1.1261  1.1010  1.0761  1.0533  1.0157  1.0003  0.9793  0.9478  0.9082
  0.8612  0.8075  0.7488  0.6869  0.6230  0.5587  0.4949  0.4320  0.3699  0.3078
  0.2457
  1.1021  1.1392  1.1670  1.1854  1.1966  1.2019  1.2025  1.1988  1.1908  1.1787
  1.1631  1.1451  1.1262  1.1071  1.0880  1.0417  1.0085  0.9847  0.9525  0.9121
  0.8648  0.8109  0.7517  0.6888  0.6234  0.5569  0.4904  0.4248  0.3603  0.2967
  0.2337
  1.1241  1.1527  1.1741  1.1890  1.1978  1.2009  1.2000  1.1960  1.1894  1.1804
  1.1690  1.1555  1.1407  1.1255  1.1275  1.0841  1.0209  0.9924  0.9598
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = F098M
  0.4017  0.3902  0.3945  0.4594  0.5703  0.7002  0.8271  0.9326  1.0020  1.0309
  1.0392  1.0424  1.0468  1.0533  1.0612  1.0750  1.0740  1.0595  1.0385
  0.5774  0.5638  0.5591  0.5728  0.6143  0.6948  0.8056  0.9222  0.9921  1.0211
  1.0284  1.0292  1.0308  1.0352  1.0414  1.0532  1.0512  1.0368  1.0140  0.9830
  0.7364  0.7252  0.7149  0.7138  0.7302  0.7709  0.8403  0.9259  0.9891  1.0181
  1.0252  1.0240  1.0226  1.0242  1.0285  1.0385  1.0360  1.0208  0.9965  0.9639
  0.9227
  0.8684  0.8653  0.8554  0.8460  0.8447  0.8582  0.8916  0.9446  0.9936  1.0205
  1.0274  1.0247  1.0205  1.0189  1.0205  1.0278  1.0249  1.0092  0.9836  0.9496
  0.9073  0.8581
  0.9666  0.9763  0.9734  0.9635  0.9531  0.9486  0.9557  0.9784  1.0083  1.0285
  1.0340  1.0300  1.0234  1.0185  1.0169  1.0202  1.0165  1.0005  0.9741  0.9390
  0.8959  0.8464  0.7926  0.7366
  1.0347  1.0531  1.0609  1.0581  1.0481  1.0356  1.0261  1.0256  1.0346  1.0439
  1.0454  1.0394  1.0304  1.0224  1.0175  1.0155  1.0104  0.9939  0.9670  0.9313
  0.8875  0.8375  0.7832  0.7266  0.6693  0.6113  0.5512  0.4873  0.4230  0.3595
  1.0930  1.1224  1.1333  1.1298  1.1214  1.1101  1.0954  1.0807  1.0719  1.0678
  1.0624  1.0529  1.0413  1.0304  1.0222  1.0138  1.0067  0.9893  0.9619  0.9258
  0.8815  0.8309  0.7760  0.7185  0.6602  0.6017  0.5424  0.4814  0.4170  0.3519
  0.2879
  1.0945  1.1405  1.1713  1.1869  1.1888  1.1793  1.1619  1.1406  1.1185  1.1008
