 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F125W
  1.8823  1.8689  1.8507  1.8278  1.8057  1.7863  1.7744  1.7543  1.7385  1.7269
  1.7204  1.7193  1.7113  1.7036  1.6938  1.6527  1.5747  1.4755  1.3757
  1.9184  1.9051  1.8820  1.8501  1.8141  1.7867  1.7651  1.7449  1.7253  1.7068
  1.6915  1.6805  1.6725  1.6632  1.6504  1.5987  1.5257  1.4404  1.3511  1.2606
  1.9222  1.8979  1.8750  1.8516  1.8252  1.7929  1.7582  1.7321  1.7133  1.6968
  1.6793  1.6621  1.6485  1.6364  1.6224  1.5723  1.5014  1.4178  1.3301  1.2417
  1.1533
  1.9354  1.9048  1.8774  1.8520  1.8269  1.8001  1.7710  1.7394  1.7097  1.6876
  1.6705  1.6524  1.6343  1.6180  1.6017  1.5507  1.4820  1.3999  1.3130  1.2258
  1.1391  1.0529
  1.9604  1.9238  1.8912  1.8617  1.8340  1.8067  1.7787  1.7497  1.7203  1.6920
  1.6677  1.6474  1.6272  1.6078  1.5885  1.5347  1.4672  1.3864  1.2997  1.2127
  1.1268  1.0417  0.9575  0.8740
  1.9911  1.9506  1.9133  1.8796  1.8485  1.8188  1.7895  1.7600  1.7302  1.7011
  1.6738  1.6488  1.6254  1.6034  1.5820  1.5241  1.4567  1.3774  1.2906  1.2028
  1.1164  1.0316  0.9481  0.8655  0.7831  0.7005  0.6175  0.5338  0.4492  0.3637
  2.0174  1.9790  1.9396  1.9028  1.8685  1.8361  1.8047  1.7737  1.7428  1.7121
  1.6825  1.6547  1.6284  1.6034  1.5796  1.5184  1.4501  1.3721  1.2858  1.1968
  1.1089  1.0232  0.9394  0.8571  0.7762  0.6967  0.6173  0.5367  0.4539  0.3689
  0.2844
  2.0370  2.0014  1.9641  1.9270  1.8909  1.8564  1.8232  1.7907  1.7582  1.7261
  1.6945  1.6639  1.6348  1.6070  1.5807  1.5160  1.4465  1.3696  1.2843  1.1948
  1.1052  1.0176  0.9324  0.8495  0.7684  0.6890  0.6111  0.5333  0.4545  0.3736
  0.2899
  2.0393  2.0110  1.9798  1.9460  1.9110  1.8763  1.8422  1.8087  1.7752  1.7418
  1.7086  1.6760  1.6442  1.6136  1.5845  1.5153  1.4445  1.3678  1.2840  1.1948
  1.1041  1.0143  0.9269  0.8421  0.7600  0.6800  0.6017  0.5239  0.4463  0.3690
  0.2921
  2.0242  2.0078  1.9820  1.9548  1.9244  1.8920  1.8590  1.8257  1.7922  1.7584
  1.7245  1.6905  1.6569  1.6239  1.5921  1.5174  1.4446  1.3680  1.2856  1.1979
  1.1073  1.0164  0.9269  0.8398  0.7556  0.6743  0.5952  0.5181  0.4391  0.3639
  0.2912
  1.9917  1.9918  1.9707  1.9479  1.9252  1.8984  1.8689  1.8379  1.8059  1.7730
  1.7394  1.7051  1.6705  1.6362  1.6022  1.5218  1.4459  1.3689  1.2873  1.2010
  1.1116  1.0208  0.9302  0.8411  0.7546  0.6710  0.5902  0.5120  0.4358  0.3612
  0.2873
  1.9419  1.9630  1.9459  1.9240  1.9094  1.8903  1.8671  1.8409  1.8125  1.7822
  1.7505  1.7174  1.6832  1.6484  1.6148  1.5285  1.4484  1.3705  1.2891
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F125W
  1.9432  1.9162  1.8853  1.8514  1.8178  1.7865  1.7600  1.7341  1.7136  1.6988
  1.6900  1.6863  1.6818  1.6757  1.6666  1.6275  1.5610  1.4754  1.3799
  1.9441  1.9179  1.8814  1.8494  1.8200  1.7897  1.7594  1.7308  1.7053  1.6841
  1.6680  1.6572  1.6498  1.6418  1.6310  1.5887  1.5244  1.4435  1.3554  1.2652
  1.9223  1.9027  1.8804  1.8527  1.8153  1.7782  1.7500  1.7259  1.7023  1.6792
  1.6582  1.6408  1.6283  1.6174  1.6050  1.5613  1.4991  1.4211  1.3349  1.2467
  1.1583
  1.9157  1.8916  1.8686  1.8454  1.8200  1.7908  1.7555  1.7200  1.6938  1.6738
  1.6542  1.6343  1.6164  1.6016  1.5866  1.5409  1.4793  1.4034  1.3186  1.2316
  1.1447  1.0583
  1.9264  1.8959  1.8683  1.8430  1.8183  1.7927  1.7652  1.7356  1.7033  1.6735
  1.6513  1.6316  1.6121  1.5936  1.5761  1.5268  1.4648  1.3901  1.3061  1.2193
  1.1331  1.0477  0.9631  0.8787
  1.9520  1.9144  1.8810  1.8512  1.8239  1.7974  1.7708  1.7434  1.7154  1.6869
  1.6589  1.6344  1.6125  1.5919  1.5718  1.5182  1.4552  1.3811  1.2976  1.2102
  1.1234  1.0382  0.9542  0.8711  0.7886  0.7062  0.6233  0.5389  0.4522  0.3665
  1.9878  1.9444  1.9050  1.8699  1.8384  1.8092  1.7810  1.7529  1.7246  1.6966
  1.6694  1.6432  1.6179  1.5945  1.5725  1.5145  1.4497  1.3759  1.2930  1.2048
