 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F625W
 -1.2349 -0.6562 -0.2807 -0.1623 -0.3978 -0.8107 -1.4468 -1.3340 -1.2238 -1.1055
 -0.9822 -0.9015 -0.7608 -0.6228 -0.4961 -0.2515 -0.0687  0.0516  0.1287
 -2.1358 -1.8106 -1.5770 -1.4258 -1.3306 -1.2465 -1.1596 -1.0740 -0.9919 -0.9111
 -0.8219 -0.7198 -0.6095 -0.5018 -0.4024 -0.1957 -0.0456  0.0549  0.1200  0.1623
 -1.9663 -1.6634 -1.4261 -1.2448 -1.1140 -1.0290 -0.9761 -0.9225 -0.8539 -0.7748
 -0.6969 -0.6169 -0.5267 -0.4331 -0.3455 -0.1646 -0.0353  0.0512  0.1082  0.1463
  0.1720
 -1.8379 -1.5686 -1.3481 -1.1674 -1.0226 -0.9118 -0.8305 -0.7730 -0.7272 -0.6729
 -0.6045 -0.5348 -0.4618 -0.3831 -0.3058 -0.1434 -0.0286  0.0466  0.0962  0.1304
  0.1544  0.1710
 -1.7105 -1.4793 -1.2847 -1.1173 -0.9733 -0.8533 -0.7579 -0.6835 -0.6237 -0.5728
 -0.5219 -0.4646 -0.4055 -0.3406 -0.2745 -0.1282 -0.0229  0.0439  0.0863  0.1159
  0.1373  0.1527  0.1633  0.1713
 -1.5757 -1.3804 -1.2144 -1.0673 -0.9343 -0.8154 -0.7134 -0.6302 -0.5628 -0.5051
 -0.4523 -0.4011 -0.3515 -0.2989 -0.2434 -0.1146 -0.0164  0.0454  0.0811  0.1048
  0.1223  0.1351  0.1443  0.1503  0.1539  0.1540  0.1491  0.1384  0.1210  0.0965
 -1.4400 -1.2723 -1.1322 -1.0069 -0.8902 -0.7806 -0.6799 -0.5920 -0.5191 -0.4584
 -0.4047 -0.3541 -0.3059 -0.2595 -0.2119 -0.0993 -0.0085  0.0510  0.0826  0.0999
  0.1116  0.1203  0.1265  0.1305  0.1328  0.1350  0.1345  0.1283  0.1139  0.0906
  0.0620
 -1.3058 -1.1614 -1.0411 -0.9344 -0.8350 -0.7390 -0.6461 -0.5596 -0.4837 -0.4196
 -0.3654 -0.3168 -0.2708 -0.2271 -0.1836 -0.0822  0.0009  0.0592  0.0898  0.1026
  0.1079  0.1107  0.1123  0.1128  0.1125  0.1115  0.1109  0.1080  0.0995  0.0829
  0.0565
 -1.1763 -1.0533 -0.9460 -0.8529 -0.7677 -0.6851 -0.6036 -0.5240 -0.4496 -0.3836
 -0.3278 -0.2801 -0.2372 -0.1970 -0.1575 -0.0641  0.0128  0.0684  0.1001  0.1116
  0.1122  0.1085  0.1039  0.0993  0.0949  0.0907  0.0863  0.0799  0.0712  0.0605
  0.0479
 -1.0515 -0.9480 -0.8559 -0.7706 -0.6944 -0.6231 -0.5529 -0.4830 -0.4146 -0.3504
 -0.2932 -0.2447 -0.2035 -0.1667 -0.1319 -0.0476  0.0243  0.0775  0.1099  0.1231
  0.1225  0.1144  0.1036  0.0927  0.0826  0.0737  0.0655  0.0578  0.0452  0.0365
  0.0307
 -0.9314 -0.8455 -0.7708 -0.6938 -0.6211 -0.5559 -0.4943 -0.4338 -0.3736 -0.3149
 -0.2598 -0.2106 -0.1690 -0.1340 -0.1029 -0.0302  0.0364  0.0871  0.1194  0.1341
  0.1347  0.1256  0.1109  0.0942  0.0778  0.0629  0.0495  0.0374  0.0263  0.0154
  0.0036
 -0.8161 -0.7458 -0.6907 -0.6236 -0.5535 -0.4905 -0.4332 -0.3791 -0.3264 -0.2747
 -0.2246 -0.1777 -0.1359 -0.1006 -0.0705 -0.0119  0.0491  0.0972  0.1286
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F625W
 -2.9063 -2.3331 -1.8750 -1.5528 -1.4001 -1.3550 -1.4293 -1.2891 -1.1587 -1.0321
 -0.9056 -0.7948 -0.6671 -0.5472 -0.4382 -0.2179 -0.0526  0.0623  0.1371
 -2.6806 -2.2767 -1.9812 -1.7325 -1.5198 -1.3446 -1.2017 -1.0825 -0.9771 -0.8777
 -0.7780 -0.6737 -0.5666 -0.4641 -0.3701 -0.1763 -0.0342  0.0642  0.1288  0.1721
 -2.4052 -1.9769 -1.6550 -1.4243 -1.2729 -1.1609 -1.0526 -0.9472 -0.8510 -0.7639
 -0.6816 -0.5978 -0.5070 -0.4151 -0.3294 -0.1530 -0.0260  0.0610  0.1180  0.1560
  0.1818
 -2.2626 -1.8511 -1.5318 -1.2884 -1.1069 -0.9766 -0.8917 -0.8328 -0.7678 -0.6902
 -0.6114 -0.5373 -0.4623 -0.3821 -0.3048 -0.1401 -0.0226  0.0566  0.1074  0.1414
  0.1651  0.1815
 -2.1646 -1.7819 -1.4797 -1.2419 -1.0545 -0.9090 -0.7987 -0.7171 -0.6604 -0.6141
 -0.5571 -0.4914 -0.4242 -0.3548 -0.2847 -0.1320 -0.0208  0.0531  0.0987  0.1283
  0.1492  0.1641  0.1742  0.1802
 -2.0704 -1.7229 -1.4447 -1.2212 -1.0384 -0.8881 -0.7664 -0.6701 -0.5942 -0.5340
