 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F390M
 -7.6718 -7.1596 -6.6745 -6.2159 -5.7846 -5.3804 -5.0033 -4.6551 -4.3348 -4.0405
 -3.7737 -3.5329 -3.3141 -3.1090 -2.9136 -2.4482 -2.0193 -1.6426 -1.3223 -1.0797
 -0.9033 -0.7698 -0.6621 -0.5707 -0.4907 -0.4192 -0.3534 -0.2943 -0.2435 -0.2023
 -0.1713
 -7.8049 -7.2968 -6.8149 -6.3571 -5.9232 -5.5123 -5.1240 -4.7606 -4.4221 -4.1084
 -3.8192 -3.5551 -3.3150 -3.0941 -2.8887 -2.4316 -2.0195 -1.6588 -1.3506 -1.1056
 -0.9252 -0.7928 -0.6912 -0.6082 -0.5371 -0.4742 -0.4182 -0.3686 -0.3250 -0.2867
 -0.2533
 -7.9739 -7.4695 -6.9952 -6.5389 -6.1049 -5.6918 -5.2978 -4.9233 -4.5697 -4.2384
 -3.9291 -3.6428 -3.3795 -3.1384 -2.9164 -2.4407 -2.0363 -1.6821 -1.3816 -1.1372
 -0.9513 -0.8153 -0.7151 -0.6382 -0.5755 -0.5216 -0.4742 -0.4320 -0.3970 -0.3633
 -0.3318
 -8.1789 -7.6777 -7.2154 -6.7337 -6.3081 -5.8955 -5.5010 -5.1216 -4.7584 -4.4126
 -4.0857 -3.7790 -3.4932 -3.2293 -2.9862 -2.4730 -2.0606 -1.7094 -1.4116 -1.1671
 -0.9773 -0.8362 -0.7331 -0.6581 -0.6018 -0.5566 -0.5186 -0.4852 -0.4558 -0.4303
 -0.4090
 -8.4197 -7.9214 -7.4755 -6.9338 -6.5122 -6.1043 -5.7127 -5.3352 -4.9694 -4.6159
 -4.2765 -3.9530 -3.6472 -3.3611 -3.0981 -2.5285 -2.0924 -1.7407 -1.4406
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F390M
 -7.6045 -7.3089 -7.1017 -6.9607 -6.8563 -6.7643 -6.6852 -6.5693 -6.4219 -6.2244
 -5.9699 -5.6217 -5.3095 -5.0017 -4.7016 -3.9212 -3.0725 -2.3928 -1.7385
 -7.2446 -6.9723 -6.7746 -6.6005 -6.4390 -6.2912 -6.1534 -6.0156 -5.8602 -5.6687
 -5.4287 -5.1379 -4.8199 -4.5068 -4.2060 -3.4765 -2.7383 -2.0793 -1.5831 -1.2078
 -7.0595 -6.6818 -6.3742 -6.1357 -5.9670 -5.8332 -5.6923 -5.5338 -5.3602 -5.1705
 -4.9497 -4.6864 -4.3878 -4.0876 -3.8039 -3.1432 -2.5034 -1.9237 -1.4781 -1.1486
 -0.8939
 -7.0322 -6.5959 -6.2186 -5.8962 -5.6265 -5.4068 -5.2392 -5.1041 -4.9529 -4.7652
 -4.5548 -4.3209 -4.0528 -3.7693 -3.5013 -2.8955 -2.3336 -1.8193 -1.4124 -1.1111
 -0.8801 -0.6933
 -7.1152 -6.6309 -6.2042 -5.8285 -5.4995 -5.2139 -4.9681 -4.7583 -4.5861 -4.4317
 -4.2534 -4.0462 -3.8121 -3.5537 -3.2962 -2.7281 -2.2226 -1.7587 -1.3793 -1.0964
 -0.8821 -0.7105 -0.5665 -0.4419
 -7.2972 -6.7685 -6.2954 -5.8738 -5.4998 -5.1680 -4.8742 -4.6144 -4.3836 -4.1809
 -4.0039 -3.8308 -3.6381 -3.4157 -3.1785 -2.6301 -2.1607 -1.7337 -1.3729 -1.0996
 -0.8955 -0.7351 -0.6021 -0.4875 -0.3866 -0.2968 -0.2164 -0.1425 -0.0741 -0.0193
 -7.5581 -6.9939 -6.4794 -6.0138 -5.5964 -5.2240 -4.8916 -4.5943 -4.3270 -4.0855
 -3.8680 -3.6734 -3.4949 -3.3086 -3.1056 -2.5877 -2.1366 -1.7349 -1.3873 -1.1165
 -0.9163 -0.7635 -0.6395 -0.5339 -0.4416 -0.3597 -0.2869 -0.2216 -0.1633 -0.1139
 -0.0746
 -7.8700 -7.2821 -6.7371 -6.2343 -5.7758 -5.3631 -4.9936 -4.6619 -4.3631 -4.0921
 -3.8448 -3.6203 -3.4178 -3.2290 -3.0446 -2.5767 -2.1386 -1.7532 -1.4160 -1.1440
 -0.9421 -0.7924 -0.6754 -0.5782 -0.4942 -0.4201 -0.3547 -0.2963 -0.2440 -0.2006
 -0.1686
 -8.2012 -7.6003 -7.0345 -6.5067 -6.0166 -5.5678 -5.1615 -4.7958 -4.4661 -4.1671
 -3.8943 -3.6447 -3.4164 -3.2063 -3.0113 -2.5668 -2.1495 -1.7758 -1.4486 -1.1759
 -0.9689 -0.8183 -0.7056 -0.6158 -0.5403 -0.4746 -0.4171 -0.3661 -0.3210 -0.2817
 -0.2507
 -8.5407 -7.9416 -7.3656 -6.8216 -6.3101 -5.8342 -5.3958 -4.9964 -4.6347 -4.3073
 -4.0087 -3.7347 -3.4827 -3.2501 -3.0354 -2.5736 -2.1707 -1.8047 -1.4854 -1.2145
 -1.0014 -0.8453 -0.7324 -0.6474 -0.5794 -0.5222 -0.4729 -0.4298 -0.3920 -0.3591
 -0.3289
 -8.8496 -8.2693 -7.6983 -7.1499 -6.6283 -6.1360 -5.6755 -5.2486 -4.8570 -4.4995
 -4.1736 -3.8746 -3.5994 -3.3445 -3.1086 -2.6056 -2.1976 -1.8375 -1.5206 -1.2515
 -1.0346 -0.8717 -0.7544 -0.6701 -0.6074 -0.5582 -0.5177 -0.4831 -0.4532 -0.4275
 -0.4060
 -9.1067 -8.5554 -8.0092 -7.4706 -6.9497 -6.4523 -5.9811 -5.5370 -5.1229 -4.7392
 -4.3858 -4.0603 -3.7502 -3.4695 -3.2309 -2.6628 -2.2302 -1.8742 -1.5542
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F390M
 -6.9321 -6.8121 -6.7338 -6.6822 -6.6424 -6.5995 -6.5411 -6.4560 -6.3317 -6.1553
 -5.9187 -5.6303 -5.3159 -5.0103 -4.7171 -4.0108 -3.2821 -2.5820 -1.9230
 -6.6241 -6.4402 -6.3020 -6.2032 -6.1306 -6.0669 -5.9954 -5.9023 -5.7763 -5.6072
 -5.3851 -5.1114 -4.8087 -4.5104 -4.2277 -3.5696 -2.9269 -2.2924 -1.7498 -1.3396
 -6.3947 -6.1562 -5.9889 -5.8524 -5.7307 -5.6248 -5.5268 -5.4209 -5.2928 -5.1333
 -4.9336 -4.6875 -4.4049 -4.1184 -3.8473 -3.2352 -2.6648 -2.1134 -1.6313 -1.2602
 -0.9778
 -6.3998 -6.0620 -5.7882 -5.5742 -5.4165 -5.3021 -5.1894 -5.0622 -4.9222 -4.7638
 -4.5799 -4.3631 -4.1081 -3.8360 -3.5751 -2.9981 -2.4825 -1.9929 -1.5570 -1.2141
 -0.9540 -0.7483
 -6.5509 -6.1453 -5.7995 -5.5070 -5.2619 -5.0630 -4.9072 -4.7806 -4.6615 -4.5129
 -4.3355 -4.1356 -3.9093 -3.6554 -3.4014 -2.8444 -2.3656 -1.9201 -1.5185 -1.1947
 -0.9492 -0.7580 -0.6016 -0.4686
 -6.8274 -6.3490 -5.9387 -5.5840 -5.2772 -5.0136 -4.7871 -4.5920 -4.4263 -4.2886
 -4.1506 -3.9826 -3.7822 -3.5548 -3.3112 -2.7588 -2.3000 -1.8845 -1.5078 -1.1965
 -0.9594 -0.7777 -0.6318 -0.5091 -0.4024 -0.3087 -0.2246 -0.1466 -0.0750 -0.0180
 -7.2370 -6.6760 -6.1898 -5.7689 -5.4027 -5.0826 -4.8029 -4.5573 -4.3399 -4.1462
 -3.9767 -3.8271 -3.6713 -3.4860 -3.2725 -2.7279 -2.2737 -1.8762 -1.5172 -1.2144
 -0.9807 -0.8043 -0.6659 -0.5518 -0.4537 -0.3676 -0.2915 -0.2238 -0.1635 -0.1116
 -0.0702
 -7.7534 -7.1185 -6.5543 -6.0582 -5.6245 -5.2457 -4.9139 -4.6213 -4.3616 -4.1286
 -3.9174 -3.7274 -3.5593 -3.3986 -3.2254 -2.7368 -2.2778 -1.8881 -1.5408 -1.2438
 -1.0097 -0.8346 -0.7011 -0.5941 -0.5040 -0.4257 -0.3572 -0.2967 -0.2432 -0.1986
 -0.1648
 -8.3108 -7.6263 -7.0011 -6.4365 -5.9335 -5.4902 -5.1015 -4.7603 -4.4583 -4.1884
 -3.9443 -3.7220 -3.5201 -3.3365 -3.1647 -2.7377 -2.3009 -1.9111 -1.5706 -1.2776
 -1.0420 -0.8647 -0.7334 -0.6320 -0.5492 -0.4788 -0.4181 -0.3650 -0.3187 -0.2796
 -0.2474
 -8.8763 -8.1710 -7.5063 -6.8889 -6.3261 -5.8204 -5.3714 -4.9765 -4.6288 -4.3203
 -4.0433 -3.7916 -3.5611 -3.3496 -3.1548 -2.7296 -2.3304 -1.9492 -1.6116 -1.3206
 -1.0818 -0.8987 -0.7649 -0.6662 -0.5893 -0.5264 -0.4734 -0.4279 -0.3888 -0.3555
 -0.3255
 -9.3887 -8.6954 -8.0197 -7.3740 -6.7691 -6.2128 -5.7092 -5.2601 -4.8627 -4.5119
 -4.1993 -3.9174 -3.6601 -3.4226 -3.2041 -2.7372 -2.3507 -1.9882 -1.6554 -1.3657
 -1.1240 -0.9338 -0.7937 -0.6934 -0.6201 -0.5638 -0.5186 -0.4811 -0.4496 -0.4233
 -0.4016
 -9.8119 -9.1558 -8.5023 -7.8558 -7.2327 -6.6435 -6.0977 -5.6019 -5.1566 -4.7601
 -4.4077 -4.0931 -3.8064 -3.5429 -3.3126 -2.7605 -2.3618 -2.0281 -1.7020
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F390M
 -6.5997 -6.5800 -6.5720 -6.5664 -6.5564 -6.5325 -6.4857 -6.4084 -6.2929 -6.1337
 -5.9297 -5.6837 -5.4079 -5.1286 -4.8558 -4.2044 -3.5573 -2.8875 -2.2350
 -6.1571 -6.1018 -6.0714 -6.0526 -6.0343 -6.0066 -5.9607 -5.8878 -5.7804 -5.6313
 -5.4355 -5.1945 -4.9247 -4.6497 -4.3831 -3.7622 -3.1724 -2.5895 -2.0306 -1.5568
 -5.9057 -5.7744 -5.6869 -5.6312 -5.5915 -5.5527 -5.5022 -5.4311 -5.3320 -5.1977
 -5.0221 -4.8022 -4.5477 -4.2826 -4.0250 -3.4352 -2.8952 -2.3767 -1.8850 -1.4584
 -1.1261
 -5.8387 -5.6293 -5.4833 -5.3711 -5.2808 -5.2100 -5.1452 -5.0696 -4.9743 -4.8523
 -4.6972 -4.5036 -4.2719 -4.0202 -3.7706 -3.2044 -2.7024 -2.2305 -1.7872 -1.3964
 -1.0869 -0.8478
 -5.9882 -5.6718 -5.4207 -5.2284 -5.0892 -4.9927 -4.9112 -4.8256 -4.7256 -4.6061
 -4.4628 -4.2904 -4.0834 -3.8478 -3.6051 -3.0516 -2.5750 -2.1367 -1.7277 -1.3638
 -1.0706 -0.8452 -0.6669 -0.5188
 -6.2687 -5.8743 -5.5430 -5.2677 -5.0447 -4.8674 -4.7293 -4.6247 -4.5409 -4.4417
 -4.3107 -4.1511 -3.9648 -3.7489 -3.5137 -2.9624 -2.4985 -2.0835 -1.6989 -1.3553
 -1.0734 -0.8567 -0.6881 -0.5508 -0.4339 -0.3321 -0.2421 -0.1592 -0.0823 -0.0197
 -6.6841 -6.1940 -5.7826 -5.4357 -5.1427 -4.8966 -4.6912 -4.5199 -4.3770 -4.2594
 -4.1556 -4.0363 -3.8825 -3.6946 -3.4788 -2.9254 -2.4618 -2.0608 -1.6938 -1.3653
 -1.0918 -0.8795 -0.7170 -0.5873 -0.4792 -0.3862 -0.3049 -0.2331 -0.1691 -0.1122
 -0.0657
 -7.2680 -6.6599 -6.1465 -5.7149 -5.3493 -5.0377 -4.7710 -4.5428 -4.3452 -4.1726
 -4.0204 -3.8874 -3.7632 -3.6227 -3.4514 -2.9320 -2.4580 -2.0616 -1.7066 -1.3888
 -1.1213 -0.9109 -0.7508 -0.6265 -0.5254 -0.4401 -0.3667 -0.3026 -0.2466 -0.1988
 -0.1607
 -7.9824 -7.2692 -6.6456 -6.1126 -5.6591 -5.2730 -4.9409 -4.6545 -4.4054 -4.1866
 -3.9914 -3.8157 -3.6577 -3.5140 -3.3722 -2.9520 -2.4794 -2.0782 -1.7293 -1.4188
 -1.1552 -0.9451 -0.7853 -0.6641 -0.5687 -0.4905 -0.4246 -0.3679 -0.3192 -0.2781
 -0.2440
 -8.7536 -7.9766 -7.2649 -6.6378 -6.0894 -5.6153 -5.2074 -4.8561 -4.5514 -4.2846
 -4.0482 -3.8359 -3.6433 -3.4677 -3.3066 -2.9346 -2.5259 -2.1188 -1.7694 -1.4621
 -1.1991 -0.9863 -0.8232 -0.7018 -0.6099 -0.5375 -0.4785 -0.4291 -0.3873 -0.3523
 -0.3235
 -9.4867 -8.6880 -7.9290 -7.2364 -6.6099 -6.0546 -5.5668 -5.1423 -4.7748 -4.4553
 -4.1745 -3.9247 -3.6994 -3.4943 -3.3060 -2.9035 -2.5456 -2.1722 -1.8201 -1.5123
 -1.2475 -1.0301 -0.8609 -0.7356 -0.6445 -0.5766 -0.5241 -0.4817 -0.4471 -0.4190
 -0.3961
-10.1306 -9.3454 -8.5785 -7.8515 -7.1771 -6.5603 -6.0045 -5.5095 -5.0754 -4.6968
 -4.3665 -4.0755 -3.8158 -3.5813 -3.3704 -2.8587 -2.5385 -2.2384 -1.8814
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = F390M
 -6.5610 -6.5632 -6.5684 -6.5695 -6.5615 -6.5356 -6.4838 -6.3994 -6.2789 -6.1251
 -5.9412 -5.7272 -5.4860 -5.2289 -4.9714 -4.3402 -3.7195 -3.0839 -2.4388
 -6.0765 -6.0592 -6.0533 -6.0491 -6.0388 -6.0154 -5.9717 -5.8995 -5.7933 -5.6513
 -5.4723 -5.2577 -5.0147 -4.7590 -4.5040 -3.9000 -3.3255 -2.7562 -2.2124 -1.7139
 -5.7367 -5.6688 -5.6305 -5.6081 -5.5887 -5.5626 -5.5213 -5.4578 -5.3654 -5.2394
 -5.0768 -4.8767 -4.6450 -4.3977 -4.1506 -3.5729 -3.0406 -2.5321 -2.0454 -1.6010
 -1.2362
 -5.6294 -5.4815 -5.3709 -5.2951 -5.2449 -5.2046 -5.1591 -5.0985 -5.0159 -4.9052
 -4.7620 -4.5831 -4.3701 -4.1354 -3.8964 -3.3388 -2.8389 -2.3710 -1.9292 -1.5254
 -1.1871 -0.9238
 -5.7176 -5.4823 -5.2752 -5.1418 -5.0470 -4.9702 -4.9053 -4.8378 -4.7564 -4.6545
 -4.5267 -4.3683 -4.1764 -3.9569 -3.7258 -3.1799 -2.7017 -2.2637 -1.8540 -1.4803
 -1.1624 -0.9131 -0.7182 -0.5588
 -5.9716 -5.6407 -5.3530 -5.1228 -4.9451 -4.8143 -4.7248 -4.6576 -4.5836 -4.4874
 -4.3671 -4.2223 -4.0496 -3.8471 -3.6247 -3.0829 -2.6156 -2.1988 -1.8126 -1.4608
 -1.1586 -0.9187 -0.7332 -0.5846 -0.4600 -0.3527 -0.2576 -0.1702 -0.0898 -0.0235
 -6.3735 -5.9344 -5.5663 -5.2588 -5.0051 -4.7992 -4.6349 -4.5066 -4.4086 -4.3282
 -4.2391 -4.1200 -3.9680 -3.7870 -3.5788 -3.0373 -2.5704 -2.1668 -1.7981 -1.4623
 -1.1720 -0.9382 -0.7580 -0.6165 -0.5007 -0.4022 -0.3169 -0.2418 -0.1750 -0.1152
 -0.0648
 -6.9206 -6.3627 -5.8970 -5.5086 -5.1827 -4.9092 -4.6810 -4.4909 -4.3316 -4.1965
 -4.0807 -3.9772 -3.8666 -3.7281 -3.5555 -3.0350 -2.5595 -2.1605 -1.8040 -1.4799
 -1.1984 -0.9684 -0.7905 -0.6532 -0.5437 -0.4528 -0.3755 -0.3088 -0.2506 -0.2010
 -0.1598
 -7.6457 -6.9564 -6.3693 -5.8767 -5.4648 -5.1184 -4.8247 -4.5746 -4.3608 -4.1756
 -4.0122 -3.8660 -3.7347 -3.6122 -3.4824 -3.0575 -2.5758 -2.1722 -1.8218 -1.5062
 -1.2303 -1.0031 -0.8254 -0.6902 -0.5854 -0.5010 -0.4312 -0.3719 -0.3212 -0.2782
 -0.2431
 -8.4850 -7.7061 -7.0009 -6.3941 -5.8770 -5.4400 -5.0695 -4.7536 -4.4818 -4.2459
 -4.0385 -3.8530 -3.6849 -3.5315 -3.3908 -3.0451 -2.6243 -2.2096 -1.8586 -1.5472
 -1.2736 -1.0459 -0.8660 -0.7296 -0.6269 -0.5474 -0.4839 -0.4316 -0.3879 -0.3515
 -0.3216
 -9.3082 -8.4877 -7.7204 -7.0219 -6.4084 -5.8754 -5.4170 -5.0239 -4.6866 -4.3950
 -4.1402 -3.9148 -3.7122 -3.5282 -3.3594 -2.9963 -2.6504 -2.2663 -1.9082 -1.5962
 -1.3223 -1.0918 -0.9076 -0.7671 -0.6638 -0.5874 -0.5294 -0.4836 -0.4467 -0.4171
 -0.3932
-10.0495 -9.2251 -8.4306 -7.6849 -7.0067 -6.3979 -5.8593 -5.3867 -4.9763 -4.6217
 -4.3141 -4.0444 -3.8050 -3.5896 -3.3882 -2.9111 -2.6541 -2.3423 -1.9706
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = F390M
 -6.5906 -6.6034 -6.6134 -6.6147 -6.6031 -6.5698 -6.5065 -6.4081 -6.2783 -6.1277
 -5.9658 -5.7850 -5.5805 -5.3544 -5.1161 -4.5089 -3.9067 -3.2941 -2.6714
 -6.0785 -6.0815 -6.0872 -6.0884 -6.0791 -6.0537 -6.0061 -5.9286 -5.8190 -5.6812
 -5.5196 -5.3344 -5.1236 -4.8938 -4.6553 -4.0694 -3.5046 -2.9530 -2.4140 -1.9044
 -5.6755 -5.6501 -5.6393 -5.6329 -5.6222 -5.6006 -5.5619 -5.4996 -5.4089 -5.2880
 -5.1384 -4.9612 -4.7574 -4.5336 -4.3016 -3.7389 -3.2109 -2.7072 -2.2246 -1.7726
 -1.3772
 -5.4736 -5.3751 -5.3158 -5.2812 -5.2569 -5.2314 -5.1955 -5.1422 -5.0659 -4.9622
 -4.8294 -4.6676 -4.4773 -4.2647 -4.0410 -3.4970 -2.9981 -2.5309 -2.0891 -1.6792
 -1.3164 -1.0237
 -5.5006 -5.3140 -5.1831 -5.0854 -5.0141 -4.9639 -4.9198 -4.8671 -4.7983 -4.7076
 -4.5909 -4.4462 -4.2727 -4.0735 -3.8588 -3.3274 -2.8481 -2.4085 -1.9970 -1.6179
 -1.2809 -1.0042 -0.7875 -0.6129
 -5.7287 -5.4284 -5.1916 -5.0140 -4.8883 -4.8021 -4.7376 -4.6791 -4.6102 -4.5246
 -4.4184 -4.2883 -4.1311 -3.9469 -3.7420 -3.2184 -2.7492 -2.3297 -1.9409 -1.5842
 -1.2670 -1.0027 -0.7952 -0.6310 -0.4959 -0.3803 -0.2785 -0.1859 -0.1008 -0.0303
 -6.0799 -5.6902 -5.3654 -5.0993 -4.8872 -4.7225 -4.6001 -4.5156 -4.4535 -4.3872
 -4.2979 -4.1815 -4.0392 -3.8710 -3.6778 -3.1605 -2.6928 -2.2860 -1.9149 -1.5744
 -1.2717 -1.0167 -0.8148 -0.6574 -0.5308 -0.4249 -0.3340 -0.2546 -0.1840 -0.1205
 -0.0663
 -6.5677 -6.0710 -5.6560 -5.3097 -5.0228 -4.7874 -4.5970 -4.4450 -4.3252 -4.2295
 -4.1474 -4.0629 -3.9562 -3.8177 -3.6485 -3.1454 -2.6727 -2.2707 -1.9120 -1.5837
 -1.2912 -1.0430 -0.8445 -0.6906 -0.5697 -0.4714 -0.3889 -0.3183 -0.2574 -0.2052
 -0.1609
 -7.2470 -6.6098 -6.0772 -5.6342 -5.2660 -4.9592 -4.7035 -4.4909 -4.3141 -4.1648
 -4.0357 -3.9213 -3.8171 -3.7122 -3.5892 -3.1606 -2.6811 -2.2756 -1.9235 -1.6042
 -1.3184 -1.0749 -0.8785 -0.7263 -0.6092 -0.5168 -0.4416 -0.3787 -0.3253 -0.2803
 -0.2436
 -8.1122 -7.3513 -6.6794 -6.1125 -5.6395 -5.2454 -4.9157 -4.6379 -4.4024 -4.2011
 -4.0261 -3.8705 -3.7294 -3.6009 -3.4815 -3.1584 -2.7244 -2.3082 -1.9557 -1.6414
 -1.3593 -1.1170 -0.9201 -0.7669 -0.6507 -0.5621 -0.4926 -0.4365 -0.3901 -0.3518
 -0.3205
 -9.0180 -8.1924 -7.4303 -6.7432 -6.1549 -5.6561 -5.2359 -4.8812 -4.5799 -4.3218
 -4.0981 -3.9012 -3.7247 -3.5642 -3.4172 -3.0967 -2.7599 -2.3623 -2.0020 -1.6878
 -1.4068 -1.1634 -0.9639 -0.8076 -0.6899 -0.6028 -0.5378 -0.4875 -0.4477 -0.4159
 -0.3908
 -9.8391 -9.0015 -8.1991 -7.4531 -6.7755 -6.1821 -5.6680 -5.2268 -4.8490 -4.5260
 -4.2473 -4.0045 -3.7899 -3.5972 -3.3963 -2.9755 -2.7876 -2.4379 -2.0624
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = F390M
 -6.6577 -6.6752 -6.6853 -6.6819 -6.6620 -6.6166 -6.5363 -6.4185 -6.2790 -6.1329
 -5.9868 -5.8350 -5.6665 -5.4755 -5.2625 -4.6876 -4.0996 -3.5076 -2.9123
 -6.1215 -6.1351 -6.1451 -6.1459 -6.1325 -6.1002 -6.0432 -5.9546 -5.8386 -5.7041
 -5.5580 -5.3990 -5.2209 -5.0214 -4.8047 -4.2425 -3.6872 -3.1457 -2.6218 -2.1135
 -5.6742 -5.6727 -5.6757 -5.6758 -5.6668 -5.6436 -5.6013 -5.5341 -5.4401 -5.3218
 -5.1841 -5.0286 -4.8529 -4.6563 -4.4440 -3.9017 -3.3797 -2.8818 -2.4076 -1.9575
 -1.5449
 -5.3758 -5.3319 -5.3098 -5.2972 -5.2844 -5.2640 -5.2302 -5.1772 -5.1010 -4.9999
 -4.8755 -4.7300 -4.5631 -4.3749 -4.1704 -3.6462 -3.1513 -2.6878 -2.2510 -1.8424
 -1.4679 -1.1467
 -5.3220 -5.1899 -5.0974 -5.0387 -5.0017 -4.9721 -4.9382 -4.8919 -4.8276 -4.7413
 -4.6315 -4.4990 -4.3438 -4.1668 -3.9715 -3.4618 -2.9854 -2.5481 -2.1402 -1.7621
 -1.4171 -1.1169 -0.8747 -0.6799
 -5.4704 -5.2307 -5.0577 -4.9377 -4.8502 -4.7831 -4.7319 -4.6820 -4.6214 -4.5444
 -4.4470 -4.3276 -4.1853 -4.0205 -3.8355 -3.3382 -2.8716 -2.4533 -2.0677 -1.7119
 -1.3889 -1.1057 -0.8741 -0.6906 -0.5414 -0.4161 -0.3068 -0.2071 -0.1160 -0.0401
 -5.7849 -5.4458 -5.1690 -4.9514 -4.7866 -4.6672 -4.5851 -4.5281 -4.4738 -4.4045
 -4.3160 -4.2073 -4.0771 -3.9248 -3.7508 -3.2661 -2.8031 -2.3960 -2.0277 -1.6885
 -1.3810 -1.1110 -0.8874 -0.7101 -0.5696 -0.4542 -0.3565 -0.2718 -0.1964 -0.1282
 -0.0697
 -6.2130 -5.7787 -5.4152 -5.1133 -4.8676 -4.6714 -4.5184 -4.4035 -4.3217 -4.2579
 -4.1931 -4.1102 -4.0006 -3.8651 -3.7057 -3.2372 -2.7736 -2.3706 -2.0138 -1.6871
 -1.3906 -1.1298 -0.9121 -0.7390 -0.6035 -0.4954 -0.4065 -0.3310 -0.2665 -0.2112
 -0.1632
 -6.8026 -6.2439 -5.7768 -5.3873 -5.0635 -4.7961 -4.5777 -4.4012 -4.2600 -4.1462
 -4.0507 -3.9660 -3.8821 -3.7848 -3.6618 -3.2384 -2.7734 -2.3682 -2.0171 -1.6991
 -1.4100 -1.1556 -0.9426 -0.7723 -0.6402 -0.5373 -0.4553 -0.3878 -0.3312 -0.2836
 -0.2447
 -7.6261 -6.9157 -6.3095 -5.8034 -5.3836 -5.0360 -4.7473 -4.5077 -4.3089 -4.1429
 -4.0012 -3.8764 -3.7634 -3.6597 -3.5587 -3.2460 -2.8077 -2.3954 -2.0436 -1.7304
 -1.4457 -1.1941 -0.9826 -0.8129 -0.6814 -0.5812 -0.5041 -0.4429 -0.3932 -0.3525
 -0.3195
 -8.5892 -7.7733 -7.0367 -6.3935 -5.8521 -5.4013 -5.0267 -4.7143 -4.4517 -4.2299
 -4.0399 -3.8740 -3.7254 -3.5901 -3.4662 -3.1855 -2.8502 -2.4443 -2.0857 -1.7725
 -1.4900 -1.2387 -1.0263 -0.8552 -0.7225 -0.6229 -0.5487 -0.4925 -0.4488 -0.4146
 -0.3879
 -9.5077 -8.6643 -7.8633 -7.1265 -6.4691 -5.9055 -5.4288 -5.0279 -4.6903 -4.4043
 -4.1597 -3.9479 -3.7613 -3.5940 -3.3843 -3.0569 -2.9009 -2.5149 -2.1434
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = F390M
 -6.8199 -6.8356 -6.8389 -6.8237 -6.7846 -6.7151 -6.6085 -6.4674 -6.3199 -6.1761
 -6.0440 -5.9184 -5.7871 -5.6352 -5.4608 -4.9347 -4.3551 -3.7687 -3.1839
 -6.2646 -6.2799 -6.2870 -6.2806 -6.2562 -6.2093 -6.1341 -6.0266 -5.9008 -5.7685
 -5.6366 -5.5035 -5.3609 -5.1996 -5.0161 -4.4940 -3.9411 -3.3942 -2.8714 -2.3615
 -5.7847 -5.7926 -5.7987 -5.7971 -5.7825 -5.7510 -5.6978 -5.6179 -5.5154 -5.3981
 -5.2721 -5.1393 -4.9952 -4.8336 -4.6520 -4.1466 -3.6253 -3.1186 -2.6391 -2.1838
 -1.7580
