 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F555W
 -2.8980 -2.3196 -2.0035 -1.9533 -2.1824 -2.5100 -2.7959 -2.6481 -2.5027 -2.3473
 -2.1812 -2.0470 -1.8670 -1.6867 -1.5179 -1.1475 -0.8296 -0.5962 -0.4086
 -3.5036 -3.1566 -2.9036 -2.7352 -2.6236 -2.5200 -2.4081 -2.2922 -2.1754 -2.0562
 -1.9234 -1.7727 -1.6120 -1.4555 -1.3092 -0.9883 -0.7312 -0.5360 -0.3933 -0.2859
 -3.2809 -2.9541 -2.6954 -2.4926 -2.3382 -2.2282 -2.1495 -2.0655 -1.9600 -1.8397
 -1.7190 -1.5933 -1.4547 -1.3147 -1.1841 -0.9050 -0.6832 -0.5138 -0.3880 -0.2917
 -0.2147
 -3.1062 -2.8113 -2.5682 -2.3661 -2.1979 -2.0594 -1.9466 -1.8559 -1.7753 -1.6809
 -1.5677 -1.4529 -1.3340 -1.2103 -1.0920 -0.8415 -0.6473 -0.4995 -0.3882 -0.3014
 -0.2307 -0.1707
 -2.9400 -2.6815 -2.4620 -2.2725 -2.1069 -1.9626 -1.8372 -1.7280 -1.6311 -1.5421
 -1.4506 -1.3495 -1.2448 -1.1345 -1.0268 -0.7965 -0.6208 -0.4892 -0.3906 -0.3127
 -0.2481 -0.1925 -0.1433 -0.0977
 -2.7748 -2.5505 -2.3572 -2.1857 -2.0310 -1.8910 -1.7642 -1.6500 -1.5466 -1.4506
 -1.3588 -1.2678 -1.1768 -1.0810 -0.9833 -0.7665 -0.6018 -0.4804 -0.3918 -0.3226
 -0.2647 -0.2142 -0.1689 -0.1276 -0.0878 -0.0515 -0.0209  0.0019  0.0155  0.0190
 -2.6184 -2.4192 -2.2494 -2.0970 -1.9566 -1.8261 -1.7046 -1.5919 -1.4878 -1.3912
 -1.2994 -1.2104 -1.1238 -1.0380 -0.9513 -0.7495 -0.5895 -0.4727 -0.3898 -0.3281
 -0.2775 -0.2331 -0.1929 -0.1557 -0.1207 -0.0862 -0.0546 -0.0287 -0.0108 -0.0027
 -0.0056
 -2.4734 -2.2941 -2.1411 -2.0046 -1.8789 -1.7601 -1.6469 -1.5398 -1.4392 -1.3443
 -1.2548 -1.1692 -1.0860 -1.0050 -0.9249 -0.7383 -0.5839 -0.4674 -0.3856 -0.3282
 -0.2841 -0.2466 -0.2128 -0.1810 -0.1506 -0.1211 -0.0912 -0.0639 -0.0425 -0.0298
 -0.0274
 -2.3424 -2.1794 -2.0359 -1.9101 -1.7960 -1.6881 -1.5847 -1.4852 -1.3902 -1.2997
 -1.2137 -1.1317 -1.0528 -0.9763 -0.9011 -0.7259 -0.5786 -0.4639 -0.3808 -0.3237
 -0.2834 -0.2524 -0.2256 -0.2005 -0.1761 -0.1517 -0.1277 -0.1059 -0.0866 -0.0696
 -0.0546
 -2.2255 -2.0751 -1.9426 -1.8212 -1.7132 -1.6140 -1.5196 -1.4283 -1.3403 -1.2557
 -1.1746 -1.0969 -1.0223 -0.9505 -0.8805 -0.7154 -0.5743 -0.4619 -0.3781 -0.3191
 -0.2791 -0.2515 -0.2307 -0.2127 -0.1954 -0.1775 -0.1593 -0.1407 -0.1269 -0.1094
 -0.0896
 -2.1227 -1.9812 -1.8612 -1.7415 -1.6343 -1.5383 -1.4501 -1.3663 -1.2853 -1.2072
 -1.1319 -1.0595 -0.9898 -0.9226 -0.8576 -0.7039 -0.5685 -0.4587 -0.3752 -0.3150
 -0.2736 -0.2463 -0.2287 -0.2164 -0.2061 -0.1955 -0.1842 -0.1718 -0.1586 -0.1453
 -0.1331
 -2.0338 -1.8977 -1.7917 -1.6713 -1.5625 -1.4657 -1.3791 -1.2996 -1.2246 -1.1529
 -1.0836 -1.0170 -0.9529 -0.8911 -0.8324 -0.6914 -0.5612 -0.4543 -0.3721
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F555W
 -4.2261 -3.6491 -3.2193 -2.9338 -2.7925 -2.7281 -2.6872 -2.5278 -2.3707 -2.2096
 -2.0410 -1.8806 -1.7070 -1.5423 -1.3909 -1.0640 -0.7902 -0.5756 -0.4035
 -3.8942 -3.4812 -3.1826 -2.9307 -2.7127 -2.5291 -2.3730 -2.2343 -2.1026 -1.9698
 -1.8296 -1.6787 -1.5227 -1.3738 -1.2370 -0.9472 -0.7139 -0.5285 -0.3877 -0.2788
 -3.5781 -3.1403 -2.8114 -2.5732 -2.4131 -2.2888 -2.1615 -2.0313 -1.9062 -1.7865
 -1.6664 -1.5390 -1.4008 -1.2628 -1.1354 -0.8710 -0.6660 -0.5048 -0.3810 -0.2850
 -0.2077
 -3.4081 -2.9863 -2.6584 -2.4057 -2.2127 -2.0671 -1.9633 -1.8804 -1.7824 -1.6661
 -1.5482 -1.4333 -1.3137 -1.1880 -1.0693 -0.8195 -0.6328 -0.4894 -0.3795 -0.2932
 -0.2224 -0.1623
 -3.2893 -2.8947 -2.5815 -2.3325 -2.1332 -1.9731 -1.8434 -1.7372 -1.6518 -1.5710
 -1.4717 -1.3616 -1.2504 -1.1368 -1.0246 -0.7867 -0.6105 -0.4791 -0.3803 -0.3028
 -0.2384 -0.1829 -0.1339 -0.0900
 -3.1831 -2.8209 -2.5281 -2.2900 -2.0934 -1.9290 -1.7903 -1.6718 -1.5681 -1.4757
 -1.3911 -1.3023 -1.2053 -1.1011 -0.9958 -0.7665 -0.5959 -0.4713 -0.3803 -0.3110
 -0.2535 -0.2032 -0.1583 -0.1174 -0.0798 -0.0456 -0.0157  0.0083  0.0222  0.0253
 -3.0800 -2.7491 -2.4787 -2.2544 -2.0648 -1.9020 -1.7605 -1.6365 -1.5264 -1.4261
 -1.3326 -1.2440 -1.1587 -1.0699 -0.9756 -0.7546 -0.5865 -0.4647 -0.3780 -0.3152
 -0.2649 -0.2210 -0.1813 -0.1446 -0.1102 -0.0779 -0.0486 -0.0231 -0.0037  0.0042
  0.0009
 -2.9826 -2.6790 -2.4288 -2.2182 -2.0371 -1.8787 -1.7382 -1.6124 -1.4992 -1.3961
 -1.2999 -1.2088 -1.1223 -1.0381 -0.9541 -0.7492 -0.5813 -0.4593 -0.3738 -0.3145
 -0.2705 -0.2336 -0.2002 -0.1690 -0.1391 -0.1104 -0.0834 -0.0585 -0.0366 -0.0226
 -0.0208
 -2.8929 -2.6114 -2.3765 -2.1776 -2.0052 -1.8521 -1.7143 -1.5892 -1.4754 -1.3711
 -1.2746 -1.1838 -1.0971 -1.0138 -0.9328 -0.7415 -0.5787 -0.4552 -0.3683 -0.3095
 -0.2692 -0.2387 -0.2123 -0.1878 -0.1639 -0.1402 -0.1171 -0.0948 -0.0744 -0.0575
 -0.0476
 -2.8221 -2.5584 -2.3333 -2.1413 -1.9744 -1.8258 -1.6910 -1.5675 -1.4541 -1.3498
 -1.2534 -1.1637 -1.0788 -0.9974 -0.9188 -0.7351 -0.5779 -0.4545 -0.3652 -0.3042
 -0.2643 -0.2373 -0.2170 -0.1995 -0.1826 -0.1654 -0.1479 -0.1302 -0.1129 -0.0971
 -0.0821
 -2.7666 -2.5179 -2.2991 -2.1101 -1.9451 -1.7988 -1.6661 -1.5442 -1.4316 -1.3276
 -1.2317 -1.1427 -1.0596 -0.9809 -0.9052 -0.7286 -0.5759 -0.4539 -0.3630 -0.2997
 -0.2581 -0.2316 -0.2147 -0.2030 -0.1931 -0.1831 -0.1725 -0.1609 -0.1486 -0.1363
 -0.1250
 -2.7224 -2.4872 -2.2762 -2.0878 -1.9216 -1.7742 -1.6415 -1.5200 -1.4079 -1.3042
 -1.2084 -1.1200 -1.0374 -0.9604 -0.8920 -0.7220 -0.5727 -0.4534 -0.3617
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F555W
