 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F775W
 -2.0063 -0.8959  0.3818  0.6975 -0.3492 -2.5931 -1.8102 -0.4975  0.2813  0.3279
  0.4202  0.4058 -0.0068 -0.4961 -0.7547 -0.6124
 -1.9332 -1.4372 -0.7966 -0.5622 -0.8851 -1.8691 -1.5236 -0.9393 -0.5157 -0.3659
 -0.2435 -0.2147 -0.3738 -0.5813 -0.6889 -0.5791 -0.5099 -0.4785 -0.5304
 -1.6698 -1.5220 -1.2878 -1.1309 -1.0870 -1.3074 -1.2104 -1.0540 -0.8893 -0.7467
 -0.6449 -0.5995 -0.6101 -0.6415 -0.6499 -0.5660 -0.5276 -0.5033 -0.5174 -0.5368
 -0.5325
 -1.2161 -1.1503 -1.0918 -1.0086 -0.9547 -0.9079 -0.8706 -0.8416 -0.8397 -0.8147
 -0.7839 -0.7486 -0.7158 -0.6768 -0.6377 -0.5731 -0.5320 -0.5174 -0.5200 -0.5341
 -0.5553 -0.5810 -0.6106
 -0.9917 -0.9637 -0.9361 -0.8961 -0.8617 -0.8274 -0.7959 -0.7685 -0.7460 -0.7269
 -0.7073 -0.6852 -0.6628 -0.6387 -0.6127 -0.5649 -0.5425 -0.5367 -0.5419 -0.5550
 -0.5741 -0.5976 -0.6249 -0.6565 -0.6929
 -0.7851 -0.7863 -0.7840 -0.7762 -0.7624 -0.7441 -0.7234 -0.7027 -0.6833 -0.6659
 -0.6504 -0.6359 -0.6205 -0.6063 -0.5896 -0.5556 -0.5450 -0.5474 -0.5571 -0.5717
 -0.5906 -0.6132 -0.6391 -0.6681 -0.7005 -0.7371
 -0.5963 -0.6181 -0.6355 -0.6489 -0.6567 -0.6580 -0.6531 -0.6442 -0.6333 -0.6214
 -0.6097 -0.5986 -0.5881 -0.5790 -0.5684 -0.5452 -0.5395 -0.5495 -0.5656 -0.5842
 -0.6048 -0.6278 -0.6532 -0.6809 -0.7110 -0.7440 -0.7807 -0.8233 -0.8728 -0.9250
 -0.4252 -0.4591 -0.4906 -0.5199 -0.5454 -0.5652 -0.5778 -0.5839 -0.5845 -0.5814
 -0.5760 -0.5694 -0.5623 -0.5554 -0.5490 -0.5336 -0.5300 -0.5429 -0.5650 -0.5896
 -0.6144 -0.6398 -0.6663 -0.6941 -0.7232 -0.7542 -0.7871 -0.8242 -0.8677 -0.9183
 -0.9721
 -0.2797 -0.3180 -0.3569 -0.3962 -0.4337 -0.4676 -0.4960 -0.5173 -0.5313 -0.5391
 -0.5420 -0.5417 -0.5393 -0.5357 -0.5313 -0.5216 -0.5193 -0.5313 -0.5560 -0.5861
 -0.6169 -0.6469 -0.6763 -0.7059 -0.7357 -0.7663 -0.7984 -0.8320 -0.8694 -0.9131
 -0.9646
 -0.1572 -0.1979 -0.2406 -0.2850 -0.3293 -0.3722 -0.4116 -0.4456 -0.4726 -0.4919
 -0.5045 -0.5118 -0.5152 -0.5160 -0.5148 -0.5090 -0.5084 -0.5188 -0.5424 -0.5750
 -0.6112 -0.6472 -0.6817 -0.7148 -0.7471 -0.7789 -0.8111 -0.8441 -0.8789 -0.9177
 -0.9606
 -0.0590 -0.0995 -0.1423 -0.1871 -0.2339 -0.2810 -0.3267 -0.3693 -0.4070 -0.4375
 -0.4603 -0.4766 -0.4875 -0.4940 -0.4971 -0.4973 -0.4975 -0.5071 -0.5282 -0.5595
 -0.5977 -0.6385 -0.6788 -0.7171 -0.7535 -0.7883 -0.8223 -0.8559 -0.8900 -0.9255
 -0.9633
  0.0127 -0.0228 -0.0623 -0.1052 -0.1513 -0.1987 -0.2470 -0.2940 -0.3381 -0.3763
 -0.4081 -0.4339 -0.4537 -0.4679 -0.4769 -0.4853 -0.4877 -0.4964 -0.5155 -0.5447
 -0.5817 -0.6239 -0.6682 -0.7119 -0.7536 -0.7929 -0.8303 -0.8664 -0.9016 -0.9369
 -0.9733
  0.0580  0.0321 -0.0006 -0.0393 -0.0815 -0.1253 -0.1755 -0.2237 -0.2707 -0.3135
 -0.3518 -0.3859 -0.4160 -0.4377 -0.4542 -0.4731 -0.4790 -0.4867 -0.5043
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F775W
 -1.1552 -1.0534 -0.9960 -0.9839 -1.0279 -1.2762 -1.1685 -1.0499 -0.9563 -0.8852
 -0.7815 -0.6861 -0.6711 -0.6959 -0.6897 -0.5555
 -1.1654 -1.0654 -0.9985 -0.9657 -0.9738 -1.0982 -1.0529 -0.9957 -0.9423 -0.8931
 -0.8289 -0.7657 -0.7311 -0.7116 -0.6804 -0.5630 -0.4981 -0.4729 -0.4712
 -1.1524 -1.0587 -0.9885 -0.9427 -0.9251 -0.9622 -0.9529 -0.9348 -0.9095 -0.8784
 -0.8426 -0.8033 -0.7614 -0.7176 -0.6726 -0.5700 -0.5159 -0.4957 -0.4958 -0.5092
 -0.5311
 -1.1162 -1.0333 -0.9660 -0.9149 -0.8818 -0.8682 -0.8685 -0.8672 -0.8581 -0.8410
 -0.8227 -0.7988 -0.7619 -0.7138 -0.6663 -0.5765 -0.5306 -0.5152 -0.5173 -0.5301
 -0.5502 -0.5760 -0.6066
 -1.0568 -0.9892 -0.9310 -0.8823 -0.8438 -0.8162 -0.7997 -0.7928 -0.7880 -0.7810
 -0.7691 -0.7522 -0.7327 -0.7003 -0.6615 -0.5825 -0.5422 -0.5314 -0.5356 -0.5485
 -0.5675 -0.5913 -0.6193 -0.6515 -0.6886
 -0.9742 -0.9264 -0.8835 -0.8449 -0.8111 -0.7830 -0.7610 -0.7451 -0.7342 -0.7263
 -0.7168 -0.7036 -0.6915 -0.6752 -0.6501 -0.5850 -0.5487 -0.5421 -0.5500 -0.5643
 -0.5833 -0.6061 -0.6324 -0.6621 -0.6953 -0.7325
 -0.8701 -0.8419 -0.8169 -0.7928 -0.7694 -0.7473 -0.7272 -0.7100 -0.6960 -0.6842
 -0.6730 -0.6611 -0.6483 -0.6394 -0.6242 -0.5800 -0.5491 -0.5453 -0.5580 -0.5760
 -0.5967 -0.6200 -0.6459 -0.6742 -0.7051 -0.7390 -0.7764 -0.8197 -0.8697 -0.9220
 -0.7527 -0.7401 -0.7310 -0.7225 -0.7124 -0.7005 -0.6873 -0.6741 -0.6615 -0.6500
 -0.6392 -0.6279 -0.6155 -0.6058 -0.5951 -0.5648 -0.5428 -0.5411 -0.5577 -0.5811
 -0.6059 -0.6315 -0.6585 -0.6869 -0.7169 -0.7487 -0.7832 -0.8209 -0.8645 -0.9154
 -0.9692
 -0.6433 -0.6337 -0.6315 -0.6359 -0.6390 -0.6393 -0.6360 -0.6302 -0.6230 -0.6149
 -0.6065 -0.5978 -0.5882 -0.5784 -0.5698 -0.5459 -0.5309 -0.5310 -0.5491 -0.5777
 -0.6053 -0.6384 -0.6683 -0.6984 -0.7291 -0.7604 -0.7933 -0.8300 -0.8706 -0.9147
 -0.9619
