 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F555W
 -0.0356  1.8162  3.1283  2.2378 -0.8331 -5.5870 -4.2986 -2.1989 -1.0281 -0.9780
 -0.8212 -0.6983 -1.0953 -1.5700 -1.6571 -1.0674
 -2.9809 -2.0414 -1.1674 -1.2479 -2.2755 -4.3476 -3.7597 -2.7676 -2.0452 -1.7504
 -1.4941 -1.3415 -1.4401 -1.5816 -1.5479 -1.0235 -0.6819 -0.4747 -0.4271
 -4.0427 -3.6497 -3.1482 -2.8577 -2.8048 -3.2411 -3.0398 -2.7117 -2.3584 -2.0452
 -1.8013 -1.6456 -1.5681 -1.5035 -1.3924 -0.9536 -0.6397 -0.4450 -0.3408 -0.2533
 -0.1119
 -3.2210 -3.0087 -2.8141 -2.5916 -2.4207 -2.2675 -2.1389 -2.0310 -1.9678 -1.8625
 -1.7429 -1.6107 -1.4792 -1.3357 -1.1906 -0.8577 -0.6075 -0.4291 -0.3009 -0.2055
 -0.1300 -0.0669 -0.0106
 -2.8593 -2.7006 -2.5470 -2.3796 -2.2257 -2.0778 -1.9419 -1.8208 -1.7134 -1.6139
 -1.5128 -1.4044 -1.2928 -1.1781 -1.0616 -0.7882 -0.5742 -0.4202 -0.3073 -0.2205
 -0.1503 -0.0906 -0.0376  0.0093  0.0504
 -2.5126 -2.3973 -2.2797 -2.1563 -2.0270 -1.8956 -1.7665 -1.6454 -1.5347 -1.4338
 -1.3399 -1.2480 -1.1533 -1.0587 -0.9613 -0.7334 -0.5477 -0.4122 -0.3122 -0.2340
 -0.1696 -0.1141 -0.0647 -0.0197  0.0214  0.0581
 -2.1809 -2.0988 -2.0122 -1.9217 -1.8247 -1.7209 -1.6127 -1.5048 -1.4014 -1.3049
 -1.2156 -1.1320 -1.0512 -0.9717 -0.8897 -0.6933 -0.5280 -0.4051 -0.3156 -0.2460
 -0.1879 -0.1374 -0.0918 -0.0497 -0.0104  0.0259  0.0585  0.0840  0.0993  0.1034
 -1.8643 -1.8051 -1.7445 -1.6827 -1.6166 -1.5437 -1.4635 -1.3783 -1.2910 -1.2055
 -1.1241 -1.0472 -0.9748 -0.9053 -0.8364 -0.6657 -0.5159 -0.3992 -0.3154 -0.2530
 -0.2022 -0.1576 -0.1170 -0.0791 -0.0430 -0.0086  0.0242  0.0523  0.0722  0.0814
  0.0791
 -1.5758 -1.5326 -1.4911 -1.4512 -1.4098 -1.3644 -1.3127 -1.2537 -1.1883 -1.1194
 -1.0498 -0.9818 -0.9166 -0.8542 -0.7935 -0.6448 -0.5077 -0.3960 -0.3131 -0.2542
 -0.2095 -0.1719 -0.1376 -0.1052 -0.0737 -0.0430 -0.0137  0.0148  0.0387  0.0537
  0.0571
 -1.3164 -1.2874 -1.2614 -1.2381 -1.2150 -1.1904 -1.1618 -1.1270 -1.0847 -1.0353
 -0.9809 -0.9243 -0.8674 -0.8115 -0.7569 -0.6247 -0.4990 -0.3923 -0.3102 -0.2509
 -0.2093 -0.1777 -0.1506 -0.1249 -0.0996 -0.0741 -0.0489 -0.0243 -0.0016  0.0164
  0.0295
 -1.0869 -1.0717 -1.0582 -1.0462 -1.0360 -1.0258 -1.0139 -0.9984 -0.9769 -0.9475
 -0.9106 -0.8682 -0.8221 -0.7742 -0.7257 -0.6056 -0.4914 -0.3892 -0.3081 -0.2476
 -0.2054 -0.1767 -0.1554 -0.1369 -0.1188 -0.1000 -0.0807 -0.0609 -0.0413 -0.0232
 -0.0060
 -0.8990 -0.8855 -0.8776 -0.8748 -0.8742 -0.8738 -0.8735 -0.8713 -0.8653 -0.8517
 -0.8308 -0.8036 -0.7714 -0.7351 -0.6955 -0.5889 -0.4821 -0.3851 -0.3050 -0.2443
 -0.2007 -0.1716 -0.1530 -0.1401 -0.1291 -0.1178 -0.1055 -0.0920 -0.0777 -0.0633
 -0.0499
 -0.7529 -0.7288 -0.7196 -0.7239 -0.7296 -0.7344 -0.7423 -0.7492 -0.7535 -0.7524
 -0.7455 -0.7334 -0.7164 -0.6942 -0.6663 -0.5747 -0.4711 -0.3800 -0.3009
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F555W
 -3.5611 -3.1913 -2.9490 -2.8237 -2.8163 -3.2082 -2.9413 -2.6924 -2.4972 -2.3361
 -2.1163 -1.8939 -1.7827 -1.7172 -1.6013 -1.1387
 -3.4206 -3.0599 -2.8026 -2.6381 -2.5639 -2.7176 -2.5574 -2.3956 -2.2483 -2.1099
 -1.9466 -1.7799 -1.6520 -1.5405 -1.4084 -1.0154 -0.7026 -0.4763 -0.3139
 -3.2723 -2.9278 -2.6658 -2.4757 -2.3526 -2.3387 -2.2400 -2.1336 -2.0205 -1.9016
 -1.7778 -1.6497 -1.5180 -1.3833 -1.2460 -0.9113 -0.6445 -0.4472 -0.3039 -0.1970
 -0.1132
 -3.1162 -2.7950 -2.5386 -2.3365 -2.1825 -2.0715 -1.9891 -1.9064 -1.8137 -1.7113
 -1.6100 -1.5035 -1.3807 -1.2456 -1.1141 -0.8264 -0.5978 -0.4261 -0.2996 -0.2035
 -0.1268 -0.0628 -0.0062
 -2.9523 -2.6615 -2.4210 -2.2205 -2.0535 -1.9160 -1.8047 -1.7141 -1.6280 -1.5389
 -1.4432 -1.3412 -1.2400 -1.1274 -1.0127 -0.7607 -0.5625 -0.4130 -0.3010 -0.2141
 -0.1436 -0.0837 -0.0313  0.0152  0.0558
 -2.7806 -2.5273 -2.3130 -2.1277 -1.9656 -1.8240 -1.7008 -1.5941 -1.5002 -1.4136
 -1.3252 -1.2305 -1.1370 -1.0400 -0.9384 -0.7125 -0.5360 -0.4037 -0.3046 -0.2264
 -0.1618 -0.1063 -0.0570 -0.0125  0.0280  0.0642
 -2.5947 -2.3794 -2.1954 -2.0327 -1.8856 -1.7513 -1.6289 -1.5180 -1.4178 -1.3258
 -1.2381 -1.1511 -1.0630 -0.9790 -0.8886 -0.6802 -0.5168 -0.3957 -0.3068 -0.2373
 -0.1793 -0.1287 -0.0833 -0.0417 -0.0030  0.0325  0.0642  0.0890  0.1038  0.1076
 -2.4038 -2.2211 -2.0652 -1.9269 -1.7992 -1.6791 -1.5653 -1.4585 -1.3587 -1.2660
 -1.1787 -1.0944 -1.0114 -0.9323 -0.8522 -0.6612 -0.5050 -0.3888 -0.3058 -0.2436
 -0.1928 -0.1482 -0.1079 -0.0705 -0.0350 -0.0015  0.0293  0.0570  0.0771  0.0858
  0.0831
 -2.1137 -2.0301 -1.9285 -1.8110 -1.7024 -1.5991 -1.4984 -1.4007 -1.3069 -1.2175
 -1.1325 -1.0514 -0.9729 -0.8967 -0.8230 -0.6473 -0.4992 -0.3844 -0.2997 -0.2443
 -0.1964 -0.1622 -0.1282 -0.0962 -0.0654 -0.0355 -0.0069  0.0171  0.0362  0.0507
  0.0612
 -2.0111 -1.8833 -1.7768 -1.6896 -1.5963 -1.5081 -1.4218 -1.3364 -1.2519 -1.1692
 -1.0891 -1.0121 -0.9379 -0.8662 -0.7970 -0.6329 -0.4926 -0.3812 -0.2984 -0.2404
 -0.1994 -0.1681 -0.1411 -0.1159 -0.0912 -0.0664 -0.0419 -0.0181  0.0039  0.0224
  0.0337
 -1.8639 -1.7503 -1.6533 -1.5713 -1.4887 -1.4111 -1.3374 -1.2643 -1.1912 -1.1181
 -1.0455 -0.9744 -0.9053 -0.8385 -0.7739 -0.6204 -0.4871 -0.3785 -0.2961 -0.2364
 -0.1954 -0.1672 -0.1462 -0.1281 -0.1105 -0.0923 -0.0736 -0.0545 -0.0356 -0.0181
 -0.0017
 -1.7222 -1.6310 -1.5443 -1.4615 -1.3899 -1.3255 -1.2630 -1.1833 -1.1211 -1.0585
 -0.9954 -0.9323 -0.8698 -0.8086 -0.7490 -0.6072 -0.4801 -0.3751 -0.2931 -0.2328
 -0.1903 -0.1622 -0.1441 -0.1316 -0.1211 -0.1102 -0.0986 -0.0857 -0.0720 -0.0581
 -0.0454
