 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F475W
 -2.6617 -0.8577  0.7679  0.3748 -2.3657 -7.2335 -5.4319 -2.7715 -1.3442 -1.3794
 -1.2699 -1.1662 -1.6587 -2.1626 -2.2006 -1.4249
 -4.7633 -3.7215 -2.6370 -2.4716 -3.3528 -5.5167 -4.7371 -3.5250 -2.6756 -2.3698
 -2.0995 -1.9363 -2.0547 -2.1807 -2.0853 -1.3768 -0.9159 -0.6288 -0.5361
 -5.2987 -4.7712 -4.1462 -3.7551 -3.6476 -4.1212 -3.8856 -3.5130 -3.1098 -2.7462
 -2.4598 -2.2727 -2.1670 -2.0601 -1.8884 -1.2807 -0.8346 -0.5654 -0.4099 -0.2758
 -0.0683
 -4.2679 -4.0068 -3.7597 -3.4757 -3.2501 -3.0469 -2.8774 -2.7354 -2.6469 -2.5084
 -2.3508 -2.1753 -1.9958 -1.8010 -1.6099 -1.1366 -0.7831 -0.5264 -0.3378 -0.1935
 -0.0770  0.0226  0.1103
 -3.8695 -3.6633 -3.4584 -3.2336 -3.0219 -2.8173 -2.6294 -2.4624 -2.3149 -2.1787
 -2.0413 -1.8943 -1.7411 -1.5829 -1.4231 -1.0375 -0.7257 -0.4992 -0.3321 -0.2020
 -0.0950 -0.0026  0.0799  0.1546  0.2226
 -3.4791 -3.3186 -3.1520 -2.9754 -2.7891 -2.5990 -2.4124 -2.2382 -2.0805 -1.9383
 -1.8066 -1.6785 -1.5468 -1.4138 -1.2779 -0.9574 -0.6829 -0.4794 -0.3292 -0.2115
 -0.1136 -0.0283  0.0487  0.1196  0.1853  0.2458
 -3.0967 -2.9727 -2.8405 -2.7011 -2.5516 -2.3920 -2.2264 -2.0628 -1.9083 -1.7665
 -1.6376 -1.5182 -1.4036 -1.2902 -1.1743 -0.8963 -0.6547 -0.4670 -0.3291 -0.2220
 -0.1328 -0.0545  0.0166  0.0828  0.1452  0.2035  0.2571  0.3053  0.3452  0.3678
 -2.7222 -2.6256 -2.5239 -2.4178 -2.3046 -2.1816 -2.0487 -1.9098 -1.7709 -1.6383
 -1.5153 -1.4020 -1.2972 -1.1971 -1.0985 -0.8553 -0.6381 -0.4615 -0.3296 -0.2300
 -0.1489 -0.0782 -0.0136  0.0469  0.1045  0.1595  0.2116  0.2590  0.2997  0.3307
  0.3453
 -2.3703 -2.2954 -2.2183 -2.1394 -2.0564 -1.9672 -1.8693 -1.7621 -1.6482 -1.5331
 -1.4212 -1.3160 -1.2183 -1.1269 -1.0391 -0.8263 -0.6285 -0.4617 -0.3318 -0.2349
