 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F125W
 -1.4967 -1.1753 -0.6493 -0.5261 -0.9669 -1.2062 -0.5918 -0.1709 -0.1332 -0.2508
 -0.2988 -0.3328 -0.5109 -0.7549 -0.9549 -1.0633
 -0.9870 -0.8870 -0.6743 -0.6349 -0.8186 -0.9572 -0.7451 -0.5825 -0.5465 -0.5690
 -0.5837 -0.6150 -0.7168 -0.8502 -0.9627 -1.0636 -1.1479 -1.2305 -1.3373
 -0.7201 -0.7350 -0.7067 -0.7130 -0.7585 -0.8262 -0.8275 -0.8139 -0.7993 -0.7910
 -0.7970 -0.8240 -0.8741 -0.9339 -0.9864 -1.0790 -1.1732 -1.2567 -1.3497 -1.4419
 -1.5246
 -0.6960 -0.7193 -0.7465 -0.7604 -0.7867 -0.8131 -0.8390 -0.8651 -0.8915 -0.9165
 -0.9387 -0.9597 -0.9827 -1.0062 -1.0260 -1.1095 -1.1918 -1.2785 -1.3662 -1.4552
 -1.5440 -1.6320 -1.7200
 -0.6744 -0.7020 -0.7311 -0.7546 -0.7817 -0.8093 -0.8377 -0.8668 -0.8970 -0.9274
 -0.9558 -0.9815 -1.0061 -1.0300 -1.0542 -1.1273 -1.2105 -1.2973 -1.3850 -1.4724
 -1.5591 -1.6451 -1.7305 -1.8159 -1.9021
 -0.6775 -0.7040 -0.7312 -0.7577 -0.7838 -0.8106 -0.8388 -0.8685 -0.8994 -0.9312
 -0.9632 -0.9939 -1.0224 -1.0495 -1.0753 -1.1438 -1.2253 -1.3117 -1.3995 -1.4865
 -1.5723 -1.6571 -1.7408 -1.8240 -1.9070 -1.9906
 -0.7054 -0.7253 -0.7468 -0.7697 -0.7931 -0.8170 -0.8423 -0.8702 -0.9005 -0.9325
 -0.9653 -0.9983 -1.0304 -1.0609 -1.0893 -1.1590 -1.2362 -1.3217 -1.4097 -1.4975
 -1.5836 -1.6680 -1.7510 -1.8329 -1.9140 -1.9948 -2.0761 -2.1594 -2.2453 -2.3307
 -0.7580 -0.7659 -0.7779 -0.7936 -0.8115 -0.8309 -0.8518 -0.8754 -0.9025 -0.9329
 -0.9654 -0.9988 -1.0323 -1.0652 -1.0965 -1.1695 -1.2449 -1.3278 -1.4156 -1.5043
 -1.5918 -1.6771 -1.7604 -1.8419 -1.9221 -2.0012 -2.0797 -2.1592 -2.2410 -2.3255
 -2.4099
 -0.8388 -0.8301 -0.8282 -0.8325 -0.8415 -0.8540 -0.8691 -0.8870 -0.9087 -0.9349
 -0.9650 -0.9976 -1.0314 -1.0652 -1.0982 -1.1754 -1.2509 -1.3315 -1.4179 -1.5069
 -1.5960 -1.6831 -1.7678 -1.8501 -1.9303 -2.0089 -2.0866 -2.1635 -2.2412 -2.3211
 -2.4044
 -0.9390 -0.9153 -0.8995 -0.8908 -0.8874 -0.8896 -0.8963 -0.9072 -0.9222 -0.9421
 -0.9674 -0.9972 -1.0299 -1.0637 -1.0974 -1.1784 -1.2549 -1.3342 -1.4189 -1.5074
 -1.5973 -1.6865 -1.7734 -1.8576 -1.9390 -2.0182 -2.0957 -2.1720 -2.2477 -2.3244
 -2.4023
 -1.0520 -1.0179 -0.9893 -0.9657 -0.9489 -0.9382 -0.9339 -0.9354 -0.9426 -0.9551
 -0.9747 -1.0001 -1.0294 -1.0609 -1.0933 -1.1757 -1.2564 -1.3350 -1.4180 -1.5048
 -1.5942 -1.6843 -1.7733 -1.8599 -1.9434 -2.0241 -2.1024 -2.1788 -2.2538 -2.3282
 -2.4035
 -1.1945 -1.1379 -1.0923 -1.0567 -1.0266 -1.0027 -0.9857 -0.9756 -0.9726 -0.9777
 -0.9901 -1.0085 -1.0319 -1.0592 -1.0896 -1.1729 -1.2566 -1.3352 -1.4168 -1.5021
 -1.5902 -1.6799 -1.7697 -1.8583 -1.9443 -2.0273 -2.1075 -2.1850 -2.2605 -2.3345
 -2.4077
