 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F390M
 -1.5144 -1.2163 -0.9411 -0.6889 -0.4600 -0.2560 -0.0798  0.0698  0.1957  0.3040
  0.3982
 -4.7689 -4.4747 -4.2545 -4.0977 -3.9895 -3.9013 -3.8165 -3.7358 -3.6636 -3.5894
 -3.5041 -3.4141 -3.3293 -3.2512 -3.1761 -2.9808 -2.7431 -2.4414 -2.1082 -1.7794
 -1.4699 -1.1819 -0.9166 -0.6751 -0.4581 -0.2659 -0.1002  0.0394  0.1545  0.2478
  0.3245
 -5.1834 -4.7919 -4.4640 -4.1995 -3.9951 -3.8420 -3.7296 -3.6439 -3.5673 -3.4893
 -3.4100 -3.3228 -3.2359 -3.1550 -3.0782 -2.8853 -2.6624 -2.3829 -2.0661 -1.7502
 -1.4521 -1.1732 -0.9153 -0.6806 -0.4710 -0.2868 -0.1289  0.0033  0.1112  0.1973
  0.2637
 -5.7274 -5.2359 -4.8154 -4.4589 -4.1631 -3.9241 -3.7350 -3.5866 -3.4714 -3.3822
 -3.3092 -3.2400 -3.1647 -3.0866 -3.0098 -2.8196 -2.6080 -2.3488 -2.0485 -1.7421
 -1.4519 -1.1806 -0.9285 -0.6981 -0.4925 -0.3131 -0.1606 -0.0336  0.0689  0.1490
  0.2099
 -6.4772 -5.8549 -5.3200 -4.8630 -4.4751 -4.1495 -3.8810 -3.6625 -3.4863 -3.3446
 -3.2318 -3.1426 -3.0683 -3.0007 -2.9709 -2.7837 -2.5799 -2.3391 -2.0554
