 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F555W
 -0.1009  1.7306  3.0334  2.1614 -0.8823 -5.7350 -4.3942 -2.2516 -1.0651 -1.0189
 -0.8628 -0.7383 -1.1431 -1.6071 -1.6635 -1.0460
 -3.1275 -2.2158 -1.3467 -1.4063 -2.3957 -4.4953 -3.8650 -2.8354 -2.0878 -1.7814
 -1.5189 -1.3623 -1.4609 -1.5959 -1.5464 -1.0022 -0.6512 -0.4490 -0.4103
 -4.1970 -3.8218 -3.3187 -3.0081 -2.9224 -3.3498 -3.1207 -2.7671 -2.3926 -2.0643
 -1.8119 -1.6507 -1.5687 -1.4997 -1.3815 -0.9311 -0.6143 -0.4234 -0.3261 -0.2453
 -0.1066
 -3.3094 -3.0874 -2.8826 -2.6440 -2.4622 -2.2986 -2.1613 -2.0468 -1.9793 -1.8678
 -1.7418 -1.6035 -1.4666 -1.3185 -1.1688 -0.8327 -0.5849 -0.4107 -0.2871 -0.1965
 -0.1258 -0.0668 -0.0148
 -2.9268 -2.7607 -2.5991 -2.4210 -2.2575 -2.1000 -1.9555 -1.8272 -1.7138 -1.6091
 -1.5033 -1.3906 -1.2753 -1.1577 -1.0392 -0.7643 -0.5532 -0.4036 -0.2951 -0.2125
 -0.1463 -0.0905 -0.0415  0.0014  0.0382
 -2.5617 -2.4408 -2.3171 -2.1868 -2.0498 -1.9104 -1.7736 -1.6456 -1.5292 -1.4238
 -1.3261 -1.2311 -1.1340 -1.0376 -0.9390 -0.7108 -0.5280 -0.3968 -0.3010 -0.2266
 -0.1657 -0.1138 -0.0680 -0.0267  0.0107  0.0433
 -2.2141 -2.1277 -2.0366 -1.9414 -1.8392 -1.7298 -1.6156 -1.5020 -1.3936 -1.2930
 -1.2005 -1.1143 -1.0318 -0.9509 -0.8682 -0.6722 -0.5093 -0.3903 -0.3048 -0.2388
