 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F435W
 -4.0280 -1.9831 -0.1638 -0.5216 -3.5196 -8.9045 -6.7182 -3.5059 -1.8219 -1.9399
 -1.8326 -1.6915 -2.2140 -2.7914 -2.8957 -1.9180
 -5.8320 -4.7140 -3.5791 -3.4253 -4.4408 -6.8783 -5.9618 -4.5295 -3.5477 -3.2231
 -2.9106 -2.7008 -2.7982 -2.9142 -2.7921 -1.8697 -1.2741 -0.8916 -0.7586
 -6.3362 -5.7888 -5.1549 -4.7653 -4.6871 -5.2456 -4.9881 -4.5689 -4.1114 -3.6923
 -3.3522 -3.1170 -2.9633 -2.8016 -2.5632 -1.7466 -1.1386 -0.7807 -0.5665 -0.3771
 -0.0897
 -5.5406 -5.2075 -4.8912 -4.5416 -4.2584 -4.0064 -3.7971 -3.6239 -3.5129 -3.3475
 -3.1573 -2.9401 -2.7092 -2.4536 -2.2090 -1.5487 -1.0599 -0.7045 -0.4412 -0.2394
 -0.0760  0.0626  0.1827
 -5.1126 -4.8353 -4.5605 -4.2672 -3.9905 -3.7264 -3.4862 -3.2752 -3.0901 -2.9201
 -2.7485 -2.5628 -2.3648 -2.1564 -1.9430 -1.4116 -0.9710 -0.6518 -0.4180 -0.2372
 -0.0892  0.0378  0.1501  0.2514  0.3445
 -4.6837 -4.4531 -4.2169 -3.9711 -3.7165 -3.4612 -3.2144 -2.9872 -2.7837 -2.6014
 -2.4324 -2.2665 -2.0942 -1.9170 -1.7343 -1.2964 -0.9059 -0.6153 -0.4035 -0.2398
 -0.1052  0.0112  0.1155  0.2107  0.2985  0.3799
 -4.2538 -4.0609 -3.8604 -3.6533 -3.4365 -3.2108 -2.9817 -2.7599 -2.5542 -2.3679
 -2.1996 -2.0433 -1.8917 -1.7396 -1.5829 -1.2031 -0.8646 -0.5950 -0.3977 -0.2472
 -0.1240 -0.0172  0.0789  0.1676  0.2502  0.3273  0.3982  0.4654  0.5264  0.5648
 -3.8228 -3.6587 -3.4910 -3.3203 -3.1431 -2.9571 -2.7623 -2.5648 -2.3724 -2.1928
 -2.0289 -1.8790 -1.7400 -1.6062 -1.4726 -1.1402 -0.8392 -0.5886 -0.3985 -0.2556
