 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F438W
 -4.5489 -2.5286 -0.6642 -0.9269 -3.7992 -9.0573 -6.7681 -3.4409 -1.6782 -1.7608
 -1.6531 -1.5497 -2.1462 -2.7974 -2.9452 -1.9383
 -6.2057 -5.0779 -3.9080 -3.7018 -4.6581 -7.0359 -6.0758 -4.5902 -3.5650 -3.2107
 -2.8830 -2.6805 -2.8062 -2.9509 -2.8412 -1.8874 -1.2745 -0.8853 -0.7722
 -6.5931 -6.0232 -5.3640 -4.9488 -4.8487 -5.3862 -5.1168 -4.6806 -4.2053 -3.7672
 -3.4106 -3.1681 -3.0146 -2.8531 -2.6097 -1.7617 -1.1334 -0.7722 -0.5628 -0.3739
 -0.0667
 -5.7111 -5.3645 -5.0322 -4.6679 -4.3713 -4.1083 -3.8911 -3.7120 -3.5991 -3.4303
 -3.2360 -3.0124 -2.7714 -2.5040 -2.2507 -1.5612 -1.0589 -0.6963 -0.4298 -0.2254
 -0.0602  0.0805  0.2027
 -5.2841 -4.9913 -4.7001 -4.3912 -4.0999 -3.8231 -3.5725 -3.3530 -3.1612 -2.9856
 -2.8089 -2.6175 -2.4122 -2.1953 -1.9736 -1.4221 -0.9685 -0.6435 -0.4069 -0.2240
 -0.0742  0.0549  0.1694  0.2730  0.3687
 -4.8544 -4.6069 -4.3539 -4.0919 -3.8220 -3.5528 -3.2939 -3.0564 -2.8444 -2.6549
 -2.4796 -2.3078 -2.1293 -1.9453 -1.7562 -1.3044 -0.9027 -0.6071 -0.3929 -0.2274
 -0.0910  0.0275  0.1341  0.2320  0.3224  0.4067
 -4.4221 -4.2113 -3.9936 -3.7700 -3.5377 -3.2974 -3.0553 -2.8222 -2.6069 -2.4127
 -2.2376 -2.0753 -1.9182 -1.7604 -1.5985 -1.2081 -0.8615 -0.5871 -0.3878 -0.2356
 -0.1106 -0.0017  0.0968  0.1881  0.2737  0.3539  0.4277  0.4987  0.5641  0.6042
 -3.9872 -3.8045 -3.6192 -3.4318 -3.2390 -3.0384 -2.8303 -2.6210 -2.4186 -2.2307
 -2.0599 -1.9043 -1.7603 -1.6218 -1.4840 -1.1430 -0.8360 -0.5813 -0.3892 -0.2449
 -0.1290 -0.0292  0.0610  0.1450  0.2245  0.2999  0.3705  0.4363  0.4978  0.5513
  0.5822
 -3.5654 -3.4083 -3.2513 -3.0946 -2.9366 -2.7749 -2.6071 -2.4331 -2.2569 -2.0861
 -1.9257 -1.7783 -1.6431 -1.5171 -1.3957 -1.0990 -0.8216 -0.5847 -0.3970 -0.2547
 -0.1440 -0.0519  0.0300  0.1059  0.1782  0.2474  0.3133  0.3763  0.4344  0.4851
  0.5270
 -3.1770 -3.0379 -2.9037 -2.7741 -2.6454 -2.5165 -2.3844 -2.2473 -2.1044 -1.9583
 -1.8152 -1.6795 -1.5528 -1.4352 -1.3243 -1.0621 -0.8099 -0.5885 -0.4070 -0.2644
 -0.1545 -0.0671  0.0072  0.0747  0.1386  0.2003  0.2598  0.3168  0.3707  0.4195
  0.4631
 -2.8202 -2.7036 -2.5905 -2.4807 -2.3755 -2.2720 -2.1685 -2.0628 -1.9527 -1.8363
 -1.7174 -1.5991 -1.4836 -1.3729 -1.2681 -1.0266 -0.8029 -0.5938 -0.4189 -0.2772
 -0.1658 -0.0791 -0.0092  0.0510  0.1063  0.1594  0.2109  0.2609  0.3092  0.3549
  0.3971
 -2.5027 -2.4054 -2.3104 -2.2176 -2.1300 -2.0450 -1.9628 -1.8808 -1.7966 -1.7060
 -1.6103 -1.5121 -1.4138 -1.3172 -1.2236 -1.0015 -0.7926 -0.5968 -0.4271 -0.2882
 -0.1767 -0.0889 -0.0201  0.0356  0.0837  0.1282  0.1709  0.2127  0.2536  0.2932
  0.3306
 -2.2245 -2.1433 -2.0634 -1.9848 -1.9089 -1.8355 -1.7719 -1.7063 -1.6402 -1.5709
 -1.4980 -1.4218 -1.3428 -1.2681 -1.1908 -0.9870 -0.7790 -0.5975 -0.4316
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F438W
 -5.6580 -5.3158 -5.0918 -5.0029 -5.0694 -5.6206 -5.2878 -4.9154 -4.5991 -4.3419
 -4.0091 -3.6776 -3.4938 -3.3455 -3.1109 -2.2611
 -5.5017 -5.1368 -4.8625 -4.6865 -4.6219 -4.8350 -4.6277 -4.3867 -4.1522 -3.9284
 -3.6673 -3.3993 -3.1791 -2.9672 -2.7166 -1.9833 -1.3655 -0.8997 -0.5521
 -5.3361 -4.9607 -4.6527 -4.4129 -4.2486 -4.2175 -4.0737 -3.9102 -3.7292 -3.5328
 -3.3227 -3.1005 -2.8676 -2.6253 -2.3747 -1.7443 -1.2053 -0.7921 -0.4866 -0.2540
 -0.0671
 -5.1612 -4.7875 -4.4624 -4.1821 -3.9495 -3.7681 -3.6258 -3.4859 -3.3302 -3.1550
 -2.9751 -2.7812 -2.5594 -2.3200 -2.0852 -1.5441 -1.0766 -0.7100 -0.4396 -0.2325
 -0.0649  0.0772  0.2042
 -4.9770 -4.6172 -4.2916 -3.9941 -3.7247 -3.4868 -3.2840 -3.1137 -2.9551 -2.7951
 -2.6246 -2.4414 -2.2544 -2.0512 -1.8481 -1.3827 -0.9794 -0.6534 -0.4110 -0.2250
 -0.0733  0.0569  0.1723  0.2765  0.3726
 -4.7835 -4.4498 -4.1403 -3.8489 -3.5742 -3.3189 -3.0865 -2.8802 -2.6985 -2.5339
 -2.3716 -2.2018 -2.0300 -1.8507 -1.6690 -1.2612 -0.9098 -0.6173 -0.3962 -0.2270
 -0.0886  0.0310  0.1383  0.2363  0.3268  0.4111
 -4.5740 -4.2713 -3.9878 -3.7153 -3.4520 -3.1993 -2.9606 -2.7397 -2.5401 -2.3602
 -2.1942 -2.0352 -1.8768 -1.7189 -1.5546 -1.1780 -0.8641 -0.5975 -0.3909 -0.2341
 -0.1070  0.0031  0.1022  0.1937  0.2790  0.3589  0.4325  0.5033  0.5685  0.6082
 -4.3613 -4.0860 -3.8287 -3.5816 -3.3384 -3.0999 -2.8682 -2.6477 -2.4417 -2.2537
 -2.0821 -1.9233 -1.7724 -1.6269 -1.4802 -1.1319 -0.8376 -0.5906 -0.3925 -0.2429
 -0.1245 -0.0235  0.0673  0.1515  0.2308  0.3057  0.3760  0.4414  0.5026  0.5559
  0.5862
 -4.2046 -3.9233 -3.6715 -3.4465 -3.2260 -3.0075 -2.7905 -2.5788 -2.3764 -2.1864
 -2.0112 -1.8508 -1.7024 -1.5624 -1.4263 -1.1066 -0.8263 -0.5924 -0.4014 -0.2524
 -0.1384 -0.0456  0.0369  0.1130  0.1850  0.2538  0.3193  0.3797  0.4349  0.4854
  0.5315
 -3.9545 -3.7654 -3.5510 -3.3142 -3.1117 -2.9127 -2.7143 -2.5173 -2.3239 -2.1380
 -1.9630 -1.8011 -1.6524 -1.5147 -1.3837 -1.0851 -0.8200 -0.5956 -0.4091 -0.2616
 -0.1493 -0.0606  0.0144  0.0821  0.1458  0.2071  0.2661  0.3226  0.3760  0.4251
  0.4676
 -3.8084 -3.6296 -3.4240 -3.1945 -3.0049 -2.8200 -2.6389 -2.4585 -2.2790 -2.1024
 -1.9319 -1.7708 -1.6212 -1.4835 -1.3550 -1.0685 -0.8184 -0.6013 -0.4207 -0.2741
 -0.1603 -0.0725 -0.0021  0.0583  0.1135  0.1663  0.2173  0.2669  0.3147  0.3599
  0.4016
 -3.7288 -3.5158 -3.3144 -3.1236 -2.9423 -2.7686 -2.5977 -2.3920 -2.2279 -2.0646
 -1.9035 -1.7473 -1.5990 -1.4609 -1.3330 -1.0523 -0.8142 -0.6057 -0.4293 -0.2851
 -0.1709 -0.0822 -0.0130  0.0427  0.0907  0.1349  0.1772  0.2186  0.2591  0.2983
  0.3352
 -3.7158 -3.4241 -3.2223 -3.1014 -2.9240 -2.7586 -2.5142 -2.3568 -2.2006 -2.0146
 -1.8665 -1.7203 -1.5778 -1.4420 -1.3177 -1.0365 -0.8074 -0.6088 -0.4349
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F438W
 -5.7548 -5.6593 -5.6622 -5.5153 -5.1816 -4.8973 -4.8565 -4.9091 -4.8236 -4.5553
 -4.2362 -3.9028 -3.5918 -3.3019 -3.0021 -2.2620
 -5.3207 -5.0875 -4.9472 -4.7746 -4.5497 -4.3594 -4.2701 -4.2166 -4.1041 -3.9086
