 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F625W
  1.5895  3.4543  4.5019  3.2153 -0.0391 -4.3293 -3.4385 -1.6874 -0.6095 -0.4335
 -0.2463 -0.1587 -0.5145 -0.9783 -1.1233 -0.7452
 -1.6327 -0.7395 -0.0093 -0.2837 -1.4143 -3.2600 -2.8406 -2.0109 -1.3691 -1.0767
 -0.8455 -0.7277 -0.8291 -0.9936 -1.0218 -0.7018 -0.4952 -0.3811 -0.3923
 -2.9084 -2.5792 -2.1453 -1.9345 -1.9392 -2.3194 -2.1669 -1.8963 -1.6019 -1.3452
 -1.1504 -1.0332 -0.9888 -0.9685 -0.9173 -0.6599 -0.4905 -0.3860 -0.3466 -0.3175
 -0.2473
 -2.2376 -2.0648 -1.9061 -1.7371 -1.6139 -1.5074 -1.4174 -1.3436 -1.3080 -1.2390
 -1.1609 -1.0754 -0.9935 -0.9029 -0.8098 -0.6195 -0.4813 -0.3910 -0.3329 -0.2957
 -0.2711 -0.2540 -0.2418
 -1.9444 -1.8186 -1.6979 -1.5723 -1.4631 -1.3635 -1.2752 -1.1982 -1.1313 -1.0703
 -1.0088 -0.9430 -0.8766 -0.8086 -0.7389 -0.5845 -0.4741 -0.4002 -0.3501 -0.3156
 -0.2917 -0.2747 -0.2625 -0.2553 -0.2533
 -1.6649 -1.5781 -1.4908 -1.4013 -1.3120 -1.2265 -1.1473 -1.0751 -1.0101 -0.9514
 -0.8972 -0.8446 -0.7905 -0.7378 -0.6825 -0.5563 -0.4650 -0.4040 -0.3621 -0.3320
 -0.3103 -0.2945 -0.2831 -0.2753 -0.2708 -0.2705
 -1.3993 -1.3433 -1.2848 -1.2241 -1.1607 -1.0964 -1.0337 -0.9743 -0.9186 -0.8664
 -0.8179 -0.7721 -0.7279 -0.6853 -0.6406 -0.5349 -0.4540 -0.4024 -0.3689 -0.3449
 -0.3269 -0.3134 -0.3035 -0.2962 -0.2914 -0.2893 -0.2905 -0.2995 -0.3185 -0.3426
 -1.1474 -1.1142 -1.0799 -1.0447 -1.0070 -0.9662 -0.9236 -0.8809 -0.8388 -0.7976
 -0.7573 -0.7182 -0.6804 -0.6437 -0.6075 -0.5177 -0.4443 -0.3959 -0.3681 -0.3510
 -0.3387 -0.3293 -0.3222 -0.3170 -0.3133 -0.3111 -0.3101 -0.3139 -0.3262 -0.3484
 -0.3767
 -0.9220 -0.9038 -0.8870 -0.8713 -0.8544 -0.8352 -0.8130 -0.7882 -0.7615 -0.7334
 -0.7037 -0.6729 -0.6418 -0.6106 -0.5794 -0.5026 -0.4352 -0.3878 -0.3611 -0.3487
 -0.3429 -0.3394 -0.3370 -0.3354 -0.3344 -0.3339 -0.3347 -0.3363 -0.3423 -0.3567
 -0.3821
 -0.7208 -0.7166 -0.7140 -0.7128 -0.7111 -0.7083 -0.7031 -0.6949 -0.6833 -0.6684
 -0.6502 -0.6291 -0.6056 -0.5804 -0.5540 -0.4868 -0.4253 -0.3788 -0.3513 -0.3398
 -0.3385 -0.3415 -0.3455 -0.3491 -0.3524 -0.3552 -0.3581 -0.3617 -0.3669 -0.3766
 -0.3912
 -0.5450 -0.5536 -0.5621 -0.5705 -0.5795 -0.5879 -0.5950 -0.6001 -0.6021 -0.5999
 -0.5933 -0.5826 -0.5682 -0.5504 -0.5298 -0.4719 -0.4156 -0.3705 -0.3418 -0.3286
 -0.3280 -0.3351 -0.3453 -0.3554 -0.3645 -0.3723 -0.3792 -0.3856 -0.3922 -0.4000
 -0.4090
 -0.4026 -0.4148 -0.4291 -0.4451 -0.4617 -0.4775 -0.4931 -0.5072 -0.5192 -0.5275
