 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F775W
 -1.1772 -1.1342 -1.1407 -1.1268 -1.0775 -1.0341 -1.0289 -1.0425 -1.0369 -0.9991
 -0.9447 -0.8774 -0.8067 -0.7421 -0.6817 -0.5638 -0.4964 -0.4692 -0.4600
 -1.1517 -1.0657 -1.0169 -0.9836 -0.9622 -0.9519 -0.9479 -0.9439 -0.9344 -0.9166
 -0.8883 -0.8475 -0.7948 -0.7371 -0.6826 -0.5765 -0.5156 -0.4919 -0.4888 -0.5008
 -1.1335 -1.0281 -0.9499 -0.9004 -0.8810 -0.8770 -0.8727 -0.8660 -0.8591 -0.8517
 -0.8379 -0.8151 -0.7792 -0.7318 -0.6838 -0.5882 -0.5325 -0.5114 -0.5120 -0.5244
 -0.5443
 -1.1226 -1.0214 -0.9397 -0.8772 -0.8339 -0.8094 -0.8033 -0.8088 -0.8110 -0.8044
 -0.7935 -0.7802 -0.7599 -0.7262 -0.6853 -0.5989 -0.5471 -0.5277 -0.5296 -0.5421
 -0.5610 -0.5850
 -1.0951 -1.0062 -0.9312 -0.8694 -0.8210 -0.7858 -0.7632 -0.7514 -0.7493 -0.7520
 -0.7499 -0.7415 -0.7314 -0.7129 -0.6824 -0.6059 -0.5574 -0.5394 -0.5432 -0.5570
 -0.5761 -0.5992 -0.6259 -0.6562
 -1.0423 -0.9701 -0.9077 -0.8539 -0.8084 -0.7715 -0.7434 -0.7235 -0.7102 -0.7019
 -0.6972 -0.6929 -0.6872 -0.6808 -0.6655 -0.6067 -0.5621 -0.5450 -0.5511 -0.5679
 -0.5888 -0.6125 -0.6388 -0.6678 -0.6994 -0.7340 -0.7721 -0.8161 -0.8665 -0.9188
 -0.9648 -0.9098 -0.8625 -0.8210 -0.7841 -0.7517 -0.7242 -0.7018 -0.6846 -0.6713
 -0.6604 -0.6510 -0.6423 -0.6374 -0.6304 -0.5960 -0.5602 -0.5442 -0.5518 -0.5726
 -0.5974 -0.6234 -0.6509 -0.6799 -0.7106 -0.7432 -0.7785 -0.8168 -0.8610 -0.9122
 -0.9662
 -0.8696 -0.8293 -0.7958 -0.7675 -0.7421 -0.7186 -0.6966 -0.6765 -0.6592 -0.6449
 -0.6326 -0.6214 -0.6107 -0.6013 -0.5951 -0.5719 -0.5496 -0.5375 -0.5457 -0.5697
 -0.5995 -0.6299 -0.6603 -0.6909 -0.7222 -0.7543 -0.7879 -0.8237 -0.8626 -0.9067
 -0.9589
 -0.7627 -0.7352 -0.7130 -0.6956 -0.6814 -0.6684 -0.6550 -0.6413 -0.6278 -0.6154
 -0.6043 -0.5941 -0.5842 -0.5744 -0.5669 -0.5466 -0.5317 -0.5257 -0.5348 -0.5603
 -0.5944 -0.6304 -0.6654 -0.6995 -0.7331 -0.7663 -0.8000 -0.8345 -0.8707 -0.9100
 -0.9546
 -0.6516 -0.6342 -0.6211 -0.6120 -0.6065 -0.6026 -0.5988 -0.5934 -0.5867 -0.5791
