 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F547M
 -4.2885 -3.7716 -3.3330 -2.9718 -2.6788 -2.4403 -2.2407 -2.0622 -1.9018 -1.7555
 -1.6150 -1.4726 -1.3259 -1.1824 -1.0500 -0.7751 -0.5623 -0.3956 -0.2687 -0.1734
 -3.8779 -3.3682 -2.9562 -2.6702 -2.4038 -2.1836 -2.0014 -1.8455 -1.7084 -1.5850
 -1.4682 -1.3508 -1.2258 -1.0958 -0.9723 -0.7169 -0.5254 -0.3787 -0.2667 -0.1812
 -0.1130
 -3.5740 -3.0720 -2.6817 -2.3886 -2.1667 -1.9912 -1.8413 -1.7030 -1.5762 -1.4621
 -1.3581 -1.2585 -1.1552 -1.0416 -0.9266 -0.6832 -0.5037 -0.3698 -0.2689 -0.1915
 -0.1294 -0.0778
 -3.4498 -2.9479 -2.5516 -2.2493 -2.0205 -1.8455 -1.7078 -1.5937 -1.4914 -1.3912
 -1.2884 -1.1914 -1.0992 -1.0036 -0.8995 -0.6655 -0.4921 -0.3656 -0.2727 -0.2022
 -0.1455 -0.0977 -0.0561 -0.0195
 -3.3849 -2.8876 -2.4943 -2.1881 -1.9496 -1.7623 -1.6141 -1.4952 -1.3982 -1.3178
 -1.2396 -1.1519 -1.0618 -0.9726 -0.8801 -0.6569 -0.4863 -0.3634 -0.2756 -0.2112
 -0.1603 -0.1170 -0.0790 -0.0448 -0.0139  0.0136  0.0372  0.0528  0.0578  0.0550
 -3.3228 -2.8459 -2.4621 -2.1617 -1.9258 -1.7381 -1.5857 -1.4601 -1.3545 -1.2627
 -1.1809 -1.1053 -1.0283 -0.9483 -0.8638 -0.6527 -0.4837 -0.3616 -0.2761 -0.2164
 -0.1714 -0.1337 -0.1003 -0.0698 -0.0416 -0.0155  0.0076  0.0274  0.0391  0.0391
  0.0299
 -3.2466 -2.7962 -2.4299 -2.1398 -1.9102 -1.7257 -1.5734 -1.4447 -1.3343 -1.2374
 -1.1495 -1.0679 -0.9908 -0.9174 -0.8439 -0.6490 -0.4828 -0.3599 -0.2743 -0.2167
 -0.1767 -0.1453 -0.1177 -0.0922 -0.0681 -0.0450 -0.0236 -0.0044  0.0110  0.0194
  0.0143
 -3.1476 -2.7272 -2.3838 -2.1074 -1.8871 -1.7088 -1.5601 -1.4325 -1.3206 -1.2209
 -1.1302 -1.0460 -0.9662 -0.8903 -0.8188 -0.6405 -0.4810 -0.3573 -0.2703 -0.2125
 -0.1753 -0.1495 -0.1285 -0.1093 -0.0906 -0.0721 -0.0541 -0.0370 -0.0217 -0.0100
 -0.0055
 -3.0402 -2.6611 -2.3397 -2.0754 -1.8618 -1.6881 -1.5433 -1.4186 -1.3081 -1.2084
 -1.1171 -1.0322 -0.9522 -0.8757 -0.8029 -0.6319 -0.4799 -0.3572 -0.2677 -0.2076
 -0.1701 -0.1472 -0.1319 -0.1195 -0.1074 -0.0950 -0.0822 -0.0691 -0.0563 -0.0450
 -0.0342
 -2.9410 -2.5981 -2.2991 -2.0459 -1.8363 -1.6639 -1.5203 -1.3976 -1.2894 -1.1916
 -1.1015 -1.0178 -0.9390 -0.8639 -0.7918 -0.6240 -0.4769 -0.3566 -0.2659 -0.2030
 -0.1634 -0.1406 -0.1283 -0.1215 -0.1162 -0.1107 -0.1043 -0.0969 -0.0886 -0.0802
 -0.0728
 -2.8535 -2.5435 -2.2695 -2.0287 -1.8203 -1.6438 -1.4970 -1.3724 -1.2643 -1.1680
 -1.0801 -0.9986 -0.9221 -0.8497 -0.7855 -0.6168 -0.4720 -0.3555 -0.2649
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F547M
 -5.6023 -5.1372 -4.7097 -4.3089 -3.9298 -3.5447 -3.1247 -2.6776 -2.3032 -2.0082
 -1.7703 -1.5691 -1.3928 -1.2366 -1.0976 -0.8117 -0.5885 -0.4094 -0.2688
 -5.2433 -4.7225 -4.2524 -3.8294 -3.4452 -3.0870 -2.7286 -2.3690 -2.0662 -1.8206
 -1.6170 -1.4399 -1.2798 -1.1344 -1.0039 -0.7378 -0.5372 -0.3811 -0.2586 -0.1636
 -4.9634 -4.4273 -3.9360 -3.4972 -3.1117 -2.7728 -2.4632 -2.1640 -1.9053 -1.6915
 -1.5125 -1.3558 -1.2110 -1.0753 -0.9509 -0.6961 -0.5079 -0.3653 -0.2553 -0.1697
 -0.1020
 -4.5762 -4.0466 -3.6243 -3.2326 -2.8717 -2.5494 -2.2684 -2.0133 -1.7870 -1.5960
 -1.4351 -1.2951 -1.1660 -1.0415 -0.9232 -0.6755 -0.4932 -0.3583 -0.2563 -0.1779
 -0.1156 -0.0641
 -4.2325 -3.6970 -3.2547 -2.8891 -2.5844 -2.3278 -2.1043 -1.8929 -1.6967 -1.5238
 -1.3751 -1.2464 -1.1306 -1.0193 -0.9090 -0.6676 -0.4876 -0.3565 -0.2596 -0.1866
 -0.1294 -0.0819 -0.0410 -0.0053
 -4.1031 -3.5305 -3.0548 -2.6669 -2.3532 -2.0992 -1.8952 -1.7317 -1.5926 -1.4627
 -1.3332 -1.2114 -1.1009 -0.9993 -0.8995 -0.6664 -0.4870 -0.3571 -0.2632 -0.1943
 -0.1420 -0.0991 -0.0618 -0.0287  0.0010  0.0272  0.0492  0.0634  0.0680  0.0656
 -4.0757 -3.4782 -2.9776 -2.5725 -2.2487 -1.9903 -1.7832 -1.6152 -1.4772 -1.3640
 -1.2687 -1.1767 -1.0802 -0.9833 -0.8896 -0.6680 -0.4891 -0.3585 -0.2657 -0.1996
 -0.1515 -0.1137 -0.0811 -0.0518 -0.0248 -0.0001  0.0214  0.0390  0.0500  0.0499
  0.0414
 -4.0810 -3.4784 -2.9641 -2.5439 -2.2096 -1.9453 -1.7344 -1.5639 -1.4241 -1.3066
 -1.2059 -1.1185 -1.0400 -0.9612 -0.8786 -0.6694 -0.4923 -0.3602 -0.2666 -0.2016
 -0.1537 -0.1238 -0.0968 -0.0724 -0.0496 -0.0279 -0.0081  0.0106  0.0247  0.0305
  0.0255
 -4.0615 -3.4783 -2.9651 -2.5410 -2.1998 -1.9300 -1.7156 -1.5421 -1.3992 -1.2791
 -1.1754 -1.0835 -1.0002 -0.9242 -0.8521 -0.6657 -0.4938 -0.3604 -0.2651 -0.1998
 -0.1565 -0.1278 -0.1065 -0.0881 -0.0707 -0.0536 -0.0372 -0.0217 -0.0081  0.0020
  0.0056
 -4.0095 -3.4607 -2.9716 -2.5521 -2.2091 -1.9349 -1.7168 -1.5401 -1.3940 -1.2705
 -1.1636 -1.0689 -0.9829 -0.9033 -0.8292 -0.6574 -0.4958 -0.3628 -0.2647 -0.1971
 -0.1533 -0.1265 -0.1098 -0.0976 -0.0865 -0.0753 -0.0639 -0.0524 -0.0412 -0.0316
 -0.0224
 -3.9320 -3.4280 -2.9719 -2.5653 -2.2254 -1.9484 -1.7256 -1.5453 -1.3962 -1.2698
 -1.1600 -1.0627 -0.9746 -0.8935 -0.8176 -0.6465 -0.4947 -0.3649 -0.2650 -0.1943
 -0.1483 -0.1212 -0.1069 -0.0996 -0.0949 -0.0903 -0.0851 -0.0790 -0.0722 -0.0654
 -0.0597
 -3.8348 -3.3839 -2.9664 -2.5839 -2.2516 -1.9725 -1.7433 -1.5561 -1.4018 -1.2718
 -1.1593 -1.0599 -0.9703 -0.8881 -0.8173 -0.6330 -0.4905 -0.3667 -0.2660
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = F547M
 -6.2428 -5.8771 -5.5508 -5.2503 -4.9739 -4.6190 -4.0757 -3.3368 -2.6641 -2.1583
 -1.8019 -1.5446 -1.3473 -1.1857 -1.0471 -0.7691 -0.5593 -0.3916 -0.2556
 -5.9035 -5.4847 -5.1140 -4.7806 -4.4604 -4.1044 -3.6288 -3.0167 -2.4611 -2.0234
 -1.6983 -1.4559 -1.2671 -1.1123 -0.9793 -0.7133 -0.5159 -0.3646 -0.2449 -0.1498
 -5.6846 -5.2152 -4.7948 -4.4185 -4.0721 -3.7250 -3.3166 -2.8100 -2.3350 -1.9444
 -1.6415 -1.4089 -1.2253 -1.0742 -0.9445 -0.6849 -0.4941 -0.3514 -0.2410 -0.1540
 -0.0851
 -5.4921 -5.0084 -4.5591 -4.1474 -3.7717 -3.4213 -3.0669 -2.6506 -2.2410 -1.8898
 -1.6071 -1.3838 -1.2048 -1.0566 -0.9293 -0.6734 -0.4851 -0.3464 -0.2417 -0.1603
 -0.0963 -0.0443
 -5.0920 -4.6747 -4.2869 -3.9087 -3.5361 -3.1816 -2.8484 -2.5071 -2.1570 -1.8429
 -1.5805 -1.3676 -1.1942 -1.0495 -0.9246 -0.6718 -0.4838 -0.3464 -0.2448 -0.1675
 -0.1075 -0.0593 -0.0189  0.0158
 -4.7436 -4.2622 -3.8592 -3.5148 -3.2070 -2.9185 -2.6341 -2.3510 -2.0637 -1.7914
 -1.5528 -1.3525 -1.1861 -1.0461 -0.9246 -0.6754 -0.4871 -0.3490 -0.2487 -0.1742
 -0.1177 -0.0734 -0.0366 -0.0047  0.0233  0.0475  0.0668  0.0792  0.0824  0.0799
 -4.6146 -4.0670 -3.6005 -3.2094 -2.8799 -2.5940 -2.3397 -2.1113 -1.8978 -1.6963
 -1.5060 -1.3313 -1.1763 -1.0422 -0.9249 -0.6811 -0.4927 -0.3531 -0.2525 -0.1796
 -0.1259 -0.0853 -0.0528 -0.0248  0.0004  0.0229  0.0423  0.0574  0.0660  0.0648
  0.0570
 -4.6236 -4.0279 -3.5089 -3.0703 -2.7048 -2.4004 -2.1425 -1.9192 -1.7212 -1.5461
 -1.3967 -1.2682 -1.1488 -1.0332 -0.9233 -0.6870 -0.4996 -0.3580 -0.2558 -0.1830
 -0.1312 -0.0940 -0.0659 -0.0426 -0.0216 -0.0021  0.0153  0.0303  0.0408  0.0467
  0.0426
 -4.6856 -4.0661 -3.5119 -3.0339 -2.6340 -2.3053 -2.0353 -1.8104 -1.6194 -1.4544
 -1.3111 -1.1885 -1.0847 -0.9935 -0.9054 -0.6892 -0.5045 -0.3619 -0.2574 -0.1837
 -0.1329 -0.0981 -0.0742 -0.0561 -0.0402 -0.0252 -0.0112  0.0017  0.0127  0.0203
  0.0220
 -4.7452 -4.1341 -3.5660 -3.0641 -2.6368 -2.2837 -1.9964 -1.7627 -1.5699 -1.4082
 -1.2699 -1.1501 -1.0456 -0.9541 -0.8729 -0.6867 -0.5107 -0.3677 -0.2606 -0.1844
 -0.1327 -0.0990 -0.0780 -0.0646 -0.0544 -0.0449 -0.0357 -0.0265 -0.0179 -0.0109
 -0.0067
 -4.7622 -4.1732 -3.6239 -3.1173 -2.6754 -2.3038 -1.9998 -1.7538 -1.5538 -1.3889
 -1.2502 -1.1313 -1.0273 -0.9350 -0.8518 -0.6737 -0.5133 -0.3732 -0.2642 -0.1850
 -0.1310 -0.0968 -0.0772 -0.0672 -0.0621 -0.0586 -0.0552 -0.0512 -0.0468 -0.0425
 -0.0393
 -4.7373 -4.1914 -3.6643 -3.1746 -2.7313 -2.3499 -2.0325 -1.7730 -1.5627 -1.3907
 -1.2476 -1.1259 -1.0203 -0.9270 -0.8421 -0.6502 -0.5123 -0.3784 -0.2682
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = F547M
 -6.4186 -6.0988 -5.8234 -5.5836 -5.3119 -4.9452 -4.4342 -3.7393 -2.9198 -2.2879
 -1.8563 -1.5598 -1.3436 -1.1743 -1.0330 -0.7544 -0.5451 -0.3813 -0.2483
 -6.0859 -5.7165 -5.4018 -5.1325 -4.8812 -4.5857 -4.1283 -3.4330 -2.7410 -2.1807
 -1.7756 -1.4887 -1.2778 -1.1128 -0.9757 -0.7065 -0.5079 -0.3569 -0.2376 -0.1419
 -5.8749 -5.4530 -5.0869 -4.7725 -4.4921 -4.2002 -3.8074 -3.2317 -2.6388 -2.1320
 -1.7443 -1.4600 -1.2485 -1.0837 -0.9480 -0.6831 -0.4893 -0.3449 -0.2336 -0.1453
 -0.0750
 -5.7274 -5.2695 -4.8583 -4.4956 -4.1746 -3.8719 -3.5355 -3.0690 -2.5611 -2.1044
 -1.7358 -1.4543 -1.2406 -1.0740 -0.9379 -0.6748 -0.4823 -0.3407 -0.2340 -0.1509
 -0.0851 -0.0322
 -5.4803 -5.0604 -4.6581 -4.2795 -3.9276 -3.6004 -3.2837 -2.9124 -2.4840 -2.0777
 -1.7332 -1.4585 -1.2442 -1.0754 -0.9381 -0.6754 -0.4826 -0.3413 -0.2370 -0.1573
 -0.0951 -0.0457 -0.0050  0.0303
 -5.0294 -4.6276 -4.2896 -3.9834 -3.6812 -3.3711 -3.0573 -2.7441 -2.3930 -2.0399
 -1.7249 -1.4627 -1.2514 -1.0821 -0.9438 -0.6807 -0.4873 -0.3447 -0.2410 -0.1636
 -0.1043 -0.0582 -0.0209  0.0107  0.0379  0.0610  0.0788  0.0896  0.0920  0.0887
 -4.7954 -4.3101 -3.9059 -3.5729 -3.2870 -3.0256 -2.7735 -2.5178 -2.2487 -1.9673
 -1.6972 -1.4581 -1.2562 -1.0895 -0.9514 -0.6882 -0.4945 -0.3500 -0.2453 -0.1689
 -0.1120 -0.0689 -0.0353 -0.0074  0.0168  0.0381  0.0559  0.0695  0.0766  0.0745
  0.0662
 -4.7540 -4.2058 -3.7329 -3.3352 -3.0035 -2.7204 -2.4679 -2.2340 -2.0096 -1.7931
 -1.5946 -1.4122 -1.2436 -1.0913 -0.9578 -0.6965 -0.5028 -0.3565 -0.2496 -0.1729
 -0.1174 -0.0770 -0.0471 -0.0234 -0.0032  0.0150  0.0310  0.0443  0.0542  0.0573
  0.0511
 -4.8155 -4.2272 -3.7021 -3.2491 -2.8675 -2.5483 -2.2781 -2.0426 -1.8305 -1.6344
 -1.4568 -1.3037 -1.1741 -1.0585 -0.9486 -0.7020 -0.5093 -0.3620 -0.2528 -0.1747
 -0.1199 -0.0815 -0.0549 -0.0358 -0.0203 -0.0064  0.0062  0.0175  0.0268  0.0327
  0.0327
 -4.9188 -4.3156 -3.7596 -3.2662 -2.8419 -2.4854 -2.1894 -1.9416 -1.7302 -1.5454
 -1.3812 -1.2364 -1.1114 -1.0053 -0.9131 -0.7046 -0.5176 -0.3695 -0.2579 -0.1772
 -0.1213 -0.0837 -0.0593 -0.0440 -0.0334 -0.0247 -0.0167 -0.0090 -0.0021  0.0028
  0.0057
 -4.9913 -4.4027 -3.8456 -3.3305 -2.8780 -2.4908 -2.1682 -1.9020 -1.6817 -1.4966
 -1.3382 -1.2005 -1.0800 -0.9748 -0.8827 -0.6925 -0.5231 -0.3768 -0.2634 -0.1797
 -0.1214 -0.0832 -0.0599 -0.0473 -0.0410 -0.0375 -0.0350 -0.0322 -0.0293 -0.0267
 -0.0299
 -5.0330 -4.4588 -3.9176 -3.4096 -2.9445 -2.5382 -2.1937 -1.9080 -1.6738 -1.4809
 -1.3198 -1.1829 -1.0645 -0.9607 -0.8574 -0.6657 -0.5258 -0.3839 -0.2693
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = F547M
 -6.5165 -6.2399 -6.0192 -5.8373 -5.6313 -5.3190 -4.8291 -4.1041 -3.1962 -2.4511
 -1.9399 -1.5962 -1.3553 -1.1737 -1.0269 -0.7443 -0.5354 -0.3730 -0.2392
 -6.1889 -5.8685 -5.6084 -5.4006 -5.2139 -4.9799 -4.5664 -3.8387 -3.0479 -2.3697
 -1.8798 -1.5416 -1.3025 -1.1230 -0.9787 -0.7034 -0.5023 -0.3502 -0.2306 -0.1338
 -5.9790 -5.6041 -5.2918 -5.0386 -4.8250 -4.5974 -4.2505 -3.6545 -2.9719 -2.3518
 -1.8735 -1.5308 -1.2856 -1.1026 -0.9576 -0.6843 -0.4863 -0.3392 -0.2264 -0.1366
 -0.0646
 -5.8501 -5.4281 -5.0613 -4.7534 -4.4962 -4.2580 -3.9684 -3.4957 -2.9152 -2.3538
 -1.8926 -1.5454 -1.2910 -1.1012 -0.9528 -0.6786 -0.4810 -0.3356 -0.2266 -0.1414
 -0.0736 -0.0192
 -5.7085 -5.2797 -4.8880 -4.5392 -4.2342 -3.9637 -3.6945 -3.3301 -2.8481 -2.3522
 -1.9170 -1.5716 -1.3098 -1.1122 -0.9585 -0.6810 -0.4826 -0.3367 -0.2293 -0.1472
 -0.0826 -0.0313  0.0103  0.0454
 -5.3264 -4.9775 -4.6492 -4.3307 -4.0215 -3.7249 -3.4417 -3.1428 -2.7566 -2.3304
 -1.9326 -1.5984 -1.3343 -1.1302 -0.9708 -0.6880 -0.4885 -0.3409 -0.2333 -0.1530
 -0.0911 -0.0425 -0.0038  0.0279  0.0546  0.0765  0.0931  0.1022  0.1035  0.0994
 -4.9540 -4.5401 -4.2093 -3.9385 -3.6969 -3.4582 -3.2033 -2.9297 -2.6267 -2.2772
 -1.9276 -1.6162 -1.3576 -1.1510 -0.9869 -0.6975 -0.4969 -0.3474 -0.2381 -0.1583
 -0.0983 -0.0523 -0.0167  0.0119  0.0357  0.0559  0.0722  0.0842  0.0894  0.0863
  0.0774
 -4.8304 -4.3394 -3.9256 -3.5882 -3.3120 -3.0741 -2.8520 -2.6304 -2.3925 -2.1329
 -1.8634 -1.6032 -1.3686 -1.1689 -1.0040 -0.7085 -0.5064 -0.3552 -0.2436 -0.1629
 -0.1039 -0.0600 -0.0274 -0.0025  0.0177  0.0349  0.0494  0.0612  0.0689  0.0705
  0.0631
 -4.8585 -4.3134 -3.8349 -3.4281 -3.0894 -2.8069 -2.5626 -2.3391 -2.1226 -1.9029
 -1.6878 -1.4914 -1.3153 -1.1551 -1.0091 -0.7181 -0.5145 -0.3622 -0.2483 -0.1658
 -0.1069 -0.0648 -0.0348 -0.0136  0.0024  0.0156  0.0269  0.0355  0.0414  0.0448
  0.0460
 -4.9766 -4.3974 -3.8728 -3.4111 -3.0165 -2.6839 -2.4041 -2.1632 -1.9476 -1.7462
 -1.5540 -1.3771 -1.2229 -1.0920 -0.9777 -0.7275 -0.5247 -0.3713 -0.2553 -0.1699
 -0.1096 -0.0680 -0.0399 -0.0216 -0.0097 -0.0010  0.0060  0.0121  0.0172  0.0202
  0.0209
 -5.0936 -4.5163 -3.9693 -3.4739 -3.0360 -2.6603 -2.3429 -2.0761 -1.8487 -1.6503
 -1.4722 -1.3106 -1.1663 -1.0410 -0.9338 -0.7190 -0.5337 -0.3803 -0.2625 -0.1744
 -0.1116 -0.0691 -0.0418 -0.0257 -0.0171 -0.0129 -0.0108 -0.0093 -0.0081 -0.0073
 -0.0122
 -5.1720 -4.6135 -4.0755 -3.5688 -3.1055 -2.6995 -2.3502 -2.0560 -1.8099 -1.6027
 -1.4255 -1.2711 -1.1350 -1.0152 -0.8774 -0.6926 -0.5415 -0.3892 -0.2699
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = F547M
 -6.5527 -6.3282 -6.2868 -6.2868 -6.1895 -5.8834 -5.2783 -4.3820 -3.4604 -2.6466
 -2.0550 -1.6582 -1.3855 -1.1861 -1.0302 -0.7402 -0.5286 -0.3660 -0.2327
 -6.2301 -5.9624 -5.7586 -5.6098 -5.4845 -5.3013 -4.9270 -4.1824 -3.3429 -2.5840
 -2.0125 -1.6179 -1.3443 -1.1451 -0.9901 -0.7047 -0.4994 -0.3450 -0.2242 -0.1262
 -6.0170 -5.6921 -5.4356 -5.2431 -5.0902 -4.9196 -4.6195 -4.0280 -3.2965 -2.5912
 -2.0287 -1.6243 -1.3396 -1.1334 -0.9752 -0.6892 -0.4856 -0.3350 -0.2199 -0.1282
 -0.0542
 -5.8909 -5.5109 -5.1936 -4.9429 -4.7478 -4.5709 -4.3325 -3.8814 -3.2629 -2.6221
 -2.0736 -1.6586 -1.3590 -1.1411 -0.9761 -0.6858 -0.4818 -0.3319 -0.2198 -0.1324
 -0.0623 -0.0059
 -5.8001 -5.3886 -5.0252 -4.7176 -4.4668 -4.2581 -4.0450 -3.7127 -3.2104 -2.6456
 -2.1253 -1.7071 -1.3938 -1.1625 -0.9883 -0.6900 -0.4844 -0.3334 -0.2223 -0.1375
 -0.0705 -0.0169  0.0263  0.0622
 -5.5005 -5.2114 -4.8609 -4.5388 -4.2510 -3.9981 -3.7694 -3.5093 -3.1206 -2.6421
 -2.1663 -1.7576 -1.4365 -1.1930 -1.0086 -0.6988 -0.4913 -0.3383 -0.2263 -0.1429
 -0.0782 -0.0271  0.0136  0.0464  0.0736  0.0950  0.1096  0.1168  0.1170  0.1118
 -5.1247 -4.7868 -4.5117 -4.2644 -4.0227 -3.7781 -3.5306 -3.2835 -2.9859 -2.5992
 -2.1826 -1.7988 -1.4796 -1.2285 -1.0345 -0.7109 -0.5008 -0.3457 -0.2317 -0.1481
 -0.0850 -0.0361  0.0021  0.0321  0.0563  0.0760  0.0914  0.1013  0.1044  0.1002
  0.0901
 -4.8879 -4.4579 -4.1101 -3.8384 -3.6203 -3.4290 -3.2396 -3.0310 -2.7883 -2.4951
 -2.1567 -1.8173 -1.5146 -1.2637 -1.0634 -0.7255 -0.5115 -0.3548 -0.2382 -0.1531
 -0.0906 -0.0436 -0.0078  0.0193  0.0404  0.0573  0.0707  0.0810  0.0866  0.0859
  0.0773
 -4.8525 -4.3572 -3.9328 -3.5816 -3.2985 -3.0681 -2.8684 -2.6804 -2.4818 -2.2558
 -2.0053 -1.7495 -1.5036 -1.2796 -1.0863 -0.7400 -0.5211 -0.3631 -0.2444 -0.1571
 -0.0942 -0.0484 -0.0149  0.0093  0.0269  0.0403  0.0507  0.0593  0.0648  0.0659
  0.0616
 -4.9476 -4.4044 -3.9261 -3.5094 -3.1588 -2.8683 -2.6254 -2.4130 -2.2142 -2.0140
 -1.8034 -1.5938 -1.4010 -1.2292 -1.0755 -0.7577 -0.5337 -0.3737 -0.2530 -0.1629
 -0.0982 -0.0525 -0.0204  0.0014  0.0159  0.0254  0.0320  0.0368  0.0400  0.0423
  0.0391
 -5.0903 -4.5331 -4.0148 -3.5502 -3.1454 -2.8003 -2.5094 -2.2625 -2.0469 -1.8497
 -1.6599 -1.4754 -1.3031 -1.1507 -1.0198 -0.7575 -0.5463 -0.3842 -0.2618 -0.1693
 -0.1019 -0.0551 -0.0236 -0.0034  0.0084  0.0143  0.0168  0.0174  0.0172  0.0158
  0.0099
 -5.2114 -4.6653 -4.1406 -3.6490 -3.2078 -2.8204 -2.4871 -2.2040 -1.9631 -1.7549
 -1.5694 -1.3996 -1.2431 -1.1019 -0.9192 -0.7394 -0.5589 -0.3946 -0.2708
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = F547M
 -6.5413 -6.3750 -6.4015 -6.4494 -6.3720 -6.0669 -5.4563 -4.5463 -3.6917 -2.8630
 -2.2015 -1.7458 -1.4353 -1.2132 -1.0446 -0.7419 -0.5264 -0.3618 -0.2276
 -6.2218 -6.0118 -5.8690 -5.7767 -5.6984 -5.5665 -5.2195 -4.4455 -3.6080 -2.8117
 -2.1716 -1.7183 -1.4048 -1.1810 -1.0117 -0.7116 -0.5004 -0.3423 -0.2193 -0.1195
 -6.0028 -5.7339 -5.5376 -5.4054 -5.3075 -5.1863 -4.9273 -4.3469 -3.5867 -2.8359
 -2.2058 -1.7408 -1.4125 -1.1782 -1.0030 -0.6992 -0.4885 -0.3331 -0.2150 -0.1209
 -0.0445
 -5.8701 -5.5398 -5.2782 -5.0876 -4.9517 -4.8284 -4.6350 -4.2118 -3.5776 -2.8886
 -2.2716 -1.7939 -1.4459 -1.1959 -1.0104 -0.6979 -0.4859 -0.3305 -0.2147 -0.1244
 -0.0518  0.0070
