 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F110W
 -0.6069 -0.6434 -0.7030 -0.7475 -0.7712 -0.8009 -0.8500 -0.9017 -0.9358 -0.9505
 -0.9543 -0.9510 -0.9448 -0.9422 -0.9426 -0.9644 -1.0162 -1.0853 -1.1574
 -0.6577 -0.6782 -0.7098 -0.7424 -0.7772 -0.8146 -0.8524 -0.8880 -0.9190 -0.9440
 -0.9618 -0.9719 -0.9747 -0.9747 -0.9766 -0.9990 -1.0475 -1.1141 -1.1870 -1.2631
 -0.6891 -0.7042 -0.7225 -0.7470 -0.7815 -0.8181 -0.8507 -0.8809 -0.9106 -0.9391
 -0.9635 -0.9823 -0.9935 -0.9983 -1.0027 -1.0270 -1.0735 -1.1380 -1.2108 -1.2857
 -1.3608
 -0.7011 -0.7214 -0.7411 -0.7613 -0.7841 -0.8114 -0.8449 -0.8804 -0.9106 -0.9358
 -0.9594 -0.9822 -1.0012 -1.0130 -1.0209 -1.0484 -1.0942 -1.1570 -1.2289 -1.3030
 -1.3771 -1.4506
 -0.6926 -0.7201 -0.7450 -0.7677 -0.7897 -0.8128 -0.8382 -0.8664 -0.8975 -0.9281
 -0.9538 -0.9764 -0.9989 -1.0179 -1.0310 -1.0633 -1.1094 -1.1710 -1.2427 -1.3170
 -1.3909 -1.4640 -1.5360 -1.6072
 -0.6670 -0.7020 -0.7335 -0.7612 -0.7862 -0.8099 -0.8337 -0.8587 -0.8850 -0.9122
 -0.9394 -0.9646 -0.9881 -1.0114 -1.0309 -1.0716 -1.1191 -1.1799 -1.2518 -1.3273
 -1.4022 -1.4757 -1.5478 -1.6187 -1.6884 -1.7573 -1.8260 -1.8968 -1.9705 -2.0442
 -0.6300 -0.6709 -0.7087 -0.7422 -0.7718 -0.7986 -0.8240 -0.8489 -0.8744 -0.9001
 -0.9257 -0.9505 -0.9742 -0.9985 -1.0214 -1.0722 -1.1235 -1.1841 -1.2558 -1.3330
 -1.4101 -1.4852 -1.5583 -1.6297 -1.6995 -1.7679 -1.8357 -1.9032 -1.9729 -2.0462
 -2.1201
 -0.5903 -0.6329 -0.6744 -0.7129 -0.7474 -0.7785 -0.8070 -0.8339 -0.8603 -0.8866
 -0.9126 -0.9379 -0.9622 -0.9858 -1.0100 -1.0655 -1.1223 -1.1841 -1.2555 -1.3338
 -1.4134 -1.4912 -1.5664 -1.6393 -1.7101 -1.7790 -1.8465 -1.9133 -1.9801 -2.0488
 -2.1220
 -0.5573 -0.5968 -0.6377 -0.6782 -0.7161 -0.7510 -0.7831 -0.8131 -0.8418 -0.8698
 -0.8974 -0.9243 -0.9501 -0.9749 -0.9996 -1.0578 -1.1176 -1.1817 -1.2528 -1.3313
 -1.4129 -1.4938 -1.5720 -1.6475 -1.7203 -1.7907 -1.8592 -1.9261 -1.9921 -2.0584
 -2.1269
 -0.5373 -0.5698 -0.6057 -0.6438 -0.6820 -0.7187 -0.7536 -0.7864 -0.8178 -0.8482
 -0.8778 -0.9068 -0.9349 -0.9619 -0.9882 -1.0498 -1.1111 -1.1765 -1.2475 -1.3250
 -1.4070 -1.4900 -1.5714 -1.6501 -1.7257 -1.7984 -1.8687 -1.9368 -2.0033 -2.0689
 -2.1348
 -0.5316 -0.5558 -0.5848 -0.6169 -0.6512 -0.6869 -0.7224 -0.7569 -0.7903 -0.8228
 -0.8546 -0.8859 -0.9164 -0.9460 -0.9745 -1.0415 -1.1048 -1.1709 -1.2419 -1.3184
 -1.3994 -1.4828 -1.5661 -1.6478 -1.7267 -1.8025 -1.8754 -1.9457 -2.0137 -2.0801
 -2.1455
 -0.5401 -0.5548 -0.5773 -0.6018 -0.6302 -0.6615 -0.6945 -0.7284 -0.7623 -0.7960
 -0.8293 -0.8623 -0.8950 -0.9270 -0.9585 -1.0329 -1.0987 -1.1649 -1.2360
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F110W
 -0.6077 -0.6460 -0.6898 -0.7363 -0.7833 -0.8286 -0.8701 -0.9061 -0.9350 -0.9555
 -0.9669 -0.9702 -0.9679 -0.9648 -0.9657 -0.9803 -1.0204 -1.0829 -1.1573
 -0.6015 -0.6316 -0.6705 -0.7152 -0.7624 -0.8095 -0.8546 -0.8956 -0.9308 -0.9590
 -0.9791 -0.9906 -0.9944 -0.9948 -0.9964 -1.0140 -1.0532 -1.1123 -1.1837 -1.2594
 -0.6264 -0.6429 -0.6719 -0.7083 -0.7486 -0.7921 -0.8365 -0.8790 -0.9178 -0.9515
 -0.9788 -0.9988 -1.0103 -1.0153 -1.0194 -1.0405 -1.0798 -1.1365 -1.2056 -1.2797
 -1.3547
 -0.6588 -0.6689 -0.6892 -0.7183 -0.7532 -0.7913 -0.8303 -0.8684 -0.9048 -0.9392
 -0.9698 -0.9960 -1.0158 -1.0273 -1.0347 -1.0598 -1.1002 -1.1555 -1.2230 -1.2961
 -1.3702 -1.4440
 -0.6754 -0.6936 -0.7127 -0.7366 -0.7648 -0.7962 -0.8294 -0.8637 -0.8981 -0.9313
 -0.9606 -0.9874 -1.0115 -1.0306 -1.0428 -1.0726 -1.1146 -1.1697 -1.2363 -1.3091
 -1.3832 -1.4566 -1.5291 -1.6009
 -0.6724 -0.6973 -0.7217 -0.7452 -0.7687 -0.7934 -0.8202 -0.8494 -0.8811 -0.9152
 -0.9478 -0.9761 -1.0021 -1.0253 -1.0436 -1.0796 -1.1237 -1.1791 -1.2453 -1.3187
 -1.3936 -1.4677 -1.5403 -1.6118 -1.6822 -1.7518 -1.8213 -1.8928 -1.9668 -2.0403
 -0.6517 -0.6844 -0.7151 -0.7437 -0.7701 -0.7952 -0.8202 -0.8459 -0.8730 -0.9008
 -0.9291 -0.9578 -0.9852 -1.0115 -1.0351 -1.0813 -1.1280 -1.1841 -1.2502 -1.3242
 -1.4008 -1.4765 -1.5502 -1.6222 -1.6927 -1.7619 -1.8304 -1.8987 -1.9690 -2.0424
 -2.1163
 -0.6176 -0.6572 -0.6944 -0.7287 -0.7600 -0.7883 -0.8145 -0.8398 -0.8653 -0.8913
 -0.9171 -0.9427 -0.9680 -0.9938 -1.0195 -1.0755 -1.1279 -1.1852 -1.2513 -1.3256
 -1.4040 -1.4820 -1.5578 -1.6313 -1.7027 -1.7723 -1.8407 -1.9082 -1.9758 -2.0450
 -2.1183
 -0.5756 -0.6188 -0.6616 -0.7018 -0.7383 -0.7712 -0.8009 -0.8282 -0.8545 -0.8804
 -0.9061 -0.9314 -0.9559 -0.9801 -1.0050 -1.0641 -1.1231 -1.1836 -1.2501 -1.3242
 -1.4038 -1.4844 -1.5631 -1.6391 -1.7124 -1.7835 -1.8527 -1.9205 -1.9874 -2.0543
 -2.1232
 -0.5344 -0.5770 -0.6214 -0.6649 -0.7058 -0.7434 -0.7775 -0.8084 -0.8372 -0.8648
 -0.8917 -0.9181 -0.9437 -0.9685 -0.9930 -1.0531 -1.1139 -1.1779 -1.2456 -1.3192
 -1.3987 -1.4809 -1.5623 -1.6414 -1.7175 -1.7908 -1.8618 -1.9307 -1.9980 -2.0643
 -2.1309
 -0.5017 -0.5391 -0.5812 -0.6244 -0.6670 -0.7077 -0.7456 -0.7805 -0.8128 -0.8433
 -0.8724 -0.9008 -0.9285 -0.9553 -0.9812 -1.0435 -1.1051 -1.1704 -1.2396 -1.3129
 -1.3916 -1.4740 -1.5572 -1.6391 -1.7184 -1.7947 -1.8682 -1.9392 -2.0079 -2.0751
 -2.1412
 -0.4792 -0.5114 -0.5475 -0.5868 -0.6278 -0.6687 -0.7084 -0.7462 -0.7818 -0.8155
 -0.8476 -0.8786 -0.9089 -0.9383 -0.9696 -1.0353 -1.0967 -1.1611 -1.2321
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F110W
 -0.6016 -0.6418 -0.6861 -0.7319 -0.7782 -0.8233 -0.8658 -0.9042 -0.9366 -0.9608
 -0.9754 -0.9810 -0.9808 -0.9793 -0.9796 -0.9937 -1.0273 -1.0805 -1.1500
 -0.5755 -0.6132 -0.6569 -0.7040 -0.7527 -0.8015 -0.8487 -0.8927 -0.9314 -0.9628
 -0.9854 -0.9983 -1.0033 -1.0052 -1.0077 -1.0254 -1.0601 -1.1114 -1.1773 -1.2510
 -0.5627 -0.5930 -0.6323 -0.6776 -0.7262 -0.7761 -0.8256 -0.8729 -0.9161 -0.9534
 -0.9832 -1.0042 -1.0160 -1.0219 -1.0268 -1.0483 -1.0847 -1.1354 -1.1988 -1.2705
 -1.3452
 -0.5855 -0.6018 -0.6239 -0.6615 -0.7051 -0.7529 -0.8018 -0.8497 -0.8951 -0.9363
 -0.9716 -0.9999 -1.0196 -1.0311 -1.0389 -1.0641 -1.1026 -1.1535 -1.2157 -1.2860
 -1.3597 -1.4338
 -0.6214 -0.6291 -0.6447 -0.6683 -0.7001 -0.7404 -0.7872 -0.8332 -0.8770 -0.9178
 -0.9549 -0.9874 -1.0141 -1.0329 -1.0450 -1.0743 -1.1149 -1.1667 -1.2285 -1.2980
 -1.3715 -1.4454 -1.5186 -1.5912
 -0.6416 -0.6546 -0.6699 -0.6882 -0.7114 -0.7403 -0.7760 -0.8183 -0.8629 -0.9050
 -0.9417 -0.9738 -1.0024 -1.0269 -1.0450 -1.0798 -1.1226 -1.1754 -1.2375 -1.3070
 -1.3809 -1.4553 -1.5288 -1.6012 -1.6725 -1.7433 -1.8141 -1.8865 -1.9610 -2.0343
 -0.6434 -0.6624 -0.6830 -0.7045 -0.7274 -0.7527 -0.7814 -0.8134 -0.8482 -0.8853
 -0.9234 -0.9587 -0.9893 -1.0159 -1.0386 -1.0811 -1.1264 -1.1805 -1.2431 -1.3128
 -1.3873 -1.4631 -1.5377 -1.6106 -1.6820 -1.7523 -1.8221 -1.8918 -1.9629 -2.0366
 -2.1101
 -0.6304 -0.6554 -0.6815 -0.7078 -0.7341 -0.7603 -0.7869 -0.8149 -0.8447 -0.8754
