 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F606W
 -3.3760 -3.0632 -2.8312 -2.5672 -2.2732 -2.0324 -1.8940 -1.8155 -1.7339 -1.6253
 -1.5032 -1.3706 -1.2391 -1.1171 -1.0013 -0.7482 -0.5491 -0.4045 -0.2938
 -3.0503 -2.6733 -2.3892 -2.1556 -1.9652 -1.8152 -1.6973 -1.6005 -1.5138 -1.4290
 -1.3403 -1.2425 -1.1343 -1.0233 -0.9183 -0.6948 -0.5231 -0.3978 -0.3063 -0.2425
 -2.8349 -2.4307 -2.1194 -1.8928 -1.7399 -1.6269 -1.5261 -1.4346 -1.3540 -1.2820
 -1.2108 -1.1352 -1.0479 -0.9506 -0.8557 -0.6550 -0.5040 -0.3943 -0.3168 -0.2608
 -0.2187
 -2.7298 -2.3354 -2.0218 -1.7788 -1.5973 -1.4675 -1.3804 -1.3178 -1.2545 -1.1843
 -1.1147 -1.0487 -0.9799 -0.8990 -0.8135 -0.6288 -0.4918 -0.3940 -0.3252 -0.2746
 -0.2358 -0.2051
 -2.6558 -2.2849 -1.9846 -1.7444 -1.5546 -1.4084 -1.2992 -1.2186 -1.1588 -1.1077
 -1.0500 -0.9856 -0.9235 -0.8574 -0.7831 -0.6117 -0.4836 -0.3941 -0.3329 -0.2879
 -0.2528 -0.2245 -0.2013 -0.1820
 -2.5705 -2.2335 -1.9568 -1.7304 -1.5445 -1.3925 -1.2708 -1.1757 -1.1011 -1.0398
 -0.9859 -0.9320 -0.8753 -0.8188 -0.7555 -0.5990 -0.4771 -0.3924 -0.3373 -0.2986
 -0.2682 -0.2433 -0.2224 -0.2047 -0.1896 -0.1772 -0.1682 -0.1664 -0.1740 -0.1880
 -2.4595 -2.1612 -1.9143 -1.7093 -1.5365 -1.3889 -1.2632 -1.1580 -1.0727 -1.0026
 -0.9418 -0.8857 -0.8311 -0.7799 -0.7263 -0.5864 -0.4706 -0.3885 -0.3366 -0.3038
 -0.2795 -0.2593 -0.2422 -0.2272 -0.2140 -0.2024 -0.1934 -0.1871 -0.1883 -0.2002
 -0.2192
 -2.3276 -2.0670 -1.8506 -1.6697 -1.5152 -1.3796 -1.2584 -1.1507 -1.0576 -0.9797
 -0.9136 -0.8546 -0.7994 -0.7467 -0.6975 -0.5714 -0.4632 -0.3827 -0.3317 -0.3023
 -0.2841 -0.2701 -0.2581 -0.2473 -0.2375 -0.2283 -0.2203 -0.2143 -0.2115 -0.2152
 -0.2312
 -2.1791 -1.9551 -1.7670 -1.6092 -1.4739 -1.3534 -1.2429 -1.1403 -1.0463 -0.9630
 -0.8915 -0.8297 -0.7740 -0.7214 -0.6726 -0.5544 -0.4533 -0.3756 -0.3240 -0.2954
 -0.2812 -0.2734 -0.2678 -0.2627 -0.2576 -0.2523 -0.2472 -0.2427 -0.2397 -0.2399
 -0.2469
 -2.0294 -1.8397 -1.6756 -1.5367 -1.4181 -1.3126 -1.2149 -1.1218 -1.0330 -0.9499
 -0.8748 -0.8093 -0.7521 -0.7005 -0.6525 -0.5401 -0.4435 -0.3687 -0.3168 -0.2866
 -0.2731 -0.2692 -0.2696 -0.2711 -0.2721 -0.2722 -0.2716 -0.2705 -0.2696 -0.2698
 -0.2708
 -1.8824 -1.7232 -1.5810 -1.4575 -1.3512 -1.2581 -1.1724 -1.0902 -1.0101 -0.9324
 -0.8585 -0.7908 -0.7311 -0.6789 -0.6321 -0.5265 -0.4337 -0.3610 -0.3097 -0.2781
 -0.2632 -0.2601 -0.2641 -0.2712 -0.2788 -0.2853 -0.2905 -0.2945 -0.2975 -0.3002
 -0.3038
 -1.7381 -1.6056 -1.4868 -1.3769 -1.2803 -1.1954 -1.1186 -1.0463 -0.9756 -0.9060
 -0.8376 -0.7721 -0.7113 -0.6574 -0.6114 -0.5136 -0.4239 -0.3525 -0.3027
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F606W
 -4.2647 -3.7970 -3.3865 -3.0309 -2.7266 -2.4600 -2.2172 -1.9901 -1.7861 -1.6121
 -1.4595 -1.3195 -1.1879 -1.0664 -0.9455 -0.7143 -0.5335 -0.3963 -0.2978
 -3.9647 -3.4869 -3.0640 -2.7019 -2.3994 -2.1487 -1.9379 -1.7503 -1.5869 -1.4471
 -1.3237 -1.2077 -1.0937 -0.9838 -0.8823 -0.6704 -0.5092 -0.3886 -0.3017 -0.2395
 -3.6217 -3.1383 -2.7377 -2.4574 -2.1816 -1.9481 -1.7529 -1.5876 -1.4469 -1.3275
 -1.2236 -1.1273 -1.0304 -0.9313 -0.8370 -0.6400 -0.4930 -0.3848 -0.3072 -0.2511
 -0.2086
 -3.3561 -2.8686 -2.4830 -2.1863 -1.9564 -1.7724 -1.6167 -1.4767 -1.3502 -1.2403
 -1.1463 -1.0631 -0.9827 -0.8968 -0.8096 -0.6231 -0.4849 -0.3849 -0.3143 -0.2635
 -0.2249 -0.1945
 -3.2571 -2.7650 -2.3610 -2.0459 -1.8044 -1.6193 -1.4759 -1.3620 -1.2673 -1.1813
 -1.0939 -1.0136 -0.9410 -0.8692 -0.7912 -0.6138 -0.4812 -0.3864 -0.3211 -0.2752
 -0.2405 -0.2127 -0.1900 -0.1715
 -3.2165 -2.7262 -2.3209 -1.9954 -1.7375 -1.5350 -1.3781 -1.2582 -1.1676 -1.0997
 -1.0401 -0.9751 -0.9080 -0.8423 -0.7745 -0.6077 -0.4789 -0.3872 -0.3256 -0.2845
 -0.2544 -0.2302 -0.2101 -0.1931 -0.1790 -0.1677 -0.1598 -0.1590 -0.1671 -0.1809
 -3.1726 -2.7051 -2.3104 -1.9894 -1.7317 -1.5253 -1.3601 -1.2289 -1.1259 -1.0441
 -0.9778 -0.9218 -0.8677 -0.8123 -0.7541 -0.6016 -0.4760 -0.3861 -0.3265 -0.2894
 -0.2645 -0.2451 -0.2287 -0.2146 -0.2024 -0.1919 -0.1840 -0.1789 -0.1810 -0.1931
 -0.2122
 -3.1018 -2.6665 -2.2953 -1.9886 -1.7383 -1.5347 -1.3675 -1.2293 -1.1161 -1.0241
 -0.9481 -0.8834 -0.8263 -0.7745 -0.7249 -0.5912 -0.4717 -0.3829 -0.3239 -0.2888
 -0.2687 -0.2550 -0.2438 -0.2339 -0.2249 -0.2167 -0.2100 -0.2052 -0.2036 -0.2081
 -0.2245
 -2.9898 -2.5934 -2.2544 -1.9698 -1.7350 -1.5407 -1.3779 -1.2393 -1.1207 -1.0201
 -0.9356 -0.8640 -0.8014 -0.7451 -0.6946 -0.5736 -0.4634 -0.3769 -0.3179 -0.2833
 -0.2662 -0.2581 -0.2529 -0.2486 -0.2443 -0.2400 -0.2360 -0.2327 -0.2310 -0.2323
 -0.2401
 -2.8460 -2.5026 -2.1987 -1.9386 -1.7209 -1.5389 -1.3842 -1.2499 -1.1316 -1.0272
 -0.9357 -0.8570 -0.7892 -0.7293 -0.6754 -0.5571 -0.4536 -0.3706 -0.3116 -0.2757
 -0.2589 -0.2540 -0.2546 -0.2566 -0.2583 -0.2593 -0.2597 -0.2598 -0.2601 -0.2615
 -0.2636
 -2.6834 -2.3910 -2.1253 -1.8920 -1.6929 -1.5239 -1.3789 -1.2517 -1.1376 -1.0341
 -0.9403 -0.8566 -0.7832 -0.7192 -0.6627 -0.5433 -0.4430 -0.3631 -0.3049 -0.2676
 -0.2494 -0.2452 -0.2491 -0.2567 -0.2648 -0.2720 -0.2782 -0.2832 -0.2873 -0.2913
 -0.2960
 -2.5044 -2.2613 -2.0392 -1.8369 -1.6560 -1.4983 -1.3631 -1.2433 -1.1349 -1.0353
 -0.9430 -0.8580 -0.7809 -0.7125 -0.6565 -0.5322 -0.4316 -0.3544 -0.2978
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F606W
 -5.0985 -4.6806 -4.2941 -3.9291 -3.5852 -3.2297 -2.8268 -2.3818 -2.0025 -1.7035
 -1.4718 -1.2900 -1.1423 -1.0177 -0.9092 -0.6876 -0.5167 -0.3850 -0.2878
 -4.8237 -4.3568 -3.9290 -3.5381 -3.1783 -2.8385 -2.4889 -2.1265 -1.8168 -1.5663
 -1.3666 -1.2052 -1.0709 -0.9553 -0.8538 -0.6474 -0.4923 -0.3755 -0.2892 -0.2265
 -4.6111 -4.1337 -3.6850 -3.2742 -2.9054 -2.5755 -2.2684 -1.9635 -1.6964 -1.4762
 -1.2977 -1.1516 -1.0279 -0.9194 -0.8228 -0.6261 -0.4804 -0.3725 -0.2937 -0.2367
 -0.1945
 -4.2747 -3.8028 -3.4239 -3.0581 -2.7108 -2.3920 -2.1080 -1.8455 -1.6099 -1.4111
 -1.2476 -1.1132 -0.9994 -0.8983 -0.8062 -0.6163 -0.4761 -0.3737 -0.2999 -0.2473
 -0.2086 -0.1787
 -3.9668 -3.4837 -3.0768 -2.7328 -2.4393 -2.1860 -1.9601 -1.7426 -1.5394 -1.3603
 -1.2085 -1.0822 -0.9762 -0.8832 -0.7967 -0.6125 -0.4756 -0.3766 -0.3064 -0.2573
 -0.2222 -0.1951 -0.1732 -0.1558
 -3.8620 -3.3365 -2.8866 -2.5115 -2.2031 -1.9492 -1.7418 -1.5731 -1.4298 -1.2989
 -1.1729 -1.0572 -0.9558 -0.8682 -0.7885 -0.6111 -0.4764 -0.3793 -0.3116 -0.2655
 -0.2341 -0.2105 -0.1915 -0.1757 -0.1629 -0.1531 -0.1470 -0.1477 -0.1565 -0.1701
 -3.8565 -3.3057 -2.8259 -2.4262 -2.1001 -1.8360 -1.6215 -1.4462 -1.3029 -1.1883
