 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F225W
 -9.0778 -9.0674 -9.0979 -9.1018 -9.0617 -9.0193 -9.0142 -9.0292 -9.0265 -8.9887
 -8.9271 -8.8460 -8.7566 -8.6543 -8.5330 -8.1534 -7.4938 -6.5675 -5.7336
 -9.0772 -9.0206 -8.9905 -8.9686 -8.9530 -8.9442 -8.9389 -8.9316 -8.9166 -8.8891
 -8.8440 -8.7734 -8.6698 -8.5363 -8.3810 -7.8769 -7.0784 -6.0289 -5.0670 -4.2544
 -9.0756 -8.9963 -8.9314 -8.8858 -8.8645 -8.8551 -8.8421 -8.8237 -8.8012 -8.7727
 -8.7291 -8.6589 -8.5423 -8.3748 -8.1764 -7.5441 -6.6382 -5.5212 -4.4974 -3.6938
 -3.0916
 -9.0730 -8.9945 -8.9206 -8.8534 -8.7962 -8.7520 -8.7238 -8.7055 -8.6803 -8.6395
 -8.5824 -8.5025 -8.3741 -8.1698 -7.9192 -7.1550 -6.1732 -5.0444 -4.0249 -3.2439
 -2.6734 -2.2581
 -9.0517 -8.9828 -8.9119 -8.8384 -8.7633 -8.6890 -8.6178 -8.5512 -8.4911 -8.4334
 -8.3616 -8.2632 -8.1244 -7.9049 -7.6065 -6.7386 -5.7357 -4.6485 -3.6537 -2.8870
 -2.3362 -1.9438 -1.6615 -1.4556
 -9.0057 -8.9520 -8.8916 -8.8216 -8.7400 -8.6463 -8.5419 -8.4293 -8.3104 -8.1868
 -8.0608 -7.9263 -7.7683 -7.5569 -7.2597 -6.3503 -5.3719 -4.3572 -3.4045 -2.6412
 -2.0898 -1.7020 -1.4273 -1.2294 -1.0844 -0.9753 -0.8887 -0.8228 -0.7704 -0.7042
 -8.9352 -8.8989 -8.8538 -8.7950 -8.7170 -8.6161 -8.4909 -8.3428 -8.1765 -7.9954
 -7.8032 -7.6035 -7.3975 -7.1802 -6.9063 -6.0426 -5.1070 -4.1702 -3.2712 -2.5111
 -1.9410 -1.5377 -1.2544 -1.0518 -0.9043 -0.7946 -0.7107 -0.6424 -0.5909 -0.5521
 -0.5003
 -8.8460 -8.8257 -8.7969 -8.7540 -8.6886 -8.5931 -8.4619 -8.2944 -8.0956 -7.8733
 -7.6344 -7.3849 -7.1310 -6.8775 -6.6085 -5.8221 -4.9402 -4.0703 -3.2306 -2.4818
 -1.8885 -1.4539 -1.1455 -0.9255 -0.7658 -0.6472 -0.5576 -0.4877 -0.4313 -0.3867
 -0.3574
 -8.7451 -8.7382 -8.7239 -8.6971 -8.6490 -8.5687 -8.4462 -8.2767 -8.0635 -7.8159
 -7.5454 -7.2623 -6.9746 -6.6889 -6.4044 -5.6547 -4.8492 -4.0254 -3.2395 -2.5167
 -1.9100 -1.4409 -1.0967 -0.8484 -0.6674 -0.5330 -0.4317 -0.3536 -0.2918 -0.2417
 -0.2028
 -8.6401 -8.6437 -8.6411 -8.6283 -8.5983 -8.5394 -8.4389 -8.2858 -8.0782 -7.8240
 -7.5370 -7.2316 -6.9196 -6.6101 -6.3069 -5.5543 -4.8144 -4.0440 -3.2929 -2.5989
 -1.9933 -1.4989 -1.1169 -0.8317 -0.6208 -0.4632 -0.3439 -0.2519 -0.1797 -0.1219
 -0.0714
 -8.5327 -8.5453 -8.5523 -8.5507 -8.5356 -8.4984 -8.4251 -8.3011 -8.1170 -7.8745
 -7.5857 -7.2683 -6.9382 -6.6075 -6.2833 -5.5068 -4.7946 -4.0848 -3.3700 -2.6958
 -2.0981 -1.5939 -1.1853 -0.8654 -0.6208 -0.4349 -0.2930 -0.1831 -0.0967 -0.0278
  0.0280
 -8.4228 -8.4430 -8.4603 -8.4671 -8.4643 -8.4452 -8.3970 -8.3064 -8.1577 -7.9439
 -7.6699 -7.3522 -7.0105 -6.6617 -6.3336 -5.5122 -4.7898 -4.1478 -3.4708
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F225W
 -9.2594 -9.2211 -9.1951 -9.1766 -9.1622 -9.1462 -9.1232 -9.0896 -9.0457 -8.9929
 -8.9288 -8.8505 -8.7568 -8.6514 -8.5247 -8.1893 -7.6560 -6.8509 -5.9297
 -9.1666 -9.1129 -9.0750 -9.0483 -9.0284 -9.0114 -8.9932 -8.9679 -8.9349 -8.8929
 -8.8376 -8.7616 -8.6567 -8.5246 -8.3727 -7.8995 -7.2258 -6.3268 -5.3515 -4.4944
 -9.1226 -9.0390 -8.9818 -8.9514 -8.9207 -8.8956 -8.8732 -8.8487 -8.8186 -8.7798
 -8.7267 -8.6488 -8.5288 -8.3607 -8.1612 -7.5522 -6.7667 -5.8120 -4.8194 -3.9730
 -3.3144
 -9.1134 -9.0082 -8.9279 -8.8691 -8.8254 -8.7907 -8.7598 -8.7278 -8.6891 -8.6415
 -8.5788 -8.4898 -8.3531 -8.1454 -7.8902 -7.1474 -6.2787 -5.3065 -4.3334 -3.5134
 -2.8932 -2.4379
 -9.1195 -9.0166 -8.9175 -8.8310 -8.7564 -8.6905 -8.6306 -8.5745 -8.5204 -8.4617
 -8.3784 -8.2651 -8.1079 -7.8757 -7.5726 -6.7279 -5.8185 -4.8631 -3.9326 -3.1422
 -2.5464 -2.1159 -1.8050 -1.5762
 -9.1157 -9.0187 -8.9192 -8.8161 -8.7100 -8.6035 -8.4990 -8.3980 -8.3015 -8.2108
 -8.1128 -7.9825 -7.8071 -7.5724 -7.2586 -6.3571 -5.4432 -4.5239 -3.6435 -2.8780
 -2.2906 -1.8674 -1.5651 -1.3455 -1.1825 -1.0580 -0.9582 -0.8803 -0.8166 -0.7407
 -9.0923 -9.0100 -8.9197 -8.8193 -8.7060 -8.5799 -8.4427 -8.2983 -8.1492 -7.9952
 -7.8378 -7.6770 -7.4986 -7.2779 -6.9871 -6.0860 -5.1818 -4.3042 -3.4707 -2.7266
 -2.1323 -1.6977 -1.3875 -1.1639 -0.9992 -0.8750 -0.7785 -0.6991 -0.6375 -0.5893
 -0.5293
 -9.0447 -8.9821 -8.9093 -8.8224 -8.7162 -8.5868 -8.4333 -8.2591 -8.0703 -7.8715
 -7.6638 -7.4492 -7.2310 -7.0095 -6.7566 -5.9267 -5.0354 -4.1934 -3.4002 -2.6765
 -2.0703 -1.6093 -1.2755 -1.0346 -0.8579 -0.7253 -0.6237 -0.5432 -0.4775 -0.4247
 -0.3878
 -8.9712 -8.9285 -8.8773 -8.8116 -8.7245 -8.6081 -8.4568 -8.2711 -8.0574 -7.8249
 -7.5806 -7.3286 -7.0719 -6.8154 -6.5580 -5.8150 -4.9769 -4.1579 -3.3978 -2.6961
