 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F390W
 -6.0955 -5.9400 -5.8639 -5.7433 -5.5492 -5.3648 -5.2711 -5.2272 -5.1351 -4.9460
 -4.6963 -4.4015 -4.0856 -3.7705 -3.4557 -2.6862 -1.9675 -1.3800 -0.9017
 -5.8366 -5.5644 -5.3624 -5.1904 -5.0396 -4.9087 -4.7916 -4.6750 -4.5414 -4.3764
 -4.1702 -3.9171 -3.6258 -3.3254 -3.0350 -2.3545 -1.7339 -1.2146 -0.8127 -0.5170
 -5.6893 -5.3433 -5.0560 -4.8270 -4.6570 -4.5170 -4.3741 -4.2229 -4.0664 -3.9033
 -3.7167 -3.4959 -3.2360 -2.9571 -2.6890 -2.0821 -1.5435 -1.0841 -0.7365 -0.4796
 -0.2816
 -5.6536 -5.2767 -4.9447 -4.6531 -4.4014 -4.1897 -4.0186 -3.8709 -3.7101 -3.5267
 -3.3358 -3.1379 -2.9162 -2.6656 -2.4177 -1.8690 -1.3963 -0.9885 -0.6730 -0.4411
 -0.2635 -0.1201
 -5.6764 -5.2795 -4.9225 -4.5984 -4.3048 -4.0419 -3.8097 -3.6063 -3.4284 -3.2601
 -3.0742 -2.8728 -2.6697 -2.4508 -2.2222 -1.7161 -1.2916 -0.9242 -0.6317 -0.4171
 -0.2549 -0.1245 -0.0150  0.0802
 -5.7448 -5.3327 -4.9564 -4.6097 -4.2900 -3.9960 -3.7278 -3.4856 -3.2674 -3.0696
 -2.8859 -2.7023 -2.5107 -2.3113 -2.0984 -1.6179 -1.2255 -0.8877 -0.6098 -0.4041
 -0.2521 -0.1321 -0.0319  0.0548  0.1319  0.2021  0.2663  0.3286  0.3878  0.4286
 -5.8519 -5.4283 -5.0366 -4.6714 -4.3306 -4.0141 -3.7215 -3.4520 -3.2063 -2.9824
 -2.7772 -2.5862 -2.4030 -2.2229 -2.0315 -1.5682 -1.1915 -0.8738 -0.6051 -0.4006
 -0.2525 -0.1396 -0.0476  0.0314  0.1012  0.1644  0.2222  0.2759  0.3266  0.3720
  0.4019
 -5.9984 -5.5606 -5.1554 -4.7752 -4.4168 -4.0812 -3.7680 -3.4775 -3.2097 -2.9646
 -2.7401 -2.5339 -2.3432 -2.1639 -1.9874 -1.5550 -1.1817 -0.8758 -0.6143 -0.4067
 -0.2558 -0.1453 -0.0591  0.0127  0.0753  0.1315  0.1826  0.2298  0.2735  0.3132
  0.3455
 -6.1790 -5.7249 -5.3034 -4.9096 -4.5364 -4.1838 -3.8527 -3.5436 -3.2572 -2.9932
 -2.7507 -2.5287 -2.3252 -2.1376 -1.9602 -1.5487 -1.1863 -0.8836 -0.6290 -0.4191
 -0.2618 -0.1484 -0.0645  0.0017  0.0573  0.1061  0.1501  0.1905  0.2279  0.2621
  0.2916
 -6.3968 -5.9344 -5.4918 -5.0803 -4.6924 -4.3248 -3.9781 -3.6522 -3.3480 -3.0661
 -2.8061 -2.5674 -2.3489 -2.1492 -1.9640 -1.5525 -1.2011 -0.9001 -0.6491 -0.4397
 -0.2758 -0.1554 -0.0684 -0.0040  0.0466  0.0889  0.1258  0.1590  0.1894  0.2174
  0.2434
 -6.6532 -6.1673 -5.7102 -5.2790 -4.8732 -4.4922 -4.1316 -3.7908 -3.4706 -3.1717
 -2.8944 -2.6386 -2.4037 -2.1889 -1.9917 -1.5649 -1.2168 -0.9189 -0.6687 -0.4603
 -0.2932 -0.1662 -0.0731 -0.0058  0.0433  0.0811  0.1118  0.1381  0.1615  0.1825
  0.2014
 -6.9481 -6.4236 -5.9386 -5.4952 -5.0744 -4.6784 -4.3051 -3.9518 -3.6174 -3.3036
 -3.0101 -2.7374 -2.4854 -2.2541 -2.0433 -1.5859 -1.2334 -0.9400 -0.6878
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F390W
 -5.6383 -5.4853 -5.3774 -5.2991 -5.2358 -5.1730 -5.0982 -5.0008 -4.8706 -4.6981
 -4.4765 -4.2069 -3.9075 -3.6087 -3.3180 -2.6452 -2.0154 -1.4494 -0.9989
 -5.2851 -5.0755 -4.9221 -4.8133 -4.7314 -4.6580 -4.5787 -4.4814 -4.3576 -4.1998
 -4.0004 -3.7556 -3.4742 -3.1872 -2.9155 -2.3052 -1.7600 -1.2740 -0.8776 -0.5757
 -5.0919 -4.8148 -4.6075 -4.4583 -4.3318 -4.2268 -4.1307 -4.0278 -3.9075 -3.7633
 -3.5885 -3.3770 -3.1258 -2.8558 -2.5986 -2.0376 -1.5580 -1.1360 -0.7846 -0.5147
 -0.3039
