 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F390M
 -4.0333 -4.0556 -4.0769 -4.0920 -4.0969 -4.0890 -4.0664 -4.0270 -3.9675 -3.8917
 -3.8062 -3.7135 -3.6129 -3.5018 -3.3768 -2.9948 -2.5577 -2.1280 -1.7222 -1.3439
 -1.0029 -0.7030 -0.4446 -0.2236
 -3.8122 -3.7917 -3.7910 -3.7972 -3.8016 -3.7986 -3.7850 -3.7583 -3.7156 -3.6544
 -3.5790 -3.4940 -3.4000 -3.2953 -3.1771 -2.8151 -2.3953 -1.9873 -1.6091 -1.2566
 -0.9368 -0.6559 -0.4147 -0.2089 -0.0340  0.1162  0.2471  0.3658  0.4722  0.5626
 -3.8922 -3.7551 -3.6652 -3.6129 -3.5875 -3.5747 -3.5616 -3.5407 -3.5086 -3.4610
 -3.3971 -3.3207 -3.2341 -3.1366 -3.0260 -2.6850 -2.2797 -1.8861 -1.5287 -1.1984
 -0.8958 -0.6289 -0.4007 -0.2070 -0.0436  0.0937  0.2102  0.3107  0.3995  0.4793
  0.5484
 -4.1975 -3.9513 -3.7596 -3.6212 -3.5240 -3.4550 -3.4065 -3.3753 -3.3462 -3.3077
 -3.2548 -3.1878 -3.1094 -3.0200 -2.9177 -2.5996 -2.2095 -1.8228 -1.4780 -1.1652
 -0.8774 -0.6210 -0.4019 -0.2173 -0.0628  0.0657  0.1719  0.2608  0.3364  0.4008
  0.4580
 -4.5723 -4.2581 -3.9878 -3.7639 -3.5871 -3.4514 -3.3488 -3.2757 -3.2228 -3.1808
 -3.1394 -3.0851 -3.0172 -2.9368 -2.8433 -2.5487 -2.1758 -1.7920 -1.4512 -1.1491
 -0.8731 -0.6253 -0.4131 -0.2356 -0.0881  0.0333  0.1320  0.2124  0.2789  0.3339
  0.3788
 -5.0366 -4.6451 -4.3054 -4.0129 -3.7654 -3.5615 -3.3970 -3.2669 -3.1654 -3.0872
 -3.0278 -2.9799 -2.9277 -2.8658 -2.7898 -2.5288 -2.1787 -1.7990 -1.4554 -1.1564
 -0.8886 -0.6472 -0.4388 -0.2650 -0.1221 -0.0053  0.0882  0.1625  0.2219  0.2699
  0.3080
 -5.6643 -5.1611 -4.7309 -4.3610 -4.0431 -3.7724 -3.5452 -3.3573 -3.2032 -3.0783
 -2.9807 -2.9028 -2.8365 -2.7742 -2.7099 -2.5094 -2.2040 -1.8330 -1.4838 -1.1812
 -0.9159 -0.6790 -0.4724 -0.2998 -0.1589 -0.0450  0.0452  0.1153  0.1693  0.2109
  0.2456
 -6.5360 -5.8921 -5.3332 -4.8547 -4.4453 -4.0959 -3.7988 -3.5480 -3.3383 -3.1643
 -3.0211 -2.9038 -2.8056 -2.7194 -2.6036 -2.4905 -2.2517 -1.8940 -1.5364
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value = F390M
 -6.2088 -6.2289 -6.1786 -6.0793 -5.9512 -5.8112 -5.6729 -5.5477 -5.4391 -5.3313
 -5.2225 -5.1207 -5.0269 -4.9379 -4.8437 -4.5267 -4.0642 -3.5204 -2.9226
 -5.6132 -5.6376 -5.6378 -5.6100 -5.5499 -5.4544 -5.3213 -5.1670 -5.0485 -4.9399
 -4.8364 -4.7376 -4.6412 -4.5447 -4.4402 -4.0985 -3.6361 -3.1153 -2.5930 -2.0920
 -5.0565 -5.0865 -5.0983 -5.0884 -5.0538 -4.9928 -4.9051 -4.7898 -4.6737 -4.5696
 -4.4721 -4.3784 -4.2841 -4.1863 -4.0793 -3.7367 -3.2909 -2.8036 -2.3219 -1.8664
 -1.4465
 -4.5632 -4.5971 -4.6175 -4.6211 -4.6055 -4.5692 -4.5115 -4.4310 -4.3329 -4.2360
 -4.1440 -4.0546 -3.9646 -3.8691 -3.7641 -3.4326 -3.0089 -2.5548 -2.1093 -1.6897
 -1.3066 -0.9627
 -4.1529 -4.1849 -4.2072 -4.2195 -4.2172 -4.1987 -4.1626 -4.1078 -4.0326 -3.9457
 -3.8591 -3.7735 -3.6872 -3.5954 -3.4942 -3.1786 -2.7775 -2.3528 -1.9399 -1.5508
 -1.1955 -0.8784 -0.5996 -0.3578
 -3.8485 -3.8609 -3.8758 -3.8878 -3.8916 -3.8837 -3.8620 -3.8252 -3.7711 -3.6990
 -3.6186 -3.5368 -3.4538 -3.3660 -3.2694 -2.9712 -2.5916 -2.1909 -1.8064 -1.4443
 -1.1112 -0.8143 -0.5547 -0.3303 -0.1366  0.0315  0.1794  0.3137  0.4329  0.5350
 -3.7699 -3.6941 -3.6533 -3.6399 -3.6351 -3.6283 -3.6133 -3.5872 -3.5481 -3.4925
 -3.4218 -3.3448 -3.2650 -3.1812 -3.0896 -2.8094 -2.4500 -2.0671 -1.7054 -1.3672
 -1.0529 -0.7711 -0.5259 -0.3155 -0.1352  0.0186  0.1504  0.2647  0.3652  0.4549
  0.5327
 -3.9915 -3.7933 -3.6564 -3.5618 -3.4950 -3.4512 -3.4231 -3.3985 -3.3665 -3.3234
 -3.2650 -3.1950 -3.1196 -3.0398 -2.9534 -2.6914 -2.3526 -1.9826 -1.6356 -1.3162
 -1.0189 -0.7492 -0.5140 -0.3141 -0.1443 -0.0003  0.1204  0.2217  0.3070  0.3796
  0.4444
 -4.3442 -4.0600 -3.8236 -3.6387 -3.5022 -3.4034 -3.3295 -3.2707 -3.2277 -3.1887
 -3.1413 -3.0807 -3.0110 -2.9358 -2.8544 -2.6101 -2.2924 -1.9325 -1.5918 -1.2845
 -1.0012 -0.7418 -0.5146 -0.3222 -0.1606 -0.0249  0.0873  0.1793  0.2549  0.3170
  0.3673
 -4.7637 -4.4110 -4.1045 -3.8434 -3.6284 -3.4577 -3.3243 -3.2201 -3.1382 -3.0774
 -3.0330 -2.9856 -2.9285 -2.8623 -2.7880 -2.5625 -2.2684 -1.9214 -1.5823 -1.2791
 -1.0053 -0.7547 -0.5328 -0.3446 -0.1879 -0.0579  0.0484  0.1341  0.2025  0.2585
  0.2989
 -5.2989 -4.8580 -4.4759 -4.1451 -3.8608 -3.6215 -3.4247 -3.2649 -3.1350 -3.0309
 -2.9501 -2.8894 -2.8358 -2.7814 -2.7224 -2.5344 -2.2675 -1.9375 -1.5990 -1.2939
 -1.0234 -0.7790 -0.5611 -0.3747 -0.2202 -0.0935  0.0088  0.0900  0.1531  0.2012
  0.2380
 -6.0441 -5.4763 -4.9869 -4.5660 -4.2039 -3.8934 -3.6300 -3.4094 -3.2270 -3.0769
 -2.9540 -2.8549 -2.7747 -2.7055 -2.6576 -2.5258 -2.2897 -1.9808 -1.6419
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = F390M
 -6.4763 -6.4946 -6.3797 -6.1914 -5.9782 -5.7818 -5.6163 -5.5564 -5.4665 -5.3708
 -5.2685 -5.1709 -5.0850 -5.0093 -4.9358 -4.7027 -4.3148 -3.7930 -3.2343
 -5.8621 -5.8843 -5.8587 -5.7701 -5.6551 -5.5164 -5.3564 -5.1956 -5.0884 -4.9881
 -4.8909 -4.7990 -4.7131 -4.6316 -4.5502 -4.2920 -3.8930 -3.3901 -2.8689 -2.3632
 -5.2897 -5.3167 -5.3073 -5.2840 -5.2254 -5.1351 -5.0094 -4.8481 -4.7241 -4.6234
 -4.5304 -4.4447 -4.3623 -4.2804 -4.1957 -3.9311 -3.5432 -3.0717 -2.5851 -2.1227
 -1.6915
 -4.7541 -4.7888 -4.8052 -4.7993 -4.7678 -4.7091 -4.6241 -4.5136 -4.3935 -4.2906
 -4.2003 -4.1186 -4.0405 -3.9614 -3.8770 -3.6169 -3.2482 -2.8102 -2.3603 -1.9314
 -1.5354 -1.1752
 -4.3042 -4.3402 -4.3639 -4.3710 -4.3585 -4.3246 -4.2691 -4.1926 -4.0956 -3.9974
 -3.9084 -3.8281 -3.7528 -3.6766 -3.5951 -3.3450 -2.9981 -2.5908 -2.1750 -1.7766
 -1.4082 -1.0752 -0.7774 -0.5141
 -3.9438 -3.9697 -3.9919 -4.0047 -4.0038 -3.9867 -3.9522 -3.9001 -3.8293 -3.7424
 -3.6566 -3.5767 -3.5025 -3.4289 -3.3506 -3.1131 -2.7888 -2.4082 -2.0226 -1.6525
 -1.3073 -0.9951 -0.7177 -0.4743 -0.2614 -0.0741  0.0929  0.2457  0.3807  0.4978
 -3.7271 -3.7097 -3.7054 -3.7100 -3.7106 -3.7016 -3.6798 -3.6438 -3.5931 -3.5250
 -3.4451 -3.3667 -3.2926 -3.2205 -3.1456 -2.9216 -2.6198 -2.2621 -1.9012 -1.5563
 -1.2319 -0.9359 -0.6742 -0.4463 -0.2487 -0.0768  0.0725  0.2028  0.3187  0.4211
  0.5101
 -3.8250 -3.6883 -3.5934 -3.5345 -3.5007 -3.4803 -3.4603 -3.4325 -3.3936 -3.3420
 -3.2744 -3.1993 -3.1256 -3.0544 -2.9822 -2.7718 -2.4920 -2.1535 -1.8106 -1.4862
 -1.1806 -0.8986 -0.6485 -0.4320 -0.2465 -0.0865  0.0503  0.1669  0.2656  0.3497
  0.4243
 -4.1375 -3.8860 -3.6907 -3.5521 -3.4559 -3.3828 -3.3226 -3.2747 -3.2353 -3.1932
 -3.1387 -3.0713 -2.9993 -2.9286 -2.8583 -2.6603 -2.4010 -2.0800 -1.7478 -1.4369
 -1.1470 -0.8775 -0.6364 -0.4286 -0.2521 -0.1018  0.0253  0.1316  0.2196  0.2916
  0.3496
 -4.5288 -4.2076 -3.9310 -3.7022 -3.5214 -3.3853 -3.2836 -3.2053 -3.1384 -3.0824
 -3.0346 -2.9776 -2.9108 -2.8416 -2.7724 -2.5848 -2.3465 -2.0453 -1.7209 -1.4165
 -1.1374 -0.8788 -0.6449 -0.4421 -0.2711 -0.1273 -0.0072  0.0921  0.1723  0.2363
  0.2866
 -5.0004 -4.6060 -4.2612 -3.9622 -3.7083 -3.4998 -3.3329 -3.2003 -3.0949 -3.0105
 -2.9433 -2.8903 -2.8362 -2.7757 -2.7116 -2.5362 -2.3167 -2.0370 -1.7216 -1.4185
 -1.1441 -0.8934 -0.6655 -0.4657 -0.2972 -0.1571 -0.0418  0.0521  0.1268  0.1846
  0.2285
 -5.6345 -5.1330 -4.7006 -4.3259 -4.0018 -3.7243 -3.4914 -3.2995 -3.1428 -3.0145
 -2.9098 -2.8268 -2.7588 -2.6995 -2.6759 -2.5145 -2.3116 -2.0551 -1.7499
