 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F555W
 -4.0847 -3.7383 -3.4880 -3.2134 -2.9111 -2.6649 -2.5248 -2.4381 -2.3329 -2.1877
 -2.0240 -1.8470 -1.6701 -1.5050 -1.3480 -0.9992 -0.7126 -0.4945 -0.3231
 -3.6785 -3.2749 -2.9745 -2.7288 -2.5277 -2.3666 -2.2354 -2.1212 -2.0118 -1.8990
 -1.7768 -1.6406 -1.4914 -1.3407 -1.1993 -0.8962 -0.6538 -0.4671 -0.3251 -0.2206
 -3.4000 -2.9746 -2.6502 -2.4129 -2.2490 -2.1220 -2.0023 -1.8885 -1.7834 -1.6849
 -1.5836 -1.4740 -1.3498 -1.2157 -1.0875 -0.8180 -0.6087 -0.4474 -0.3269 -0.2353
 -0.1626
 -3.2492 -2.8374 -2.5151 -2.2657 -2.0750 -1.9311 -1.8255 -1.7400 -1.6477 -1.5454
 -1.4444 -1.3472 -1.2453 -1.1300 -1.0126 -0.7646 -0.5773 -0.4354 -0.3286 -0.2459
 -0.1792 -0.1232
 -3.1384 -2.7509 -2.4433 -2.1992 -2.0045 -1.8487 -1.7230 -1.6201 -1.5344 -1.4539
 -1.3625 -1.2636 -1.1685 -1.0696 -0.9638 -0.7303 -0.5562 -0.4276 -0.3321 -0.2577
 -0.1967 -0.1448 -0.0992 -0.0587
 -3.0261 -2.6717 -2.3860 -2.1548 -1.9655 -1.8081 -1.6756 -1.5626 -1.4639 -1.3752
 -1.2918 -1.2062 -1.1166 -1.0271 -0.9310 -0.7094 -0.5424 -0.4213 -0.3342 -0.2678
 -0.2131 -0.1659 -0.1241 -0.0863 -0.0516 -0.0203  0.0071  0.0267  0.0357  0.0357
 -2.9017 -2.5835 -2.3240 -2.1103 -1.9312 -1.7787 -1.6464 -1.5299 -1.4260 -1.3314
 -1.2429 -1.1577 -1.0732 -0.9918 -0.9068 -0.6978 -0.5339 -0.4157 -0.3330 -0.2733
 -0.2256 -0.1843 -0.1474 -0.1134 -0.0817 -0.0521 -0.0255 -0.0021  0.0131  0.0163
  0.0100
 -2.7728 -2.4874 -2.2530 -2.0579 -1.8916 -1.7471 -1.6191 -1.5039 -1.3991 -1.3027
