 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F814W
 -0.0768 -0.0612 -0.0925 -0.1071 -0.0899 -0.0748 -0.0921 -0.1236 -0.1341 -0.1110
 -0.0697 -0.0145  0.0446  0.0993  0.1501  0.2464  0.2952  0.3071  0.3043
 -0.0820 -0.0300 -0.0101 -0.0028 -0.0050 -0.0157 -0.0305 -0.0433 -0.0488 -0.0442
 -0.0274  0.0031  0.0463  0.0949  0.1408  0.2277  0.2723  0.2822  0.2741  0.2534
 -0.0849 -0.0173  0.0293  0.0533  0.0526  0.0394  0.0279  0.0200  0.0137  0.0093
  0.0127  0.0263  0.0540  0.0932  0.1334  0.2116  0.2526  0.2611  0.2500  0.2289
  0.2018
 -0.0855 -0.0231  0.0257  0.0612  0.0829  0.0905  0.0831  0.0663  0.0534  0.0495
  0.0506  0.0551  0.0677  0.0942  0.1279  0.1981  0.2361  0.2438  0.2319  0.2107
  0.1843  0.1541
 -0.0649 -0.0145  0.0275  0.0619  0.0882  0.1059  0.1147  0.1153  0.1080  0.0969
  0.0906  0.0904  0.0926  0.1042  0.1281  0.1891  0.2245  0.2314  0.2180  0.1957
  0.1690  0.1392  0.1067  0.0716
 -0.0176  0.0172  0.0473  0.0740  0.0974  0.1166  0.1306  0.1391  0.1429  0.1429
  0.1400  0.1369  0.1352  0.1345  0.1431  0.1869  0.2188  0.2252  0.2098  0.1848
  0.1564  0.1259  0.0934  0.0588  0.0225 -0.0160 -0.0572 -0.1033 -0.1551 -0.2086
  0.0547  0.0734  0.0895  0.1047  0.1200  0.1348  0.1479  0.1586  0.1661  0.1711
  0.1745  0.1768  0.1786  0.1768  0.1774  0.1968  0.2200  0.2253  0.2088  0.1800
  0.1480  0.1151  0.0813  0.0464  0.0103 -0.0271 -0.0665 -0.1082 -0.1549 -0.2080
 -0.2635
  0.1454  0.1502  0.1531  0.1559  0.1603  0.1667  0.1746  0.1827  0.1900  0.1958
  0.2005  0.2048  0.2088  0.2118  0.2119  0.2205  0.2301  0.2316  0.2144  0.1827
  0.1458  0.1088  0.0722  0.0355 -0.0014 -0.0389 -0.0774 -0.1175 -0.1601 -0.2073
 -0.2617
  0.2476  0.2408  0.2331  0.2253  0.2190  0.2154  0.2149  0.2169  0.2202  0.2238
  0.2272  0.2304  0.2339  0.2375  0.2390  0.2454  0.2477  0.2431  0.2249  0.1916
  0.1506  0.1083  0.0672  0.0272 -0.0120 -0.0508 -0.0897 -0.1293 -0.1701 -0.2135
 -0.2616
  0.3538  0.3387  0.3228  0.3072  0.2922  0.2796  0.2698  0.2637  0.2604  0.2590
  0.2587  0.2590  0.2598  0.2611  0.2622  0.2661  0.2661  0.2574  0.2380  0.2052
  0.1626  0.1162  0.0698  0.0252 -0.0178 -0.0592 -0.0999 -0.1402 -0.1807 -0.2222
 -0.2659
  0.4624  0.4404  0.4182  0.3966  0.3757  0.3558  0.3382  0.3238  0.3125  0.3041
  0.2981  0.2937  0.2904  0.2880  0.2862  0.2843  0.2825  0.2719  0.2512  0.2194
  0.1775  0.1296  0.0795  0.0300 -0.0176 -0.0631 -0.1069 -0.1494 -0.1910 -0.2325
 -0.2749
  0.5734  0.5459  0.5157  0.4902  0.4645  0.4397  0.4163  0.3949  0.3761  0.3602
  0.3471  0.3364  0.3275  0.3202  0.3110  0.3000  0.2969  0.2866  0.2645
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F814W
 -0.2945 -0.2477 -0.2183 -0.2010 -0.1920 -0.1857 -0.1768 -0.1614 -0.1388 -0.1091
 -0.0703 -0.0224  0.0316  0.0854  0.1379  0.2346  0.2914  0.3098  0.3025
 -0.1918 -0.1345 -0.1001 -0.0831 -0.0776 -0.0785 -0.0810 -0.0798 -0.0733 -0.0605
 -0.0388 -0.0066  0.0358  0.0824  0.1268  0.2145  0.2665  0.2845  0.2777  0.2574
 -0.1474 -0.0682 -0.0213 -0.0037  0.0046  0.0031 -0.0035 -0.0101 -0.0138 -0.0129
 -0.0053  0.0117  0.0405  0.0788  0.1182  0.1976  0.2454  0.2630  0.2567  0.2369
  0.2102
 -0.1416 -0.0484  0.0125  0.0454  0.0580  0.0576  0.0504  0.0417  0.0356  0.0319
  0.0318  0.0371  0.0514  0.0786  0.1121  0.1839  0.2281  0.2453  0.2395  0.2199
  0.1936  0.1631
 -0.1490 -0.0625  0.0060  0.0526  0.0805  0.0938  0.0963  0.0911  0.0807  0.0695
  0.0657  0.0667  0.0721  0.0859  0.1112  0.1749  0.2157  0.2319  0.2262  0.2061
  0.1794  0.1492  0.1161  0.0802
 -0.1419 -0.0636  0.0002  0.0508  0.0891  0.1157  0.1315  0.1379  0.1361  0.1260
  0.1132  0.1049  0.1016  0.1049  0.1184  0.1714  0.2086  0.2236  0.2175  0.1962
  0.1679  0.1368  0.1035  0.0683  0.0310 -0.0085 -0.0508 -0.0978 -0.1500 -0.2034
 -0.1117 -0.0464  0.0084  0.0531  0.0896  0.1184  0.1397  0.1538  0.1615  0.1645
  0.1632  0.1578  0.1508  0.1443  0.1435  0.1744  0.2071  0.2207  0.2142  0.1913
  0.1603  0.1268  0.0923  0.0566  0.0197 -0.0188 -0.0593 -0.1021 -0.1496 -0.2029
 -0.2584
 -0.0567 -0.0067  0.0361  0.0718  0.1017  0.1271  0.1485  0.1655  0.1777  0.1857
  0.1910  0.1942  0.1949  0.1918  0.1866  0.1913  0.2117  0.2230  0.2162  0.1923
  0.1582  0.1211  0.0838  0.0464  0.0086 -0.0297 -0.0694 -0.1106 -0.1542 -0.2021
 -0.2568
  0.0221  0.0568  0.0859  0.1104  0.1313  0.1497  0.1664  0.1815  0.1942  0.2042
  0.2118  0.2176  0.2224  0.2255  0.2247  0.2230  0.2264  0.2306  0.2226  0.1984
  0.1619  0.1207  0.0792  0.0386 -0.0013 -0.0410 -0.0810 -0.1216 -0.1636 -0.2079
 -0.2567
  0.1156  0.1361  0.1528  0.1668  0.1783  0.1883  0.1979  0.2076  0.2171  0.2257
  0.2330  0.2389  0.2439  0.2483  0.2510  0.2521  0.2495  0.2444  0.2331  0.2091
  0.1722  0.1279  0.0819  0.0369 -0.0066 -0.0489 -0.0905 -0.1319 -0.1734 -0.2161
 -0.2606
  0.2144  0.2261  0.2328  0.2376  0.2408  0.2428  0.2447  0.2472  0.2509  0.2552
