 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F547M
 -5.8812 -5.5509 -5.2893 -5.0986 -4.9628 -4.8395 -4.6461 -4.2229 -3.5887 -2.8997
 -2.2827 -1.8049 -1.4570 -1.2069 -1.0215 -0.7090 -0.4970 -0.3416 -0.2258 -0.1355
 -0.0629 -0.0041
 -5.8089 -5.4305 -5.1087 -4.8520 -4.6589 -4.5084 -4.3463 -4.0511 -3.5523 -2.9457
 -2.3594 -1.8743 -1.5080 -1.2399 -1.0413 -0.7150 -0.5005 -0.3436 -0.2280 -0.1401
 -0.0704 -0.0143  0.0310  0.0673
 -5.7008 -5.3205 -4.9753 -4.6742 -4.4241 -4.2234 -4.0509 -3.8348 -3.4642 -2.9584
 -2.4224 -1.9472 -1.5692 -1.2842 -1.0707 -0.7263 -0.5082 -0.3490 -0.2321 -0.1450
 -0.0776 -0.0238  0.0193  0.0538  0.0813  0.1025  0.1168  0.1224  0.1215  0.1148
 -5.3336 -5.0377 -4.7564 -4.4861 -4.2316 -3.9985 -3.7893 -3.5900 -3.3203 -2.9242
 -2.4590 -2.0111 -1.6329 -1.3350 -1.1079 -0.7419 -0.5184 -0.3572 -0.2379 -0.1501
 -0.0839 -0.0322  0.0086  0.0409  0.0664  0.0868  0.1016  0.1097  0.1107  0.1052
  0.0937
 -4.9601 -4.5991 -4.3204 -4.1041 -3.9200 -3.7421 -3.5548 -3.3512 -3.1272 -2.8297
 -2.4513 -2.0512 -1.6878 -1.3870 -1.1495 -0.7612 -0.5305 -0.3672 -0.2453 -0.1556
 -0.0895 -0.0393 -0.0006  0.0294  0.0523  0.0700  0.0831  0.0918  0.0958  0.0928
  0.0828
 -4.8275 -4.3996 -4.0322 -3.7408 -3.5165 -3.3390 -3.1851 -3.0340 -2.8597 -2.6387
 -2.3578 -2.0361 -1.7143 -1.4267 -1.1875 -0.7815 -0.5419 -0.3765 -0.2526 -0.1605
 -0.0934 -0.0441 -0.0073  0.0202  0.0405  0.0552  0.0657  0.0727  0.0766  0.0758
  0.0690
 -4.8864 -4.3887 -3.9589 -3.5926 -3.2922 -3.0519 -2.8565 -2.6862 -2.5206 -2.3421
 -2.1359 -1.8984 -1.6557 -1.4237 -1.2122 -0.8079 -0.5573 -0.3885 -0.2627 -0.1677
 -0.0984 -0.0487 -0.0130  0.0126  0.0303  0.0419  0.0492  0.0534  0.0551  0.0538
  0.0497
 -5.0259 -4.4965 -4.0166 -3.5919 -3.2285 -2.9242 -2.6723 -2.4608 -2.2741 -2.0966
 -1.9109 -1.7164 -1.5187 -1.3309 -1.1633 -0.8234 -0.5741 -0.4007 -0.2730 -0.1758
 -0.1038 -0.0526 -0.0170  0.0072  0.0228  0.0317  0.0355  0.0362  0.0349  0.0317
  0.0249
 -5.1788 -4.6467 -4.1411 -3.6798 -3.2690 -2.9123 -2.6089 -2.3521 -2.1328 -1.9391
 -1.7590 -1.5833 -1.4101 -1.2458 -1.0408 -0.8280 -0.5923 -0.4131 -0.2835
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value = F547M
 -6.4969 -6.3942 -6.3180 -6.2159 -6.0363 -5.7378 -5.2873 -4.6588 -3.8736 -3.0850
 -2.3824 -1.8699 -1.5171 -1.2684 -1.0830 -0.7626 -0.5405 -0.3726 -0.2364
 -6.1849 -6.0419 -6.0952 -6.1946 -6.1934 -5.9732 -5.4387 -4.6160 -3.8173 -3.0424
 -2.3621 -1.8538 -1.4968 -1.2441 -1.0564 -0.7365 -0.5178 -0.3548 -0.2284 -0.1261
 -5.9553 -5.7513 -5.6209 -5.5481 -5.4991 -5.4203 -5.1981 -4.6020 -3.8269 -3.0765
 -2.4087 -1.8907 -1.5168 -1.2505 -1.0542 -0.7268 -0.5075 -0.3463 -0.2241 -0.1270
 -0.0477
 -5.8098 -5.5378 -5.3396 -5.2118 -5.1322 -5.0554 -4.9021 -4.5044 -3.8470 -3.1407
 -2.4894 -1.9582 -1.5644 -1.2788 -1.0691 -0.7277 -0.5057 -0.3440 -0.2235 -0.1298
 -0.0542  0.0074
 -5.7357 -5.4002 -5.1360 -4.9384 -4.8054 -4.7085 -4.5905 -4.3299 -3.8364 -3.2016
 -2.5800 -2.0447 -1.6312 -1.3240 -1.0974 -0.7361 -0.5099 -0.3463 -0.2255 -0.1338
 -0.0610 -0.0020  0.0456  0.0838
 -5.6922 -5.3205 -5.0035 -4.7421 -4.5425 -4.3978 -4.2767 -4.1004 -3.7530 -3.2346
 -2.6611 -2.1361 -1.7095 -1.3824 -1.1375 -0.7507 -0.5182 -0.3521 -0.2296 -0.1382
 -0.0674 -0.0108  0.0348  0.0713  0.1003  0.1221  0.1360  0.1406  0.1388  0.1304
 -5.4816 -5.1616 -4.8632 -4.5879 -4.3479 -4.1487 -3.9888 -3.8378 -3.6003 -3.2110
 -2.7156 -2.2198 -1.7904 -1.4486 -1.1868 -0.7708 -0.5294 -0.3606 -0.2356 -0.1433
 -0.0733 -0.0187  0.0249  0.0596  0.0870  0.1084  0.1232  0.1305  0.1300  0.1231
  0.1101
 -5.0373 -4.7525 -4.5265 -4.3252 -4.1291 -3.9371 -3.7524 -3.5790 -3.3930 -3.1139
 -2.7215 -2.2796 -1.8657 -1.5172 -1.2421 -0.7963 -0.5429 -0.3713 -0.2437 -0.1489
 -0.0788 -0.0254  0.0163  0.0490  0.0744  0.0938  0.1074  0.1159  0.1181  0.1130
  0.1015
 -4.8117 -4.4330 -4.1288 -3.8995 -3.7272 -3.5883 -3.4592 -3.3208 -3.1584 -2.9431
 -2.6502 -2.2861 -1.9106 -1.5732 -1.2934 -0.8236 -0.5567 -0.3814 -0.2518 -0.1545
 -0.0829 -0.0300  0.0100  0.0406  0.0638  0.0809  0.0925  0.0995  0.1019  0.0993
  0.0901
 -4.7906 -4.3495 -3.9702 -3.6569 -3.4103 -3.2216 -3.0738 -2.9478 -2.8283 -2.6815
 -2.4781 -2.2143 -1.9133 -1.6137 -1.3440 -0.8586 -0.5758 -0.3946 -0.2630 -0.1630
 -0.0888 -0.0350  0.0043  0.0333  0.0544  0.0691  0.0781  0.0828  0.0838  0.0822
  0.0746
 -4.8946 -4.4117 -3.9755 -3.5976 -3.2804 -3.0214 -2.8138 -2.6446 -2.4976 -2.3546
 -2.1972 -2.0059 -1.7855 -1.5575 -1.3390 -0.8914 -0.5974 -0.4088 -0.2746 -0.1726
 -0.0957 -0.0399 -0.0002  0.0277  0.0471  0.0595  0.0659  0.0678  0.0662  0.0618
  0.0545
 -5.0574 -4.5515 -4.0809 -3.6563 -3.2828 -2.9645 -2.6977 -2.4757 -2.2886 -2.1228
 -1.9635 -1.7978 -1.6197 -1.4354 -1.2784 -0.9220 -0.6215 -0.4240 -0.2866
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = F547M
 -6.3973 -6.3636 -6.0141 -5.5637 -5.1600 -4.8739 -4.7492 -4.7026 -4.0088 -3.2840
 -2.5690 -2.0055 -1.6092 -1.3293 -1.1248 -0.7819 -0.5519 -0.3779 -0.2405
 -6.0974 -6.0305 -6.0262 -6.4176 -6.4399 -6.1290 -5.5163 -4.7065 -3.9731 -3.2467
 -2.5547 -1.9994 -1.5990 -1.3135 -1.1043 -0.7594 -0.5314 -0.3622 -0.2309 -0.1254
 -5.8523 -5.7221 -5.6722 -5.6555 -5.6411 -5.6048 -5.4126 -4.7518 -3.9974 -3.2843
 -2.6079 -2.0480 -1.6307 -1.3297 -1.1089 -0.7520 -0.5222 -0.3544 -0.2271 -0.1260
 -0.0428
 -5.6949 -5.4920 -5.3646 -5.3012 -5.2728 -5.2359 -5.1192 -4.7323 -4.0503 -3.3501
 -2.6915 -2.1290 -1.6915 -1.3696 -1.1319 -0.7553 -0.5210 -0.3522 -0.2263 -0.1282
 -0.0488  0.0161
 -5.6058 -5.3326 -5.1292 -4.9980 -4.9250 -4.8764 -4.7976 -4.5703 -4.0645 -3.4267
 -2.7901 -2.2259 -1.7724 -1.4269 -1.1702 -0.7666 -0.5254 -0.3543 -0.2278 -0.1315
 -0.0548  0.0076  0.0581  0.0985
 -5.5698 -5.2459 -4.9761 -4.7703 -4.6307 -4.5426 -4.4674 -4.3286 -4.0008 -3.4686
 -2.8848 -2.3293 -1.8649 -1.4991 -1.2214 -0.7853 -0.5343 -0.3601 -0.2316 -0.1353
 -0.0605 -0.0005  0.0481  0.0870  0.1177  0.1408  0.1550  0.1595  0.1572  0.1474
 -5.4812 -5.1574 -4.8686 -4.6157 -4.4122 -4.2623 -4.1549 -4.0479 -3.8418 -3.4581
 -2.9481 -2.4269 -1.9606 -1.5796 -1.2833 -0.8112 -0.5466 -0.3688 -0.2377 -0.1400
 -0.0659 -0.0076  0.0389  0.0762  0.1057  0.1284  0.1439  0.1517  0.1504  0.1426
  0.1278
 -5.1266 -4.8901 -4.6607 -4.4395 -4.2330 -4.0481 -3.8923 -3.7642 -3.6178 -3.3625
 -2.9640 -2.4998 -2.0487 -1.6625 -1.3517 -0.8440 -0.5624 -0.3797 -0.2459 -0.1457
 -0.0710 -0.0139  0.0309  0.0665  0.0943  0.1157  0.1308  0.1396  0.1414  0.1348
  0.1219
 -4.7836 -4.4735 -4.2377 -4.0629 -3.9210 -3.7884 -3.6529 -3.5129 -3.3715 -3.1828
 -2.9000 -2.5182 -2.1073 -1.7308 -1.4154 -0.8794 -0.5793 -0.3906 -0.2544 -0.1517
 -0.0753 -0.0182  0.0252  0.0588  0.0849  0.1046  0.1181  0.1263  0.1287  0.1244
  0.1131
 -4.6847 -4.3024 -3.9798 -3.7245 -3.5317 -3.3909 -3.2828 -3.1892 -3.0938 -2.9614
 -2.7601 -2.4793 -2.1377 -1.7921 -1.4819 -0.9238 -0.6029 -0.4052 -0.2662 -0.1609
 -0.0818 -0.0235  0.0196  0.0519  0.0761  0.0939  0.1056  0.1119  0.1132  0.1096
  0.1010
 -4.7365 -4.3032 -3.9202 -3.5929 -3.3240 -3.1123 -2.9502 -2.8237 -2.7185 -2.6162
 -2.4939 -2.3147 -2.0723 -1.7952 -1.5192 -0.9689 -0.6301 -0.4217 -0.2789 -0.1716
 -0.0897 -0.0292  0.0146  0.0463  0.0691  0.0850  0.0947  0.0989  0.0984  0.0936
  0.0848
 -4.8800 -4.4142 -3.9868 -3.6055 -3.2762 -2.9989 -2.7723 -2.5896 -2.4398 -2.3091
 -2.1827 -2.0422 -1.8761 -1.6777 -1.5273 -1.0147 -0.6609 -0.4401 -0.2925
