 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F110W
  1.0110  0.9745  0.9147  0.8704  0.8465  0.8174  0.7677  0.7162  0.6821  0.6674
  0.6633  0.6672  0.6731  0.6757  0.6754  0.6535  0.6020  0.5327  0.4601
  0.9602  0.9397  0.9081  0.8755  0.8407  0.8034  0.7655  0.7299  0.6990  0.6740
  0.6561  0.6461  0.6432  0.6432  0.6414  0.6190  0.5705  0.5038  0.4309  0.3548
  0.9288  0.9137  0.8955  0.8709  0.8365  0.7998  0.7673  0.7370  0.7074  0.6789
  0.6545  0.6356  0.6244  0.6196  0.6153  0.5910  0.5444  0.4799  0.4072  0.3322
  0.2570
  0.9168  0.8965  0.8769  0.8566  0.8339  0.8066  0.7731  0.7375  0.7073  0.6821
  0.6585  0.6357  0.6167  0.6049  0.5971  0.5695  0.5237  0.4610  0.3891  0.3149
  0.2408  0.1673
  0.9253  0.8978  0.8729  0.8502  0.8282  0.8051  0.7797  0.7515  0.7204  0.6898
  0.6641  0.6415  0.6190  0.6001  0.5869  0.5547  0.5085  0.4470  0.3752  0.3009
  0.2270  0.1540  0.0819  0.0108
  0.9510  0.9159  0.8844  0.8567  0.8317  0.8081  0.7842  0.7592  0.7329  0.7057
  0.6786  0.6533  0.6298  0.6065  0.5870  0.5463  0.4989  0.4381  0.3662  0.2906
  0.2157  0.1422  0.0701 -0.0008 -0.0704 -0.1394 -0.2081 -0.2788 -0.3525 -0.4262
  0.9879  0.9470  0.9093  0.8757  0.8462  0.8193  0.7939  0.7690  0.7436  0.7178
  0.6922  0.6674  0.6437  0.6194  0.5965  0.5458  0.4945  0.4338  0.3621  0.2849
  0.2079  0.1328  0.0596 -0.0118 -0.0816 -0.1500 -0.2178 -0.2853 -0.3550 -0.4283
 -0.5022
  1.0276  0.9850  0.9435  0.9050  0.8705  0.8394  0.8110  0.7840  0.7576  0.7313
  0.7053  0.6800  0.6557  0.6321  0.6079  0.5524  0.4956  0.4338  0.3624  0.2842
  0.2046  0.1268  0.0516 -0.0213 -0.0921 -0.1610 -0.2286 -0.2954 -0.3622 -0.4309
 -0.5040
  1.0607  1.0211  0.9802  0.9397  0.9018  0.8669  0.8348  0.8049  0.7762  0.7481
  0.7206  0.6937  0.6678  0.6431  0.6183  0.5601  0.5003  0.4363  0.3652  0.2867
  0.2051  0.1242  0.0459 -0.0296 -0.1024 -0.1727 -0.2412 -0.3082 -0.3742 -0.4405
 -0.5089
  1.0807  1.0481  1.0123  0.9742  0.9360  0.8993  0.8643  0.8315  0.8001  0.7698
  0.7401  0.7112  0.6831  0.6560  0.6298  0.5681  0.5069  0.4414  0.3704  0.2929
  0.2109  0.1280  0.0465 -0.0321 -0.1077 -0.1804 -0.2507 -0.3189 -0.3854 -0.4509
 -0.5169
  1.0864  1.0621  1.0331  1.0011  0.9667  0.9310  0.8955  0.8611  0.8276  0.7951
