 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F606W
 -3.2060 -2.8936 -2.6612 -2.3973 -2.1033 -1.8625 -1.7240 -1.6459 -1.5639 -1.4554
 -1.3329 -1.2006 -1.0691 -0.9472 -0.8313 -0.5782 -0.3791 -0.2346 -0.1240
 -2.8803 -2.5034 -2.2192 -1.9856 -1.7953 -1.6452 -1.5273 -1.4306 -1.3438 -1.2590
 -1.1703 -1.0725 -0.9644 -0.8533 -0.7483 -0.5248 -0.3531 -0.2279 -0.1365 -0.0726
 -2.6649 -2.2607 -1.9494 -1.7228 -1.5700 -1.4569 -1.3561 -1.2646 -1.1840 -1.1120
 -1.0409 -0.9652 -0.8780 -0.7806 -0.6857 -0.4850 -0.3340 -0.2244 -0.1469 -0.0908
 -0.0487
 -2.5598 -2.1655 -1.8518 -1.6089 -1.4274 -1.2976 -1.2104 -1.1479 -1.0845 -1.0144
 -0.9447 -0.8787 -0.8099 -0.7291 -0.6435 -0.4588 -0.3218 -0.2241 -0.1552 -0.1046
 -0.0658 -0.0352
 -2.4858 -2.1149 -1.8146 -1.5744 -1.3846 -1.2384 -1.1292 -1.0486 -0.9888 -0.9377
 -0.8800 -0.8156 -0.7535 -0.6874 -0.6131 -0.4417 -0.3136 -0.2242 -0.1629 -0.1180
 -0.0829 -0.0546 -0.0313 -0.0120
 -2.4005 -2.0635 -1.7868 -1.5604 -1.3746 -1.2226 -1.1008 -1.0057 -0.9311 -0.8699
 -0.8159 -0.7621 -0.7053 -0.6489 -0.5856 -0.4290 -0.3071 -0.2225 -0.1673 -0.1286
 -0.0982 -0.0733 -0.0524 -0.0347 -0.0196 -0.0073  0.0017  0.0036 -0.0040 -0.0180
 -2.2895 -1.9912 -1.7443 -1.5393 -1.3665 -1.2190 -1.0932 -0.9880 -0.9027 -0.8326
 -0.7718 -0.7157 -0.6611 -0.6099 -0.5563 -0.4164 -0.3006 -0.2185 -0.1667 -0.1338
 -0.1095 -0.0894 -0.0722 -0.0572 -0.0440 -0.0324 -0.0234 -0.0171 -0.0183 -0.0302
 -0.0492
 -2.1577 -1.8971 -1.6806 -1.4998 -1.3453 -1.2096 -1.0884 -0.9807 -0.8876 -0.8097
 -0.7436 -0.6847 -0.6295 -0.5767 -0.5275 -0.4014 -0.2933 -0.2127 -0.1617 -0.1324
 -0.1141 -0.1001 -0.0881 -0.0774 -0.0675 -0.0583 -0.0503 -0.0443 -0.0416 -0.0452
 -0.0613
 -2.0092 -1.7851 -1.5970 -1.4392 -1.3039 -1.1834 -1.0729 -0.9703 -0.8763 -0.7931
 -0.7215 -0.6598 -0.6040 -0.5515 -0.5026 -0.3844 -0.2833 -0.2056 -0.1540 -0.1254
 -0.1112 -0.1034 -0.0978 -0.0928 -0.0877 -0.0824 -0.0773 -0.0727 -0.0697 -0.0700
 -0.0769
 -1.8594 -1.6697 -1.5056 -1.3667 -1.2482 -1.1427 -1.0450 -0.9518 -0.8631 -0.7799
 -0.7049 -0.6394 -0.5822 -0.5305 -0.4825 -0.3702 -0.2735 -0.1988 -0.1468 -0.1167
 -0.1031 -0.0992 -0.0997 -0.1011 -0.1021 -0.1022 -0.1016 -0.1006 -0.0996 -0.0998
 -0.1007
 -1.7124 -1.5533 -1.4110 -1.2875 -1.1812 -1.0881 -1.0024 -0.9203 -0.8402 -0.7624
 -0.6885 -0.6209 -0.5612 -0.5090 -0.4621 -0.3566 -0.2637 -0.1911 -0.1398 -0.1082
 -0.0932 -0.0901 -0.0941 -0.1013 -0.1088 -0.1153 -0.1206 -0.1245 -0.1275 -0.1302
 -0.1339
 -1.5681 -1.4359 -1.3168 -1.2069 -1.1103 -1.0254 -0.9486 -0.8763 -0.8057 -0.7360
 -0.6676 -0.6021 -0.5413 -0.4874 -0.4414 -0.3436 -0.2539 -0.1825 -0.1330
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F606W
 -4.0947 -3.6270 -3.2166 -2.8609 -2.5566 -2.2901 -2.0473 -1.8202 -1.6162 -1.4421
 -1.2895 -1.1495 -1.0179 -0.8964 -0.7755 -0.5443 -0.3635 -0.2263 -0.1278
 -3.7947 -3.3169 -2.8940 -2.5319 -2.2294 -1.9788 -1.7679 -1.5803 -1.4169 -1.2771
 -1.1537 -1.0378 -0.9237 -0.8138 -0.7123 -0.5005 -0.3392 -0.2186 -0.1318 -0.0695
 -3.4517 -2.9682 -2.5677 -2.2875 -2.0117 -1.7781 -1.5830 -1.4176 -1.2769 -1.1575
 -1.0536 -0.9573 -0.8604 -0.7614 -0.6670 -0.4701 -0.3230 -0.2148 -0.1373 -0.0812
 -0.0386
 -3.1861 -2.6986 -2.3130 -2.0163 -1.7864 -1.6024 -1.4467 -1.3067 -1.1803 -1.0703
 -0.9763 -0.8932 -0.8127 -0.7268 -0.6396 -0.4531 -0.3149 -0.2149 -0.1443 -0.0935
 -0.0550 -0.0246
 -3.0871 -2.5951 -2.1910 -1.8759 -1.6344 -1.4493 -1.3060 -1.1921 -1.0974 -1.0113
 -0.9239 -0.8437 -0.7710 -0.6992 -0.6212 -0.4438 -0.3112 -0.2165 -0.1511 -0.1053
 -0.0705 -0.0428 -0.0201 -0.0015
 -3.0465 -2.5563 -2.1510 -1.8254 -1.5675 -1.3650 -1.2081 -1.0882 -0.9976 -0.9298
 -0.8701 -0.8051 -0.7380 -0.6724 -0.6046 -0.4377 -0.3089 -0.2173 -0.1556 -0.1145
 -0.0844 -0.0602 -0.0401 -0.0232 -0.0090  0.0023  0.0102  0.0110  0.0029 -0.0109
 -3.0027 -2.5351 -2.1404 -1.8194 -1.5617 -1.3553 -1.1901 -1.0589 -0.9559 -0.8741
 -0.8078 -0.7518 -0.6977 -0.6423 -0.5841 -0.4316 -0.3060 -0.2162 -0.1565 -0.1194
 -0.0945 -0.0751 -0.0588 -0.0446 -0.0324 -0.0219 -0.0140 -0.0089 -0.0110 -0.0232
 -0.0423
 -2.9319 -2.4966 -2.1253 -1.8186 -1.5684 -1.3648 -1.1975 -1.0593 -0.9461 -0.8541
 -0.7781 -0.7134 -0.6564 -0.6045 -0.5550 -0.4212 -0.3018 -0.2129 -0.1539 -0.1188
 -0.0988 -0.0851 -0.0738 -0.0639 -0.0550 -0.0468 -0.0400 -0.0352 -0.0336 -0.0381
 -0.0545
 -2.8199 -2.4234 -2.0844 -1.7998 -1.5650 -1.3707 -1.2080 -1.0694 -0.9507 -0.8502
 -0.7656 -0.6940 -0.6314 -0.5751 -0.5246 -0.4036 -0.2934 -0.2070 -0.1480 -0.1133
 -0.0963 -0.0881 -0.0830 -0.0786 -0.0744 -0.0700 -0.0661 -0.0628 -0.0610 -0.0624
 -0.0701
 -2.6761 -2.3326 -2.0287 -1.7686 -1.5509 -1.3689 -1.2142 -1.0800 -0.9617 -0.8572
