 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F390M
 -5.1353 -5.1679 -5.1916 -5.2032 -5.2001 -5.1803 -5.1425 -5.0836 -5.0042 -4.9145
 -4.8199 -4.7208 -4.6143 -4.4978 -4.3666 -3.9654 -3.5069 -3.0486 -2.6106 -2.2022
 -1.8339 -1.5086
 -4.7716 -4.7938 -4.8152 -4.8303 -4.8352 -4.8272 -4.8046 -4.7652 -4.7058 -4.6299
 -4.5444 -4.4517 -4.3512 -4.2401 -4.1150 -3.7330 -3.2959 -2.8663 -2.4604 -2.0822
 -1.7411 -1.4412 -1.1829 -0.9618
 -4.5504 -4.5299 -4.5293 -4.5355 -4.5398 -4.5368 -4.5232 -4.4966 -4.4539 -4.3927
 -4.3173 -4.2322 -4.1382 -4.0335 -3.9153 -3.5534 -3.1335 -2.7255 -2.3473 -1.9949
 -1.6751 -1.3941 -1.1529 -0.9472 -0.7722 -0.6221 -0.4912 -0.3724 -0.2660 -0.1756
 -4.6304 -4.4934 -4.4034 -4.3511 -4.3257 -4.3129 -4.2999 -4.2789 -4.2468 -4.1993
 -4.1353 -4.0589 -3.9724 -3.8748 -3.7642 -3.4233 -3.0179 -2.6244 -2.2669 -1.9367
 -1.6340 -1.3671 -1.1389 -0.9452 -0.7818 -0.6445 -0.5280 -0.4275 -0.3387 -0.2589
 -0.1898
 -4.9358 -4.6896 -4.4978 -4.3595 -4.2623 -4.1933 -4.1447 -4.1135 -4.0845 -4.0460
 -3.9930 -3.9261 -3.8477 -3.7582 -3.6560 -3.3379 -2.9478 -2.5610 -2.2163 -1.9035
 -1.6156 -1.3592 -1.1402 -0.9555 -0.8010 -0.6726 -0.5663 -0.4774 -0.4019 -0.3374
 -0.2802
 -5.3106 -4.9963 -4.7260 -4.5022 -4.3253 -4.1897 -4.0871 -4.0139 -3.9610 -3.9190
 -3.8776 -3.8233 -3.7555 -3.6750 -3.5816 -3.2870 -2.9141 -2.5303 -2.1894 -1.8873
 -1.6114 -1.3635 -1.1513 -0.9738 -0.8263 -0.7049 -0.6063 -0.5259 -0.4593 -0.4043
 -0.3595
 -5.7749 -5.3833 -5.0436 -4.7512 -4.5037 -4.2997 -4.1353 -4.0052 -3.9037 -3.8255
 -3.7661 -3.7182 -3.6659 -3.6040 -3.5281 -3.2670 -2.9170 -2.5373 -2.1937 -1.8946
 -1.6268 -1.3855 -1.1770 -1.0033 -0.8603 -0.7436 -0.6501 -0.5757 -0.5163 -0.4683
 -0.4302
 -6.4025 -5.8993 -5.4692 -5.0993 -4.7814 -4.5107 -4.2834 -4.0956 -3.9415 -3.8165
 -3.7189 -3.6410 -3.5747 -3.5124 -3.4481 -3.2477 -2.9423 -2.5712 -2.2220 -1.9195
 -1.6542 -1.4172 -1.2106 -1.0380 -0.8971 -0.7832 -0.6930 -0.6229 -0.5689 -0.5273
 -0.4923
 -7.2743 -6.6303 -6.0715 -5.5929 -5.1835 -4.8341 -4.5370 -4.2863 -4.0765 -3.9025
 -3.7594 -3.6420 -3.5439 -3.4577 -3.3416 -3.2291 -2.9900 -2.6320 -2.2743
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value = F390M
 -6.9471 -6.9671 -6.9168 -6.8174 -6.6894 -6.5494 -6.4111 -6.2860 -6.1774 -6.0695
 -5.9608 -5.8589 -5.7651 -5.6761 -5.5820 -5.2650 -4.8025 -4.2587 -3.6608
 -6.3515 -6.3758 -6.3760 -6.3482 -6.2882 -6.1928 -6.0596 -5.9052 -5.7867 -5.6782
 -5.5746 -5.4758 -5.3794 -5.2829 -5.1785 -4.8367 -4.3743 -3.8535 -3.3313 -2.8302
 -5.7948 -5.8247 -5.8365 -5.8267 -5.7920 -5.7311 -5.6433 -5.5281 -5.4119 -5.3078
 -5.2103 -5.1167 -5.0224 -4.9245 -4.8175 -4.4749 -4.0291 -3.5418 -3.0602 -2.6047
 -2.1847
 -5.3015 -5.3354 -5.3557 -5.3594 -5.3438 -5.3075 -5.2497 -5.1693 -5.0711 -4.9742
 -4.8823 -4.7929 -4.7029 -4.6074 -4.5024 -4.1708 -3.7472 -3.2930 -2.8475 -2.4279
 -2.0448 -1.7010
 -4.8912 -4.9231 -4.9454 -4.9577 -4.9555 -4.9369 -4.9008 -4.8460 -4.7708 -4.6839
 -4.5973 -4.5117 -4.4254 -4.3337 -4.2325 -3.9168 -3.5158 -3.0911 -2.6782 -2.2890
 -1.9337 -1.6167 -1.3379 -1.0961
 -4.5867 -4.5991 -4.6140 -4.6261 -4.6298 -4.6219 -4.6002 -4.5635 -4.5094 -4.4372
 -4.3568 -4.2750 -4.1920 -4.1042 -4.0076 -3.7095 -3.3298 -2.9292 -2.5447 -2.1826
 -1.8494 -1.5525 -1.2929 -1.0685 -0.8748 -0.7067 -0.5589 -0.4246 -0.3054 -0.2032
 -4.5081 -4.4323 -4.3915 -4.3782 -4.3733 -4.3665 -4.3516 -4.3254 -4.2864 -4.2307
 -4.1600 -4.0830 -4.0033 -3.9194 -3.8279 -3.5476 -3.1883 -2.8054 -2.4436 -2.1055
 -1.7912 -1.5094 -1.2641 -1.0537 -0.8735 -0.7198 -0.5879 -0.4736 -0.3730 -0.2833
 -0.2055
 -4.7298 -4.5316 -4.3947 -4.3001 -4.2333 -4.1895 -4.1613 -4.1367 -4.1048 -4.0617
 -4.0032 -3.9333 -3.8578 -3.7780 -3.6916 -3.4297 -3.0908 -2.7208 -2.3738 -2.0544
 -1.7571 -1.4874 -1.2523 -1.0524 -0.8825 -0.7385 -0.6179 -0.5165 -0.4312 -0.3586
 -0.2938
 -5.0825 -4.7983 -4.5619 -4.3770 -4.2404 -4.1416 -4.0677 -4.0089 -3.9659 -3.9270
 -3.8795 -3.8190 -3.7493 -3.6741 -3.5927 -3.3484 -3.0307 -2.6707 -2.3300 -2.0227
 -1.7394 -1.4800 -1.2529 -1.0605 -0.8988 -0.7632 -0.6510 -0.5589 -0.4833 -0.4213
 -0.3710
 -5.5019 -5.1493 -4.8427 -4.5817 -4.3667 -4.1959 -4.0626 -3.9584 -3.8765 -3.8157
 -3.7712 -3.7239 -3.6667 -3.6006 -3.5263 -3.3008 -3.0067 -2.6597 -2.3205 -2.0174
 -1.7435 -1.4929 -1.2710 -1.0829 -0.9261 -0.7961 -0.6899 -0.6042 -0.5358 -0.4798
 -0.4394
 -6.0371 -5.5962 -5.2142 -4.8834 -4.5991 -4.3598 -4.1630 -4.0031 -3.8733 -3.7692
 -3.6883 -3.6277 -3.5740 -3.5196 -3.4606 -3.2727 -3.0057 -2.6757 -2.3373 -2.0321
 -1.7617 -1.5172 -1.2993 -1.1130 -0.9584 -0.8317 -0.7294 -0.6482 -0.5851 -0.5370
 -0.5002
 -6.7824 -6.2145 -5.7251 -5.3042 -4.9422 -4.6316 -4.3682 -4.1477 -3.9653 -3.8152
 -3.6923 -3.5932 -3.5129 -3.4437 -3.3956 -3.2641 -3.0277 -2.7187 -2.3804
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = F390M
 -7.2147 -7.2326 -7.1175 -6.9292 -6.7162 -6.5198 -6.3547 -6.2946 -6.2048 -6.1090
 -6.0067 -5.9092 -5.8233 -5.7476 -5.6741 -5.4409 -5.0531 -4.5313 -3.9726
 -6.6003 -6.6223 -6.5970 -6.5083 -6.3933 -6.2546 -6.0946 -5.9338 -5.8266 -5.7263
 -5.6291 -5.5373 -5.4513 -5.3698 -5.2884 -5.0302 -4.6312 -4.1283 -3.6071 -3.1014
 -6.0279 -6.0547 -6.0455 -6.0222 -5.9636 -5.8733 -5.7477 -5.5863 -5.4624 -5.3617
 -5.2687 -5.1829 -5.1005 -5.0187 -4.9339 -4.6694 -4.2815 -3.8100 -3.3233 -2.8610
 -2.4299
 -5.4923 -5.5270 -5.5434 -5.5376 -5.5061 -5.4474 -5.3624 -5.2518 -5.1317 -5.0288
 -4.9386 -4.8569 -4.7788 -4.6996 -4.6153 -4.3552 -3.9864 -3.5485 -3.0985 -2.6696
 -2.2736 -1.9135
 -5.0424 -5.0785 -5.1021 -5.1092 -5.0967 -5.0628 -5.0074 -4.9308 -4.8339 -4.7356
 -4.6467 -4.5663 -4.4910 -4.4149 -4.3334 -4.0832 -3.7363 -3.3291 -2.9132 -2.5149
 -2.1465 -1.8135 -1.5157 -1.2523
 -4.6821 -4.7079 -4.7301 -4.7430 -4.7421 -4.7249 -4.6904 -4.6383 -4.5675 -4.4807
 -4.3948 -4.3150 -4.2407 -4.1671 -4.0888 -3.8513 -3.5271 -3.1465 -2.7608 -2.3907
 -2.0455 -1.7333 -1.4560 -1.2125 -0.9996 -0.8124 -0.6453 -0.4925 -0.3575 -0.2404
 -4.4654 -4.4479 -4.4436 -4.4482 -4.4488 -4.4399 -4.4181 -4.3821 -4.3314 -4.2632
 -4.1834 -4.1049 -4.0309 -3.9587 -3.8838 -3.6599 -3.3580 -3.0004 -2.6394 -2.2946
 -1.9701 -1.6742 -1.4125 -1.1846 -0.9870 -0.8150 -0.6658 -0.5354 -0.4196 -0.3171
 -0.2282
 -4.5632 -4.4265 -4.3316 -4.2727 -4.2389 -4.2185 -4.1985 -4.1707 -4.1319 -4.0802
 -4.0127 -3.9376 -3.8638 -3.7926 -3.7204 -3.5100 -3.2303 -2.8917 -2.5488 -2.2245
 -1.9189 -1.6369 -1.3868 -1.1702 -0.9847 -0.8248 -0.6879 -0.5713 -0.4726 -0.3886
 -0.3139
 -4.8758 -4.6243 -4.4289 -4.2904 -4.1942 -4.1210 -4.0608 -4.0129 -3.9736 -3.9315
 -3.8769 -3.8096 -3.7375 -3.6668 -3.5966 -3.3985 -3.1393 -2.8183 -2.4860 -2.1752
 -1.8852 -1.6158 -1.3746 -1.1669 -0.9904 -0.8400 -0.7130 -0.6068 -0.5187 -0.4466
 -0.3886
 -5.2670 -4.9459 -4.6692 -4.4405 -4.2597 -4.1236 -4.0218 -3.9435 -3.8766 -3.8206
 -3.7728 -3.7158 -3.6490 -3.5798 -3.5106 -3.3231 -3.0847 -2.7835 -2.4592 -2.1547
 -1.8757 -1.6171 -1.3832 -1.1803 -1.0093 -0.8656 -0.7455 -0.6462 -0.5659 -0.5020
 -0.4517
 -5.7387 -5.3443 -4.9994 -4.7004 -4.4466 -4.2380 -4.0711 -3.9386 -3.8331 -3.7487
 -3.6816 -3.6285 -3.5744 -3.5139 -3.4498 -3.2745 -3.0550 -2.7753 -2.4599 -2.1567
 -1.8823 -1.6317 -1.4038 -1.2040 -1.0354 -0.8953 -0.7800 -0.6861 -0.6115 -0.5536
 -0.5097
 -6.3727 -5.8713 -5.4388 -5.0641 -4.7400 -4.4626 -4.2297 -4.0377 -3.8809 -3.7527
 -3.6480 -3.5651 -3.4971 -3.4377 -3.4142 -3.2527 -3.0502 -2.7937 -2.4881
